RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,238250,2012-06-30
,,,,,,,,,,,,,,,,,,,,238737,2012-06-30
,,,,,,,,,,,,,,,,,,,,238755,2012-06-30
,,,,,,,,,,,,,,,,,,,,239015,2012-06-30
,,,,,,,,,,,,,,,,,,,,239042,2012-06-30
,,,,,,,,,,,,,,,,,,,,239275,2012-06-30
,,,,,,,,,,,,,,,,,,,,239556,2012-06-30
,,,,,,,,,,,,,,,,,,,,239613,2012-06-30
,,,,,,,,,,,,,,,,,,,,239659,2012-06-30
,,,,,,,,,,,,,,,,,,,,239752,2012-06-30
,,,,,,,,,,,,,,,,,,,,240002,2012-06-30
,,,,,,,,,,,,,,,,,,,,240356,2012-06-30
,,,,,,,,,,,,,,,,,,,,240459,2012-06-30
,,,,,,,,,,,,,,,,,,,,240954,2012-06-30
,,,,,,,,,,,,,,,,,,,,241009,2012-06-30
,,,,,,,,,,,,,,,,,,,,241157,2012-06-30
,,,,,,,,,,,,,,,,,,,,241559,2012-06-30
,,,,,,,,,,,,,,,,,,,,241607,2012-06-30
,,,,,,,,,,,,,,,,,,,,242248,2012-06-30
,,,,,,,,,,,,,,,,,,,,242257,2012-06-30
,,,,,,,,,,,,,,,,,,,,242444,2012-06-30
,,,,,,,,,,,,,,,,,,,,242949,2012-06-30
,,,,,,,,,,,,,,,,,,,,242958,2012-06-30
,,,,,,,,,,,,,,,,,,,,242976,2012-06-30
,,,,,,,,,,,,,,,,,,,,243375,2012-06-30
,,,,,,,,,,,,,,,,,,,,243414,2012-06-30
,,,,,,,,,,,,,,,,,,,,243647,2012-06-30
,,,,,,,,,,,,,,,,,,,,243955,2012-06-30
,,,,,,,,,,,,,,,,,,,,244037,2012-06-30
,,,,,,,,,,,,,,,,,,,,244149,2012-06-30
,,,,,,,,,,,,,,,,,,,,244158,2012-06-30
,,,,,,,,,,,,,,,,,,,,244251,2012-06-30
,,,,,,,,,,,,,,,,,,,,245016,2012-06-30
,,,,,,,,,,,,,,,,,,,,245276,2012-06-30
,,,,,,,,,,,,,,,,,,,,245351,2012-06-30
,,,,,,,,,,,,,,,,,,,,245557,2012-06-30
,,,,,,,,,,,,,,,,,,,,245856,2012-06-30
,,,,,,,,,,,,,,,,,,,,246022,2012-06-30
,,,,,,,,,,,,,,,,,,,,246134,2012-06-30
,,,,,,,,,,,,,,,,,,,,246237,2012-06-30
,,,,,,,,,,,,,,,,,,,,246451,2012-06-30
,,,,,,,,,,,,,,,,,,,,246657,2012-06-30
,,,,,,,,,,,,,,,,,,,,246947,2012-06-30
,,,,,,,,,,,,,,,,,,,,246956,2012-06-30
,,,,,,,,,,,,,,,,,,,,247140,2012-06-30
,,,,,,,,,,,,,,,,,,,,247355,2012-06-30
,,,,,,,,,,,,,,,,,,,,247476,2012-06-30
,,,,,,,,,,,,,,,,,,,,247551,2012-06-30
,,,,,,,,,,,,,,,,,,,,247908,2012-06-30
,,,,,,,,,,,,,,,,,,,,248240,2012-06-30
,,,,,,,,,,,,,,,,,,,,248352,2012-06-30
,,,,,,,,,,,,,,,,,,,,248455,2012-06-30
,,,,,,,,,,,,,,,,,,,,248633,2012-06-30
,,,,,,,,,,,,,,,,,,,,248745,2012-06-30
,,,,,,,,,,,,,,,,,,,,248969,2012-06-30
,,,,,,,,,,,,,,,,,,,,249153,2012-06-30
,,,,,,,,,,,,,,,,,,,,249304,2012-06-30
,,,,,,,,,,,,,,,,,,,,249416,2012-06-30
,,,,,,,,,,,,,,,,,,,,249546,2012-06-30
,,,,,,,,,,,,,,,,,,,,249564,2012-06-30
,,,,,,,,,,,,,,,,,,,,249612,2012-06-30
,,,,,,,,,,,,,,,,,,,,249658,2012-06-30
,,,,,,,,,,,,,,,,,,,,249957,2012-06-30
,,,,,,,,,,,,,,,,,,,,250047,2012-06-30
,,,,,,,,,,,,,,,,,,,,250430,2012-06-30
,,,,,,,,,,,,,,,,,,,,250476,2012-06-30
,,,,,,,,,,,,,,,,,,,,250850,2012-06-30
,,,,,,,,,,,,,,,,,,,,251352,2012-06-30
,,,,,,,,,,,,,,,,,,,,251558,2012-06-30
,,,,,,,,,,,,,,,,,,,,251745,2012-06-30
,,,,,,,,,,,,,,,,,,,,251857,2012-06-30
,,,,,,,,,,,,,,,,,,,,251978,2012-06-30
,,,,,,,,,,,,,,,,,,,,252041,2012-06-30
,,,,,,,,,,,,,,,,,,,,252256,2012-06-30
,,,,,,,,,,,,,,,,,,,,252452,2012-06-30
,,,,,,,,,,,,,,,,,,,,252658,2012-06-30
,,,,,,,,,,,,,,,,,,,,253262,2012-06-30
,,,,,,,,,,,,,,,,,,,,253356,2012-06-30
,,,,,,,,,,,,,,,,,,,,253440,2012-06-30
,,,,,,,,,,,,,,,,,,,,253468,2012-06-30
,,,,,,,,,,,,,,,,,,,,253646,2012-06-30
,,,,,,,,,,,,,,,,,,,,253730,2012-06-30
,,,,,,,,,,,,,,,,,,,,253776,2012-06-30
,,,,,,,,,,,,,,,,,,,,254317,2012-06-30
,,,,,,,,,,,,,,,,,,,,254504,2012-06-30
,,,,,,,,,,,,,,,,,,,,254652,2012-06-30
,,,,,,,,,,,,,,,,,,,,254670,2012-06-30
,,,,,,,,,,,,,,,,,,,,254849,2012-06-30
,,,,,,,,,,,,,,,,,,,,255136,2012-06-30
,,,,,,,,,,,,,,,,,,,,255350,2012-06-30
,,,,,,,,,,,,,,,,,,,,255547,2012-06-30
,,,,,,,,,,,,,,,,,,,,255556,2012-06-30
,,,,,,,,,,,,,,,,,,,,255574,2012-06-30
,,,,,,,,,,,,,,,,,,,,255659,2012-06-30
,,,,,,,,,,,,,,,,,,,,255873,2012-06-30
,,,,,,,,,,,,,,,,,,,,256049,2012-06-30
,,,,,,,,,,,,,,,,,,,,256058,2012-06-30
,,,,,,,,,,,,,,,,,,,,256076,2012-06-30
,,,,,,,,,,,,,,,,,,,,256179,2012-06-30
,,,,,,,,,,,,,,,,,,,,256553,2012-06-30
,,,,,,,,,,,,,,,,,,,,256964,2012-06-30
,,,,,,,,,,,,,,,,,,,,257233,2012-06-30
,,,,,,,,,,,,,,,,,,,,257345,2012-06-30
,,,,,,,,,,,,,,,,,,,,257466,2012-06-30
,,,,,,,,,,,,,,,,,,,,257578,2012-06-30
,,,,,,,,,,,,,,,,,,,,257653,2012-06-30
,,,,,,,,,,,,,,,,,,,,257756,2012-06-30
,,,,,,,,,,,,,,,,,,,,257868,2012-06-30
,,,,,,,,,,,,,,,,,,,,258146,2012-06-30
,,,,,,,,,,,,,,,,,,,,258306,2012-06-30
,,,,,,,,,,,,,,,,,,,,258351,2012-06-30
,,,,,,,,,,,,,,,,,,,,258379,2012-06-30
,,,,,,,,,,,,,,,,,,,,258445,2012-06-30
,,,,,,,,,,,,,,,,,,,,258539,2012-06-30
,,,,,,,,,,,,,,,,,,,,258632,2012-06-30
,,,,,,,,,,,,,,,,,,,,258771,2012-06-30
,,,,,,,,,,,,,,,,,,,,258874,2012-06-30
,,,,,,,,,,,,,,,,,,,,259059,2012-06-30
,,,,,,,,,,,,,,,,,,,,259330,2012-06-30
,,,,,,,,,,,,,,,,,,,,259442,2012-06-30
,,,,,,,,,,,,,,,,,,,,259657,2012-06-30
,,,,,,,,,,,,,,,,,,,,259956,2012-06-30
,,,,,,,,,,,,,,,,,,,,260055,2012-06-30
,,,,,,,,,,,,,,,,,,,,260354,2012-06-30
,,,,,,,,,,,,,,,,,,,,260831,2012-06-30
,,,,,,,,,,,,,,,,,,,,260868,2012-06-30
,,,,,,,,,,,,,,,,,,,,261070,2012-06-30
,,,,,,,,,,,,,,,,,,,,261146,2012-06-30
,,,,,,,,,,,,,,,,,,,,261258,2012-06-30
,,,,,,,,,,,,,,,,,,,,261360,2012-06-30
,,,,,,,,,,,,,,,,,,,,261940,2012-06-30
,,,,,,,,,,,,,,,,,,,,262059,2012-06-30
,,,,,,,,,,,,,,,,,,,,262237,2012-06-30
,,,,,,,,,,,,,,,,,,,,262358,2012-06-30
,,,,,,,,,,,,,,,,,,,,262741,2012-06-30
,,,,,,,,,,,,,,,,,,,,262844,2012-06-30
,,,,,,,,,,,,,,,,,,,,262956,2012-06-30
,,,,,,,,,,,,,,,,,,,,263243,2012-06-30
,,,,,,,,,,,,,,,,,,,,263551,2012-06-30
,,,,,,,,,,,,,,,,,,,,263627,2012-06-30
,,,,,,,,,,,,,,,,,,,,264156,2012-06-30
,,,,,,,,,,,,,,,,,,,,264455,2012-06-30
,,,,,,,,,,,,,,,,,,,,264558,2012-06-30
,,,,,,,,,,,,,,,,,,,,264772,2012-06-30
,,,,,,,,,,,,,,,,,,,,265340,2012-06-30
,,,,,,,,,,,,,,,,,,,,265407,2012-06-30
,,,,,,,,,,,,,,,,,,,,265452,2012-06-30
,,,,,,,,,,,,,,,,,,,,265676,2012-06-30
,,,,,,,,,,,,,,,,,,,,266066,2012-06-30
,,,,,,,,,,,,,,,,,,,,266244,2012-06-30
,,,,,,,,,,,,,,,,,,,,266253,2012-06-30
,,,,,,,,,,,,,,,,,,,,266271,2012-06-30
,,,,,,,,,,,,,,,,,,,,266655,2012-06-30
,,,,,,,,,,,,,,,,,,,,266851,2012-06-30
,,,,,,,,,,,,,,,,,,,,266879,2012-06-30
,,,,,,,,,,,,,,,,,,,,266945,2012-06-30
,,,,,,,,,,,,,,,,,,,,267652,2012-06-30
,,,,,,,,,,,,,,,,,,,,268006,2012-06-30
,,,,,,,,,,,,,,,,,,,,268136,2012-06-30
,,,,,,,,,,,,,,,,,,,,268257,2012-06-30
,,,,,,,,,,,,,,,,,,,,268556,2012-06-30
,,,,,,,,,,,,,,,,,,,,268677,2012-06-30
,,,,,,,,,,,,,,,,,,,,268828,2012-06-30
,,,,,,,,,,,,,,,,,,,,268976,2012-06-30
,,,,,,,,,,,,,,,,,,,,269049,2012-06-30
,,,,,,,,,,,,,,,,,,,,269058,2012-06-30
,,,,,,,,,,,,,,,,,,,,269478,2012-06-30
,,,,,,,,,,,,,,,,,,,,269571,2012-06-30
,,,,,,,,,,,,,,,,,,,,269759,2012-06-30
,,,,,,,,,,,,,,,,,,,,270148,2012-06-30
,,,,,,,,,,,,,,,,,,,,270353,2012-06-30
,,,,,,,,,,,,,,,,,,,,270504,2012-06-30
,,,,,,,,,,,,,,,,,,,,270531,2012-06-30
,,,,,,,,,,,,,,,,,,,,270652,2012-06-30
,,,,,,,,,,,,,,,,,,,,271136,2012-06-30
,,,,,,,,,,,,,,,,,,,,271154,2012-06-30
,,,,,,,,,,,,,,,,,,,,271275,2012-06-30
,,,,,,,,,,,,,,,,,,,,271341,2012-06-30
,,,,,,,,,,,,,,,,,,,,271529,2012-06-30
,,,,,,,,,,,,,,,,,,,,271631,2012-06-30
,,,,,,,,,,,,,,,,,,,,271743,2012-06-30
,,,,,,,,,,,,,,,,,,,,271752,2012-06-30
,,,,,,,,,,,,,,,,,,,,272030,2012-06-30
,,,,,,,,,,,,,,,,,,,,272058,2012-06-30
,,,,,,,,,,,,,,,,,,,,272151,2012-06-30
,,,,,,,,,,,,,,,,,,,,272245,2012-06-30
,,,,,,,,,,,,,,,,,,,,272272,2012-06-30
,,,,,,,,,,,,,,,,,,,,272302,2012-06-30
,,,,,,,,,,,,,,,,,,,,272870,2012-06-30
,,,,,,,,,,,,,,,,,,,,273149,2012-06-30
,,,,,,,,,,,,,,,,,,,,273251,2012-06-30
,,,,,,,,,,,,,,,,,,,,273336,2012-06-30
,,,,,,,,,,,,,,,,,,,,273550,2012-06-30
,,,,,,,,,,,,,,,,,,,,273653,2012-06-30
,,,,,,,,,,,,,,,,,,,,273662,2012-06-30
,,,,,,,,,,,,,,,,,,,,273840,2012-06-30
,,,,,,,,,,,,,,,,,,,,273859,2012-06-30
,,,,,,,,,,,,,,,,,,,,274025,2012-06-30
,,,,,,,,,,,,,,,,,,,,274052,2012-06-30
,,,,,,,,,,,,,,,,,,,,274164,2012-06-30
,,,,,,,,,,,,,,,,,,,,274548,2012-06-30
,,,,,,,,,,,,,,,,,,,,274641,2012-06-30
,,,,,,,,,,,,,,,,,,,,274678,2012-06-30
,,,,,,,,,,,,,,,,,,,,274753,2012-06-30
,,,,,,,,,,,,,,,,,,,,274829,2012-06-30
,,,,,,,,,,,,,,,,,,,,274856,2012-06-30
,,,,,,,,,,,,,,,,,,,,275255,2012-06-30
,,,,,,,,,,,,,,,,,,,,275358,2012-06-30
,,,,,,,,,,,,,,,,,,,,275479,2012-06-30
,,,,,,,,,,,,,,,,,,,,275509,2012-06-30
,,,,,,,,,,,,,,,,,,,,275657,2012-06-30
,,,,,,,,,,,,,,,,,,,,275750,2012-06-30
,,,,,,,,,,,,,,,,,,,,276074,2012-06-30
,,,,,,,,,,,,,,,,,,,,276159,2012-06-30
,,,,,,,,,,,,,,,,,,,,276355,2012-06-30
,,,,,,,,,,,,,,,,,,,,276551,2012-06-30
,,,,,,,,,,,,,,,,,,,,276579,2012-06-30
,,,,,,,,,,,,,,,,,,,,276645,2012-06-30
,,,,,,,,,,,,,,,,,,,,276654,2012-06-30
,,,,,,,,,,,,,,,,,,,,276850,2012-06-30
,,,,,,,,,,,,,,,,,,,,276953,2012-06-30
,,,,,,,,,,,,,,,,,,,,277053,2012-06-30
,,,,,,,,,,,,,,,,,,,,277240,2012-06-30
,,,,,,,,,,,,,,,,,,,,277277,2012-06-30
,,,,,,,,,,,,,,,,,,,,277558,2012-06-30
,,,,,,,,,,,,,,,,,,,,277567,2012-06-30
,,,,,,,,,,,,,,,,,,,,277679,2012-06-30
,,,,,,,,,,,,,,,,,,,,277736,2012-06-30
,,,,,,,,,,,,,,,,,,,,277820,2012-06-30
,,,,,,,,,,,,,,,,,,,,278078,2012-06-30
,,,,,,,,,,,,,,,,,,,,278153,2012-06-30
,,,,,,,,,,,,,,,,,,,,278256,2012-06-30
,,,,,,,,,,,,,,,,,,,,278555,2012-06-30
,,,,,,,,,,,,,,,,,,,,278733,2012-06-30
,,,,,,,,,,,,,,,,,,,,278751,2012-06-30
,,,,,,,,,,,,,,,,,,,,278818,2012-06-30
,,,,,,,,,,,,,,,,,,,,278872,2012-06-30
,,,,,,,,,,,,,,,,,,,,278957,2012-06-30
,,,,,,,,,,,,,,,,,,,,279105,2012-06-30
,,,,,,,,,,,,,,,,,,,,279338,2012-06-30
,,,,,,,,,,,,,,,,,,,,279673,2012-06-30
,,,,,,,,,,,,,,,,,,,,279842,2012-06-30
,,,,,,,,,,,,,,,,,,,,279954,2012-06-30
,,,,,,,,,,,,,,,,,,,,280044,2012-06-30
,,,,,,,,,,,,,,,,,,,,280110,2012-06-30
,,,,,,,,,,,,,,,,,,,,280138,2012-06-30
,,,,,,,,,,,,,,,,,,,,280352,2012-06-30
,,,,,,,,,,,,,,,,,,,,280558,2012-06-30
,,,,,,,,,,,,,,,,,,,,281210,2012-06-30
,,,,,,,,,,,,,,,,,,,,281751,2012-06-30
,,,,,,,,,,,,,,,,,,,,282048,2012-06-30
,,,,,,,,,,,,,,,,,,,,282075,2012-06-30
,,,,,,,,,,,,,,,,,,,,282226,2012-06-30
,,,,,,,,,,,,,,,,,,,,282329,2012-06-30
,,,,,,,,,,,,,,,,,,,,282824,2012-06-30
,,,,,,,,,,,,,,,,,,,,283157,2012-06-30
,,,,,,,,,,,,,,,,,,,,283438,2012-06-30
,,,,,,,,,,,,,,,,,,,,283652,2012-06-30
,,,,,,,,,,,,,,,,,,,,283737,2012-06-30
,,,,,,,,,,,,,,,,,,,,283858,2012-06-30
,,,,,,,,,,,,,,,,,,,,283867,2012-06-30
,,,,,,,,,,,,,,,,,,,,284154,2012-06-30
,,,,,,,,,,,,,,,,,,,,284190,2012-06-30
,,,,,,,,,,,,,,,,,,,,284239,2012-06-30
,,,,,,,,,,,,,,,,,,,,284248,2012-06-30
,,,,,,,,,,,,,,,,,,,,284556,2012-06-30
,,,,,,,,,,,,,,,,,,,,284574,2012-06-30
,,,,,,,,,,,,,,,,,,,,284752,2012-06-30
,,,,,,,,,,,,,,,,,,,,284958,2012-06-30
,,,,,,,,,,,,,,,,,,,,285151,2012-06-30
,,,,,,,,,,,,,,,,,,,,285348,2012-06-30
,,,,,,,,,,,,,,,,,,,,285544,2012-06-30
,,,,,,,,,,,,,,,,,,,,285553,2012-06-30
,,,,,,,,,,,,,,,,,,,,285740,2012-06-30
,,,,,,,,,,,,,,,,,,,,285759,2012-06-30
,,,,,,,,,,,,,,,,,,,,285777,2012-06-30
,,,,,,,,,,,,,,,,,,,,285852,2012-06-30
,,,,,,,,,,,,,,,,,,,,285928,2012-06-30
,,,,,,,,,,,,,,,,,,,,286251,2012-06-30
,,,,,,,,,,,,,,,,,,,,286279,2012-06-30
,,,,,,,,,,,,,,,,,,,,286457,2012-06-30
,,,,,,,,,,,,,,,,,,,,286671,2012-06-30
,,,,,,,,,,,,,,,,,,,,286840,2012-06-30
,,,,,,,,,,,,,,,,,,,,287007,2012-06-30
,,,,,,,,,,,,,,,,,,,,287342,2012-06-30
,,,,,,,,,,,,,,,,,,,,287650,2012-06-30
,,,,,,,,,,,,,,,,,,,,287856,2012-06-30
,,,,,,,,,,,,,,,,,,,,287922,2012-06-30
,,,,,,,,,,,,,,,,,,,,287959,2012-06-30
,,,,,,,,,,,,,,,,,,,,288152,2012-06-30
,,,,,,,,,,,,,,,,,,,,288358,2012-06-30
,,,,,,,,,,,,,,,,,,,,288376,2012-06-30
,,,,,,,,,,,,,,,,,,,,288853,2012-06-30
,,,,,,,,,,,,,,,,,,,,289056,2012-06-30
,,,,,,,,,,,,,,,,,,,,289225,2012-06-30
,,,,,,,,,,,,,,,,,,,,289449,2012-06-30
,,,,,,,,,,,,,,,,,,,,289515,2012-06-30
,,,,,,,,,,,,,,,,,,,,289702,2012-06-30
,,,,,,,,,,,,,,,,,,,,289739,2012-06-30
,,,,,,,,,,,,,,,,,,,,289757,2012-06-30
,,,,,,,,,,,,,,,,,,,,290052,2012-06-30
,,,,,,,,,,,,,,,,,,,,290230,2012-06-30
,,,,,,,,,,,,,,,,,,,,290249,2012-06-30
,,,,,,,,,,,,,,,,,,,,290838,2012-06-30
,,,,,,,,,,,,,,,,,,,,290922,2012-06-30
,,,,,,,,,,,,,,,,,,,,291059,2012-06-30
,,,,,,,,,,,,,,,,,,,,291273,2012-06-30
,,,,,,,,,,,,,,,,,,,,291330,2012-06-30
,,,,,,,,,,,,,,,,,,,,291376,2012-06-30
,,,,,,,,,,,,,,,,,,,,291611,2012-06-30
,,,,,,,,,,,,,,,,,,,,291732,2012-06-30
,,,,,,,,,,,,,,,,,,,,292234,2012-06-30
,,,,,,,,,,,,,,,,,,,,292467,2012-06-30
,,,,,,,,,,,,,,,,,,,,292524,2012-06-30
,,,,,,,,,,,,,,,,,,,,292850,2012-06-30
,,,,,,,,,,,,,,,,,,,,292908,2012-06-30
,,,,,,,,,,,,,,,,,,,,293053,2012-06-30
,,,,,,,,,,,,,,,,,,,,293352,2012-06-30
,,,,,,,,,,,,,,,,,,,,293437,2012-06-30
,,,,,,,,,,,,,,,,,,,,293651,2012-06-30
,,,,,,,,,,,,,,,,,,,,293754,2012-06-30
,,,,,,,,,,,,,,,,,,,,294023,2012-06-30
,,,,,,,,,,,,,,,,,,,,294153,2012-06-30
,,,,,,,,,,,,,,,,,,,,294256,2012-06-30
,,,,,,,,,,,,,,,,,,,,294564,2012-06-30
,,,,,,,,,,,,,,,,,,,,294676,2012-06-30
,,,,,,,,,,,,,,,,,,,,294751,2012-06-30
,,,,,,,,,,,,,,,,,,,,294779,2012-06-30
,,,,,,,,,,,,,,,,,,,,294827,2012-06-30
,,,,,,,,,,,,,,,,,,,,295011,2012-06-30
,,,,,,,,,,,,,,,,,,,,295057,2012-06-30
,,,,,,,,,,,,,,,,,,,,295646,2012-06-30
,,,,,,,,,,,,,,,,,,,,296456,2012-06-30
,,,,,,,,,,,,,,,,,,,,296474,2012-06-30
,,,,,,,,,,,,,,,,,,,,296559,2012-06-30
,,,,,,,,,,,,,,,,,,,,296755,2012-06-30
,,,,,,,,,,,,,,,,,,,,296858,2012-06-30
,,,,,,,,,,,,,,,,,,,,297051,2012-06-30
,,,,,,,,,,,,,,,,,,,,297257,2012-06-30
,,,,,,,,,,,,,,,,,,,,297378,2012-06-30
,,,,,,,,,,,,,,,,,,,,297547,2012-06-30
,,,,,,,,,,,,,,,,,,,,297631,2012-06-30
,,,,,,,,,,,,,,,,,,,,297761,2012-06-30
,,,,,,,,,,,,,,,,,,,,298049,2012-06-30
,,,,,,,,,,,,,,,,,,,,298218,2012-06-30
,,,,,,,,,,,,,,,,,,,,298245,2012-06-30
,,,,,,,,,,,,,,,,,,,,299046,2012-06-30
,,,,,,,,,,,,,,,,,,,,299251,2012-06-30
,,,,,,,,,,,,,,,,,,,,299653,2012-06-30
,,,,,,,,,,,,,,,,,,,,299868,2012-06-30
,,,,,,,,,,,,,,,,,,,,300009,2012-06-30
,,,,,,,,,,,,,,,,,,,,300036,2012-06-30
,,,,,,,,,,,,,,,,,,,,300063,2012-06-30
,,,,,,,,,,,,,,,,,,,,300157,2012-06-30
,,,,,,,,,,,,,,,,,,,,300250,2012-06-30
,,,,,,,,,,,,,,,,,,,,300353,2012-06-30
,,,,,,,,,,,,,,,,,,,,300456,2012-06-30
,,,,,,,,,,,,,,,,,,,,300933,2012-06-30
,,,,,,,,,,,,,,,,,,,,300942,2012-06-30
,,,,,,,,,,,,,,,,,,,,300960,2012-06-30
,,,,,,,,,,,,,,,,,,,,301574,2012-06-30
,,,,,,,,,,,,,,,,,,,,301640,2012-06-30
,,,,,,,,,,,,,,,,,,,,301800,2012-06-30
,,,,,,,,,,,,,,,,,,,,302030,2012-06-30
,,,,,,,,,,,,,,,,,,,,302133,2012-06-30
,,,,,,,,,,,,,,,,,,,,302553,2012-06-30
,,,,,,,,,,,,,,,,,,,,302656,2012-06-30
,,,,,,,,,,,,,,,,,,,,302665,2012-06-30
,,,,,,,,,,,,,,,,,,,,303550,2012-06-30
,,,,,,,,,,,,,,,,,,,,303653,2012-06-30
,,,,,,,,,,,,,,,,,,,,303701,2012-06-30
,,,,,,,,,,,,,,,,,,,,303747,2012-06-30
,,,,,,,,,,,,,,,,,,,,303952,2012-06-30
,,,,,,,,,,,,,,,,,,,,304155,2012-06-30
,,,,,,,,,,,,,,,,,,,,304173,2012-06-30
,,,,,,,,,,,,,,,,,,,,304520,2012-06-30
,,,,,,,,,,,,,,,,,,,,304575,2012-06-30
,,,,,,,,,,,,,,,,,,,,304762,2012-06-30
,,,,,,,,,,,,,,,,,,,,304913,2012-06-30
,,,,,,,,,,,,,,,,,,,,305059,2012-06-30
,,,,,,,,,,,,,,,,,,,,305077,2012-06-30
,,,,,,,,,,,,,,,,,,,,305152,2012-06-30
,,,,,,,,,,,,,,,,,,,,305237,2012-06-30
,,,,,,,,,,,,,,,,,,,,305433,2012-06-30
,,,,,,,,,,,,,,,,,,,,305442,2012-06-30
,,,,,,,,,,,,,,,,,,,,305648,2012-06-30
,,,,,,,,,,,,,,,,,,,,305750,2012-06-30
,,,,,,,,,,,,,,,,,,,,306056,2012-06-30
,,,,,,,,,,,,,,,,,,,,306140,2012-06-30
,,,,,,,,,,,,,,,,,,,,306159,2012-06-30
,,,,,,,,,,,,,,,,,,,,306270,2012-06-30
,,,,,,,,,,,,,,,,,,,,306337,2012-06-30
,,,,,,,,,,,,,,,,,,,,306579,2012-06-30
,,,,,,,,,,,,,,,,,,,,306739,2012-06-30
,,,,,,,,,,,,,,,,,,,,306908,2012-06-30
,,,,,,,,,,,,,,,,,,,,307062,2012-06-30
,,,,,,,,,,,,,,,,,,,,307334,2012-06-30
,,,,,,,,,,,,,,,,,,,,307361,2012-06-30
,,,,,,,,,,,,,,,,,,,,307679,2012-06-30
,,,,,,,,,,,,,,,,,,,,307745,2012-06-30
,,,,,,,,,,,,,,,,,,,,307932,2012-06-30
,,,,,,,,,,,,,,,,,,,,307950,2012-06-30
,,,,,,,,,,,,,,,,,,,,308256,2012-06-30
,,,,,,,,,,,,,,,,,,,,308340,2012-06-30
,,,,,,,,,,,,,,,,,,,,308443,2012-06-30
,,,,,,,,,,,,,,,,,,,,308836,2012-06-30
,,,,,,,,,,,,,,,,,,,,309150,2012-06-30
,,,,,,,,,,,,,,,,,,,,309570,2012-06-30
,,,,,,,,,,,,,,,,,,,,309655,2012-06-30
,,,,,,,,,,,,,,,,,,,,309851,2012-06-30
,,,,,,,,,,,,,,,,,,,,309972,2012-06-30
,,,,,,,,,,,,,,,,,,,,310071,2012-06-30
,,,,,,,,,,,,,,,,,,,,310437,2012-06-30
,,,,,,,,,,,,,,,,,,,,310754,2012-06-30
,,,,,,,,,,,,,,,,,,,,310875,2012-06-30
,,,,,,,,,,,,,,,,,,,,310950,2012-06-30
,,,,,,,,,,,,,,,,,,,,310978,2012-06-30
,,,,,,,,,,,,,,,,,,,,311050,2012-06-30
,,,,,,,,,,,,,,,,,,,,311144,2012-06-30
,,,,,,,,,,,,,,,,,,,,311256,2012-06-30
,,,,,,,,,,,,,,,,,,,,311265,2012-06-30
,,,,,,,,,,,,,,,,,,,,311603,2012-06-30
,,,,,,,,,,,,,,,,,,,,311649,2012-06-30
,,,,,,,,,,,,,,,,,,,,311658,2012-06-30
,,,,,,,,,,,,,,,,,,,,311845,2012-06-30
,,,,,,,,,,,,,,,,,,,,311939,2012-06-30
,,,,,,,,,,,,,,,,,,,,312244,2012-06-30
,,,,,,,,,,,,,,,,,,,,312356,2012-06-30
,,,,,,,,,,,,,,,,,,,,312570,2012-06-30
,,,,,,,,,,,,,,,,,,,,312730,2012-06-30
,,,,,,,,,,,,,,,,,,,,313009,2012-06-30
,,,,,,,,,,,,,,,,,,,,313157,2012-06-30
,,,,,,,,,,,,,,,,,,,,313175,2012-06-30
,,,,,,,,,,,,,,,,,,,,313223,2012-06-30
,,,,,,,,,,,,,,,,,,,,313401,2012-06-30
,,,,,,,,,,,,,,,,,,,,313577,2012-06-30
,,,,,,,,,,,,,,,,,,,,313773,2012-06-30
,,,,,,,,,,,,,,,,,,,,314257,2012-06-30
,,,,,,,,,,,,,,,,,,,,314444,2012-06-30
,,,,,,,,,,,,,,,,,,,,315339,2012-06-30
,,,,,,,,,,,,,,,,,,,,315357,2012-06-30
,,,,,,,,,,,,,,,,,,,,315629,2012-06-30
,,,,,,,,,,,,,,,,,,,,315656,2012-06-30
,,,,,,,,,,,,,,,,,,,,315674,2012-06-30
,,,,,,,,,,,,,,,,,,,,315852,2012-06-30
,,,,,,,,,,,,,,,,,,,,316354,2012-06-30
,,,,,,,,,,,,,,,,,,,,316840,2012-06-30
,,,,,,,,,,,,,,,,,,,,316859,2012-06-30
,,,,,,,,,,,,,,,,,,,,316934,2012-06-30
,,,,,,,,,,,,,,,,,,,,317100,2012-06-30
,,,,,,,,,,,,,,,,,,,,317258,2012-06-30
,,,,,,,,,,,,,,,,,,,,317342,2012-06-30
,,,,,,,,,,,,,,,,,,,,317379,2012-06-30
,,,,,,,,,,,,,,,,,,,,317650,2012-06-30
,,,,,,,,,,,,,,,,,,,,318639,2012-06-30
,,,,,,,,,,,,,,,,,,,,318835,2012-06-30
,,,,,,,,,,,,,,,,,,,,318947,2012-06-30
,,,,,,,,,,,,,,,,,,,,318974,2012-06-30
,,,,,,,,,,,,,,,,,,,,319047,2012-06-30
,,,,,,,,,,,,,,,,,,,,319458,2012-06-30
