RCFDJJ04,RCFDJJ05,RCFDJJ06,RCFDJJ07,RCFDJJ08,RCFDJJ09,RCFDJJ11,RCFDJJ12,RCFDJJ13,RCFDJJ14,RCFDJJ15,RCFDJJ16,RCFDJJ17,RCFDJJ18,RCFDJJ19,RCFDJJ20,RCFDJJ21,RCFDJJ23,RCFDJJ24,RCFDJJ25,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,12955,2001-09-30
,,,,,,,,,,,,,,,,,,,,13037,2001-09-30
,,,,,,,,,,,,,,,,,,,,13103,2001-09-30
,,,,,,,,,,,,,,,,,,,,13251,2001-09-30
,,,,,,,,,,,,,,,,,,,,13309,2001-09-30
,,,,,,,,,,,,,,,,,,,,13457,2001-09-30
,,,,,,,,,,,,,,,,,,,,14052,2001-09-30
,,,,,,,,,,,,,,,,,,,,14155,2001-09-30
,,,,,,,,,,,,,,,,,,,,14258,2001-09-30
,,,,,,,,,,,,,,,,,,,,14409,2001-09-30
,,,,,,,,,,,,,,,,,,,,14454,2001-09-30
,,,,,,,,,,,,,,,,,,,,14650,2001-09-30
,,,,,,,,,,,,,,,,,,,,14753,2001-09-30
,,,,,,,,,,,,,,,,,,,,14865,2001-09-30
,,,,,,,,,,,,,,,,,,,,14931,2001-09-30
,,,,,,,,,,,,,,,,,,,,14940,2001-09-30
,,,,,,,,,,,,,,,,,,,,15536,2001-09-30
,,,,,,,,,,,,,,,,,,,,15732,2001-09-30
,,,,,,,,,,,,,,,,,,,,16337,2001-09-30
,,,,,,,,,,,,,,,,,,,,16355,2001-09-30
,,,,,,,,,,,,,,,,,,,,16458,2001-09-30
,,,,,,,,,,,,,,,,,,,,16551,2001-09-30
,,,,,,,,,,,,,,,,,,,,16748,2001-09-30
,,,,,,,,,,,,,,,,,,,,16766,2001-09-30
,,,,,,,,,,,,,,,,,,,,16944,2001-09-30
,,,,,,,,,,,,,,,,,,,,16953,2001-09-30
,,,,,,,,,,,,,,,,,,,,17110,2001-09-30
,,,,,,,,,,,,,,,,,,,,17147,2001-09-30
,,,,,,,,,,,,,,,,,,,,17259,2001-09-30
,,,,,,,,,,,,,,,,,,,,17464,2001-09-30
,,,,,,,,,,,,,,,,,,,,17549,2001-09-30
,,,,,,,,,,,,,,,,,,,,17642,2001-09-30
,,,,,,,,,,,,,,,,,,,,17839,2001-09-30
,,,,,,,,,,,,,,,,,,,,17950,2001-09-30
,,,,,,,,,,,,,,,,,,,,18050,2001-09-30
,,,,,,,,,,,,,,,,,,,,18126,2001-09-30
,,,,,,,,,,,,,,,,,,,,18135,2001-09-30
,,,,,,,,,,,,,,,,,,,,18368,2001-09-30
,,,,,,,,,,,,,,,,,,,,18377,2001-09-30
,,,,,,,,,,,,,,,,,,,,18827,2001-09-30
,,,,,,,,,,,,,,,,,,,,18836,2001-09-30
,,,,,,,,,,,,,,,,,,,,18854,2001-09-30
,,,,,,,,,,,,,,,,,,,,18863,2001-09-30
,,,,,,,,,,,,,,,,,,,,18957,2001-09-30
,,,,,,,,,,,,,,,,,,,,19356,2001-09-30
,,,,,,,,,,,,,,,,,,,,19730,2001-09-30
,,,,,,,,,,,,,,,,,,,,19936,2001-09-30
,,,,,,,,,,,,,,,,,,,,19972,2001-09-30
,,,,,,,,,,,,,,,,,,,,20053,2001-09-30
,,,,,,,,,,,,,,,,,,,,20147,2001-09-30
,,,,,,,,,,,,,,,,,,,,20259,2001-09-30
,,,,,,,,,,,,,,,,,,,,20370,2001-09-30
,,,,,,,,,,,,,,,,,,,,20512,2001-09-30
,,,,,,,,,,,,,,,,,,,,20633,2001-09-30
,,,,,,,,,,,,,,,,,,,,20754,2001-09-30
,,,,,,,,,,,,,,,,,,,,20839,2001-09-30
,,,,,,,,,,,,,,,,,,,,20857,2001-09-30
,,,,,,,,,,,,,,,,,,,,20866,2001-09-30
,,,,,,,,,,,,,,,,,,,,21256,2001-09-30
,,,,,,,,,,,,,,,,,,,,21359,2001-09-30
,,,,,,,,,,,,,,,,,,,,21630,2001-09-30
,,,,,,,,,,,,,,,,,,,,21658,2001-09-30
,,,,,,,,,,,,,,,,,,,,22048,2001-09-30
,,,,,,,,,,,,,,,,,,,,22235,2001-09-30
,,,,,,,,,,,,,,,,,,,,22356,2001-09-30
,,,,,,,,,,,,,,,,,,,,22459,2001-09-30
,,,,,,,,,,,,,,,,,,,,22543,2001-09-30
,,,,,,,,,,,,,,,,,,,,22552,2001-09-30
,,,,,,,,,,,,,,,,,,,,22730,2001-09-30
,,,,,,,,,,,,,,,,,,,,22860,2001-09-30
,,,,,,,,,,,,,,,,,,,,22936,2001-09-30
,,,,,,,,,,,,,,,,,,,,22954,2001-09-30
,,,,,,,,,,,,,,,,,,,,23036,2001-09-30
,,,,,,,,,,,,,,,,,,,,23045,2001-09-30
,,,,,,,,,,,,,,,,,,,,23241,2001-09-30
,,,,,,,,,,,,,,,,,,,,23344,2001-09-30
,,,,,,,,,,,,,,,,,,,,23456,2001-09-30
,,,,,,,,,,,,,,,,,,,,23504,2001-09-30
,,,,,,,,,,,,,,,,,,,,23540,2001-09-30
,,,,,,,,,,,,,,,,,,,,23643,2001-09-30
,,,,,,,,,,,,,,,,,,,,23755,2001-09-30
,,,,,,,,,,,,,,,,,,,,23812,2001-09-30
,,,,,,,,,,,,,,,,,,,,24006,2001-09-30
,,,,,,,,,,,,,,,,,,,,24266,2001-09-30
,,,,,,,,,,,,,,,,,,,,24453,2001-09-30
,,,,,,,,,,,,,,,,,,,,24659,2001-09-30
,,,,,,,,,,,,,,,,,,,,24668,2001-09-30
,,,,,,,,,,,,,,,,,,,,24855,2001-09-30
,,,,,,,,,,,,,,,,,,,,24949,2001-09-30
,,,,,,,,,,,,,,,,,,,,25357,2001-09-30
,,,,,,,,,,,,,,,,,,,,25450,2001-09-30
,,,,,,,,,,,,,,,,,,,,25647,2001-09-30
,,,,,,,,,,,,,,,,,,,,25852,2001-09-30
,,,,,,,,,,,,,,,,,,,,26149,2001-09-30
,,,,,,,,,,,,,,,,,,,,26233,2001-09-30
,,,,,,,,,,,,,,,,,,,,26242,2001-09-30
,,,,,,,,,,,,,,,,,,,,26457,2001-09-30
,,,,,,,,,,,,,,,,,,,,26756,2001-09-30
,,,,,,,,,,,,,,,,,,,,26765,2001-09-30
,,,,,,,,,,,,,,,,,,,,26859,2001-09-30
,,,,,,,,,,,,,,,,,,,,26916,2001-09-30
,,,,,,,,,,,,,,,,,,,,27548,2001-09-30
,,,,,,,,,,,,,,,,,,,,27614,2001-09-30
,,,,,,,,,,,,,,,,,,,,27838,2001-09-30
,,,,,,,,,,,,,,,,,,,,27847,2001-09-30
,,,,,,,,,,,,,,,,,,,,28013,2001-09-30
,,,,,,,,,,,,,,,,,,,,28152,2001-09-30
,,,,,,,,,,,,,,,,,,,,28255,2001-09-30
,,,,,,,,,,,,,,,,,,,,28349,2001-09-30
,,,,,,,,,,,,,,,,,,,,28406,2001-09-30
,,,,,,,,,,,,,,,,,,,,28572,2001-09-30
,,,,,,,,,,,,,,,,,,,,28732,2001-09-30
,,,,,,,,,,,,,,,,,,,,29104,2001-09-30
,,,,,,,,,,,,,,,,,,,,29159,2001-09-30
,,,,,,,,,,,,,,,,,,,,29252,2001-09-30
,,,,,,,,,,,,,,,,,,,,29636,2001-09-30
,,,,,,,,,,,,,,,,,,,,29850,2001-09-30
,,,,,,,,,,,,,,,,,,,,29944,2001-09-30
,,,,,,,,,,,,,,,,,,,,29953,2001-09-30
,,,,,,,,,,,,,,,,,,,,30025,2001-09-30
,,,,,,,,,,,,,,,,,,,,30052,2001-09-30
,,,,,,,,,,,,,,,,,,,,30146,2001-09-30
,,,,,,,,,,,,,,,,,,,,30155,2001-09-30
,,,,,,,,,,,,,,,,,,,,30258,2001-09-30
,,,,,,,,,,,,,,,,,,,,30418,2001-09-30
,,,,,,,,,,,,,,,,,,,,30436,2001-09-30
,,,,,,,,,,,,,,,,,,,,30502,2001-09-30
,,,,,,,,,,,,,,,,,,,,30650,2001-09-30
,,,,,,,,,,,,,,,,,,,,30810,2001-09-30
,,,,,,,,,,,,,,,,,,,,30856,2001-09-30
,,,,,,,,,,,,,,,,,,,,31134,2001-09-30
,,,,,,,,,,,,,,,,,,,,31152,2001-09-30
,,,,,,,,,,,,,,,,,,,,31255,2001-09-30
,,,,,,,,,,,,,,,,,,,,31303,2001-09-30
,,,,,,,,,,,,,,,,,,,,31657,2001-09-30
,,,,,,,,,,,,,,,,,,,,31826,2001-09-30
,,,,,,,,,,,,,,,,,,,,31835,2001-09-30
,,,,,,,,,,,,,,,,,,,,32159,2001-09-30
,,,,,,,,,,,,,,,,,,,,32234,2001-09-30
,,,,,,,,,,,,,,,,,,,,32766,2001-09-30
,,,,,,,,,,,,,,,,,,,,33147,2001-09-30
,,,,,,,,,,,,,,,,,,,,33259,2001-09-30
,,,,,,,,,,,,,,,,,,,,33268,2001-09-30
,,,,,,,,,,,,,,,,,,,,33549,2001-09-30
,,,,,,,,,,,,,,,,,,,,33727,2001-09-30
,,,,,,,,,,,,,,,,,,,,33754,2001-09-30
,,,,,,,,,,,,,,,,,,,,33772,2001-09-30
,,,,,,,,,,,,,,,,,,,,33839,2001-09-30
,,,,,,,,,,,,,,,,,,,,33857,2001-09-30
,,,,,,,,,,,,,,,,,,,,34032,2001-09-30
,,,,,,,,,,,,,,,,,,,,34153,2001-09-30
,,,,,,,,,,,,,,,,,,,,34359,2001-09-30
,,,,,,,,,,,,,,,,,,,,34425,2001-09-30
,,,,,,,,,,,,,,,,,,,,34434,2001-09-30
,,,,,,,,,,,,,,,,,,,,34452,2001-09-30
,,,,,,,,,,,,,,,,,,,,34537,2001-09-30
,,,,,,,,,,,,,,,,,,,,34555,2001-09-30
,,,,,,,,,,,,,,,,,,,,34742,2001-09-30
,,,,,,,,,,,,,,,,,,,,34836,2001-09-30
,,,,,,,,,,,,,,,,,,,,34863,2001-09-30
,,,,,,,,,,,,,,,,,,,,35057,2001-09-30
,,,,,,,,,,,,,,,,,,,,35244,2001-09-30
,,,,,,,,,,,,,,,,,,,,35301,2001-09-30
,,,,,,,,,,,,,,,,,,,,35570,2001-09-30
,,,,,,,,,,,,,,,,,,,,35646,2001-09-30
,,,,,,,,,,,,,,,,,,,,35842,2001-09-30
,,,,,,,,,,,,,,,,,,,,35851,2001-09-30
,,,,,,,,,,,,,,,,,,,,35936,2001-09-30
,,,,,,,,,,,,,,,,,,,,36054,2001-09-30
,,,,,,,,,,,,,,,,,,,,36344,2001-09-30
,,,,,,,,,,,,,,,,,,,,36456,2001-09-30
,,,,,,,,,,,,,,,,,,,,36830,2001-09-30
,,,,,,,,,,,,,,,,,,,,36858,2001-09-30
,,,,,,,,,,,,,,,,,,,,36933,2001-09-30
,,,,,,,,,,,,,,,,,,,,37051,2001-09-30
,,,,,,,,,,,,,,,,,,,,37341,2001-09-30
,,,,,,,,,,,,,,,,,,,,37350,2001-09-30
,,,,,,,,,,,,,,,,,,,,37378,2001-09-30
,,,,,,,,,,,,,,,,,,,,37435,2001-09-30
,,,,,,,,,,,,,,,,,,,,37640,2001-09-30
,,,,,,,,,,,,,,,,,,,,37659,2001-09-30
,,,,,,,,,,,,,,,,,,,,37743,2001-09-30
,,,,,,,,,,,,,,,,,,,,37949,2001-09-30
,,,,,,,,,,,,,,,,,,,,38441,2001-09-30
,,,,,,,,,,,,,,,,,,,,38478,2001-09-30
,,,,,,,,,,,,,,,,,,,,38526,2001-09-30
,,,,,,,,,,,,,,,,,,,,38535,2001-09-30
,,,,,,,,,,,,,,,,,,,,38740,2001-09-30
,,,,,,,,,,,,,,,,,,,,39327,2001-09-30
,,,,,,,,,,,,,,,,,,,,39420,2001-09-30
,,,,,,,,,,,,,,,,,,,,39475,2001-09-30
,,,,,,,,,,,,,,,,,,,,39756,2001-09-30
,,,,,,,,,,,,,,,,,,,,39934,2001-09-30
,,,,,,,,,,,,,,,,,,,,40033,2001-09-30
,,,,,,,,,,,,,,,,,,,,40051,2001-09-30
,,,,,,,,,,,,,,,,,,,,40305,2001-09-30
,,,,,,,,,,,,,,,,,,,,40350,2001-09-30
,,,,,,,,,,,,,,,,,,,,40707,2001-09-30
,,,,,,,,,,,,,,,,,,,,40855,2001-09-30
,,,,,,,,,,,,,,,,,,,,41245,2001-09-30
,,,,,,,,,,,,,,,,,,,,41553,2001-09-30
,,,,,,,,,,,,,,,,,,,,41629,2001-09-30
,,,,,,,,,,,,,,,,,,,,41647,2001-09-30
,,,,,,,,,,,,,,,,,,,,41759,2001-09-30
,,,,,,,,,,,,,,,,,,,,41825,2001-09-30
,,,,,,,,,,,,,,,,,,,,41937,2001-09-30
,,,,,,,,,,,,,,,,,,,,41955,2001-09-30
,,,,,,,,,,,,,,,,,,,,42037,2001-09-30
,,,,,,,,,,,,,,,,,,,,42055,2001-09-30
,,,,,,,,,,,,,,,,,,,,42354,2001-09-30
,,,,,,,,,,,,,,,,,,,,42420,2001-09-30
,,,,,,,,,,,,,,,,,,,,42448,2001-09-30
,,,,,,,,,,,,,,,,,,,,42457,2001-09-30
,,,,,,,,,,,,,,,,,,,,42541,2001-09-30
,,,,,,,,,,,,,,,,,,,,43052,2001-09-30
,,,,,,,,,,,,,,,,,,,,43155,2001-09-30
,,,,,,,,,,,,,,,,,,,,43173,2001-09-30
,,,,,,,,,,,,,,,,,,,,43324,2001-09-30
,,,,,,,,,,,,,,,,,,,,43351,2001-09-30
,,,,,,,,,,,,,,,,,,,,43454,2001-09-30
,,,,,,,,,,,,,,,,,,,,43511,2001-09-30
,,,,,,,,,,,,,,,,,,,,43641,2001-09-30
,,,,,,,,,,,,,,,,,,,,43669,2001-09-30
,,,,,,,,,,,,,,,,,,,,43744,2001-09-30
,,,,,,,,,,,,,,,,,,,,43856,2001-09-30
,,,,,,,,,,,,,,,,,,,,43959,2001-09-30
,,,,,,,,,,,,,,,,,,,,44040,2001-09-30
,,,,,,,,,,,,,,,,,,,,44134,2001-09-30
,,,,,,,,,,,,,,,,,,,,44433,2001-09-30
,,,,,,,,,,,,,,,,,,,,44451,2001-09-30
,,,,,,,,,,,,,,,,,,,,44602,2001-09-30
,,,,,,,,,,,,,,,,,,,,44741,2001-09-30
,,,,,,,,,,,,,,,,,,,,44750,2001-09-30
,,,,,,,,,,,,,,,,,,,,44929,2001-09-30
,,,,,,,,,,,,,,,,,,,,45038,2001-09-30
,,,,,,,,,,,,,,,,,,,,45047,2001-09-30
,,,,,,,,,,,,,,,,,,,,45056,2001-09-30
,,,,,,,,,,,,,,,,,,,,45270,2001-09-30
,,,,,,,,,,,,,,,,,,,,45430,2001-09-30
,,,,,,,,,,,,,,,,,,,,45458,2001-09-30
,,,,,,,,,,,,,,,,,,,,45551,2001-09-30
,,,,,,,,,,,,,,,,,,,,45560,2001-09-30
,,,,,,,,,,,,,,,,,,,,45627,2001-09-30
,,,,,,,,,,,,,,,,,,,,45775,2001-09-30
,,,,,,,,,,,,,,,,,,,,46053,2001-09-30
,,,,,,,,,,,,,,,,,,,,46905,2001-09-30
,,,,,,,,,,,,,,,,,,,,46941,2001-09-30
,,,,,,,,,,,,,,,,,,,,47153,2001-09-30
,,,,,,,,,,,,,,,,,,,,47247,2001-09-30
,,,,,,,,,,,,,,,,,,,,47256,2001-09-30
,,,,,,,,,,,,,,,,,,,,47377,2001-09-30
,,,,,,,,,,,,,,,,,,,,47425,2001-09-30
,,,,,,,,,,,,,,,,,,,,47452,2001-09-30
,,,,,,,,,,,,,,,,,,,,47500,2001-09-30
,,,,,,,,,,,,,,,,,,,,47658,2001-09-30
,,,,,,,,,,,,,,,,,,,,48057,2001-09-30
,,,,,,,,,,,,,,,,,,,,48150,2001-09-30
,,,,,,,,,,,,,,,,,,,,48208,2001-09-30
,,,,,,,,,,,,,,,,,,,,48374,2001-09-30
,,,,,,,,,,,,,,,,,,,,48440,2001-09-30
,,,,,,,,,,,,,,,,,,,,48552,2001-09-30
,,,,,,,,,,,,,,,,,,,,48673,2001-09-30
,,,,,,,,,,,,,,,,,,,,48730,2001-09-30
,,,,,,,,,,,,,,,,,,,,49054,2001-09-30
,,,,,,,,,,,,,,,,,,,,49148,2001-09-30
,,,,,,,,,,,,,,,,,,,,49241,2001-09-30
,,,,,,,,,,,,,,,,,,,,49344,2001-09-30
,,,,,,,,,,,,,,,,,,,,49362,2001-09-30
,,,,,,,,,,,,,,,,,,,,49540,2001-09-30
,,,,,,,,,,,,,,,,,,,,49643,2001-09-30
,,,,,,,,,,,,,,,,,,,,49652,2001-09-30
,,,,,,,,,,,,,,,,,,,,49821,2001-09-30
,,,,,,,,,,,,,,,,,,,,49858,2001-09-30
,,,,,,,,,,,,,,,,,,,,49951,2001-09-30
,,,,,,,,,,,,,,,,,,,,50144,2001-09-30
,,,,,,,,,,,,,,,,,,,,50461,2001-09-30
,,,,,,,,,,,,,,,,,,,,50546,2001-09-30
,,,,,,,,,,,,,,,,,,,,50854,2001-09-30
,,,,,,,,,,,,,,,,,,,,50957,2001-09-30
,,,,,,,,,,,,,,,,,,,,51253,2001-09-30
,,,,,,,,,,,,,,,,,,,,51347,2001-09-30
,,,,,,,,,,,,,,,,,,,,51356,2001-09-30
,,,,,,,,,,,,,,,,,,,,51459,2001-09-30
,,,,,,,,,,,,,,,,,,,,51730,2001-09-30
,,,,,,,,,,,,,,,,,,,,51842,2001-09-30
,,,,,,,,,,,,,,,,,,,,51972,2001-09-30
,,,,,,,,,,,,,,,,,,,,52410,2001-09-30
,,,,,,,,,,,,,,,,,,,,52456,2001-09-30
,,,,,,,,,,,,,,,,,,,,52719,2001-09-30
,,,,,,,,,,,,,,,,,,,,52764,2001-09-30
,,,,,,,,,,,,,,,,,,,,52951,2001-09-30
,,,,,,,,,,,,,,,,,,,,53015,2001-09-30
,,,,,,,,,,,,,,,,,,,,53033,2001-09-30
,,,,,,,,,,,,,,,,,,,,53051,2001-09-30
,,,,,,,,,,,,,,,,,,,,53239,2001-09-30
,,,,,,,,,,,,,,,,,,,,53453,2001-09-30
,,,,,,,,,,,,,,,,,,,,53752,2001-09-30
,,,,,,,,,,,,,,,,,,,,54049,2001-09-30
,,,,,,,,,,,,,,,,,,,,54058,2001-09-30
,,,,,,,,,,,,,,,,,,,,54124,2001-09-30
,,,,,,,,,,,,,,,,,,,,54357,2001-09-30
,,,,,,,,,,,,,,,,,,,,54375,2001-09-30
,,,,,,,,,,,,,,,,,,,,54441,2001-09-30
,,,,,,,,,,,,,,,,,,,,54656,2001-09-30
,,,,,,,,,,,,,,,,,,,,55019,2001-09-30
,,,,,,,,,,,,,,,,,,,,55176,2001-09-30
,,,,,,,,,,,,,,,,,,,,55251,2001-09-30
,,,,,,,,,,,,,,,,,,,,55336,2001-09-30
,,,,,,,,,,,,,,,,,,,,55635,2001-09-30
,,,,,,,,,,,,,,,,,,,,55653,2001-09-30
,,,,,,,,,,,,,,,,,,,,55859,2001-09-30
,,,,,,,,,,,,,,,,,,,,55916,2001-09-30
,,,,,,,,,,,,,,,,,,,,56230,2001-09-30
,,,,,,,,,,,,,,,,,,,,56258,2001-09-30
,,,,,,,,,,,,,,,,,,,,56351,2001-09-30
,,,,,,,,,,,,,,,,,,,,56427,2001-09-30
,,,,,,,,,,,,,,,,,,,,56548,2001-09-30
,,,,,,,,,,,,,,,,,,,,56557,2001-09-30
,,,,,,,,,,,,,,,,,,,,56717,2001-09-30
,,,,,,,,,,,,,,,,,,,,56726,2001-09-30
,,,,,,,,,,,,,,,,,,,,57040,2001-09-30
,,,,,,,,,,,,,,,,,,,,57134,2001-09-30
,,,,,,,,,,,,,,,,,,,,57228,2001-09-30
,,,,,,,,,,,,,,,,,,,,57255,2001-09-30
,,,,,,,,,,,,,,,,,,,,57451,2001-09-30
,,,,,,,,,,,,,,,,,,,,57572,2001-09-30
,,,,,,,,,,,,,,,,,,,,57956,2001-09-30
,,,,,,,,,,,,,,,,,,,,58074,2001-09-30
,,,,,,,,,,,,,,,,,,,,58207,2001-09-30
,,,,,,,,,,,,,,,,,,,,58225,2001-09-30
,,,,,,,,,,,,,,,,,,,,58243,2001-09-30
,,,,,,,,,,,,,,,,,,,,58355,2001-09-30
,,,,,,,,,,,,,,,,,,,,58551,2001-09-30
,,,,,,,,,,,,,,,,,,,,58636,2001-09-30
,,,,,,,,,,,,,,,,,,,,58757,2001-09-30
,,,,,,,,,,,,,,,,,,,,58971,2001-09-30
,,,,,,,,,,,,,,,,,,,,59259,2001-09-30
,,,,,,,,,,,,,,,,,,,,59316,2001-09-30
,,,,,,,,,,,,,,,,,,,,59352,2001-09-30
,,,,,,,,,,,,,,,,,,,,59679,2001-09-30
,,,,,,,,,,,,,,,,,,,,59754,2001-09-30
,,,,,,,,,,,,,,,,,,,,60143,2001-09-30
,,,,,,,,,,,,,,,,,,,,60219,2001-09-30
,,,,,,,,,,,,,,,,,,,,60330,2001-09-30
,,,,,,,,,,,,,,,,,,,,60433,2001-09-30
,,,,,,,,,,,,,,,,,,,,60545,2001-09-30
,,,,,,,,,,,,,,,,,,,,60554,2001-09-30
,,,,,,,,,,,,,,,,,,,,60648,2001-09-30
,,,,,,,,,,,,,,,,,,,,61001,2001-09-30
,,,,,,,,,,,,,,,,,,,,61047,2001-09-30
,,,,,,,,,,,,,,,,,,,,61122,2001-09-30
,,,,,,,,,,,,,,,,,,,,61355,2001-09-30
,,,,,,,,,,,,,,,,,,,,61476,2001-09-30
,,,,,,,,,,,,,,,,,,,,61533,2001-09-30
,,,,,,,,,,,,,,,,,,,,61757,2001-09-30
,,,,,,,,,,,,,,,,,,,,61832,2001-09-30
,,,,,,,,,,,,,,,,,,,,61953,2001-09-30
,,,,,,,,,,,,,,,,,,,,62044,2001-09-30
,,,,,,,,,,,,,,,,,,,,62101,2001-09-30
