RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1115,135,66,0,962,48,0,,,0,0,,,,,,,,,,,,,,,,,,37,2006-09-30
,,159,0,7,0,158,6,0,,,0,0,,,,,,,,,,,,,,,,,,242,2006-09-30
,,446,0,9,0,454,17,0,,,0,0,,,,,,,,,,,,,,,,,,279,2006-09-30
,,186,0,14,0,188,16,0,,,0,0,,,,,,,,,,,,,,,,,,354,2006-09-30
,,1769,217,2,0,1538,11,23,,,0,0,,,,,,,,,,,,,,,,,,439,2006-09-30
,,583,285,3,0,301,6,0,,,0,0,,,,,,,,,,,,,,,,,,457,2006-09-30
,,2444,150,36,0,2326,68,0,,,0,0,,,,,,,,,,,,,,,,,,505,2006-09-30
,,4473,299,48,0,4344,218,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2006-09-30
,,1729,270,48,0,1892,481,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2006-09-30
,,1194,155,24,0,1120,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2006-09-30
,,1629,440,33,0,1191,35,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2006-09-30
,,376,0,6,0,377,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2006-09-30
,,7146,1850,218,0,5734,656,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2006-09-30
,,1576,212,132,0,1400,168,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2006-09-30
,,4105,720,106,0,3005,303,577,,,0,0,,,,,,,,,,,,,,,,,,1829,2006-09-30
,,139,45,0,0,118,24,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2006-09-30
,,2104,1000,134,0,1790,820,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2006-09-30
,,551,59,24,0,518,50,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2006-09-30
,,7822,850,0,0,6172,0,800,,,0,0,,,,,,,,,,,,,,,,,,2376,2006-09-30
,,198,6,0,0,192,0,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2006-09-30
,,62,18,0,0,44,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2006-09-30
,,3687,225,12,0,3458,8,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2006-09-30
,,401,15,2,0,541,157,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2006-09-30
,,5888,2055,200,0,5257,1624,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2006-09-30
,,863,80,251,0,956,424,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2006-09-30
,,373,0,2,0,385,14,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2006-09-30
,,10305,450,84,0,10646,875,0,,,0,0,,,,,,,,,,,,,,,,,,3506,2006-09-30
,,1305,59,11,0,1246,11,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2006-09-30
,,904,1300,63,0,1174,1633,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2006-09-30
,,1277,188,73,0,1270,254,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2006-09-30
,,604,80,39,0,722,237,0,,,0,0,,,,,,,,,,,,,,,,,,4147,2006-09-30
,,1450,104,1277,0,1152,1216,133,,,0,0,,,,,,,,,,,,,,,,,,4156,2006-09-30
,,701,63,18,0,664,44,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2006-09-30
,,1964,500,31,0,1940,507,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2006-09-30
,,1822,130,16,0,1695,19,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2006-09-30
,,2163,300,0,0,1863,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2006-09-30
,,6684,0,0,0,6684,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2006-09-30
,,2659,438,50,0,2270,99,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2006-09-30
,,5173,675,78,0,4456,36,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2006-09-30
,,886,0,4,0,893,11,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2006-09-30
,,1947,30,5,0,1944,32,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2006-09-30
,,767,0,0,0,767,0,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2006-09-30
,,813,225,17,0,825,254,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2006-09-30
,,188,39,5,0,186,42,0,,,0,0,,,,,,,,,,,,,,,,,,6057,2006-09-30
,,368,93,57,0,275,57,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2006-09-30
,,3348,1600,141,0,2890,1283,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2006-09-30
,,8462,1125,145,0,7418,67,-159,,,0,0,,,,,,,,,,,,,,,,,,6972,2006-09-30
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2006-09-30
,,683,85,25,0,673,97,-3,0,0,0,0,,,,,,,,,,,,,,,,,,7045,2006-09-30
,,275,0,7,0,270,2,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2006-09-30
,,233,-50,0,0,301,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2006-09-30
,,637,140,29,0,581,113,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2006-09-30
,,844,51,44,0,795,46,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2006-09-30
,,745,-490,6,0,1238,9,0,,,0,0,,,,,,,,,,,,,,,,,,8417,2006-09-30
,,351,60,45,0,304,58,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2006-09-30
,,307,14,8,0,296,11,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2006-09-30
,,3790,150,42,0,3601,3,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2006-09-30
,,617,0,3,0,615,1,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2006-09-30
,,58580,13000,14,0,49273,1207,-2500,,,0,0,,,,,,,,,,,,,,,,,,9807,2006-09-30
,,411,21,14,0,411,35,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2006-09-30
,,830,-25,35,0,936,116,0,,,0,0,,,,,,,,,,,,,,,,,,10157,2006-09-30
,,3384,495,60,0,2923,94,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2006-09-30
,,2773,372,102,0,2552,253,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2006-09-30
