RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1010,45,32,0,962,29,0,,,0,0,,,,,,,,,,,,,,,,,,37,2006-03-31
,,158,0,4,0,158,4,0,,,0,0,,,,,,,,,,,,,,,,,,242,2006-03-31
,,456,0,2,0,454,0,0,,,0,0,,,,,,,,,,,,,,,,,,279,2006-03-31
,,191,0,3,0,188,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2006-03-31
,,1628,67,0,0,1538,0,23,,,0,0,,,,,,,,,,,,,,,,,,439,2006-03-31
,,325,25,1,0,301,2,0,,,0,0,,,,,,,,,,,,,,,,,,457,2006-03-31
,,2364,45,6,13,2326,0,0,,,0,0,,,,,,,,,,,,,,,,,,505,2006-03-31
,,4239,0,9,0,4344,114,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2006-03-31
,,1992,90,17,0,1892,7,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2006-03-31
,,1126,10,1,0,1120,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2006-03-31
,,1337,140,16,0,1191,10,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2006-03-31
,,378,0,1,0,377,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2006-03-31
,,6267,700,22,0,5734,189,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2006-03-31
,,1444,70,30,0,1400,56,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2006-03-31
,,3179,135,84,0,3005,45,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2006-03-31
,,133,15,0,0,118,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2006-03-31
,,1761,700,40,0,1790,769,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2006-03-31
,,536,7,11,0,519,1,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2006-03-31
,,6565,393,0,0,6172,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2006-03-31
,,192,0,0,0,192,0,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2006-03-31
,,51,6,1,0,44,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2006-03-31
,,3528,75,3,0,3458,8,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2006-03-31
,,520,10,1,0,541,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,2750,2006-03-31
,,5729,575,104,0,5257,207,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2006-03-31
,,903,0,66,0,956,119,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2006-03-31
,,384,0,1,0,384,1,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2006-03-31
,,10559,175,4,0,10646,266,0,,,0,0,,,,,,,,,,,,,,,,,,3506,2006-03-31
,,1264,22,1,0,1246,5,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2006-03-31
,,1375,150,52,0,1174,1,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2006-03-31
,,1279,60,6,0,1270,57,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2006-03-31
,,532,30,11,0,722,231,0,,,0,0,,,,,,,,,,,,,,,,,,4147,2006-03-31
,,1281,48,85,0,1152,3,-1,,,0,0,,,,,,,,,,,,,,,,,,4156,2006-03-31
,,679,21,3,0,664,9,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2006-03-31
,,1881,120,4,0,1940,183,0,0,0,0,0,,,,,,,,,,,,,,,,,,4437,2006-03-31
,,1762,70,5,0,1695,8,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2006-03-31
,,1898,35,0,0,1863,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2006-03-31
,,667,17,4,0,657,11,0,,,0,0,,,,,,,,,,,,,,,,,,5050,2006-03-31
,,6684,0,0,0,6684,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2006-03-31
,,2402,150,4,0,2270,22,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2006-03-31
,,4717,225,38,0,4456,2,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2006-03-31
,,876,17,7,0,852,0,0,,,0,0,,,,,,,,,,,,,,,,,,5274,2006-03-31
,,886,0,2,0,893,9,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2006-03-31
,,1935,0,1,0,1944,10,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2006-03-31
,,767,0,0,0,767,0,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2006-03-31
,,900,75,5,0,825,5,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2006-03-31
,,184,11,1,0,186,14,0,,,0,0,,,,,,,,,,,,,,,,,,6057,2006-03-31
,,325,15,42,0,275,7,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2006-03-31
,,3136,400,67,0,2890,221,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2006-03-31
,,7622,375,18,0,7418,56,-133,,,0,0,,,,,,,,,,,,,,,,,,6972,2006-03-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2006-03-31
,,690,25,8,0,673,13,-3,0,0,0,0,,,,,,,,,,,,,,,,,,7045,2006-03-31
,,272,0,4,0,270,2,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2006-03-31
,,7371,90,10,0,7301,30,0,,,0,0,,,,,,,,,,,,,,,,,,7166,2006-03-31
,,301,0,0,0,301,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2006-03-31
,,598,65,7,0,581,55,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2006-03-31
,,802,0,24,0,795,17,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2006-03-31
,,1082,-153,6,0,1238,9,0,,,0,0,,,,,,,,,,,,,,,,,,8417,2006-03-31
,,329,0,31,0,304,6,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2006-03-31
,,297,2,4,0,296,5,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2006-03-31
,,3603,0,3,0,3601,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,9357,2006-03-31
