RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,988,200,20,0,940,172,0,,,0,0,,,,,,,,,,,,,,,,,,37,2014-12-31
,,189,13,1,0,189,14,0,,,0,0,,,,,,,,,,,,,,,,,,242,2014-12-31
,,733,50,21,0,700,38,0,,,0,0,,,,,,,,,,,,,,,,,,279,2014-12-31
,,181,-11,9,0,184,1,0,,,0,0,,,,,,,,,,,,,,,,,,354,2014-12-31
,,489,30,108,0,435,84,0,,,0,0,,,,,,,,,,,,,,,,,,457,2014-12-31
,,4193,120,26,0,4275,228,0,,,0,0,,,,,,,,,,,,,,,,,,505,2014-12-31
,,2022,53,28,0,2469,528,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2014-12-31
,,1300,391,46,0,1382,519,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2014-12-31
,,2902,60,67,0,2934,159,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2014-12-31
,,434,271,0,0,176,13,0,,,0,0,,,,,,,,,,,,,,,,,,1557,2014-12-31
,,2898,120,100,0,2842,164,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2014-12-31
,,3547,392,1,0,3321,167,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2014-12-31
,,1043,-9,22,0,1066,36,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2014-12-31
,,3495,403,55,0,4256,1219,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2014-12-31
,,758,10,18,0,762,32,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2014-12-31
,,31037,420,1018,0,30391,792,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2014-12-31
,,165,17,8,0,145,5,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2014-12-31
,,3508,3000,403,0,5195,5090,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2014-12-31
,,720,-180,18,0,907,25,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2014-12-31
,,3759,462,1106,0,3781,1590,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2014-12-31
,,2444,950,314,0,1890,710,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2014-12-31
,,322,0,9,0,390,77,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2014-12-31
,,1645,88,16,0,1607,66,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2014-12-31
,,11331,245,1406,0,13215,3535,0,,,0,0,,,,,,,,,,,,,,,,,,3971,2014-12-31
,,1854,0,211,0,1794,151,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2014-12-31
,,679,336,25,0,846,528,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2014-12-31
,,2016,-64,429,0,2151,500,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2014-12-31
,,5323,2340,91,0,4969,2077,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2014-12-31
,,12330,-850,0,0,13180,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2014-12-31
,,4039,150,185,0,4014,310,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2014-12-31
,,15172,150,122,0,16091,1191,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2014-12-31
,,5608,0,124,0,6266,782,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2014-12-31
,,1381,492,57,0,1054,222,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2014-12-31
,,962,130,15,0,1327,510,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2014-12-31
,,377,60,42,0,459,184,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2014-12-31
,,6539,5421,821,0,7368,7071,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2014-12-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2014-12-31
,,1155,390,49,0,1063,347,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2014-12-31
,,1534,522,27,0,1533,548,0,,,0,0,,,,,,,,,,,,,,,,,,7072,2014-12-31
,,239,0,56,0,186,3,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2014-12-31
,,576,55,1,0,521,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2014-12-31
,,1092,165,27,0,1013,113,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2014-12-31
,,1027,10,64,0,1016,63,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2014-12-31
,,578,32,12,0,561,27,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2014-12-31
,,443,0,3,0,448,8,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2014-12-31
,,3193,-1000,554,0,3709,70,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2014-12-31
,,952,100,3,0,849,0,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2014-12-31
,,35690,-25000,2525,0,58809,644,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2014-12-31
,,1511,126,4,0,1393,12,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2014-12-31
,,4875,-800,413,0,7057,1795,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2014-12-31
,,1328,40,173,0,2044,929,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2014-12-31
,,1622,588,119,0,1850,935,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2014-12-31
,,15926,1510,1702,0,17670,4956,0,,,0,0,,,,,,,,,,,,,,,,,,11275,2014-12-31
,,2304,1100,75,0,2556,1427,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2014-12-31
,,527,0,66,0,1138,677,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2014-12-31
,,7752,3250,1970,0,8995,6463,0,,,0,0,,,,,,,,,,,,,,,,,,12030,2014-12-31
,,1543,190,331,0,1453,431,0,,,0,0,,,,,,,,,,,,,,,,,,12142,2014-12-31
,,276,63,48,0,307,142,0,,,0,0,,,,,,,,,,,,,,,,,,12179,2014-12-31
,,603072,83865,121921,1129,645014,246599,0,,,0,4099,,,,,,,,,,,,,,,,,,12311,2014-12-31
,,996,60,4,0,953,21,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2014-12-31
,,285,30,26,0,257,28,0,,,0,0,,,,,,,,,,,,,,,,,,12656,2014-12-31
,,1931,200,1,0,1945,215,0,,,0,0,,,,,,,,,,,,,,,,,,12937,2014-12-31
,,13810,3690,1079,0,11778,2737,0,,,0,0,,,,,,,,,,,,,,,,,,12946,2014-12-31
,,1248,-300,395,0,1192,39,0,,,0,0,,,,,,,,,,,,,,,,,,12955,2014-12-31
,,11671,882,171,0,11081,463,0,,,0,0,,,,,,,,,,,,,,,,,,13103,2014-12-31
,,443,190,36,0,478,261,0,,,0,0,,,,,,,,,,,,,,,,,,13251,2014-12-31
,,183,0,2,0,180,0,1,,,0,0,,,,,,,,,,,,,,,,,,13457,2014-12-31
,,605,284,180,0,577,436,0,0,0,0,0,,,,,,,,,,,,,,,,,,14052,2014-12-31
,,1830,255,48,0,1743,216,0,,,0,0,,,,,,,,,,,,,,,,,,14155,2014-12-31
,,432,90,53,0,357,68,0,,,0,0,,,,,,,,,,,,,,,,,,14650,2014-12-31
,,428,9,1,0,422,4,0,,,0,0,,,,,,,,,,,,,,,,,,14753,2014-12-31
,,3933,1300,137,0,3600,1104,0,,,0,0,,,,,,,,,,,,,,,,,,14865,2014-12-31
,,370,45,0,0,325,0,0,,,0,0,,,,,,,,,,,,,,,,,,14977,2014-12-31
,,2510,197,41,0,2484,212,0,,,0,0,,,,,,,,,,,,,,,,,,16458,2014-12-31
,,2261,450,38,0,2274,501,0,,,0,0,,,,,,,,,,,,,,,,,,16551,2014-12-31
,,529,10,7,0,512,0,0,,,0,0,,,,,,,,,,,,,,,,,,16748,2014-12-31
,,208,57,22,0,202,73,0,,,0,0,,,,,,,,,,,,,,,,,,16944,2014-12-31
,,125,191,22,0,76,164,0,,,0,0,,,,,,,,,,,,,,,,,,16953,2014-12-31
,,279,0,0,0,279,0,0,,,0,0,,,,,,,,,,,,,,,,,,17110,2014-12-31
,,63964,2560,10916,0,67870,17382,0,,,0,650,,,,,,,,,,,,,,,,,,17147,2014-12-31
,,228,0,16,0,256,44,0,,,0,0,,,,,,,,,,,,,,,,,,17259,2014-12-31
,,22053,0,6474,0,20857,5278,0,,,0,0,,,,,,,,,,,,,,,,,,17464,2014-12-31
,,3304,450,16,0,3002,164,0,,,0,0,,,,,,,,,,,,,,,,,,17950,2014-12-31
,,2545,0,160,0,2385,0,0,,,0,0,,,,,,,,,,,,,,,,,,17978,2014-12-31
,,3617,120,102,0,3673,278,0,,,0,0,,,,,,,,,,,,,,,,,,18050,2014-12-31
,,1112,105,37,0,1156,186,0,,,0,0,,,,,,,,,,,,,,,,,,18135,2014-12-31
,,182,0,0,0,341,159,0,,,0,0,,,,,,,,,,,,,,,,,,18377,2014-12-31
,,4816,465,525,0,4072,246,0,,,0,0,,,,,,,,,,,,,,,,,,18827,2014-12-31
,,1691,38,119,0,2116,582,0,,,0,0,,,,,,,,,,,,,,,,,,18836,2014-12-31
,,4829,1218,20,0,3717,335,209,,,0,0,,,,,,,,,,,,,,,,,,18854,2014-12-31
,,874,-3,14,0,874,11,0,,,0,0,,,,,,,,,,,,,,,,,,19356,2014-12-31
,,26320,2967,3562,0,40895,21104,0,,,0,0,,,,,,,,,,,,,,,,,,19730,2014-12-31
,,2902,375,56,0,3117,646,0,,,0,0,,,,,,,,,,,,,,,,,,19936,2014-12-31
,,405,78,0,0,400,73,0,0,0,0,0,,,,,,,,,,,,,,,,,,19972,2014-12-31
,,1012,120,44,0,916,68,0,,,0,0,,,,,,,,,,,,,,,,,,20053,2014-12-31
,,562,11,16,0,572,37,0,,,0,0,,,,,,,,,,,,,,,,,,20512,2014-12-31
,,3064,475,35,0,3162,608,0,,,0,0,,,,,,,,,,,,,,,,,,20633,2014-12-31
,,623,180,0,0,443,0,0,,,0,0,,,,,,,,,,,,,,,,,,20857,2014-12-31
,,127,-20,0,0,147,0,0,,,0,0,,,,,,,,,,,,,,,,,,21256,2014-12-31
,,232,50,1,0,182,1,0,,,0,0,,,,,,,,,,,,,,,,,,21359,2014-12-31
,,686,126,2,0,581,23,0,,,0,0,,,,,,,,,,,,,,,,,,21630,2014-12-31
,,1527,32,23,0,1711,239,0,,,0,0,,,,,,,,,,,,,,,,,,21658,2014-12-31
,,1753,0,123,0,2411,781,0,,,0,0,,,,,,,,,,,,,,,,,,22048,2014-12-31
,,579,-112,5,0,743,57,0,,,0,0,,,,,,,,,,,,,,,,,,22543,2014-12-31
,,1080,96,24,0,1025,65,0,,,0,0,,,,,,,,,,,,,,,,,,22552,2014-12-31
,,752,115,9,0,742,114,0,,,0,0,,,,,,,,,,,,,,,,,,22730,2014-12-31
,,2255,0,208,0,2878,831,0,,,0,0,,,,,,,,,,,,,,,,,,22936,2014-12-31
,,170,0,0,0,177,7,0,,,0,0,,,,,,,,,,,,,,,,,,23045,2014-12-31
,,1041,160,11,0,901,31,0,,,0,0,,,,,,,,,,,,,,,,,,23456,2014-12-31
,,17637,2200,260,0,16001,824,0,,,0,0,,,,,,,,,,,,,,,,,,23504,2014-12-31
,,1746,240,199,0,1776,469,0,,,0,0,,,,,,,,,,,,,,,,,,23643,2014-12-31
,,1569,-16,73,0,1713,201,0,,,0,0,,,,,,,,,,,,,,,,,,23755,2014-12-31
,,3682,535,28,0,4407,1288,0,,,0,0,,,,,,,,,,,,,,,,,,24006,2014-12-31
,,268,45,10,0,304,91,0,0,0,0,0,,,,,,,,,,,,,,,,,,24378,2014-12-31
,,1696,268,8,0,1475,55,0,,,0,0,,,,,,,,,,,,,,,,,,24453,2014-12-31
,,300,0,16,0,460,176,0,,,0,0,,,,,,,,,,,,,,,,,,24659,2014-12-31
,,5174,2631,46,0,2531,34,0,,,0,0,,,,,,,,,,,,,,,,,,24668,2014-12-31
,,35,6,0,0,29,0,0,,,0,0,,,,,,,,,,,,,,,,,,24855,2014-12-31
,,8164,-137,667,0,11566,3932,0,,,0,0,,,,,,,,,,,,,,,,,,24949,2014-12-31
,,1276,12,3,0,1532,271,0,,,0,0,,,,,,,,,,,,,,,,,,25357,2014-12-31
,,1603,1469,4,0,1238,1108,0,,,0,0,,,,,,,,,,,,,,,,,,25647,2014-12-31
,,8465,-2932,1944,0,10146,693,0,,,0,0,,,,,,,,,,,,,,,,,,26176,2014-12-31
,,2459,0,282,0,2572,393,-2,,,0,0,,,,,,,,,,,,,,,,,,26242,2014-12-31
,,198,8,0,0,190,0,0,,,0,0,,,,,,,,,,,,,,,,,,26457,2014-12-31
,,3764,-495,253,0,4049,454,411,,,0,0,,,,,,,,,,,,,,,,,,26765,2014-12-31
,,800,67,17,0,800,84,0,,,0,0,,,,,,,,,,,,,,,,,,27070,2014-12-31
,,4396,2285,387,0,4894,3170,0,,,0,0,,,,,,,,,,,,,,,,,,27548,2014-12-31
,,1547,150,113,0,1608,324,0,,,0,0,,,,,,,,,,,,,,,,,,27614,2014-12-31
,,5481,151,143,0,6157,970,0,,,0,0,,,,,,,,,,,,,,,,,,27847,2014-12-31
,,26292,645,402,0,26037,792,0,,,0,400,,,,,,,,,,,,,,,,,,28013,2014-12-31
,,1264,153,8,0,1149,46,0,,,0,0,,,,,,,,,,,,,,,,,,28152,2014-12-31
,,2343,418,43,0,1932,50,0,,,0,0,,,,,,,,,,,,,,,,,,28255,2014-12-31
,,2946,0,447,0,2855,356,0,,,0,0,,,,,,,,,,,,,,,,,,28349,2014-12-31
,,12974,3380,0,0,9672,78,0,,,0,0,,,,,,,,,,,,,,,,,,28406,2014-12-31
,,708,-53,0,0,761,0,0,,,0,0,,,,,,,,,,,,,,,,,,28675,2014-12-31
,,1037,0,4,0,1116,83,0,,,0,0,,,,,,,,,,,,,,,,,,28732,2014-12-31
,,445,56,80,0,515,206,0,,,0,0,,,,,,,,,,,,,,,,,,29476,2014-12-31
,,6542,923,274,0,8077,2732,0,,,0,0,,,,,,,,,,,,,,,,,,29636,2014-12-31
,,19470,433,247,0,19448,658,0,,,0,0,,,,,,,,,,,,,,,,,,29878,2014-12-31
,,759,-311,6,0,1064,0,0,,,0,0,,,,,,,,,,,,,,,,,,29953,2014-12-31
,,248,8,0,0,240,0,0,,,0,0,,,,,,,,,,,,,,,,,,30052,2014-12-31
,,95,40,0,0,96,41,0,,,0,0,,,,,,,,,,,,,,,,,,30418,2014-12-31
,,8806,1503,243,0,11190,4130,0,,,0,0,,,,,,,,,,,,,,,,,,30502,2014-12-31
,,1486,0,34,0,1495,43,0,,,0,0,,,,,,,,,,,,,,,,,,30650,2014-12-31
,,1729501,1440926,461164,0,1631199,1803788,0,0,161600,0,28387,,,,,,,,,,,,,,,,,,30810,2014-12-31
,,10730,1943,94,0,11529,2836,0,,,0,0,,,,,,,,,,,,,,,,,,30874,2014-12-31
,,850,207,64,0,820,241,0,,,0,0,,,,,,,,,,,,,,,,,,31134,2014-12-31
,,3444,-150,1630,0,3209,1245,0,,,0,0,,,,,,,,,,,,,,,,,,31255,2014-12-31
,,629,93,5,0,563,32,0,,,0,0,,,,,,,,,,,,,,,,,,31657,2014-12-31
,,2911,255,63,0,2956,363,0,,,0,0,,,,,,,,,,,,,,,,,,31826,2014-12-31
,,1257,380,96,0,1559,778,0,,,0,0,,,,,,,,,,,,,,,,,,31835,2014-12-31
,,273,6,0,0,267,0,0,,,0,0,,,,,,,,,,,,,,,,,,32234,2014-12-31
,,293,36,4,0,261,8,0,,,0,0,,,,,,,,,,,,,,,,,,32766,2014-12-31
