RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1202,90,38,0,1090,16,0,,,0,0,,,,,,,,,,,,,,,,,,37,2008-06-30
,,171,0,10,0,161,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2008-06-30
,,350,25,6,0,340,21,0,,,0,0,,,,,,,,,,,,,,,,,,279,2008-06-30
,,201,0,9,0,208,16,0,,,0,0,,,,,,,,,,,,,,,,,,354,2008-06-30
,,165,10,1,0,269,115,0,,,0,0,,,,,,,,,,,,,,,,,,457,2008-06-30
,,3183,330,31,0,2936,114,0,,,0,0,,,,,,,,,,,,,,,,,,505,2008-06-30
,,1833,180,333,0,1695,375,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2008-06-30
,,1147,60,20,0,1120,53,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2008-06-30
,,2118,38,25,0,2093,38,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2008-06-30
,,381,0,1,0,381,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2008-06-30
,,12384,4710,408,0,7843,577,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2008-06-30
,,1811,134,48,0,1698,69,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2008-06-30
,,4002,130,32,0,3918,78,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2008-06-30
,,188,6,8,0,176,2,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2008-06-30
,,3617,1707,19,0,1952,61,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2008-06-30
,,567,9,22,0,584,48,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2008-06-30
,,13532,3350,0,0,10182,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2008-06-30
,,379,50,0,0,347,18,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2008-06-30
,,20,7,1,0,38,26,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2008-06-30
,,3907,150,25,0,3754,22,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2008-06-30
,,347,15,18,0,341,27,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2008-06-30
,,7331,2298,158,0,5594,719,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2008-06-30
,,996,130,165,0,962,261,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2008-06-30
,,289,0,0,0,294,5,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2008-06-30
,,1421,27,0,0,1397,3,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2008-06-30
,,1484,250,110,0,1269,145,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2008-06-30
,,1377,415,62,0,1220,320,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2008-06-30
