RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,989,40,2,0,1019,72,0,,,,,,,,,,,,,,,,,,,,,,37,2018-06-30
,,188,0,9,0,185,6,0,,,,,,,,,,,,,,,,,,,,,,242,2018-06-30
,,972,6,4,0,971,9,0,,,,,,,,,,,,,,,,,,,,,,279,2018-06-30
,,125,0,7,0,124,6,0,,,,,,,,,,,,,,,,,,,,,,354,2018-06-30
,,394,0,92,0,516,214,0,,,,,,,,,,,,,,,,,,,,,,457,2018-06-30
,,5158,312,11,0,4839,4,0,,,,,,,,,,,,,,,,,,,,,,505,2018-06-30
,,3431,204,192,0,3153,118,0,,,,,,,,,,,,,,,,,,,,,,1155,2018-06-30
,,1303,175,62,0,1200,134,0,,,,,,,,,,,,,,,,,,,,,,1351,2018-06-30
,,3329,0,53,0,3364,88,0,,,,,,,,,,,,,,,,,,,,,,1454,2018-06-30
,,2929,64,19,0,2900,54,0,,,,,,,,,,,,,,,,,,,,,,1669,2018-06-30
,,572,0,1,0,580,9,0,,,,,,,,,,,,,,,,,,,,,,1856,2018-06-30
,,2790,0,67,0,2762,39,0,,,,,,,,,,,,,,,,,,,,,,2040,2018-06-30
,,975,41,9,0,949,24,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2018-06-30
,,30563,0,255,0,30402,94,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2018-06-30
,,167,12,0,0,155,0,0,,,,,,,,,,,,,,,,,,,,,,2554,2018-06-30
,,4772,250,148,0,4539,165,0,,,,,,,,,,,,,,,,,,,,,,2732,2018-06-30
,,864,0,3,0,861,0,0,,,,,,,,,,,,,,,,,,,,,,2750,2018-06-30
,,4068,900,170,0,3691,693,0,,,,,,,,,,,,,,,,,,,,,,3252,2018-06-30
,,388,30,2,0,443,87,0,,,,,,,,,,,,,,,,,,,,,,3458,2018-06-30
,,1665,34,1,0,1640,10,0,,,,0,,,,,,,,,,,,,,,,,,3720,2018-06-30
,,10216,505,517,0,10362,1168,0,,,,,,,,,,,,,,,,,,,,,,3971,2018-06-30
,,1950,0,6,0,2008,64,0,,,,,,,,,,,,,,,,,,,,,,4156,2018-06-30
,,653,185,39,0,613,184,0,,,,,,,,,,,,,,,,,,,,,,4231,2018-06-30
,,12025,-640,0,0,12665,0,0,,,,,,,,,,,,,,,,,,,,,,5069,2018-06-30
,,4606,315,26,0,4410,145,0,,,,,,,,,,,,,,,,,,,,,,5135,2018-06-30
,,13143,570,34,0,13976,1437,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2018-06-30
