RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,991,135,50,0,970,164,0,0,0,0,,,,,,,,,,,,,,,,,,,37,2004-09-30
,,165,0,8,0,157,0,0,0,0,0,,,,,,,,,,,,,,,,,,,242,2004-09-30
,,418,42,31,0,381,36,0,0,0,0,,,,,,,,,,,,,,,,,,,279,2004-09-30
,,177,215,20,0,195,253,0,0,0,0,,,,,,,,,,,,,,,,,,,354,2004-09-30
,,1635,315,22,0,1419,121,0,0,0,0,,,,,,,,,,,,,,,,,,,439,2004-09-30
,,270,59,3,0,225,17,0,0,0,0,,,,,,,,,,,,,,,,,,,457,2004-09-30
,,2204,0,35,0,2243,74,0,0,0,0,,,,,,,,,,,,,,,,,,,505,2004-09-30
,,3191,487,72,0,3041,409,0,,,0,,,,,,,,,,,,,,,,,,,1146,2004-09-30
,,1669,240,34,0,1433,38,0,0,0,0,,,,,,,,,,,,,,,,,,,1155,2004-09-30
,,578,1805,9,0,417,1653,0,0,0,0,,,,,,,,,,,,,,,,,,,1351,2004-09-30
,,809,105,31,0,818,145,0,0,0,0,,,,,,,,,,,,,,,,,,,1454,2004-09-30
,,381,0,21,0,361,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1557,2004-09-30
,,3602,835,52,0,2775,60,0,0,0,0,,,,,,,,,,,,,,,,,,,1632,2004-09-30
,,1241,180,96,0,1183,218,0,0,0,0,,,,,,,,,,,,,,,,,,,1669,2004-09-30
,,2799,1980,187,0,2103,1471,0,0,0,0,,,,,,,,,,,,,,,,,,,1829,2004-09-30
,,92,1,0,0,93,2,0,0,0,0,,,,,,,,,,,,,,,,,,,1856,2004-09-30
,,1649,270,62,0,1558,241,0,0,0,0,,,,,,,,,,,,,,,,,,,2040,2004-09-30
,,515,21,25,0,504,35,0,0,0,0,,,,,,,,,,,,,,,,,,,2161,2004-09-30
,,6172,0,0,0,6172,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2376,2004-09-30
,,187,0,0,0,147,20,60,0,0,0,,,,,,,,,,,,,,,,,,,2451,2004-09-30
,,58,12,0,0,47,1,0,0,0,0,,,,,,,,,,,,,,,,,,,2554,2004-09-30
,,3111,225,34,0,3108,256,0,0,0,0,,,,,,,,,,,,,,,,,,,2732,2004-09-30
,,613,5,46,0,589,27,0,0,0,0,,,,,,,,,,,,,,,,,,,2750,2004-09-30
,,4705,1814,250,0,3721,1080,0,0,0,0,,,,,,,,,,,,,,,,,,,2938,2004-09-30
,,709,0,7,0,713,11,0,0,0,0,,,,,,,,,,,,,,,,,,,2956,2004-09-30
,,996,680,214,0,1322,1220,0,0,0,0,,,,,,,,,,,,,,,,,,,3252,2004-09-30
,,371,0,9,0,362,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3458,2004-09-30
,,9797,975,76,0,9641,895,0,,,0,,,,,,,,,,,,,,,,,,,3506,2004-09-30
,,2244,326,191,0,2228,501,0,0,0,0,,,,,,,,,,,,,,,,,,,3579,2004-09-30
,,1159,34,5,0,1146,26,0,0,0,0,,,,,,,,,,,,,,,,,,,3720,2004-09-30
,,1087,350,28,0,823,114,0,0,0,0,,,,,,,,,,,,,,,,,,,3953,2004-09-30
,,1345,195,7,0,1207,64,0,0,0,0,,,,,,,,,,,,,,,,,,,4138,2004-09-30
,,396,90,8,0,543,245,0,0,0,0,,,,,,,,,,,,,,,,,,,4147,2004-09-30
,,1716,554,95,0,1268,97,-104,0,0,0,,,,,,,,,,,,,,,,,,,4156,2004-09-30
,,747,45,43,0,711,52,0,0,0,0,,,,,,,,,,,,,,,,,,,4231,2004-09-30
,,1290,385,31,0,1253,379,0,0,0,0,,,,,,,,,,,,,,,,,,,4437,2004-09-30
,,1501,-425,264,0,1743,81,0,0,0,0,,,,,,,,,,,,,,,,,,,4839,2004-09-30
,,1637,160,1,0,1476,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5005,2004-09-30
,,578,80,23,0,545,70,0,0,0,0,,,,,,,,,,,,,,,,,,,5050,2004-09-30
,,6684,30,0,0,6654,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5069,2004-09-30
,,1889,290,66,0,1600,67,0,0,0,0,,,,,,,,,,,,,,,,,,,5135,2004-09-30
,,4170,225,40,0,3977,72,0,0,0,0,,,,,,,,,,,,,,,,,,,5210,2004-09-30
,,3550,1100,8,0,2378,18,82,0,0,0,,,,,,,,,,,,,,,,,,,5247,2004-09-30
,,737,0,39,0,725,27,0,0,0,0,,,,,,,,,,,,,,,,,,,5274,2004-09-30
,,801,0,2,0,778,0,21,0,0,0,,,,,,,,,,,,,,,,,,,5331,2004-09-30
,,2076,0,17,0,2086,7,-20,0,0,0,,,,,,,,,,,,,,,,,,,5461,2004-09-30
,,771,0,0,0,793,22,0,0,0,0,,,,,,,,,,,,,,,,,,,5751,2004-09-30
,,1046,206,36,0,1038,234,0,0,0,0,,,,,,,,,,,,,,,,,,,6039,2004-09-30
,,170,33,5,0,141,9,0,0,0,0,,,,,,,,,,,,,,,,,,,6057,2004-09-30
,,273,45,36,0,237,45,0,0,0,0,,,,,,,,,,,,,,,,,,,6141,2004-09-30
,,2555,800,118,0,2412,775,0,0,0,0,,,,,,,,,,,,,,,,,,,6329,2004-09-30
,,5363,-400,229,0,5667,133,0,0,0,0,,,,,,,,,,,,,,,,,,,6972,2004-09-30
,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7009,2004-09-30
,,685,70,34,0,714,133,0,0,0,0,,,,,,,,,,,,,,,,,,,7045,2004-09-30
,,252,24,14,0,238,24,0,0,0,0,,,,,,,,,,,,,,,,,,,7157,2004-09-30
,,5842,1166,79,0,5024,427,0,0,0,0,,,,,,,,,,,,,,,,,,,7166,2004-09-30
,,351,-50,2,0,406,7,0,0,0,0,,,,,,,,,,,,,,,,,,,7456,2004-09-30
,,583,140,13,0,607,177,0,0,0,0,,,,,,,,,,,,,,,,,,,7634,2004-09-30
,,634,0,41,0,608,15,0,0,0,0,,,,,,,,,,,,,,,,,,,8033,2004-09-30
,,342,-42,0,0,421,0,-37,0,0,0,,,,,,,,,,,,,,,,,,,8417,2004-09-30
,,325,20,34,0,319,48,0,0,0,0,,,,,,,,,,,,,,,,,,,8462,2004-09-30
,,3397,125,435,0,3764,927,0,0,0,0,,,,,,,,,,,,,,,,,,,8547,2004-09-30
,,320,20,35,0,298,33,0,,,0,,,,,,,,,,,,,,,,,,,8631,2004-09-30
,,3600,150,45,0,3418,13,0,0,0,0,,,,,,,,,,,,,,,,,,,9357,2004-09-30
,,567,40,5,0,530,8,0,0,0,0,,,,,,,,,,,,,,,,,,,9553,2004-09-30
,,43331,2500,246,0,40587,2,0,0,0,0,,,,,,,,,,,,,,,,,,,9807,2004-09-30
,,422,0,17,0,422,17,0,0,0,0,,,,,,,,,,,,,,,,,,,9955,2004-09-30
,,1287,732,124,0,796,365,0,0,0,0,,,,,,,,,,,,,,,,,,,10157,2004-09-30
,,2540,450,48,0,2201,159,0,0,0,0,,,,,,,,,,,,,,,,,,,10250,2004-09-30
,,2110,251,1,0,1858,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10849,2004-09-30
,,5987,4425,107,0,7428,5973,0,0,0,0,,,,,,,,,,,,,,,,,,,10858,2004-09-30
,,1492,225,11,0,1510,254,0,0,0,0,,,,,,,,,,,,,,,,,,,11145,2004-09-30
,,1429,312,229,0,1216,328,0,0,0,0,,,,,,,,,,,,,,,,,,,11640,2004-09-30
,,1040,0,18,0,1205,183,0,0,0,0,,,,,,,,,,,,,,,,,,,11837,2004-09-30
,,4838,1125,1000,0,4022,1309,0,0,0,0,,,,,,,,,,,,,,,,,,,12030,2004-09-30
,,768,248,58,0,764,302,0,0,0,0,,,,,,,,,,,,,,,,,,,12058,2004-09-30
,,1584,135,101,0,1610,262,0,0,0,0,,,,,,,,,,,,,,,,,,,12142,2004-09-30
,,736,26,4,0,715,9,0,0,0,0,,,,,,,,,,,,,,,,,,,12245,2004-09-30
,,274054,39425,36756,0,287916,91537,1494,0,0,0,,,,,,,,,,,,,,,,,,,12311,2004-09-30
,,471,25,0,0,478,32,0,0,0,0,,,,,,,,,,,,,,,,,,,12647,2004-09-30
,,200,0,10,0,271,81,0,0,0,0,,,,,,,,,,,,,,,,,,,12656,2004-09-30
,,949,54,0,0,895,0,0,0,0,0,,,,,,,,,,,,,,,,,,,12937,2004-09-30
,,4076,701,208,0,3384,1015,798,0,0,0,,,,,,,,,,,,,,,,,,,12946,2004-09-30
,,854,15,31,0,831,23,0,0,0,0,,,,,,,,,,,,,,,,,,,12955,2004-09-30
,,2454,550,12,0,2103,211,0,0,0,0,,,,,,,,,,,,,,,,,,,13037,2004-09-30
,,5439,508,4,0,4935,8,0,0,0,0,,,,,,,,,,,,,,,,,,,13103,2004-09-30
,,334,0,45,0,301,12,0,0,0,0,,,,,,,,,,,,,,,,,,,13251,2004-09-30
,,173,-170,8,0,338,3,0,0,0,0,,,,,,,,,,,,,,,,,,,13457,2004-09-30
,,712,0,5,37,779,35,0,0,0,0,,,,,,,,,,,,,,,,,,,14052,2004-09-30
,,945,80,43,0,1127,305,0,0,0,0,,,,,,,,,,,,,,,,,,,14155,2004-09-30
,,6831,630,267,0,5964,30,0,,,0,,,,,,,,,,,,,,,,,,,14258,2004-09-30
,,286291,37339,13751,0,219912,32591,47880,0,6500,0,,,,,,,,,,,,,,,,,,,14409,2004-09-30
,,809,90,44,0,710,35,0,0,0,0,,,,,,,,,,,,,,,,,,,14454,2004-09-30
,,359,0,20,0,378,39,0,,,0,,,,,,,,,,,,,,,,,,,14650,2004-09-30
,,525,0,5,0,539,19,0,0,0,0,,,,,,,,,,,,,,,,,,,14753,2004-09-30
,,1171,190,20,0,1016,55,0,0,0,0,,,,,,,,,,,,,,,,,,,14865,2004-09-30
,,1488,75,115,0,1453,155,0,0,0,0,,,,,,,,,,,,,,,,,,,14940,2004-09-30
,,14649,2775,91,0,12169,386,0,0,0,0,,,,,,,,,,,,,,,,,,,15536,2004-09-30
,,2276,600,148,0,1826,298,0,0,0,0,,,,,,,,,,,,,,,,,,,16337,2004-09-30
,,1914,240,50,0,1780,156,0,0,0,0,,,,,,,,,,,,,,,,,,,16458,2004-09-30
,,1973,375,29,0,1538,125,156,0,0,0,,,,,,,,,,,,,,,,,,,16551,2004-09-30
,,275,100,47,0,354,226,0,0,0,0,,,,,,,,,,,,,,,,,,,16748,2004-09-30
,,297,0,20,0,277,0,0,0,0,0,,,,,,,,,,,,,,,,,,,16944,2004-09-30
,,136,20,2,0,114,0,0,0,0,0,,,,,,,,,,,,,,,,,,,16953,2004-09-30
,,856,0,0,0,856,0,0,0,0,0,,,,,,,,,,,,,,,,,,,17110,2004-09-30
,,8112,1420,159,0,7567,1034,0,0,0,0,,,,,,,,,,,,,,,,,,,17147,2004-09-30
,,130,15,14,0,127,26,0,0,0,0,,,,,,,,,,,,,,,,,,,17259,2004-09-30
,,9994,1983,338,0,8260,941,354,0,0,0,,,,,,,,,,,,,,,,,,,17464,2004-09-30
,,2054,0,99,0,2011,56,0,0,0,0,,,,,,,,,,,,,,,,,,,17549,2004-09-30
,,1809,140,43,0,1757,131,0,0,0,0,,,,,,,,,,,,,,,,,,,17839,2004-09-30
,,985,82,13,0,561,38,367,0,0,0,,,,,,,,,,,,,,,,,,,17950,2004-09-30
,,2312,180,26,0,2188,82,0,0,0,0,,,,,,,,,,,,,,,,,,,18050,2004-09-30
,,1006,270,154,0,677,95,0,0,0,0,,,,,,,,,,,,,,,,,,,18135,2004-09-30
,,7827,975,216,0,6692,56,0,0,0,0,,,,,,,,,,,,,,,,,,,18368,2004-09-30
,,105,0,0,0,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,,18377,2004-09-30
,,1124,67,41,0,1049,67,34,0,0,0,,,,,,,,,,,,,,,,,,,18827,2004-09-30
,,1152,240,135,0,1124,347,0,0,0,0,,,,,,,,,,,,,,,,,,,18836,2004-09-30
,,136,9,1,0,146,20,0,0,0,0,,,,,,,,,,,,,,,,,,,18854,2004-09-30
,,461,45,36,0,445,65,0,0,0,0,,,,,,,,,,,,,,,,,,,18957,2004-09-30
,,1078,0,13,0,1082,17,0,0,0,0,,,,,,,,,,,,,,,,,,,19356,2004-09-30
,,16076,1350,27,0,14832,133,0,0,0,0,,,,,,,,,,,,,,,,,,,19730,2004-09-30
,,1417,225,43,0,1263,114,0,0,0,0,,,,,,,,,,,,,,,,,,,19936,2004-09-30
,,85,0,0,0,85,0,0,0,0,0,,,,,,,,,,,,,,,,,,,19972,2004-09-30
,,411,303,10,0,157,59,0,0,0,0,,,,,,,,,,,,,,,,,,,20053,2004-09-30
,,483,10,25,0,462,14,0,0,0,0,,,,,,,,,,,,,,,,,,,20147,2004-09-30
,,290,48,34,0,256,48,0,0,0,0,,,,,,,,,,,,,,,,,,,20259,2004-09-30
,,1173,310,60,0,1104,301,0,0,0,0,,,,,,,,,,,,,,,,,,,20370,2004-09-30
,,635,64,70,0,574,73,0,0,0,0,,,,,,,,,,,,,,,,,,,20512,2004-09-30
,,1747,135,53,0,1800,241,0,0,0,0,,,,,,,,,,,,,,,,,,,20633,2004-09-30
,,62,0,3,0,60,1,0,0,0,0,,,,,,,,,,,,,,,,,,,20754,2004-09-30
,,1211,211,1,0,1030,31,0,0,0,0,,,,,,,,,,,,,,,,,,,20839,2004-09-30
,,170,-2,2,0,176,6,0,0,0,0,,,,,,,,,,,,,,,,,,,20857,2004-09-30
,,828,163,50,0,673,58,0,0,0,0,,,,,,,,,,,,,,,,,,,20866,2004-09-30
,,79,56,10,0,34,21,0,0,0,0,,,,,,,,,,,,,,,,,,,21256,2004-09-30
,,121,0,0,0,121,0,0,0,0,0,,,,,,,,,,,,,,,,,,,21359,2004-09-30
,,353,5,0,0,348,0,0,0,0,0,,,,,,,,,,,,,,,,,,,21630,2004-09-30
,,1569,93,94,0,1471,89,0,0,0,0,,,,,,,,,,,,,,,,,,,21658,2004-09-30
,,1361,2214,43,0,2264,3160,0,0,0,0,,,,,,,,,,,,,,,,,,,22048,2004-09-30
,,3125,975,20,0,2707,577,0,0,0,0,,,,,,,,,,,,,,,,,,,22235,2004-09-30
,,1682,160,92,0,1756,326,0,0,0,0,,,,,,,,,,,,,,,,,,,22356,2004-09-30
,,867,76,11,0,877,97,0,0,0,0,,,,,,,,,,,,,,,,,,,22459,2004-09-30
,,505,50,4,0,454,3,0,0,0,0,,,,,,,,,,,,,,,,,,,22543,2004-09-30
,,493,17,5,0,520,49,0,0,0,0,,,,,,,,,,,,,,,,,,,22552,2004-09-30
,,752,0,58,0,801,107,0,0,0,0,,,,,,,,,,,,,,,,,,,22730,2004-09-30
,,2152,465,66,0,1758,137,0,0,0,0,,,,,,,,,,,,,,,,,,,22936,2004-09-30
,,675,90,27,0,595,37,0,0,0,0,,,,,,,,,,,,,,,,,,,22954,2004-09-30
,,4090,1285,100,0,3662,957,0,0,0,0,,,,,,,,,,,,,,,,,,,23036,2004-09-30
,,231,0,3,0,228,0,0,0,0,0,,,,,,,,,,,,,,,,,,,23045,2004-09-30
,,24577,955,2097,0,25403,3579,-299,0,0,0,,,,,,,,,,,,,,,,,,,23241,2004-09-30
,,614,90,4,0,536,16,0,0,0,0,,,,,,,,,,,,,,,,,,,23456,2004-09-30
,,2146,150,71,0,2144,219,0,0,0,0,,,,,,,,,,,,,,,,,,,23504,2004-09-30
,,374,12,4,0,382,24,0,0,0,0,,,,,,,,,,,,,,,,,,,23540,2004-09-30
,,1123,430,57,0,1094,458,0,0,0,0,,,,,,,,,,,,,,,,,,,23643,2004-09-30
,,714,90,25,0,606,7,0,0,0,0,,,,,,,,,,,,,,,,,,,23755,2004-09-30
,,6924,810,1024,0,5864,774,0,0,0,0,,,,,,,,,,,,,,,,,,,23812,2004-09-30
,,2424,270,23,0,2153,22,0,0,0,0,,,,,,,,,,,,,,,,,,,24006,2004-09-30
,,13912,-2700,1214,0,16063,665,0,0,0,0,,,,,,,,,,,,,,,,,,,24266,2004-09-30
,,321,0,13,0,353,45,0,0,0,0,,,,,,,,,,,,,,,,,,,24453,2004-09-30
,,222,75,17,0,222,92,0,0,0,0,,,,,,,,,,,,,,,,,,,24659,2004-09-30
,,1260,45,62,0,1241,88,0,0,0,0,,,,,,,,,,,,,,,,,,,24668,2004-09-30
,,27,0,2,0,27,2,0,0,0,0,,,,,,,,,,,,,,,,,,,24855,2004-09-30
,,4962,287,47,0,4772,144,0,0,0,0,,,,,,,,,,,,,,,,,,,24949,2004-09-30
,,288,35,1,0,256,4,0,0,0,0,,,,,,,,,,,,,,,,,,,25357,2004-09-30
,,1471,0,16,0,1478,23,0,0,0,0,,,,,,,,,,,,,,,,,,,25647,2004-09-30
,,4673,450,11,0,4877,665,0,0,0,0,,,,,,,,,,,,,,,,,,,25852,2004-09-30
,,273,20,30,0,245,22,0,0,0,0,,,,,,,,,,,,,,,,,,,26149,2004-09-30
,,5211,1271,93,0,4322,475,0,0,0,0,,,,,,,,,,,,,,,,,,,26233,2004-09-30
,,3721,89,130,0,1288,217,2431,0,0,0,,,,,,,,,,,,,,,,,,,26242,2004-09-30
,,204,0,4,0,207,7,0,0,0,0,,,,,,,,,,,,,,,,,,,26457,2004-09-30
,,757,0,118,0,822,183,0,0,0,0,,,,,,,,,,,,,,,,,,,26756,2004-09-30
,,151,20,7,0,204,80,0,0,0,0,,,,,,,,,,,,,,,,,,,26765,2004-09-30
,,3069,529,67,0,2845,372,0,0,0,0,,,,,,,,,,,,,,,,,,,26859,2004-09-30
,,2255,175,144,0,2286,350,0,0,0,0,,,,,,,,,,,,,,,,,,,26916,2004-09-30
,,2350,311,136,0,3302,1399,0,0,0,0,,,,,,,,,,,,,,,,,,,27548,2004-09-30
,,1491,30,17,0,1525,81,0,,,0,,,,,,,,,,,,,,,,,,,27614,2004-09-30
,,1774,51,4,0,1719,0,0,0,0,0,,,,,,,,,,,,,,,,,,,27838,2004-09-30
,,1625,197,23,0,1475,70,0,0,0,0,,,,,,,,,,,,,,,,,,,27847,2004-09-30
,,2965,210,0,0,2755,0,0,0,0,0,,,,,,,,,,,,,,,,,,,28013,2004-09-30
,,278,41,0,0,242,5,0,0,0,0,,,,,,,,,,,,,,,,,,,28152,2004-09-30
,,389,10,34,0,389,44,0,0,0,0,,,,,,,,,,,,,,,,,,,28255,2004-09-30
,,756,60,103,0,698,105,0,0,0,0,,,,,,,,,,,,,,,,,,,28349,2004-09-30
,,1514,82,0,0,1446,14,0,0,0,0,,,,,,,,,,,,,,,,,,,28406,2004-09-30
,,352,36,72,0,358,114,0,0,0,0,,,,,,,,,,,,,,,,,,,28572,2004-09-30
,,322,27,4,0,296,5,0,0,0,0,,,,,,,,,,,,,,,,,,,28732,2004-09-30
