RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1154,45,28,0,1090,9,0,,,0,0,,,,,,,,,,,,,,,,,,37,2008-03-31
,,171,0,10,0,161,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2008-03-31
,,343,3,0,0,340,0,0,,,0,0,,,,,,,,,,,,,,,,,,279,2008-03-31
,,213,0,5,0,208,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2008-03-31
,,269,0,0,0,269,0,0,,,0,0,,,,,,,,,,,,,,,,,,457,2008-03-31
,,3007,135,6,0,2936,70,0,,,0,0,,,,,,,,,,,,,,,,,,505,2008-03-31
,,1743,90,3,0,1695,45,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2008-03-31
,,1130,30,15,0,1120,35,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2008-03-31
,,2084,0,16,0,2093,25,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2008-03-31
,,382,0,1,0,381,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2008-03-31
,,7666,-330,318,0,7843,165,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2008-03-31
,,1746,70,19,0,1698,41,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2008-03-31
,,3968,45,11,0,3918,6,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2008-03-31
,,187,3,8,0,176,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2008-03-31
,,2026,78,11,0,1952,15,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2008-03-31
,,578,0,7,0,584,13,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2008-03-31
,,10932,750,0,0,10182,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2008-03-31
,,367,36,0,0,347,16,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2008-03-31
,,39,0,1,0,38,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2008-03-31
,,3819,75,7,0,3754,17,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2008-03-31
,,359,0,18,0,341,0,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2008-03-31
,,5540,159,31,0,5594,244,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2008-03-31
,,994,130,47,0,962,145,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2008-03-31
,,293,0,0,0,294,1,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2008-03-31
,,1408,11,0,0,1397,0,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2008-03-31
,,1394,50,84,0,1269,9,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2008-03-31
,,1344,310,25,0,1220,211,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2008-03-31
,,1421,0,95,0,1608,282,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2008-03-31
,,754,36,25,0,712,19,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2008-03-31
,,2002,135,12,0,1882,27,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2008-03-31
,,2440,70,9,0,2389,28,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2008-03-31
,,2714,105,0,0,2609,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2008-03-31
,,8204,0,0,0,8204,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2008-03-31
