RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1018,5,4,0,1026,17,0,,,,0,,,,,,,,,,,,,,,,,,37,2017-09-30
,,184,0,2,0,184,2,0,,,,0,,,,,,,,,,,,,,,,,,242,2017-09-30
,,969,6,21,0,953,11,0,,,0,0,,,,,,,,,,,,,,,,,,279,2017-09-30
,,148,50,9,0,113,24,0,,,,0,,,,,,,,,,,,,,,,,,354,2017-09-30
,,516,20,0,0,501,5,0,,,,0,,,,,,,,,,,,,,,,,,457,2017-09-30
,,4505,469,62,0,4040,66,0,,,,0,,,,,,,,,,,,,,,,,,505,2017-09-30
,,3004,689,100,0,2263,48,0,,,,0,,,,,,,,,,,,,,,,,,1155,2017-09-30
,,1103,475,54,0,1200,626,0,,,,0,,,,,,,,,,,,,,,,,,1351,2017-09-30
,,3384,60,62,0,3440,178,0,,,,0,,,,,,,,,,,,,,,,,,1454,2017-09-30
,,949,500,15,0,934,500,0,,,,0,,,,,,,,,,,,,,,,,,1557,2017-09-30
,,2898,59,16,0,2902,79,0,,,,0,,,,,,,,,,,,,,,,,,1669,2017-09-30
,,1043,0,64,0,979,0,0,,,,0,,,,,,,,,,,,,,,,,,1856,2017-09-30
,,3056,0,66,0,3010,20,0,,,,0,,,,,,,,,,,,,,,,,,2040,2017-09-30
,,1489,427,7,0,1150,95,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2017-09-30
,,30402,0,559,0,29877,34,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2017-09-30
,,148,18,0,0,130,0,0,,,,0,,,,,,,,,,,,,,,,,,2554,2017-09-30
,,4150,450,29,0,3878,207,0,,,,0,,,,,,,,,,,,,,,,,,2732,2017-09-30
,,860,0,215,0,646,1,0,,,,0,,,,,,,,,,,,,,,,,,2750,2017-09-30
,,4015,1350,285,0,2936,556,0,,,,0,,,,,,,,,,,,,,,,,,3252,2017-09-30
,,428,45,20,0,384,21,0,,,,0,,,,,,,,,,,,,,,,,,3458,2017-09-30
,,1661,52,20,0,1726,137,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2017-09-30
,,10743,2300,1014,0,9880,2451,0,,,,0,,,,,,,,,,,,,,,,,,3971,2017-09-30
,,2003,0,17,0,2013,27,0,,,,0,,,,,,,,,,,,,,,,,,4156,2017-09-30
,,681,40,31,0,663,53,0,,,,0,,,,,,,,,,,,,,,,,,4231,2017-09-30
,,4937,1110,5,0,5094,1272,0,,,,0,,,,,,,,,,,,,,,,,,4839,2017-09-30
,,12665,-789,0,0,13454,0,0,,,,0,,,,,,,,,,,,,,,,,,5069,2017-09-30
,,4104,485,30,0,4144,555,0,,,,0,,,,,,,,,,,,,,,,,,5135,2017-09-30
,,14105,0,183,0,14194,272,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2017-09-30
,,6090,0,766,0,5385,61,0,,,,0,,,,,,,,,,,,,,,,,,5461,2017-09-30
,,2137,436,93,0,1645,37,0,,,,0,,,,,,,,,,,,,,,,,,5751,2017-09-30
,,2807,750,142,0,2934,1019,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2017-09-30
,,271,40,34,0,318,121,0,,,,0,,,,,,,,,,,,,,,,,,6141,2017-09-30
,,9383,5800,1076,0,8924,6417,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2017-09-30
,,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,7009,2017-09-30
,,965,230,106,0,860,231,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2017-09-30
,,1929,300,78,0,1735,184,0,,,,0,,,,,,,,,,,,,,,,,,7072,2017-09-30
,,802,90,2,0,749,39,0,,,,0,,,,,,,,,,,,,,,,,,7456,2017-09-30
,,954,90,30,0,923,89,0,,,,0,,,,,,,,,,,,,,,,,,7634,2017-09-30
,,1246,255,8,0,1244,261,0,,,,0,,,,,,,,,,,,,,,,,,8033,2017-09-30
,,1080,165,16,0,946,47,0,,,,0,,,,,,,,,,,,,,,,,,8462,2017-09-30
,,428,0,1,0,429,2,0,,,,0,,,,,,,,,,,,,,,,,,8631,2017-09-30
,,3346,0,71,0,3275,0,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2017-09-30
,,1005,0,2,0,1003,0,0,,,,0,,,,,,,,,,,,,,,,,,9553,2017-09-30
,,28248,0,734,0,29257,1743,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2017-09-30
,,1573,0,6,0,1572,5,0,,,,0,,,,,,,,,,,,,,,,,,9955,2017-09-30
,,3262,-250,674,0,2992,154,0,,,,0,,,,,,,,,,,,,,,,,,10250,2017-09-30
,,1021,342,0,0,1512,833,0,,,,0,,,,,,,,,,,,,,,,,,10849,2017-09-30
,,2228,459,34,0,2022,287,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2017-09-30
,,3748,15,47,0,3782,96,0,,,,0,,,,,,,,,,,,,,,,,,11640,2017-09-30
,,837,-125,6,0,959,3,0,,,,0,,,,,,,,,,,,,,,,,,11837,2017-09-30
,,10568,0,5332,0,8072,2836,0,,,,0,,,,,,,,,,,,,,,,,,12030,2017-09-30
,,1612,90,78,0,1661,217,0,,,,0,,,,,,,,,,,,,,,,,,12142,2017-09-30
,,179,-36,2,0,213,0,0,,,,0,,,,,,,,,,,,,,,,,,12179,2017-09-30
,,671731,153886,72889,76,636964,191932,0,0,3307,0,0,,,,,,,,,,,,,,,,,,12311,2017-09-30
,,1050,0,4,0,1049,3,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2017-09-30
,,231,0,2,0,234,5,0,,,,0,,,,,,,,,,,,,,,,,,12656,2017-09-30
,,2124,90,10,0,2024,0,0,,,,0,,,,,,,,,,,,,,,,,,12937,2017-09-30
,,18149,2700,943,0,17406,2900,0,,,0,0,,,,,,,,,,,,,,,,,,12946,2017-09-30
,,14858,1504,104,0,13498,248,0,,,0,0,,,,,,,,,,,,,,,,,,13103,2017-09-30
,,641,45,123,0,476,3,0,,,,0,,,,,,,,,,,,,,,,,,13251,2017-09-30
,,214,0,0,0,214,0,0,,,,0,,,,,,,,,,,,,,,,,,13457,2017-09-30
,,495,0,3,0,492,0,0,,,,0,,,,,,,,,,,,,,,,,,14052,2017-09-30
,,2396,275,48,0,2283,210,0,,,,0,,,,,,,,,,,,,,,,,,14155,2017-09-30
