RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1066,90,48,0,962,34,0,,,0,0,,,,,,,,,,,,,,,,,,37,2006-06-30
,,159,0,7,0,158,6,0,,,0,0,,,,,,,,,,,,,,,,,,242,2006-06-30
,,446,0,6,0,454,14,0,,,0,0,,,,,,,,,,,,,,,,,,279,2006-06-30
,,178,0,6,0,188,16,0,,,0,0,,,,,,,,,,,,,,,,,,354,2006-06-30
,,1711,157,1,0,1538,8,23,,,0,0,,,,,,,,,,,,,,,,,,439,2006-06-30
,,401,103,3,0,301,6,0,,,0,0,,,,,,,,,,,,,,,,,,457,2006-06-30
,,2361,90,12,0,2326,67,0,,,0,0,,,,,,,,,,,,,,,,,,505,2006-06-30
,,4211,0,40,0,4344,173,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2006-06-30
,,1667,180,31,0,1892,436,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2006-06-30
,,1190,80,3,0,1120,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2006-06-30
,,1485,290,27,0,1191,23,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2006-06-30
,,375,0,4,0,377,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2006-06-30
,,6618,1350,156,0,5734,622,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2006-06-30
,,1539,141,99,0,1400,101,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2006-06-30
,,3309,270,103,0,3005,69,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2006-06-30
,,126,30,0,0,118,22,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2006-06-30
,,1972,850,104,0,1790,772,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2006-06-30
,,552,24,24,0,518,14,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2006-06-30
,,7672,700,0,0,6172,0,800,,,0,0,,,,,,,,,,,,,,,,,,2376,2006-06-30
,,195,3,0,0,192,0,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2006-06-30
,,56,12,0,0,44,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2006-06-30
,,3609,150,9,0,3458,8,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2006-06-30
,,516,10,1,0,541,36,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2006-06-30
,,5528,1380,154,0,5257,1263,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2006-06-30
,,936,0,185,0,956,205,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2006-06-30
,,385,0,2,0,384,1,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2006-06-30
,,10649,300,61,0,10646,358,0,,,0,0,,,,,,,,,,,,,,,,,,3506,2006-06-30
,,1278,34,6,0,1246,8,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2006-06-30
,,1525,300,54,0,1174,3,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2006-06-30
,,1229,120,12,0,1270,173,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2006-06-30
,,576,60,29,0,722,235,0,,,0,0,,,,,,,,,,,,,,,,,,4147,2006-06-30
,,1366,86,1277,0,1152,1213,64,,,0,0,,,,,,,,,,,,,,,,,,4156,2006-06-30
,,704,42,13,0,664,15,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2006-06-30
,,1824,320,24,0,1940,460,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2006-06-30
,,1821,130,7,0,1695,11,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2006-06-30
,,2018,155,0,0,1863,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2006-06-30
,,6684,0,0,0,6684,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2006-06-30
,,2519,300,21,0,2270,72,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2006-06-30
,,4915,450,44,0,4456,35,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2006-06-30
,,907,47,10,0,852,2,0,,,0,0,,,,,,,,,,,,,,,,,,5274,2006-06-30
,,888,0,3,0,893,8,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2006-06-30
