RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,979,45,20,,942,,,,,,,,,,,,,,,,,,,,,,,,37,2001-03-31
,,127,0,2,,125,,,,,,,,,,,,,,,,,,,,,,,,242,2001-03-31
,,278,0,8,,270,,,,,,,,,,,,,,,,,,,,,,,,279,2001-03-31
,,130,0,3,,129,,,,,,,,,,,,,,,,,,,,,,,,354,2001-03-31
,,1188,0,19,,1233,,,,,,,,,,,,,,,,,,,,,,,,439,2001-03-31
,,164,0,0,,164,,,,,,,,,,,,,,,,,,,,,,,,457,2001-03-31
,,2115,1024,103,,1281,,,,,,,,,,,,,,,,,,,,,,,,505,2001-03-31
,,2372,170,30,,2396,,,,,,,,,,,,,,,,,,,,,,,,1146,2001-03-31
,,1114,45,0,,1133,,,,,,,,,,,,,,,,,,,,,,,,1155,2001-03-31
,,323,15,3,,329,,,,,,,,,,,,,,,,,,,,,,,,1351,2001-03-31
,,870,40,4,,843,,,,,,,,,,,,,,,,,,,,,,,,1454,2001-03-31
,,351,0,1,,350,,,,,,,,,,,,,,,,,,,,,,,,1557,2001-03-31
,,1955,98,13,,1961,,,,,,,,,,,,,,,,,,,,,,,,1632,2001-03-31
,,691,30,24,,715,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-03-31
,,1629,176,5,,1607,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-03-31
,,125,0,0,,125,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-03-31
,,324,0,1,,324,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-03-31
,,1122,45,5,,1104,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-03-31
,,500,0,0,,516,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-03-31
,,4776,0,0,,4776,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-03-31
,,106,15,2,,89,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-03-31
,,39,6,0,,42,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-03-31
,,1925,75,7,,1902,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-03-31
,,792,162,29,,803,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-03-31
,,2535,126,5,,2693,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-03-31
,,812,31,4,,561,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-03-31
,,912,50,81,,874,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-03-31
,,334,0,3,,332,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-03-31
,,6374,180,202,,6154,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-03-31
,,1407,58,19,,804,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-03-31
,,975,16,0,,960,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-03-31
,,746,0,8,,776,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-03-31
,,987,51,29,,935,,,,,,,,,,,,,,,,,,,,,,,,4138,2001-03-31
,,492,9,1,,483,,,,,,,,,,,,,,,,,,,,,,,,4147,2001-03-31
,,633,0,12,,629,,,,,,,,,,,,,,,,,,,,,,,,4156,2001-03-31
,,644,15,5,,629,,,,,,,,,,,,,,,,,,,,,,,,4231,2001-03-31
,,651,30,5,,619,,,,,,,,,,,,,,,,,,,,,,,,4437,2001-03-31
,,54,1,0,,53,,,,,,,,,,,,,,,,,,,,,,,,4745,2001-03-31
,,1446,120,16,,1399,,,,,,,,,,,,,,,,,,,,,,,,4839,2001-03-31
,,1613,45,0,,1568,,,,,,,,,,,,,,,,,,,,,,,,5005,2001-03-31
,,575,60,25,,549,,,,,,,,,,,,,,,,,,,,,,,,5050,2001-03-31
,,5019,0,0,,5019,,,,,,,,,,,,,,,,,,,,,,,,5069,2001-03-31
,,1168,0,54,,1125,,,,,,,,,,,,,,,,,,,,,,,,5135,2001-03-31
,,3712,60,19,,3695,,,,,,,,,,,,,,,,,,,,,,,,5210,2001-03-31
,,2156,45,11,,2112,,,,,,,,,,,,,,,,,,,,,,,,5247,2001-03-31
,,622,4,14,,625,,,,,,,,,,,,,,,,,,,,,,,,5274,2001-03-31
,,884,0,1,,883,,,,,,,,,,,,,,,,,,,,,,,,5331,2001-03-31
,,915,4,2,,913,,,,,,,,,,,,,,,,,,,,,,,,5452,2001-03-31
,,1195,0,2,,1197,,,,,,,,,,,,,,,,,,,,,,,,5461,2001-03-31
,,621,15,1,,605,,,,,,,,,,,,,,,,,,,,,,,,5751,2001-03-31
,,33183,1800,240,,33462,,,,,,,,,,,,,,,,,,,,,,,,5939,2001-03-31
,,831,75,20,,853,,,,,,,,,,,,,,,,,,,,,,,,6039,2001-03-31
,,147,35,3,,131,,,,,,,,,,,,,,,,,,,,,,,,6057,2001-03-31
,,439,15,0,,493,,,,,,,,,,,,,,,,,,,,,,,,6141,2001-03-31
,,1890,150,51,,1798,,,,,,,,,,,,,,,,,,,,,,,,6329,2001-03-31
,,119,10,0,,115,,,,,,,,,,,,,,,,,,,,,,,,6842,2001-03-31
,,2960,190,3,,2784,,,,,,,,,,,,,,,,,,,,,,,,6972,2001-03-31
,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,7009,2001-03-31
,,640,45,9,,617,,,,,,,,,,,,,,,,,,,,,,,,7045,2001-03-31
,,145,0,3,,152,,,,,,,,,,,,,,,,,,,,,,,,7157,2001-03-31
,,3199,75,7,,3120,,,,,,,,,,,,,,,,,,,,,,,,7166,2001-03-31
,,464,45,25,,403,,,,,,,,,,,,,,,,,,,,,,,,7456,2001-03-31
,,488,22,4,,463,,,,,,,,,,,,,,,,,,,,,,,,7634,2001-03-31
,,613,4,46,,695,,,,,,,,,,,,,,,,,,,,,,,,8033,2001-03-31
,,481,0,1,,501,,,,,,,,,,,,,,,,,,,,,,,,8154,2001-03-31
,,387,15,0,,372,,,,,,,,,,,,,,,,,,,,,,,,8417,2001-03-31
,,355,0,4,,362,,,,,,,,,,,,,,,,,,,,,,,,8462,2001-03-31
,,1149,54,4,,1135,,,,,,,,,,,,,,,,,,,,,,,,8547,2001-03-31
,,283,18,1,,272,,,,,,,,,,,,,,,,,,,,,,,,8631,2001-03-31
,,841,0,2,,842,,,,,,,,,,,,,,,,,,,,,,,,8855,2001-03-31
,,6586,370,7,,6378,,,,,,,,,,,,,,,,,,,,,,,,9115,2001-03-31
,,1072,45,0,,1027,,,,,,,,,,,,,,,,,,,,,,,,9160,2001-03-31
,,2997,60,8,,2951,,,,,,,,,,,,,,,,,,,,,,,,9339,2001-03-31
,,2298,165,0,,2134,,,,,,,,,,,,,,,,,,,,,,,,9357,2001-03-31
,,412,0,0,,412,,,,,,,,,,,,,,,,,,,,,,,,9553,2001-03-31
,,30530,500,17,,30056,,,,,,,,,,,,,,,,,,,,,,,,9807,2001-03-31
,,483,0,4,,488,,,,,,,,,,,,,,,,,,,,,,,,9955,2001-03-31
,,606,100,18,,498,,,,,,,,,,,,,,,,,,,,,,,,10157,2001-03-31
,,1460,135,9,,1349,,,,,,,,,,,,,,,,,,,,,,,,10250,2001-03-31
,,370,0,25,,345,,,,,,,,,,,,,,,,,,,,,,,,10577,2001-03-31
,,1325,0,1,,1325,,,,,,,,,,,,,,,,,,,,,,,,10849,2001-03-31
,,4219,1750,17,,3988,,,,,,,,,,,,,,,,,,,,,,,,10858,2001-03-31
,,752,48,7,,741,,,,,,,,,,,,,,,,,,,,,,,,11145,2001-03-31
,,369,7,2,,362,,,,,,,,,,,,,,,,,,,,,,,,11350,2001-03-31
,,1052,125,96,,1048,,,,,,,,,,,,,,,,,,,,,,,,11640,2001-03-31
,,1184,0,25,,1159,,,,,,,,,,,,,,,,,,,,,,,,11837,2001-03-31
,,3932,375,247,,3587,,,,,,,,,,,,,,,,,,,,,,,,12030,2001-03-31
,,472,30,22,,518,,,,,,,,,,,,,,,,,,,,,,,,12058,2001-03-31
,,1062,15,41,,1058,,,,,,,,,,,,,,,,,,,,,,,,12142,2001-03-31
,,660,4,4,,669,,,,,,,,,,,,,,,,,,,,,,,,12245,2001-03-31
,,301073,33464,7556,,297175,,,,,,,,,,,,,,,,,,,,,,,,12311,2001-03-31
,,81,0,0,,81,,,,,,,,,,,,,,,,,,,,,,,,12357,2001-03-31
,,8277,260,80,,8145,,,,,,,,,,,,,,,,,,,,,,,,12405,2001-03-31
,,397,12,0,,390,,,,,,,,,,,,,,,,,,,,,,,,12647,2001-03-31
,,104,4,5,,95,,,,,,,,,,,,,,,,,,,,,,,,12656,2001-03-31
,,721,18,0,,703,,,,,,,,,,,,,,,,,,,,,,,,12937,2001-03-31
,,3838,119,126,,3787,,,,,,,,,,,,,,,,,,,,,,,,12946,2001-03-31
,,789,90,55,,770,,,,,,,,,,,,,,,,,,,,,,,,12955,2001-03-31
,,1164,57,15,,1095,,,,,,,,,,,,,,,,,,,,,,,,13037,2001-03-31
,,3630,109,32,,3495,,,,,,,,,,,,,,,,,,,,,,,,13103,2001-03-31
,,290,0,13,,277,,,,,,,,,,,,,,,,,,,,,,,,13251,2001-03-31
,,61423,4674,684,,59291,,,,,,,,,,,,,,,,,,,,,,,,13309,2001-03-31
,,344,0,3,,341,,,,,,,,,,,,,,,,,,,,,,,,13457,2001-03-31
,,525,51,0,,474,,,,,,,,,,,,,,,,,,,,,,,,14052,2001-03-31
,,660,48,5,,620,,,,,,,,,,,,,,,,,,,,,,,,14155,2001-03-31
,,4358,180,19,,4224,,,,,,,,,,,,,,,,,,,,,,,,14258,2001-03-31
,,183678,34772,2563,,158927,,,,,,,,,,,,,,,,,,,,,,,,14409,2001-03-31
,,673,0,2,,681,,,,,,,,,,,,,,,,,,,,,,,,14454,2001-03-31
,,314,15,24,,285,,,,,,,,,,,,,,,,,,,,,,,,14650,2001-03-31
,,494,0,1,,493,,,,,,,,,,,,,,,,,,,,,,,,14753,2001-03-31
,,664,6,5,,667,,,,,,,,,,,,,,,,,,,,,,,,14865,2001-03-31
,,208,0,1,,207,,,,,,,,,,,,,,,,,,,,,,,,14931,2001-03-31
,,718,36,0,,723,,,,,,,,,,,,,,,,,,,,,,,,14940,2001-03-31
,,9464,75,156,,9443,,,,,,,,,,,,,,,,,,,,,,,,15536,2001-03-31
,,2611,210,0,,2409,,,,,,,,,,,,,,,,,,,,,,,,15732,2001-03-31
,,1178,150,15,,1051,,,,,,,,,,,,,,,,,,,,,,,,16337,2001-03-31
,,507,0,0,,503,,,,,,,,,,,,,,,,,,,,,,,,16355,2001-03-31
,,1762,5,2,,1767,,,,,,,,,,,,,,,,,,,,,,,,16458,2001-03-31
,,803,45,0,,759,,,,,,,,,,,,,,,,,,,,,,,,16551,2001-03-31
,,286,18,2,,271,,,,,,,,,,,,,,,,,,,,,,,,16748,2001-03-31
,,4625,16,0,,4869,,,,,,,,,,,,,,,,,,,,,,,,16766,2001-03-31
