RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1172,60,70,0,1082,40,0,,,0,0,,,,,,,,,,,,,,,,,,37,2007-06-30
,,161,0,1,0,160,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2007-06-30
,,358,34,1,0,349,26,0,,,0,0,,,,,,,,,,,,,,,,,,279,2007-06-30
,,190,0,11,0,190,11,0,,,0,0,,,,,,,,,,,,,,,,,,354,2007-06-30
,,1933,181,8,0,1820,76,0,,,0,0,,,,,,,,,,,,,,,,,,439,2007-06-30
,,348,20,30,0,348,50,0,,,0,0,,,,,,,,,,,,,,,,,,457,2007-06-30
,,2697,210,56,0,2627,196,0,,,0,0,,,,,,,,,,,,,,,,,,505,2007-06-30
,,1885,180,29,0,1709,33,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2007-06-30
,,1146,60,6,0,1120,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2007-06-30
,,1987,240,43,0,1740,36,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2007-06-30
,,379,0,2,0,377,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2007-06-30
,,7340,235,86,0,7059,40,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2007-06-30
,,1643,134,110,0,1609,210,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2007-06-30
,,4540,120,246,0,4196,22,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2007-06-30
,,188,30,8,0,150,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2007-06-30
,,2016,227,198,0,1642,51,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2007-06-30
,,567,41,10,0,552,36,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2007-06-30
