RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1013,15,1,0,997,0,0,,,0,0,,,,,,,,,,,,,,,,,,37,2016-03-31
,,168,0,0,0,171,3,0,,,0,0,,,,,,,,,,,,,,,,,,242,2016-03-31
,,933,2,39,0,892,0,0,,,0,0,,,,,,,,,,,,,,,,,,279,2016-03-31
,,188,0,1,0,188,0,-1,,,0,0,,,,,,,,,,,,,,,,,,354,2016-03-31
,,493,0,1,0,492,0,0,,,0,0,,,,,,,,,,,,,,,,,,457,2016-03-31
,,4082,30,11,0,4188,147,0,,,0,0,,,,,,,,,,,,,,,,,,505,2016-03-31
,,2435,153,13,0,2282,13,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2016-03-31
,,1352,60,6,0,1300,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2016-03-31
,,3385,337,8,0,3147,107,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2016-03-31
,,685,37,8,0,675,35,0,,,0,0,,,,,,,,,,,,,,,,,,1557,2016-03-31
,,2934,15,14,0,2933,28,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2016-03-31
,,3672,100,0,0,3579,7,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2016-03-31
,,978,0,1,0,985,8,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2016-03-31
,,3444,0,69,0,3396,21,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2016-03-31
,,737,0,1,0,743,7,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2016-03-31
,,29862,91,5,0,30458,692,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2016-03-31
,,113,7,4,0,102,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2016-03-31
,,3616,150,15,0,3451,0,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2016-03-31
,,645,0,0,0,645,0,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2016-03-31
,,3220,152,0,0,3190,122,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2016-03-31
,,3063,300,66,0,3006,309,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2016-03-31
,,345,15,0,0,331,1,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2016-03-31
,,1701,15,0,0,1686,0,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2016-03-31
,,10896,19,161,0,11003,287,0,,,0,0,,,,,,,,,,,,,,,,,,3971,2016-03-31
,,2037,30,1,0,2006,0,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2016-03-31
,,839,0,6,0,877,44,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2016-03-31
,,5145,450,3,0,4705,13,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2016-03-31
,,11800,0,0,0,11800,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2016-03-31
,,4081,85,8,0,4076,88,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2016-03-31
,,14540,0,53,0,14747,260,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2016-03-31
,,5411,0,52,0,5361,2,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2016-03-31
,,1553,85,12,0,1456,0,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2016-03-31
,,804,0,4,0,813,13,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2016-03-31
,,409,15,9,0,423,38,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2016-03-31
,,6992,2700,244,0,5628,1580,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2016-03-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2016-03-31
,,1064,120,5,0,1050,111,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2016-03-31
,,1753,65,25,0,1703,40,0,,,0,0,,,,,,,,,,,,,,,,,,7072,2016-03-31
,,253,5,0,0,249,1,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2016-03-31
,,680,14,0,0,666,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2016-03-31
,,869,40,37,0,1123,331,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2016-03-31
,,1146,0,1,0,1156,11,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2016-03-31
,,719,45,1,0,680,7,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2016-03-31
,,421,0,1,0,425,5,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2016-03-31
,,3223,0,1,0,3222,0,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2016-03-31
,,995,0,1,0,1001,7,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2016-03-31
,,28573,0,38,0,28688,153,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2016-03-31
,,1530,10,2,0,1522,4,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2016-03-31
,,3519,-400,192,0,3930,203,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2016-03-31
,,1501,0,10,0,1495,4,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2016-03-31
,,1901,3,10,0,1909,21,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2016-03-31
,,15606,0,232,0,15853,479,0,,,0,0,,,,,,,,,,,,,,,,,,11275,2016-03-31
,,3081,30,122,0,2939,10,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2016-03-31
,,935,-800,1303,0,432,0,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2016-03-31
,,7140,0,1033,0,8149,2042,0,,,0,0,,,,,,,,,,,,,,,,,,12030,2016-03-31
,,1660,30,39,0,1651,60,0,,,0,0,,,,,,,,,,,,,,,,,,12142,2016-03-31
,,235,-34,1,0,268,0,0,,,0,0,,,,,,,,,,,,,,,,,,12179,2016-03-31
,,610383,24230,51141,90,594620,59518,0,,,0,799,,,,,,,,,,,,,,,,,,12311,2016-03-31
,,965,0,0,0,967,2,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2016-03-31
,,287,0,24,0,264,1,0,,,0,0,,,,,,,,,,,,,,,,,,12656,2016-03-31
,,1915,30,0,0,1885,0,0,,,0,0,,,,,,,,,,,,,,,,,,12937,2016-03-31
,,16558,330,86,0,16487,345,0,,,0,0,,,,,,,,,,,,,,,,,,12946,2016-03-31
,,1372,30,2,0,1360,20,0,,,0,0,,,,,,,,,,,,,,,,,,12955,2016-03-31
