RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1029,135,81,0,1019,206,0,,,0,0,,,,,,,,,,,,,,,,,,37,2005-09-30
,,160,0,2,0,158,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2005-09-30
,,596,2,168,0,433,7,0,,,0,0,,,,,,,,,,,,,,,,,,279,2005-09-30
,,181,0,22,0,182,23,0,,,0,0,,,,,,,,,,,,,,,,,,354,2005-09-30
,,1602,280,32,0,1696,406,0,,,0,0,,,,,,,,,,,,,,,,,,439,2005-09-30
,,282,10,8,0,322,58,0,,,0,0,,,,,,,,,,,,,,,,,,457,2005-09-30
,,2258,75,13,0,2214,44,0,,,0,0,,,,,,,,,,,,,,,,,,505,2005-09-30
,,3783,903,64,0,3359,543,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2005-09-30
,,1838,225,20,0,1646,53,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2005-09-30
,,744,160,11,0,720,147,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2005-09-30
,,1098,290,62,0,800,54,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2005-09-30
,,381,0,12,0,369,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2005-09-30
,,5528,1640,50,0,3961,123,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2005-09-30
,,1325,201,88,0,1200,164,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2005-09-30
,,3203,509,17,0,2940,263,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2005-09-30
,,113,10,7,0,104,8,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2005-09-30
