RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1109,45,19,0,1126,81,0,,,0,0,,,,,,,,,,,,,,,,,,37,2009-03-31
,,166,0,2,0,164,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2009-03-31
,,420,0,0,0,444,24,0,,,0,0,,,,,,,,,,,,,,,,,,279,2009-03-31
,,199,0,6,0,193,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2009-03-31
,,262,100,0,0,217,55,0,,,0,0,,,,,,,,,,,,,,,,,,457,2009-03-31
,,4035,300,5,0,3766,36,0,,,0,0,,,,,,,,,,,,,,,,,,505,2009-03-31
,,1878,120,0,0,1838,80,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2009-03-31
,,1091,30,4,0,1120,63,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2009-03-31
,,2565,150,324,0,2123,32,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2009-03-31
,,380,0,0,0,380,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2009-03-31
,,9022,3126,102,3512,10419,1113,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2009-03-31
,,1963,30,21,0,1951,39,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2009-03-31
,,3953,90,35,0,3937,109,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2009-03-31
,,135,3,0,0,132,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2009-03-31
,,2654,108,40,0,2525,19,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2009-03-31
,,561,0,12,0,558,9,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2009-03-31
,,21307,2400,0,0,18907,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2009-03-31
,,780,275,146,0,498,139,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2009-03-31
,,42,9,0,0,33,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2009-03-31
,,4142,795,8,0,4064,725,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2009-03-31
,,511,80,8,0,425,2,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2009-03-31
,,10485,3877,39,0,8610,4527,2486,,,0,0,,,,,,,,,,,,,,,,,,2938,2009-03-31
,,1027,150,52,0,1006,181,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2009-03-31
,,491,480,8,0,318,315,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2009-03-31
,,1585,21,1,0,1565,2,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2009-03-31
,,1750,400,30,0,1371,51,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2009-03-31
,,3839,255,43,0,3912,371,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2009-03-31
,,1730,38,86,0,1695,89,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2009-03-31
,,936,280,51,0,1060,455,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2009-03-31
,,2221,86,8,0,2539,412,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2009-03-31
,,3407,195,1,0,3242,31,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2009-03-31
,,3993,330,0,0,3663,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2009-03-31
,,12204,3000,0,0,9204,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2009-03-31
,,3568,75,6,0,3521,34,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2009-03-31
,,8635,1125,161,0,7393,44,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2009-03-31
,,1664,0,15,0,1649,0,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2009-03-31
