RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,881,120,42,0,1248,529,0,,,0,0,,,,,,,,,,,,,,,,,,37,2012-12-31
,,168,0,1,0,169,2,0,,,0,0,,,,,,,,,,,,,,,,,,242,2012-12-31
,,617,183,78,0,497,141,0,,,0,0,,,,,,,,,,,,,,,,,,279,2012-12-31
,,173,0,15,0,197,39,0,,,0,0,,,,,,,,,,,,,,,,,,354,2012-12-31
,,450,121,45,0,378,94,0,,,0,0,,,,,,,,,,,,,,,,,,457,2012-12-31
,,4294,400,245,0,3902,253,0,,,0,0,,,,,,,,,,,,,,,,,,505,2012-12-31
,,2616,1,692,0,2711,788,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2012-12-31
,,1892,629,91,0,1382,210,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2012-12-31
,,2773,280,22,0,2913,442,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2012-12-31
,,408,210,0,0,581,383,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2012-12-31
,,2881,258,55,0,3258,690,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2012-12-31
,,3386,486,3,0,4060,1163,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2012-12-31
,,860,171,0,0,809,120,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2012-12-31
,,4065,1135,60,0,3800,930,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2012-12-31
,,603,5,19,0,596,17,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2012-12-31
,,31909,6000,177,0,28819,3087,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2012-12-31
,,130,24,6,0,100,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2012-12-31
,,6730,1615,706,0,6173,1764,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2012-12-31
,,819,697,25,0,595,498,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2012-12-31
,,3531,893,33,0,3376,771,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2012-12-31
,,1974,550,438,0,1558,572,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2012-12-31
,,364,60,2,0,309,7,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2012-12-31
,,1545,190,27,0,1475,147,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2012-12-31
,,13832,5488,1962,0,12904,6522,0,,,0,0,,,,,,,,,,,,,,,,,,3971,2012-12-31
,,1722,90,84,0,1908,360,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2012-12-31
,,801,1859,22,0,943,2023,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2012-12-31
,,2971,601,492,0,3091,1213,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2012-12-31
,,4877,2050,48,0,4687,1908,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2012-12-31
,,294,284,10,0,1593,0,-1593,,,0,0,,,,,,,,,,,,,,,,,,5005,2012-12-31
,,15000,-1750,0,0,16750,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2012-12-31
,,3774,850,57,0,3678,811,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2012-12-31
,,16825,4675,425,0,15482,3757,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2012-12-31
,,6209,5117,187,0,4502,3577,-20,,,0,0,,,,,,,,,,,,,,,,,,5461,2012-12-31
,,676,440,8,0,1067,839,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2012-12-31
,,1297,566,14,0,1146,429,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2012-12-31
,,449,210,30,0,402,193,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2012-12-31
,,8412,10650,503,0,7346,10087,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2012-12-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2012-12-31
,,999,230,46,0,908,185,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2012-12-31
,,1556,780,1,0,1590,815,0,,,0,0,,,,,,,,,,,,,,,,,,7072,2012-12-31
,,333,52,39,0,370,128,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2012-12-31
