RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,870,135,31,0,963,259,0,,,0,0,,,,,,,,,,,,,,,,,,37,2010-09-30
,,178,0,11,0,167,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2010-09-30
,,474,90,2,0,527,145,0,,,0,0,,,,,,,,,,,,,,,,,,279,2010-09-30
,,215,0,19,0,196,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2010-09-30
,,418,393,25,0,436,436,0,,,0,0,,,,,,,,,,,,,,,,,,457,2010-09-30
,,4504,445,16,0,4348,305,0,,,0,0,,,,,,,,,,,,,,,,,,505,2010-09-30
,,2131,1196,26,0,2207,1298,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2010-09-30
,,1432,667,46,0,1120,401,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2010-09-30
,,3318,450,83,0,2943,158,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2010-09-30
,,381,0,0,0,381,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2010-09-30
,,2054,194,36,0,1955,131,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2010-09-30
,,3979,475,8,0,4121,625,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2010-09-30
,,202,45,1,0,229,73,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2010-09-30
,,3493,812,163,0,2895,377,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2010-09-30
,,588,35,13,0,562,22,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2010-09-30
,,27007,6950,0,0,22164,2107,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2010-09-30
,,83,19,0,0,70,6,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2010-09-30
,,4610,2150,13,0,4505,2058,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2010-09-30
,,613,213,3,0,520,123,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2010-09-30
,,1306,605,259,0,1089,647,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2010-09-30
,,283,45,7,0,263,32,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2010-09-30
,,1505,53,14,0,1641,203,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2010-09-30
,,2736,2470,192,0,1931,1857,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2010-09-30
,,2901,1521,85,0,2766,1471,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2010-09-30
,,2130,887,439,0,2539,1735,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2010-09-30
,,760,910,21,0,1138,1309,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2010-09-30
,,3196,1120,13,0,3094,1031,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2010-09-30
,,4076,1150,56,0,3519,649,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2010-09-30
,,2581,4105,150,0,8634,10308,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2010-09-30
,,30128,6000,4801,0,19337,10,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2010-09-30
,,3530,635,18,0,3607,730,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2010-09-30
,,15278,4610,42,0,11981,1355,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2010-09-30
,,2400,1450,1,0,2236,1287,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2010-09-30
,,4377,1217,72,0,3718,650,20,,,0,0,,,,,,,,,,,,,,,,,,5461,2010-09-30
,,1068,0,3,0,1076,11,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2010-09-30
,,1177,220,28,0,1006,77,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2010-09-30
,,343,45,23,0,409,134,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2010-09-30
,,8754,12050,277,0,5414,8987,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2010-09-30
,,22100,27166,2996,12644,26150,21568,0,,,0,0,,,,,,,,,,,,,,,,,,6972,2010-09-30
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2010-09-30
,,841,175,22,0,776,132,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2010-09-30
,,367,450,8,0,192,283,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2010-09-30
,,431,10,5,0,426,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2010-09-30
,,1192,699,47,0,2899,2453,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2010-09-30
,,917,0,49,0,897,29,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2010-09-30
,,470,25,24,0,458,37,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2010-09-30
,,448,118,4,0,387,61,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2010-09-30
,,6179,150,9,0,6268,248,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2010-09-30
,,823,50,1,0,783,11,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2010-09-30
,,54495,5000,2844,0,61520,14869,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2010-09-30
,,807,165,13,0,730,101,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2010-09-30
,,9831,12245,230,0,6283,8927,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2010-09-30
,,4146,2250,307,0,6069,4480,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2010-09-30
,,2977,765,185,0,9752,1092,-6633,0,0,0,0,,,,,,,,,,,,,,,,,,10858,2010-09-30
,,2005,825,49,0,1783,652,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2010-09-30
,,2762,481,278,0,2374,371,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2010-09-30
,,1059,950,14,0,1220,1125,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2010-09-30
,,9528,4225,3233,0,9867,7797,0,,,0,0,,,,,,,,,,,,,,,,,,12030,2010-09-30
,,1641,45,96,0,1741,241,0,,,0,0,,,,,,,,,,,,,,,,,,12142,2010-09-30
,,1398,543,24,0,1153,322,0,,,0,0,,,,,,,,,,,,,,,,,,12245,2010-09-30
,,1314557,524813,94922,0,1464576,769754,0,,,0,0,,,,,,,,,,,,,,,,,,12311,2010-09-30
,,716,190,25,0,752,251,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2010-09-30
,,235,20,10,0,212,7,0,,,0,0,,,,,,,,,,,,,,,,,,12656,2010-09-30
,,1513,327,14,0,1254,82,0,,,0,0,,,,,,,,,,,,,,,,,,12937,2010-09-30
,,8329,4198,192,0,7176,3237,0,,,0,0,,,,,,,,,,,,,,,,,,12946,2010-09-30
,,951,485,57,0,991,582,0,,,0,0,,,,,,,,,,,,,,,,,,12955,2010-09-30
,,2232,400,18,0,2041,227,0,,,0,0,,,,,,,,,,,,,,,,,,13037,2010-09-30
,,9922,3700,140,0,9705,3623,0,,,0,0,,,,,,,,,,,,,,,,,,13103,2010-09-30
,,622,0,22,0,600,0,0,,,0,0,,,,,,,,,,,,,,,,,,13251,2010-09-30
,,119,6,0,0,113,0,0,,,0,0,,,,,,,,,,,,,,,,,,13457,2010-09-30
,,984,305,24,25,737,57,0,0,0,0,0,,,,,,,,,,,,,,,,,,14052,2010-09-30
,,1667,325,288,0,1414,360,0,,,0,0,,,,,,,,,,,,,,,,,,14155,2010-09-30
,,280,60,1,0,592,373,0,,,0,0,,,,,,,,,,,,,,,,,,14454,2010-09-30
,,193,68,19,0,187,81,0,,,0,0,,,,,,,,,,,,,,,,,,14650,2010-09-30
,,503,0,0,0,515,12,0,,,0,0,,,,,,,,,,,,,,,,,,14753,2010-09-30
,,3220,465,12,0,3434,691,0,,,0,0,,,,,,,,,,,,,,,,,,14865,2010-09-30
,,328,0,0,0,328,0,0,,,0,0,,,,,,,,,,,,,,,,,,14977,2010-09-30
,,20022,16409,951,0,13007,10345,0,,,0,0,,,,,,,,,,,,,,,,,,16337,2010-09-30
,,2119,383,27,0,2106,397,0,,,0,0,,,,,,,,,,,,,,,,,,16458,2010-09-30
,,2277,725,70,0,2365,883,0,,,0,0,,,,,,,,,,,,,,,,,,16551,2010-09-30
,,448,30,13,0,447,42,0,,,0,0,,,,,,,,,,,,,,,,,,16748,2010-09-30
,,220,67,9,0,224,80,0,,,0,0,,,,,,,,,,,,,,,,,,16944,2010-09-30
,,77,8,10,0,125,66,0,,,0,0,,,,,,,,,,,,,,,,,,16953,2010-09-30
,,319,0,0,0,720,401,0,,,0,0,,,,,,,,,,,,,,,,,,17110,2010-09-30
,,83660,39405,5828,0,92131,53704,0,,,0,0,,,,,,,,,,,,,,,,,,17147,2010-09-30
,,133,111,36,0,190,204,0,,,0,0,,,,,,,,,,,,,,,,,,17259,2010-09-30
,,51533,19000,7861,0,58586,33914,0,,,0,0,,,,,,,,,,,,,,,,,,17464,2010-09-30
,,2232,456,17,0,1800,41,0,,,0,0,,,,,,,,,,,,,,,,,,17950,2010-09-30
,,2435,390,77,0,2240,272,0,,,0,0,,,,,,,,,,,,,,,,,,18050,2010-09-30
,,1347,398,15,0,1341,407,0,,,0,0,,,,,,,,,,,,,,,,,,18135,2010-09-30
,,152,0,0,0,152,0,0,,,0,0,,,,,,,,,,,,,,,,,,18377,2010-09-30
,,3939,1330,17,0,2907,315,0,,,0,0,,,,,,,,,,,,,,,,,,18827,2010-09-30
,,2542,1522,150,0,1700,830,0,,,0,0,,,,,,,,,,,,,,,,,,18836,2010-09-30
,,1146,380,10,0,773,17,0,,,0,0,,,,,,,,,,,,,,,,,,18854,2010-09-30
,,751,545,10,0,552,356,0,,,0,0,,,,,,,,,,,,,,,,,,18957,2010-09-30
,,841,0,21,0,874,54,0,,,0,0,,,,,,,,,,,,,,,,,,19356,2010-09-30
,,51535,30300,259,0,42606,21630,0,,,0,0,,,,,,,,,,,,,,,,,,19730,2010-09-30
,,3280,2350,20,0,3607,2697,0,,,0,0,,,,,,,,,,,,,,,,,,19936,2010-09-30
,,240,0,0,0,240,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,19972,2010-09-30
,,1009,932,90,0,904,917,0,,,0,0,,,,,,,,,,,,,,,,,,20053,2010-09-30
,,5997,5478,206,0,4393,4080,0,,,0,0,,,,,,,,,,,,,,,,,,20370,2010-09-30
,,552,2,24,0,628,102,0,,,0,0,,,,,,,,,,,,,,,,,,20512,2010-09-30
,,2774,270,67,0,2530,93,0,,,0,0,,,,,,,,,,,,,,,,,,20633,2010-09-30
,,621,486,0,0,364,229,0,,,0,0,,,,,,,,,,,,,,,,,,20857,2010-09-30
,,143,7,1,0,135,0,0,,,0,0,,,,,,,,,,,,,,,,,,21256,2010-09-30
,,150,34,0,0,141,25,0,,,0,0,,,,,,,,,,,,,,,,,,21359,2010-09-30
,,348,0,0,0,349,1,0,,,0,0,,,,,,,,,,,,,,,,,,21630,2010-09-30
,,1376,376,11,0,1435,446,0,,,0,0,,,,,,,,,,,,,,,,,,21658,2010-09-30
,,2744,909,223,0,2512,900,0,,,0,0,,,,,,,,,,,,,,,,,,22048,2010-09-30
,,2498,1453,21,0,1679,655,0,,,0,0,,,,,,,,,,,,,,,,,,22356,2010-09-30
,,1112,54,124,0,989,55,0,,,0,0,,,,,,,,,,,,,,,,,,22459,2010-09-30
,,877,160,34,0,709,26,0,,,0,0,,,,,,,,,,,,,,,,,,22543,2010-09-30
,,638,275,4,0,457,98,0,,,0,0,,,,,,,,,,,,,,,,,,22552,2010-09-30
,,682,45,14,0,695,72,0,,,0,0,,,,,,,,,,,,,,,,,,22730,2010-09-30
,,6204,4656,201,0,3567,2220,0,,,0,0,,,,,,,,,,,,,,,,,,22936,2010-09-30
,,1150,205,67,0,1092,214,0,0,0,0,0,,,,,,,,,,,,,,,,,,22954,2010-09-30
,,216,0,1,0,219,4,0,,,0,0,,,,,,,,,,,,,,,,,,23045,2010-09-30
,,95539,98220,2321,0,88670,80806,-12866,,,0,0,,,,,,,,,,,,,,,,,,23241,2010-09-30
,,702,204,10,0,753,265,0,,,0,0,,,,,,,,,,,,,,,,,,23456,2010-09-30
,,7792,2600,67,0,6045,920,0,,,0,0,,,,,,,,,,,,,,,,,,23504,2010-09-30
,,1258,626,12,0,861,241,0,,,0,0,,,,,,,,,,,,,,,,,,23540,2010-09-30
,,1694,450,175,0,1918,849,0,,,0,0,,,,,,,,,,,,,,,,,,23643,2010-09-30
,,1327,278,25,0,1552,528,0,,,0,0,,,,,,,,,,,,,,,,,,23755,2010-09-30
,,22101,982,1059,0,23217,3157,0,,,0,0,,,,,,,,,,,,,,,,,,23812,2010-09-30
,,4389,2898,16,0,4721,3246,0,,,0,0,,,,,,,,,,,,,,,,,,24006,2010-09-30
,,8853,14811,2,0,3924,9884,0,,,0,0,,,,,,,,,,,,,,,,,,24453,2010-09-30
,,382,257,7,0,349,231,0,,,0,0,,,,,,,,,,,,,,,,,,24659,2010-09-30
,,1462,0,45,0,1466,49,0,,,0,0,,,,,,,,,,,,,,,,,,24668,2010-09-30
,,77,0,0,0,77,0,0,,,0,0,,,,,,,,,,,,,,,,,,24855,2010-09-30
,,13095,7780,653,0,17139,12477,0,,,0,0,,,,,,,,,,,,,,,,,,24949,2010-09-30
,,755,145,11,0,645,46,0,,,0,0,,,,,,,,,,,,,,,,,,25357,2010-09-30
,,1694,399,9,0,1595,309,0,,,0,0,,,,,,,,,,,,,,,,,,25647,2010-09-30
,,673,370,0,0,360,57,0,,,0,0,,,,,,,,,,,,,,,,,,26149,2010-09-30
,,2519,455,198,0,2419,553,0,,,0,0,,,,,,,,,,,,,,,,,,26242,2010-09-30
,,188,0,0,0,192,4,0,,,0,0,,,,,,,,,,,,,,,,,,26457,2010-09-30
,,3697,419,498,174,5543,2589,0,,,0,0,,,,,,,,,,,,,,,,,,26765,2010-09-30
,,4886,2725,85,0,5480,3404,0,,,0,0,,,,,,,,,,,,,,,,,,26859,2010-09-30
,,6713,1663,189,0,8960,4099,0,,,0,0,,,,,,,,,,,,,,,,,,26916,2010-09-30
,,6368,3433,135,0,5471,2671,0,,,0,0,,,,,,,,,,,,,,,,,,27548,2010-09-30
,,1499,270,33,0,1387,191,0,,,0,0,,,,,,,,,,,,,,,,,,27614,2010-09-30
,,4206,1275,78,837,3690,0,0,,,0,0,,,,,,,,,,,,,,,,,,27847,2010-09-30
,,773,0,3,0,771,1,0,,,0,0,,,,,,,,,,,,,,,,,,28152,2010-09-30
,,1538,418,22,0,1155,57,0,,,0,0,,,,,,,,,,,,,,,,,,28255,2010-09-30
,,2469,1200,17,0,1382,130,0,,,0,0,,,,,,,,,,,,,,,,,,28349,2010-09-30
,,2433,237,6,0,3067,877,0,,,0,0,,,,,,,,,,,,,,,,,,28406,2010-09-30
,,1083,490,20,0,1070,497,0,0,0,0,0,,,,,,,,,,,,,,,,,,28572,2010-09-30
,,907,427,4,0,500,24,0,,,0,0,,,,,,,,,,,,,,,,,,28732,2010-09-30
,,8770,3028,16,0,8711,2985,0,,,22,0,,,,,,,,,,,,,,,,,,29104,2010-09-30
,,6295,1717,188,0,5526,1136,0,,,0,0,,,,,,,,,,,,,,,,,,29636,2010-09-30
,,1316,220,15,0,1084,3,0,,,0,0,,,,,,,,,,,,,,,,,,29953,2010-09-30
,,230,4,0,0,226,0,0,,,0,0,,,,,,,,,,,,,,,,,,30052,2010-09-30
,,12238,7583,2264,0,12685,10294,0,,,0,0,,,,,,,,,,,,,,,,,,30258,2010-09-30
,,79,0,0,0,79,0,0,,,0,0,,,,,,,,,,,,,,,,,,30418,2010-09-30
,,8774,2645,253,0,8077,2201,0,,,0,0,,,,,,,,,,,,,,,,,,30502,2010-09-30
,,3256,1061,86,0,3142,1033,0,,,0,0,,,,,,,,,,,,,,,,,,30650,2010-09-30
,,3697831,2770286,350515,23000,3855191,3255161,0,0,797976,0,0,,,,,,,,,,,,,,,,,,30810,2010-09-30
,,654,225,27,0,570,168,0,,,0,0,,,,,,,,,,,,,,,,,,31134,2010-09-30
,,3132,490,230,0,2952,540,0,,,0,0,,,,,,,,,,,,,,,,,,31255,2010-09-30
,,551,70,53,0,600,172,0,,,0,0,,,,,,,,,,,,,,,,,,31657,2010-09-30
,,4036,1700,51,0,2565,280,0,,,0,0,,,,,,,,,,,,,,,,,,31826,2010-09-30
,,1410,225,113,0,1268,196,0,,,0,0,,,,,,,,,,,,,,,,,,31835,2010-09-30
,,314,26,0,0,290,2,0,,,0,0,,,,,,,,,,,,,,,,,,32234,2010-09-30
,,206,56,5,0,196,51,0,,,0,0,,,,,,,,,,,,,,,,,,32766,2010-09-30
,,5241,900,198,0,5642,1499,0,,,0,0,,,,,,,,,,,,,,,,,,33147,2010-09-30
,,14931,16400,97,0,10919,12485,0,,,0,0,,,,,,,,,,,,,,,,,,33259,2010-09-30
,,671,0,7,0,682,18,0,,,0,0,,,,,,,,,,,,,,,,,,33268,2010-09-30
,,7177,3149,77,0,6191,2240,0,,,0,0,,,,,,,,,,,,,,,,,,33727,2010-09-30
,,72,0,0,0,72,0,0,,,0,0,,,,,,,,,,,,,,,,,,33754,2010-09-30
,,74,1,0,0,80,7,0,,,0,0,,,,,,,,,,,,,,,,,,33839,2010-09-30
,,786,125,46,0,615,0,0,,,0,0,,,,,,,,,,,,,,,,,,33857,2010-09-30
,,21258,5225,1814,0,19521,5352,50,,,0,0,,,,,,,,,,,,,,,,,,34153,2010-09-30
,,358,0,10,0,478,130,0,0,0,0,0,,,,,,,,,,,,,,,,,,34359,2010-09-30
,,3330,524,200,0,3769,1163,0,,,0,0,,,,,,,,,,,,,,,,,,34425,2010-09-30
,,1054,128,6,0,958,38,0,,,0,0,,,,,,,,,,,,,,,,,,34434,2010-09-30
,,412,82,1,0,362,33,0,,,0,0,,,,,,,,,,,,,,,,,,34452,2010-09-30
