RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,998,85,15,0,988,90,0,,,0,0,,,,,,,,,,,,,,,,,,37,2015-12-31
,,171,0,10,0,189,28,0,,,0,0,,,,,,,,,,,,,,,,,,242,2015-12-31
,,892,236,34,0,733,111,0,,,0,0,,,,,,,,,,,,,,,,,,279,2015-12-31
,,188,0,7,0,181,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2015-12-31
,,492,0,9,0,489,6,0,,,0,0,,,,,,,,,,,,,,,,,,457,2015-12-31
,,4188,90,47,0,4193,142,0,,,0,0,,,,,,,,,,,,,,,,,,505,2015-12-31
,,2282,797,99,0,2022,636,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2015-12-31
,,1300,471,16,0,1300,487,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2015-12-31
,,3147,360,83,0,2902,198,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2015-12-31
,,675,251,5,0,434,15,0,,,0,0,,,,,,,,,,,,,,,,,,1557,2015-12-31
,,2933,127,66,0,2898,158,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2015-12-31
,,3579,350,210,0,3547,528,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2015-12-31
,,985,0,4,0,1043,62,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2015-12-31
,,3396,60,94,0,3495,253,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2015-12-31
,,743,7,2,0,758,24,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2015-12-31
,,30458,53,1,0,31036,632,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2015-12-31
,,102,22,6,0,165,91,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2015-12-31
,,3451,1000,144,0,3508,1201,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2015-12-31
,,645,31,15,0,720,121,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2015-12-31
,,3190,688,0,0,3760,1258,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2015-12-31
,,3006,1490,357,0,2444,1285,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2015-12-31
,,331,65,1,0,322,57,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2015-12-31
,,1686,4,65,0,1645,28,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2015-12-31
,,11003,-158,1566,0,11331,1736,0,,,0,0,,,,,,,,,,,,,,,,,,3971,2015-12-31
,,2006,120,80,0,1854,48,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2015-12-31
,,877,240,26,0,679,68,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2015-12-31
,,1885,-318,486,0,2016,299,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2015-12-31
,,4705,2100,49,0,5323,2767,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2015-12-31
,,11800,-530,0,0,12330,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2015-12-31
