RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1044,45,6,0,1248,255,0,,,0,0,,,,,,,,,,,,,,,,,,37,2012-03-31
,,170,0,1,0,169,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2012-03-31
,,511,9,6,0,497,1,0,,,0,0,,,,,,,,,,,,,,,,,,279,2012-03-31
,,173,0,3,0,197,27,0,,,0,0,,,,,,,,,,,,,,,,,,354,2012-03-31
,,377,75,5,0,378,81,0,,,0,0,,,,,,,,,,,,,,,,,,457,2012-03-31
,,4132,150,103,0,3902,23,0,,,0,0,,,,,,,,,,,,,,,,,,505,2012-03-31
,,2935,226,5,0,2711,7,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2012-03-31
,,1428,30,22,0,1382,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2012-03-31
,,3016,120,3,0,2913,20,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2012-03-31
,,371,100,0,0,581,310,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2012-03-31
,,3248,71,28,0,3258,109,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2012-03-31
,,4164,106,1,0,4060,3,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2012-03-31
,,824,15,0,0,809,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2012-03-31
,,3623,316,25,0,3800,518,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2012-03-31
,,596,0,1,0,596,1,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2012-03-31
,,30249,1500,59,0,28819,129,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2012-03-31
,,107,7,0,0,100,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2012-03-31
,,5895,600,6,0,6173,884,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2012-03-31
,,772,433,0,0,595,256,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2012-03-31
,,3406,173,10,0,3376,153,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2012-03-31
,,1665,100,69,0,1558,62,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2012-03-31
,,324,15,0,0,309,0,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2012-03-31
,,1488,15,0,0,1475,2,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2012-03-31
,,1038,1348,55,0,2140,2505,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2012-03-31
,,12979,1421,520,0,12904,1866,0,,,0,0,,,,,,,,,,,,,,,,,,3971,2012-03-31
,,1926,30,22,0,1908,34,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2012-03-31
,,811,282,7,0,943,421,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2012-03-31
,,3366,375,134,0,3091,234,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2012-03-31
,,5101,450,4,0,4687,40,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2012-03-31
,,60,60,0,0,1593,0,-1593,,,0,0,,,,,,,,,,,,,,,,,,5005,2012-03-31
,,16750,0,0,0,16750,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2012-03-31
,,3691,225,6,0,3678,218,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2012-03-31
,,14538,1125,252,0,15482,2321,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2012-03-31
,,2413,675,0,0,1863,125,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2012-03-31
,,4774,1349,4,0,4501,1080,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2012-03-31
,,924,0,0,0,1067,143,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2012-03-31
,,1108,75,5,0,1146,118,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2012-03-31
,,345,15,11,0,402,83,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2012-03-31
,,7197,2100,223,0,7346,2472,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2012-03-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2012-03-31
,,954,45,14,0,908,13,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2012-03-31
,,1511,220,0,0,1590,299,0,,,0,0,,,,,,,,,,,,,,,,,,7072,2012-03-31
,,372,12,27,0,370,37,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2012-03-31
,,402,20,0,0,382,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2012-03-31
,,1223,80,18,0,1185,60,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2012-03-31
,,1074,270,2,0,914,112,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2012-03-31
,,488,0,5,0,494,11,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2012-03-31
,,463,8,9,0,462,16,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2012-03-31
,,5525,0,41,0,5585,101,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2012-03-31
,,732,0,3,0,791,62,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2012-03-31
,,60104,0,242,0,60617,755,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2012-03-31
,,1373,0,24,0,1349,0,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2012-03-31
,,9985,425,351,0,10823,1614,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2012-03-31
,,2873,50,7,0,2955,139,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2012-03-31
,,2549,0,32,0,2598,81,0,0,0,0,0,,,,,,,,,,,,,,,,,,10858,2012-03-31
,,1532,150,19,0,1598,235,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2012-03-31
,,18254,5500,130,0,25790,13166,0,,,0,0,,,,,,,,,,,,,,,,,,11275,2012-03-31
,,2990,75,122,0,2849,56,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2012-03-31
,,1149,75,1,0,1076,3,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2012-03-31
,,10436,1000,868,0,10189,1621,0,,,0,0,,,,,,,,,,,,,,,,,,12030,2012-03-31
,,1750,15,26,0,1755,46,0,,,0,0,,,,,,,,,,,,,,,,,,12142,2012-03-31
,,363,51,32,0,315,35,0,,,0,0,,,,,,,,,,,,,,,,,,12179,2012-03-31
,,1368,10,0,0,1371,13,0,,,0,0,,,,,,,,,,,,,,,,,,12245,2012-03-31
,,897201,32035,24969,695,944660,103768,0,,,0,0,,,,,,,,,,,,,,,,,,12311,2012-03-31
,,931,60,1,0,872,2,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2012-03-31
,,238,8,1,0,249,20,0,,,0,0,,,,,,,,,,,,,,,,,,12656,2012-03-31
,,1830,135,1,0,1784,90,0,,,0,0,,,,,,,,,,,,,,,,,,12937,2012-03-31
,,11792,1134,281,0,10811,434,0,,,0,0,,,,,,,,,,,,,,,,,,12946,2012-03-31
,,1211,75,2,0,1138,4,0,,,0,0,,,,,,,,,,,,,,,,,,12955,2012-03-31
,,9939,430,39,0,9659,189,0,,,0,0,,,,,,,,,,,,,,,,,,13103,2012-03-31
,,582,60,2,0,548,28,0,,,0,0,,,,,,,,,,,,,,,,,,13251,2012-03-31
,,168,0,29,0,139,0,0,,,0,0,,,,,,,,,,,,,,,,,,13457,2012-03-31
,,633,130,2,0,876,375,0,0,0,0,0,,,,,,,,,,,,,,,,,,14052,2012-03-31
,,1573,129,11,0,1550,117,0,,,0,0,,,,,,,,,,,,,,,,,,14155,2012-03-31
,,390,7,7,0,383,7,0,,,0,0,,,,,,,,,,,,,,,,,,14650,2012-03-31
,,409,0,1,0,408,0,0,,,0,0,,,,,,,,,,,,,,,,,,14753,2012-03-31
,,2615,225,10,0,2591,211,0,,,0,0,,,,,,,,,,,,,,,,,,14865,2012-03-31
,,330,0,1,0,329,0,0,,,0,0,,,,,,,,,,,,,,,,,,14977,2012-03-31
,,2539,45,5,0,2494,5,0,,,0,0,,,,,,,,,,,,,,,,,,16458,2012-03-31
,,2577,225,6,0,2474,128,0,,,0,0,,,,,,,,,,,,,,,,,,16551,2012-03-31
,,478,25,4,0,449,0,0,,,0,0,,,,,,,,,,,,,,,,,,16748,2012-03-31
,,224,0,2,0,239,17,0,,,0,0,,,,,,,,,,,,,,,,,,16944,2012-03-31
,,113,0,5,0,108,0,0,,,0,0,,,,,,,,,,,,,,,,,,16953,2012-03-31
,,279,0,0,0,279,0,0,,,0,0,,,,,,,,,,,,,,,,,,17110,2012-03-31
,,70369,4875,898,0,70898,6302,0,,,0,0,,,,,,,,,,,,,,,,,,17147,2012-03-31
,,253,40,10,0,205,2,0,,,0,0,,,,,,,,,,,,,,,,,,17259,2012-03-31
,,43950,1100,455,0,43905,1510,0,,,0,0,,,,,,,,,,,,,,,,,,17464,2012-03-31
,,3075,294,2,0,2881,102,0,,,0,0,,,,,,,,,,,,,,,,,,17950,2012-03-31
,,2580,54,30,0,3007,511,0,,,0,0,,,,,,,,,,,,,,,,,,17978,2012-03-31
,,2974,355,33,0,2889,303,0,,,0,0,,,,,,,,,,,,,,,,,,18050,2012-03-31
,,1499,120,14,0,1448,83,0,,,0,0,,,,,,,,,,,,,,,,,,18135,2012-03-31
,,249,0,0,0,249,0,0,,,0,0,,,,,,,,,,,,,,,,,,18377,2012-03-31
,,4698,31,8,0,4664,5,0,,,0,0,,,,,,,,,,,,,,,,,,18827,2012-03-31
,,2416,138,54,0,2316,92,0,,,0,0,,,,,,,,,,,,,,,,,,18836,2012-03-31
,,2141,205,0,0,1937,1,0,,,0,0,,,,,,,,,,,,,,,,,,18854,2012-03-31
,,401,93,3,0,446,141,0,,,0,0,,,,,,,,,,,,,,,,,,18957,2012-03-31
,,911,0,38,0,874,1,0,,,0,0,,,,,,,,,,,,,,,,,,19356,2012-03-31
,,50524,14650,68,0,36960,1154,0,,,0,0,,,,,,,,,,,,,,,,,,19730,2012-03-31
,,2931,200,19,0,3179,467,0,,,0,0,,,,,,,,,,,,,,,,,,19936,2012-03-31
,,300,0,0,0,300,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,19972,2012-03-31
,,908,111,29,0,770,2,0,,,0,0,,,,,,,,,,,,,,,,,,20053,2012-03-31
,,574,1,6,0,572,5,0,,,0,0,,,,,,,,,,,,,,,,,,20512,2012-03-31
,,2899,120,3,0,2776,0,0,,,0,0,,,,,,,,,,,,,,,,,,20633,2012-03-31
,,416,0,0,0,449,33,0,,,0,0,,,,,,,,,,,,,,,,,,20857,2012-03-31
,,144,0,1,0,143,0,0,,,0,0,,,,,,,,,,,,,,,,,,21256,2012-03-31
,,201,0,0,0,201,0,0,,,0,0,,,,,,,,,,,,,,,,,,21359,2012-03-31
,,314,15,0,0,299,0,0,,,0,0,,,,,,,,,,,,,,,,,,21630,2012-03-31
,,1459,120,87,0,1377,125,0,,,0,0,,,,,,,,,,,,,,,,,,21658,2012-03-31
,,3056,21,12,0,3095,72,0,,,0,0,,,,,,,,,,,,,,,,,,22048,2012-03-31
,,2224,25,19,0,2180,0,0,,,0,0,,,,,,,,,,,,,,,,,,22356,2012-03-31
,,847,103,0,0,957,213,0,,,0,0,,,,,,,,,,,,,,,,,,22543,2012-03-31
,,977,15,1,0,979,18,0,,,0,0,,,,,,,,,,,,,,,,,,22552,2012-03-31
,,702,0,4,0,711,13,0,,,0,0,,,,,,,,,,,,,,,,,,22730,2012-03-31
,,5898,145,180,0,5976,403,0,,,0,0,,,,,,,,,,,,,,,,,,22936,2012-03-31
,,1424,40,4,0,1382,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,22954,2012-03-31
,,191,0,0,0,191,0,0,,,0,0,,,,,,,,,,,,,,,,,,23045,2012-03-31
,,709,20,1,0,737,49,0,,,0,0,,,,,,,,,,,,,,,,,,23456,2012-03-31
,,11316,825,34,0,10837,380,0,,,0,0,,,,,,,,,,,,,,,,,,23504,2012-03-31
,,2329,300,2,0,2382,355,0,,,0,0,,,,,,,,,,,,,,,,,,23540,2012-03-31
,,1906,180,39,0,1698,11,0,,,0,0,,,,,,,,,,,,,,,,,,23643,2012-03-31
,,1388,74,0,0,1334,20,0,,,0,0,,,,,,,,,,,,,,,,,,23755,2012-03-31
