RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,962,180,113,0,1019,350,0,,,0,0,,,,,,,,,,,,,,,,,,37,2005-12-31
,,158,22,3,0,158,25,0,,,0,0,,,,,,,,,,,,,,,,,,242,2005-12-31
,,454,20,177,0,433,176,0,,,0,0,,,,,,,,,,,,,,,,,,279,2005-12-31
,,188,0,30,0,182,24,0,,,0,0,,,,,,,,,,,,,,,,,,354,2005-12-31
,,1538,280,33,0,1696,471,0,,,0,0,,,,,,,,,,,,,,,,,,439,2005-12-31
,,301,33,9,0,322,63,0,,,0,0,,,,,,,,,,,,,,,,,,457,2005-12-31
,,2326,150,17,0,2214,55,0,,,0,0,,,,,,,,,,,,,,,,,,505,2005-12-31
,,4345,1783,77,0,3359,874,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2005-12-31
,,1892,300,21,0,1646,75,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2005-12-31
,,1120,775,20,0,720,395,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2005-12-31
,,1191,440,80,0,800,129,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2005-12-31
,,377,0,13,0,369,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2005-12-31
,,5734,2365,110,0,3961,702,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2005-12-31
,,1400,346,98,0,1200,244,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2005-12-31
,,3005,644,24,0,2940,603,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2005-12-31
,,118,13,10,0,104,9,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2005-12-31
,,1790,575,36,0,1684,505,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2005-12-31
,,519,55,30,0,520,86,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2005-12-31
,,6172,0,0,0,6172,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2005-12-31
,,192,6,0,0,187,1,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2005-12-31
,,44,0,0,0,44,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2005-12-31
,,3458,300,30,0,3163,35,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2005-12-31
,,541,-40,65,0,615,99,0,0,0,0,0,,,,,,,,,,,,,,,,,,2750,2005-12-31
,,5257,2630,122,0,4997,2492,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2005-12-31
,,956,310,230,0,960,544,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2005-12-31
