RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1248,380,13,0,979,124,0,,,0,0,,,,,,,,,,,,,,,,,,37,2011-12-31
,,169,0,5,0,168,4,0,,,0,0,,,,,,,,,,,,,,,,,,242,2011-12-31
,,497,49,23,0,450,25,0,,,0,0,,,,,,,,,,,,,,,,,,279,2011-12-31
,,197,0,12,0,212,27,0,,,0,0,,,,,,,,,,,,,,,,,,354,2011-12-31
,,378,30,33,0,411,96,0,,,0,0,,,,,,,,,,,,,,,,,,457,2011-12-31
,,3902,682,145,0,4595,1520,0,,,0,0,,,,,,,,,,,,,,,,,,505,2011-12-31
,,2711,1058,35,0,2121,503,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2011-12-31
,,1382,666,65,0,1120,469,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2011-12-31
,,2913,100,46,0,3471,704,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2011-12-31
,,581,100,0,0,481,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2011-12-31
,,3258,892,330,0,2555,519,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2011-12-31
,,4060,425,16,0,3790,171,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2011-12-31
,,809,297,24,0,610,122,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2011-12-31
,,3800,1052,41,0,3147,440,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2011-12-31
,,596,23,17,0,589,33,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2011-12-31
,,28819,10300,4,0,24181,5666,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2011-12-31
,,100,26,21,0,74,21,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2011-12-31
,,6173,2850,148,0,5183,2008,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2011-12-31
