RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,991,0,4,0,997,10,0,,,,,,,,,,,,,,,,,,,,,,37,2019-09-30
,,187,0,4,0,188,5,0,,,,,,,,,,,,,,,,,,,,,,242,2019-09-30
,,1051,89,4,0,974,16,0,,,,,,,,,,,,,,,,,,,,,,279,2019-09-30
,,161,33,14,0,136,22,0,,,,,,,,,,,,,,,,,,,,,,354,2019-09-30
,,493,95,4,0,453,59,0,,,,,,,,,,,,,,,,,,,,,,457,2019-09-30
,,6028,540,41,0,5652,205,0,,,,,,,,,,,,,,,,,,,,,,505,2019-09-30
,,3703,305,36,0,3413,51,0,,,,,,,,,,,,,,,,,,,,,,1155,2019-09-30
,,982,245,68,0,1200,531,0,,,,,,,,,,,,,,,,,,,,,,1351,2019-09-30
,,3449,108,41,0,3384,84,0,,,,,,,,,,,,,,,,,,,,,,1454,2019-09-30
,,2936,191,29,0,2959,243,0,,,,,,,,,,,,,,,,,,,,,,1669,2019-09-30
,,234,820,2,0,575,1163,0,,,,,,,,,,,,,,,,,,,,,,1856,2019-09-30
,,1447,78,279,0,1465,375,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2019-09-30
,,28608,0,34,0,28639,65,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2019-09-30
,,5023,60,30,0,4933,0,0,,,,,,,,,,,,,,,,,,,,,,2732,2019-09-30
,,553,-70,7,0,867,251,0,,,,,,,,,,,,,,,,,,,,,,2750,2019-09-30
,,4247,900,429,0,4510,1592,0,,,,,,,,,,,,,,,,,,,,,,3252,2019-09-30
,,518,185,10,0,366,43,0,,,,,,,,,,,,,,,,,,,,,,3458,2019-09-30
,,1724,48,7,0,1685,16,0,,,,0,,,,,,,,,,,,,,,,,,3720,2019-09-30
,,2529,2826,446,0,211,954,0,,,,,,,,,,,,,,,,,,,,,,3971,2019-09-30
,,1815,225,62,0,1850,322,0,,,,,,,,,,,,,,,,,,,,,,4156,2019-09-30
,,851,180,12,0,676,17,0,,,,,,,,,,,,,,,,,,,,,,4231,2019-09-30
,,8758,483,0,0,8275,0,0,,,,,,,,,,,,,,,,,,,,,,5069,2019-09-30
,,4964,1025,51,0,4943,1055,0,,,,,,,,,,,,,,,,,,,,,,5135,2019-09-30
,,13924,425,100,0,13964,565,0,,,,,,,,,,,,,,,,,,,,,,5210,2019-09-30
,,6140,0,34,0,6141,35,0,,,,,,,,,,,,,,,,,,,,,,5461,2019-09-30
,,2077,0,9,0,2079,11,0,,,,,,,,,,,,,,,,,,,,,,5751,2019-09-30
,,3084,295,9,0,2949,169,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2019-09-30
,,13164,7900,1168,0,11712,7616,0,,,,0,,,,,,,,,,,,,,,,,,6329,2019-09-30
,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,7009,2019-09-30
,,1408,180,19,0,1256,47,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2019-09-30
,,2212,378,73,0,1962,201,0,,,,,,,,,,,,,,,,,,,,,,7072,2019-09-30
,,857,40,1,0,816,0,0,,,,,,,,,,,,,,,,,,,,,,7456,2019-09-30
,,1193,90,40,0,1075,12,0,,,,,,,,,,,,,,,,,,,,,,7634,2019-09-30
,,1392,190,27,0,1417,242,0,,,,,,,,,,,,,,,,,,,,,,8033,2019-09-30
,,1168,77,8,0,1097,14,0,,,,,,,,,,,,,,,,,,,,,,8462,2019-09-30
