RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,963,45,12,0,963,57,0,,,0,0,,,,,,,,,,,,,,,,,,37,2010-03-31
,,174,0,7,0,167,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2010-03-31
,,570,60,1,0,527,18,0,,,0,0,,,,,,,,,,,,,,,,,,279,2010-03-31
,,203,0,7,0,196,0,0,,,0,0,,,,,,,,,,,,,,,,,,354,2010-03-31
,,475,55,2,0,436,18,0,,,0,0,,,,,,,,,,,,,,,,,,457,2010-03-31
,,4426,140,10,0,4348,72,0,,,0,0,,,,,,,,,,,,,,,,,,505,2010-03-31
,,2349,150,8,0,2207,16,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2010-03-31
,,1707,652,6,0,1120,71,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2010-03-31
,,3092,150,37,0,2943,38,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2010-03-31
,,381,0,0,0,381,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2010-03-31
,,11551,4577,70,0,12021,5117,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2010-03-31
,,1980,67,16,0,1955,58,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2010-03-31
,,4073,106,1,0,4121,155,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2010-03-31
,,241,15,0,0,229,3,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2010-03-31
,,3232,332,10,0,2896,6,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2010-03-31
,,571,10,8,0,562,9,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2010-03-31
,,24593,2500,0,0,22164,71,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2010-03-31
,,1948,881,0,0,1262,195,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2010-03-31
,,76,6,0,0,70,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2010-03-31
,,4664,900,10,0,4505,751,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2010-03-31
,,532,30,2,0,520,20,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2010-03-31
,,10976,1438,396,0,10447,1305,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2010-03-31
,,1235,150,82,0,1089,86,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2010-03-31
,,278,15,0,0,263,0,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2010-03-31
,,1455,14,2,0,1641,202,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2010-03-31
,,2352,500,1,0,1931,80,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2010-03-31
,,2683,1001,31,0,2766,1115,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2010-03-31
,,2481,384,159,0,2539,601,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2010-03-31
,,601,154,8,0,1138,699,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2010-03-31
,,3490,660,4,0,3094,268,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2010-03-31
,,3539,355,3,0,3519,338,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2010-03-31
,,2246,606,15,0,8634,7009,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2010-03-31
