RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,977,120,34,0,1248,425,0,,,0,0,,,,,,,,,,,,,,,,,,37,2012-09-30
,,168,0,1,0,169,2,0,,,0,0,,,,,,,,,,,,,,,,,,242,2012-09-30
,,565,181,28,0,497,141,0,,,0,0,,,,,,,,,,,,,,,,,,279,2012-09-30
,,167,0,9,0,197,39,0,,,0,0,,,,,,,,,,,,,,,,,,354,2012-09-30
,,447,111,39,0,378,81,0,,,0,0,,,,,,,,,,,,,,,,,,457,2012-09-30
,,4316,270,234,0,3902,90,0,,,0,0,,,,,,,,,,,,,,,,,,505,2012-09-30
,,2584,301,218,0,2711,646,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2012-09-30
,,1479,85,78,0,1382,66,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2012-09-30
,,2739,240,16,0,2913,430,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2012-09-30
,,383,150,0,0,581,348,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2012-09-30
,,2865,198,49,0,3258,640,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2012-09-30
,,4267,381,3,0,4060,177,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2012-09-30
,,944,135,0,0,809,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2012-09-30
,,3971,1018,45,0,3800,892,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2012-09-30
,,605,3,19,0,596,13,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2012-09-30
,,32504,4500,61,0,28819,876,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2012-09-30
,,120,19,1,0,100,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2012-09-30
,,6908,1550,689,0,6173,1504,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2012-09-30
,,821,722,0,0,595,496,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2012-09-30
,,3312,574,29,0,3376,667,0,,,0,0,,,,,,,,,,,,,,,,,,3177,2012-09-30
,,1785,400,308,0,1558,481,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2012-09-30
,,349,45,1,0,309,6,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2012-09-30
