RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1082,180,76,0,962,136,0,,,0,0,,,,,,,,,,,,,,,,,,37,2006-12-31
,,160,21,8,0,158,27,0,,,0,0,,,,,,,,,,,,,,,,,,242,2006-12-31
,,349,-97,9,0,454,17,0,,,0,0,,,,,,,,,,,,,,,,,,279,2006-12-31
,,190,0,18,0,188,16,0,,,0,0,,,,,,,,,,,,,,,,,,354,2006-12-31
,,1820,277,5,0,1538,23,23,,,0,0,,,,,,,,,,,,,,,,,,439,2006-12-31
,,348,285,4,0,301,242,0,,,0,0,,,,,,,,,,,,,,,,,,457,2006-12-31
,,2627,310,75,0,2326,84,0,,,0,0,,,,,,,,,,,,,,,,,,505,2006-12-31
,,4711,750,64,0,4344,447,0,,,0,0,,,,,,,,,,,,,,,,,,1146,2006-12-31
,,1709,300,67,0,1892,550,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2006-12-31
,,1120,426,25,0,1120,451,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2006-12-31
,,1740,590,43,0,1191,84,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2006-12-31
,,377,0,8,0,377,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2006-12-31
,,7059,1900,425,0,5734,1000,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2006-12-31
,,1609,282,149,0,1400,222,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2006-12-31
,,4196,855,135,0,3005,376,577,,,0,0,,,,,,,,,,,,,,,,,,1829,2006-12-31
,,150,25,0,0,118,25,32,,,0,0,,,,,,,,,,,,,,,,,,1856,2006-12-31
,,1641,1168,293,0,1790,1610,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2006-12-31
,,552,76,24,0,519,67,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2006-12-31
,,8097,1125,0,0,6172,0,800,,,0,0,,,,,,,,,,,,,,,,,,2376,2006-12-31
,,201,12,0,0,192,3,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2006-12-31
,,25,-19,0,0,44,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2006-12-31
,,3758,300,15,0,3458,15,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2006-12-31
,,380,100,79,0,541,340,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2006-12-31
,,5871,2590,474,0,5257,2450,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2006-12-31
,,944,180,312,0,956,504,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2006-12-31
,,331,0,3,0,385,57,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2006-12-31
,,11567,1844,135,0,10646,1058,0,,,0,0,,,,,,,,,,,,,,,,,,3506,2006-12-31
,,1323,78,12,0,1246,13,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2006-12-31
