RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1126,225,69,0,1090,258,0,,,0,0,,,,,,,,,,,,,,,,,,37,2008-12-31
,,164,0,19,0,161,16,0,,,0,0,,,,,,,,,,,,,,,,,,242,2008-12-31
,,444,132,6,0,340,34,0,,,0,0,,,,,,,,,,,,,,,,,,279,2008-12-31
,,193,0,14,0,208,29,0,,,0,0,,,,,,,,,,,,,,,,,,354,2008-12-31
,,217,225,2,0,269,279,0,,,0,0,,,,,,,,,,,,,,,,,,457,2008-12-31
,,3766,1270,42,0,2936,482,0,,,0,0,,,,,,,,,,,,,,,,,,505,2008-12-31
,,1838,420,338,0,1695,615,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2008-12-31
,,1120,90,37,0,1120,127,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2008-12-31
,,2123,563,35,0,2093,568,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2008-12-31
,,380,0,1,0,381,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2008-12-31
,,10419,8207,532,0,7843,6163,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2008-12-31
,,1951,348,71,0,1698,166,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2008-12-31
,,3937,270,85,0,3918,336,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2008-12-31
,,132,12,8,0,176,64,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2008-12-31
,,2525,4010,91,0,1952,3528,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2008-12-31
,,558,24,29,0,584,79,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2008-12-31
,,18907,8725,0,0,10182,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2008-12-31
,,498,1897,1,0,347,1747,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2008-12-31
,,34,20,2,0,38,26,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2008-12-31
,,4064,300,32,0,3754,22,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2008-12-31
,,425,153,24,0,341,93,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2008-12-31
,,8610,4759,510,0,5594,2253,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2008-12-31
,,1006,330,367,0,962,653,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2008-12-31
,,318,30,0,0,294,6,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2008-12-31
,,1565,196,1,0,1397,29,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2008-12-31
,,1371,1025,211,0,1269,1134,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2008-12-31
,,3912,4419,257,0,1220,1984,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2008-12-31
,,1695,153,497,0,1608,563,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2008-12-31
,,1060,500,40,0,712,192,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2008-12-31
,,2539,400,379,0,1882,122,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2008-12-31
,,3242,1715,59,0,2389,921,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2008-12-31
,,3663,1055,0,0,2609,1,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2008-12-31
,,9204,1000,0,0,8204,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2008-12-31
,,3521,475,21,0,3287,262,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2008-12-31
,,7393,5570,27,0,5848,4052,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2008-12-31
,,1649,2250,18,0,1632,2251,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2008-12-31
,,3471,824,3,0,2876,232,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2008-12-31
,,950,0,0,0,973,23,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2008-12-31
,,1166,274,7,0,985,100,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2008-12-31
,,402,60,26,0,388,72,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2008-12-31
,,4564,3200,449,0,3756,2841,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2008-12-31
,,32112,31912,248,0,10057,10105,0,,,0,0,,,,,,,,,,,,,,,,,,6972,2008-12-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2008-12-31
,,749,150,26,0,740,167,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2008-12-31
,,204,58,102,0,231,187,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2008-12-31
,,321,150,0,0,190,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2008-12-31
,,782,312,39,0,674,243,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2008-12-31
,,852,0,65,0,894,107,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2008-12-31
,,382,10,61,0,342,31,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2008-12-31
,,384,55,7,0,362,40,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2008-12-31
,,5471,1665,43,0,5937,2174,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2008-12-31
,,742,125,2,0,617,2,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2008-12-31
,,65591,45000,682,0,68353,48444,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2008-12-31
,,532,304,8,0,469,249,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2008-12-31
,,924,1271,6,0,832,1185,0,,,0,0,,,,,,,,,,,,,,,,,,10157,2008-12-31
,,3999,1370,115,0,3741,1227,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2008-12-31
,,4243,2280,92,0,3564,1693,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2008-12-31
,,5784,5990,319,0,3236,3761,0,,,0,0,,,,,,,,,,,,,,,,,,10858,2008-12-31
,,1643,955,40,0,1478,830,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2008-12-31
,,1511,540,270,0,1510,809,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2008-12-31
,,1497,600,21,0,1003,127,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2008-12-31
,,7465,3950,5534,0,6920,8939,0,,,0,0,,,,,,,,,,,,,,,,,,12030,2008-12-31
,,1495,285,135,0,1298,223,0,,,0,0,,,,,,,,,,,,,,,,,,12142,2008-12-31
,,1017,215,4,0,836,38,0,,,0,0,,,,,,,,,,,,,,,,,,12245,2008-12-31
,,889691,803406,53525,0,563154,530394,0,,,0,0,,,,,,,,,,,,,,,,,,12311,2008-12-31
,,593,94,12,0,558,71,0,,,0,0,,,,,,,,,,,,,,,,,,12647,2008-12-31
,,178,12,1,0,171,6,0,,,0,0,,,,,,,,,,,,,,,,,,12656,2008-12-31
,,1213,72,0,0,1141,0,0,,,0,0,,,,,,,,,,,,,,,,,,12937,2008-12-31
,,5967,2008,679,0,3972,1590,898,,,0,0,,,,,,,,,,,,,,,,,,12946,2008-12-31
,,868,439,17,0,911,499,0,,,0,0,,,,,,,,,,,,,,,,,,12955,2008-12-31
,,2340,0,421,0,2191,821,549,,,0,0,,,,,,,,,,,,,,,,,,13037,2008-12-31
,,8367,1702,24,0,7865,1224,0,,,0,0,,,,,,,,,,,,,,,,,,13103,2008-12-31
,,500,375,33,0,424,332,0,,,0,0,,,,,,,,,,,,,,,,,,13251,2008-12-31
,,90,0,5,0,85,0,0,,,0,0,,,,,,,,,,,,,,,,,,13457,2008-12-31
,,626,213,7,0,648,242,0,,,0,0,,,,,,,,,,,,,,,,,,14052,2008-12-31
,,1337,932,122,0,1117,834,0,,,0,0,,,,,,,,,,,,,,,,,,14155,2008-12-31
,,386,100,0,0,359,73,0,,,0,0,,,,,,,,,,,,,,,,,,14454,2008-12-31
,,269,197,22,0,254,204,0,,,0,0,,,,,,,,,,,,,,,,,,14650,2008-12-31
,,523,0,1,0,522,0,0,,,0,0,,,,,,,,,,,,,,,,,,14753,2008-12-31
,,3635,1778,616,0,1665,424,0,,,0,0,,,,,,,,,,,,,,,,,,14865,2008-12-31
,,307,12,0,0,332,37,0,0,0,0,0,,,,,,,,,,,,,,,,,,14977,2008-12-31
,,62328,28500,300,0,42091,8563,0,,,0,0,,,,,,,,,,,,,,,,,,15536,2008-12-31
,,3677,1675,143,0,4543,2684,0,,,0,0,,,,,,,,,,,,,,,,,,16337,2008-12-31
,,2010,15,39,0,2029,73,0,,,0,0,,,,,,,,,,,,,,,,,,16458,2008-12-31
,,2336,400,37,0,2356,457,0,,,0,0,,,,,,,,,,,,,,,,,,16551,2008-12-31
,,417,125,27,0,425,148,-12,,,0,0,,,,,,,,,,,,,,,,,,16748,2008-12-31
,,229,0,0,0,247,18,0,,,0,0,,,,,,,,,,,,,,,,,,16944,2008-12-31
,,200,45,4,0,182,31,0,,,0,0,,,,,,,,,,,,,,,,,,16953,2008-12-31
,,559,0,150,0,409,0,0,,,0,0,,,,,,,,,,,,,,,,,,17110,2008-12-31
,,23199,17978,6182,0,15114,16075,0,,,0,0,,,,,,,,,,,,,,,,,,17147,2008-12-31
,,151,84,21,0,123,77,0,,,0,0,,,,,,,,,,,,,,,,,,17259,2008-12-31
,,47165,99593,1980,0,33875,88283,0,,,0,0,,,,,,,,,,,,,,,,,,17464,2008-12-31
,,2484,701,123,0,2063,403,0,,,0,0,,,,,,,,,,,,,,,,,,17839,2008-12-31
,,1612,240,19,0,1388,35,0,,,0,0,,,,,,,,,,,,,,,,,,17950,2008-12-31
,,2198,120,160,0,2307,389,0,,,0,0,,,,,,,,,,,,,,,,,,18050,2008-12-31
,,1190,300,3,0,1170,283,0,,,0,0,,,,,,,,,,,,,,,,,,18135,2008-12-31
,,117,15,0,0,102,0,0,,,0,0,,,,,,,,,,,,,,,,,,18377,2008-12-31
,,2558,1090,118,0,1304,1067,1113,,,0,0,,,,,,,,,,,,,,,,,,18827,2008-12-31
,,1531,401,66,0,1516,452,0,,,0,0,,,,,,,,,,,,,,,,,,18836,2008-12-31
,,473,345,166,0,197,235,0,,,0,0,,,,,,,,,,,,,,,,,,18854,2008-12-31
,,1281,2123,35,0,438,1315,0,,,0,0,,,,,,,,,,,,,,,,,,18957,2008-12-31
,,874,698,12,0,874,710,0,,,0,0,,,,,,,,,,,,,,,,,,19356,2008-12-31
,,28704,11251,123,0,22231,4901,0,,,0,0,,,,,,,,,,,,,,,,,,19730,2008-12-31
,,2491,1164,46,0,2169,888,0,,,0,0,,,,,,,,,,,,,,,,,,19936,2008-12-31
,,145,123,0,0,95,73,0,0,0,0,0,,,,,,,,,,,,,,,,,,19972,2008-12-31
,,871,1269,346,0,688,1432,0,,,0,0,,,,,,,,,,,,,,,,,,20053,2008-12-31
,,371,0,7,0,403,19,-20,,,0,0,,,,,,,,,,,,,,,,,,20147,2008-12-31
,,2924,1829,26,0,1691,622,0,,,0,0,,,,,,,,,,,,,,,,,,20370,2008-12-31
,,562,83,34,0,482,37,0,,,0,0,,,,,,,,,,,,,,,,,,20512,2008-12-31
,,2504,240,48,0,2251,35,0,,,0,0,,,,,,,,,,,,,,,,,,20633,2008-12-31
,,298,20,1,0,278,1,0,,,0,0,,,,,,,,,,,,,,,,,,20857,2008-12-31
,,6138,6770,124,0,1143,1899,0,,,0,0,,,,,,,,,,,,,,,,,,20866,2008-12-31
,,94,29,1,0,64,0,0,,,0,0,,,,,,,,,,,,,,,,,,21256,2008-12-31
,,141,0,0,0,141,0,0,,,0,0,,,,,,,,,,,,,,,,,,21359,2008-12-31
,,359,100,0,0,263,4,0,,,0,0,,,,,,,,,,,,,,,,,,21630,2008-12-31
,,1197,83,54,0,1099,39,0,,,0,0,,,,,,,,,,,,,,,,,,21658,2008-12-31
,,2502,730,195,0,2529,952,0,,,0,0,,,,,,,,,,,,,,,,,,22048,2008-12-31
,,4835,7377,201,0,2303,5046,0,,,0,0,,,,,,,,,,,,,,,,,,22356,2008-12-31
,,1146,452,17,0,928,251,0,,,0,0,,,,,,,,,,,,,,,,,,22459,2008-12-31
,,685,500,7,0,563,385,0,,,0,0,,,,,,,,,,,,,,,,,,22543,2008-12-31
,,459,28,236,0,635,440,0,,,0,0,,,,,,,,,,,,,,,,,,22552,2008-12-31
