RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1240,135,60,0,1090,45,0,,,0,0,,,,,,,,,,,,,,,,,,37,2008-09-30
,,172,0,11,0,161,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2008-09-30
,,392,71,6,0,340,25,0,,,0,0,,,,,,,,,,,,,,,,,,279,2008-09-30
,,192,0,13,0,208,29,0,,,0,0,,,,,,,,,,,,,,,,,,354,2008-09-30
,,203,60,2,0,269,128,0,,,0,0,,,,,,,,,,,,,,,,,,457,2008-09-30
,,3439,845,39,0,2936,381,0,,,0,0,,,,,,,,,,,,,,,,,,505,2008-09-30
,,1919,270,337,0,1695,383,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2008-09-30
,,1182,90,34,0,1120,62,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2008-09-30
,,2188,113,31,0,2093,49,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2008-09-30
,,380,0,1,0,381,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2008-09-30
,,11642,5564,440,0,7843,2205,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2008-09-30
,,1847,201,57,0,1698,109,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2008-09-30
,,3982,225,33,0,3918,194,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2008-09-30
,,191,9,8,0,176,2,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2008-09-30
,,3408,3929,23,0,1952,2496,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2008-09-30
,,554,19,28,0,584,77,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2008-09-30
,,15407,5225,0,0,10182,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2008-09-30
,,888,1161,1,0,347,621,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2008-09-30
,,23,10,1,0,38,26,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2008-09-30
,,3987,225,30,0,3754,22,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2008-09-30
,,403,90,19,0,341,47,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2008-09-30
,,7014,2249,230,0,5594,1059,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2008-09-30
,,976,230,218,0,962,434,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2008-09-30
,,293,5,0,0,294,6,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2008-09-30
,,1430,45,1,0,1397,13,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2008-09-30
,,1494,475,142,0,1269,392,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2008-09-30
,,1842,1628,222,0,1220,1228,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2008-09-30
,,1601,124,288,0,1608,419,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2008-09-30
,,831,162,37,0,712,80,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2008-09-30
,,2495,325,376,0,1882,88,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2008-09-30
,,2408,380,44,0,2389,405,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2008-09-30
,,2864,255,0,0,2609,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2008-09-30
