RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1148,45,26,0,1082,5,0,,,0,0,,,,,,,,,,,,,,,,,,37,2007-03-31
,,160,0,0,0,160,0,0,,,0,0,,,,,,,,,,,,,,,,,,242,2007-03-31
,,323,0,0,0,349,26,0,,,0,0,,,,,,,,,,,,,,,,,,279,2007-03-31
,,185,0,6,0,190,11,0,,,0,0,,,,,,,,,,,,,,,,,,354,2007-03-31
,,1913,90,3,0,1820,0,0,,,0,0,,,,,,,,,,,,,,,,,,439,2007-03-31
,,317,3,0,0,348,34,0,,,0,0,,,,,,,,,,,,,,,,,,457,2007-03-31
,,2649,105,2,0,2627,85,0,,,0,0,,,,,,,,,,,,,,,,,,505,2007-03-31
,,4633,70,15,0,4711,157,-6,,,0,0,,,,,,,,,,,,,,,,,,1146,2007-03-31
,,1826,90,27,0,1709,0,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2007-03-31
,,1130,30,1,0,1120,21,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2007-03-31
,,1869,120,32,0,1740,23,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2007-03-31
,,378,0,1,0,377,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2007-03-31
,,7336,250,44,0,7059,17,0,,,0,0,,,,,,,,,,,,,,,,,,1632,2007-03-31
,,1600,70,49,0,1609,128,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2007-03-31
,,4489,60,239,0,4196,6,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2007-03-31
,,173,15,8,0,150,0,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2007-03-31
,,1959,143,195,0,1642,21,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2007-03-31
,,568,15,7,0,552,6,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2007-03-31
,,8447,350,0,0,8097,0,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2007-03-31
,,212,15,0,0,201,4,0,,,0,0,,,,,,,,,,,,,,,,,,2451,2007-03-31
,,26,0,0,0,26,0,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2007-03-31
,,3678,55,5,0,3758,140,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2007-03-31
,,345,45,1,0,380,81,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2007-03-31
,,6204,420,60,0,5871,147,0,,,0,0,,,,,,,,,,,,,,,,,,2938,2007-03-31
,,903,0,82,0,944,123,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2007-03-31
,,336,0,5,0,331,0,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2007-03-31
,,1341,21,0,0,1323,3,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2007-03-31
,,1106,0,55,0,1085,34,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2007-03-31
,,1326,75,111,0,1201,61,0,,,0,0,,,,,,,,,,,,,,,,,,4138,2007-03-31
,,1507,19,14,0,1412,9,71,,,0,0,,,,,,,,,,,,,,,,,,4156,2007-03-31
,,761,36,7,0,736,18,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2007-03-31
,,1782,150,6,0,1632,6,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2007-03-31
,,1840,0,13,0,1837,10,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2007-03-31
,,2443,160,0,0,2283,0,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2007-03-31
,,6704,0,0,0,6704,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2007-03-31
,,2938,150,11,0,2791,14,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2007-03-31
,,5515,140,5,0,5375,5,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2007-03-31
,,886,0,0,0,886,0,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2007-03-31
,,1945,0,3,0,1943,1,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2007-03-31
,,766,0,0,0,766,0,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2007-03-31
,,824,75,2,0,899,152,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2007-03-31
,,169,41,1,0,199,72,0,,,0,0,,,,,,,,,,,,,,,,,,6057,2007-03-31
,,449,15,39,0,406,11,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2007-03-31
,,3667,450,40,0,3656,479,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2007-03-31
,,8998,0,19,0,8989,10,0,,,0,0,,,,,,,,,,,,,,,,,,6972,2007-03-31
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2007-03-31
,,713,32,11,0,702,32,0,0,0,0,0,,,,,,,,,,,,,,,,,,7045,2007-03-31
,,269,0,0,0,275,6,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2007-03-31
,,233,0,0,0,233,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2007-03-31
,,718,54,8,0,694,38,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2007-03-31
,,850,0,16,0,843,9,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2007-03-31
