RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,994,0,0,0,997,3,0,,,,,,,,,,,,,,,,,,,,,,37,2019-03-31
,,186,0,2,0,188,4,0,,,,,,,,,,,,,,,,,,,,,,242,2019-03-31
,,995,22,3,0,974,4,0,,,,,,,,,,,,,,,,,,,,,,279,2019-03-31
,,143,0,7,0,136,0,0,,,,,,,,,,,,,,,,,,,,,,354,2019-03-31
,,453,0,0,0,453,0,0,,,,,,,,,,,,,,,,,,,,,,457,2019-03-31
,,5772,180,4,0,5651,63,0,,,,,,,,,,,,,,,,,,,,,,505,2019-03-31
,,3573,151,18,0,3413,9,0,,,,,,,,,,,,,,,,,,,,,,1155,2019-03-31
,,1078,85,43,0,1200,250,0,,,,,,,,,,,,,,,,,,,,,,1351,2019-03-31
,,3371,0,8,0,3384,21,0,,,,,,,,,,,,,,,,,,,,,,1454,2019-03-31
,,2975,67,9,0,2959,60,0,,,,,,,,,,,,,,,,,,,,,,1669,2019-03-31
,,575,0,0,0,575,0,0,,,,,,,,,,,,,,,,,,,,,,1856,2019-03-31
,,2853,0,22,0,2831,0,0,,,,,,,,,,,,,,,,,,,,,,2040,2019-03-31
,,1333,8,159,0,1465,299,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2019-03-31
,,28590,0,16,0,28639,65,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2019-03-31
,,164,8,0,0,156,0,0,,,,,,,,,,,,,,,,,,,,,,2554,2019-03-31
,,5015,60,22,0,4933,0,0,,,,,,,,,,,,,,,,,,,,,,2732,2019-03-31
,,548,-70,1,0,867,250,0,,,,,,,,,,,,,,,,,,,,,,2750,2019-03-31
,,4700,300,100,0,4510,210,0,,,,,,,,,,,,,,,,,,,,,,3252,2019-03-31
,,380,15,0,0,366,1,0,,,,,,,,,,,,,,,,,,,,,,3458,2019-03-31
,,1711,22,4,0,1685,0,0,,,,0,,,,,,,,,,,,,,,,,,3720,2019-03-31
,,1581,1369,2,0,211,1,0,,,,,,,,,,,,,,,,,,,,,,3971,2019-03-31
,,1638,75,6,0,1850,293,0,,,,,,,,,,,,,,,,,,,,,,4156,2019-03-31
,,737,60,5,0,676,4,0,,,,,,,,,,,,,,,,,,,,,,4231,2019-03-31
,,9800,1525,0,0,8275,0,0,,,,,,,,,,,,,,,,,,,,,,5069,2019-03-31
,,5151,225,25,0,4943,42,0,,,,,,,,,,,,,,,,,,,,,,5135,2019-03-31
,,14020,150,38,0,13964,132,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2019-03-31
,,6139,0,5,0,6141,7,0,,,,,,,,,,,,,,,,,,,,,,5461,2019-03-31
,,2080,0,1,0,2079,0,0,,,,,,,,,,,,,,,,,,,,,,5751,2019-03-31
,,3005,90,0,0,2949,34,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2019-03-31
,,12207,3100,300,0,11712,2905,0,,,,0,,,,,,,,,,,,,,,,,,6329,2019-03-31
,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,7009,2019-03-31
,,1296,60,9,0,1256,29,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2019-03-31
,,2164,250,24,0,1962,72,0,,,,,,,,,,,,,,,,,,,,,,7072,2019-03-31
,,826,10,0,0,816,0,0,,,,,,,,,,,,,,,,,,,,,,7456,2019-03-31
,,1115,30,18,0,1075,8,0,,,,,,,,,,,,,,,,,,,,,,7634,2019-03-31
,,1429,40,1,0,1417,29,0,,,,,,,,,,,,,,,,,,,,,,8033,2019-03-31
,,1095,0,1,0,1097,3,0,,,,,,,,,,,,,,,,,,,,,,8462,2019-03-31
,,424,0,2,0,427,5,0,,,,,,,,,,,,,,,,,,,,,,8631,2019-03-31
