RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1087,135,12,0,979,39,0,,,0,0,,,,,,,,,,,,,,,,,,37,2011-09-30
,,169,0,5,0,168,4,0,,,0,0,,,,,,,,,,,,,,,,,,242,2011-09-30
,,478,38,14,0,450,24,0,,,0,0,,,,,,,,,,,,,,,,,,279,2011-09-30
,,194,0,9,0,212,27,0,,,0,0,,,,,,,,,,,,,,,,,,354,2011-09-30
,,464,30,27,0,411,4,0,,,0,0,,,,,,,,,,,,,,,,,,457,2011-09-30
,,4393,300,134,0,4595,636,0,,,0,0,,,,,,,,,,,,,,,,,,505,2011-09-30
,,2747,907,9,0,2121,290,0,,,0,0,,,,,,,,,,,,,,,,,,1155,2011-09-30
,,1435,666,40,0,1120,391,0,0,0,0,0,,,,,,,,,,,,,,,,,,1351,2011-09-30
,,3561,100,30,0,3471,40,0,,,0,0,,,,,,,,,,,,,,,,,,1454,2011-09-30
,,531,50,0,0,481,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1557,2011-09-30
,,3134,825,176,0,2555,422,0,,,0,0,,,,,,,,,,,,,,,,,,1669,2011-09-30
,,3983,319,13,0,3790,139,0,,,0,0,,,,,,,,,,,,,,,,,,1829,2011-09-30
,,676,45,23,0,610,2,0,,,0,0,,,,,,,,,,,,,,,,,,1856,2011-09-30
,,3310,529,37,0,3147,403,0,,,0,0,,,,,,,,,,,,,,,,,,2040,2011-09-30
,,595,21,14,0,589,29,0,,,0,0,,,,,,,,,,,,,,,,,,2161,2011-09-30
,,27540,8300,0,0,24181,4941,0,,,0,0,,,,,,,,,,,,,,,,,,2376,2011-09-30
,,94,21,20,0,74,21,0,,,0,0,,,,,,,,,,,,,,,,,,2554,2011-09-30
,,6055,2250,30,0,5183,1408,0,,,0,0,,,,,,,,,,,,,,,,,,2732,2011-09-30
,,563,90,2,0,643,172,0,,,0,0,,,,,,,,,,,,,,,,,,2750,2011-09-30
,,1584,550,257,0,1410,633,0,,,0,0,,,,,,,,,,,,,,,,,,3252,2011-09-30
,,358,70,14,0,294,20,0,,,0,0,,,,,,,,,,,,,,,,,,3458,2011-09-30
,,1521,136,2,0,1430,47,0,,,0,0,,,,,,,,,,,,,,,,,,3720,2011-09-30
,,1401,6852,57,0,2779,8287,0,,,0,0,,,,,,,,,,,,,,,,,,3953,2011-09-30
,,2018,563,87,0,2022,654,0,,,0,0,,,,,,,,,,,,,,,,,,4156,2011-09-30
,,900,447,13,0,822,382,0,,,0,0,,,,,,,,,,,,,,,,,,4231,2011-09-30
,,3154,590,223,0,3355,1014,0,,,0,0,,,,,,,,,,,,,,,,,,4437,2011-09-30
,,4875,1350,42,0,4067,584,0,,,0,0,,,,,,,,,,,,,,,,,,4839,2011-09-30
,,2453,653,68,0,1828,96,0,,,0,0,,,,,,,,,,,,,,,,,,5005,2011-09-30
,,20468,0,0,0,20468,0,0,,,0,0,,,,,,,,,,,,,,,,,,5069,2011-09-30
,,3717,750,5,0,3374,412,0,,,0,0,,,,,,,,,,,,,,,,,,5135,2011-09-30
,,15412,3610,29,0,15252,3479,0,,,0,0,,,,,,,,,,,,,,,,,,5210,2011-09-30
,,1898,1300,2,0,1836,1240,0,,,0,0,,,,,,,,,,,,,,,,,,5331,2011-09-30
,,3818,4489,10,0,4331,5012,0,,,0,0,,,,,,,,,,,,,,,,,,5461,2011-09-30
,,1044,0,6,0,1038,0,0,,,0,0,,,,,,,,,,,,,,,,,,5751,2011-09-30
,,1044,100,85,0,1218,359,0,,,0,0,,,,,,,,,,,,,,,,,,6039,2011-09-30
,,394,145,51,0,343,145,0,,,0,0,,,,,,,,,,,,,,,,,,6141,2011-09-30
,,7693,12188,564,0,10123,15182,0,,,0,0,,,,,,,,,,,,,,,,,,6329,2011-09-30
,,14500,-3073,2488,683,18950,3182,0,,,0,0,,,,,,,,,,,,,,,,,,6972,2011-09-30
,,0,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,7009,2011-09-30
,,897,155,43,0,849,150,0,,,0,0,,,,,,,,,,,,,,,,,,7045,2011-09-30
,,352,0,27,0,386,61,0,,,0,0,,,,,,,,,,,,,,,,,,7157,2011-09-30
,,383,0,0,0,401,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,7456,2011-09-30
,,1397,645,12,0,1157,417,0,,,0,0,,,,,,,,,,,,,,,,,,7634,2011-09-30
,,1228,301,33,0,913,19,0,,,0,0,,,,,,,,,,,,,,,,,,8033,2011-09-30
,,504,40,37,0,469,42,0,,,0,0,,,,,,,,,,,,,,,,,,8462,2011-09-30
,,460,55,3,0,440,38,0,,,0,0,,,,,,,,,,,,,,,,,,8631,2011-09-30
,,5625,0,167,0,5976,518,0,,,0,0,,,,,,,,,,,,,,,,,,9357,2011-09-30
,,791,0,1,0,823,33,0,,,0,0,,,,,,,,,,,,,,,,,,9553,2011-09-30
,,58635,10000,1297,0,53932,6594,0,,,0,0,,,,,,,,,,,,,,,,,,9807,2011-09-30
,,1266,195,15,0,1136,80,0,,,0,0,,,,,,,,,,,,,,,,,,9955,2011-09-30
,,12712,6135,697,0,10413,4533,0,,,0,0,,,,,,,,,,,,,,,,,,10250,2011-09-30
,,2961,925,27,0,4489,2480,0,,,0,0,,,,,,,,,,,,,,,,,,10849,2011-09-30
,,2699,370,178,0,2940,789,0,0,0,0,0,,,,,,,,,,,,,,,,,,10858,2011-09-30
,,1714,675,22,0,1952,935,0,,,0,0,,,,,,,,,,,,,,,,,,11145,2011-09-30
,,3025,184,95,0,2819,73,0,,,0,0,,,,,,,,,,,,,,,,,,11640,2011-09-30
,,1081,400,146,0,1036,501,0,,,0,0,,,,,,,,,,,,,,,,,,11837,2011-09-30
