"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	
37					1	98	0.0600	0.0600	
242					2	25	0.0475	0.0800	
279					2	8	0.0500	0.0800	
354					0	0	0.0000	0.0000	
439					0	0	0.0000	0.0000	
457					0	0	0.0000	0.0000	
505					0	0	0.0000	0.0000	
1146					0	0	0.0000	0.0000	
1155					0	0	0.0000	0.0000	
1351					0	0	0.0000	0.0000	
1454					0	0	0.0000	0.0000	
1557					0	0	0.0000	0.0000	
1632					0	0	0.0000	0.0000	
1669					1	2	0.1150	0.1150	
1829					0	0	0.0000	0.0000	
1856					0	0	0.0000	0.0000	
2040					6	148	0.0425	0.0475	
2161					5	36	0.0349	0.0887	
2376					0	0	0.0000	0.0000	
2451					1	165	0.0596	0.0596	
2554					0	0	0.0000	0.0000	
2732					0	0	0.0000	0.0000	
2750					0	0	0.0000	0.0000	
2938					0	0	0.0000	0.0000	
2956					0	0	0	0	
3252					0	0	0.0000	0.0000	
3458					0	0	0.0000	0.0000	
3506					0	0	0.0000	0.0000	
3579					0	0	0.0000	0.0000	
3720					0	0	0.0000	0.0000	
3953					0	0	0.0000	0.0000	
4138					0	0	0.0000	0.0000	
4147					1	167	0.0500	0.0500	
4156					0	0	0.0000	0.0000	
4231					0	0	0.0000	0.0000	
4437					2	200	0.0475	0.0525	
4839					0	0	0.0000	0.0000	
5005					0	0	0.0000	0.0000	
5050					0	0	0.0000	0.0000	
5069					0	0	0.0000	0.0000	
5135					0	0	0.0000	0.0000	
5210					0	0	0.0000	0.0000	
5247					0	0	0.0000	0.0000	
5274					0	0	0.0000	0.0000	
5331					0	0	0.0000	0.0000	
5461					0	0	0.0000	0.0000	
5751					0	0	0.0000	0.0000	
6039					3	15	0.0380	0.0450	
6057					0	0	0.0000	0.0000	
6141					0	0	0.0000	0.0000	
6329					0	0	0.0000	0.0000	
6972					0	0	0.0000	0.0000	
7009					0	0	0.0000	0.0000	
7045					1	149	0.0633	0.0633	
7157					0	0	0.0000	0.0000	
7166					0	0	0.0000	0.0000	
7456					4	113	0.0650	0.0750	
7634					0	0	0.0000	0.0000	
8033					0	0	0.0000	0.0000	
8417					0	0	0.0000	0.0000	
8462					2	19	0.0575	0.0575	
8547					1	29	0.0675	0.0675	
8631					0	0	0.0000	0.0000	
9357					0	0	0.0000	0.0000	
9553					1	5	0.0675	0.0675	
9807					0	0	0.0000	0.0000	
9955					0	0	0.0000	0.0000	
10157					1	40	0.0700	0.0700	
10250					0	0	0.0000	0.0000	
10849					1	283	0.0600	0.0600	
10858					0	0	0.0000	0.0000	
11145					2	115	0.0550	0.0970	
11640					1	50	0.0500	0.0500	
11837					0	0	0	0	
12030					0	0	0.0000	0.0000	
12058					1	1	0.0700	0.0700	
12142					0	0	0.0000	0.0000	
12245					2	17	0.0550	0.0900	
12311	0	0	0.0000	0.0000					
12647					0	0	0.0000	0.0000	
12656					0	0	0.0000	0.0000	
12937					0	0	0.0000	0.0000	
12946					1	19	0.0525	0.0525	
12955					1	8	0.0700	0.0700	
13037					0	0	0.0000	0.0000	
13103					0	0	0.0000	0.0000	
13251					0	0	0.0000	0.0000	
13457					0	0	0.0000	0.0000	
14052					8	959	0.0250	0.0600	
14155					3	3	0.0700	0.0700	
14258					5	442	0.0463	0.1800	
14409	3	32	0.0399	0.1800					
14454					0	0	0.0000	0.0000	
14650					0	0	0.0000	0.0000	
14753					6	42	0.0775	0.0800	
14865					0	0	0.0000	0.0000	
14940					0	0	0.0000	0.0000	
15536					0	0	0.0000	0.0000	
16337					1	20	0.0600	0.0600	
16458					0	0	0.0000	0.0000	
16551					0	0	0.0000	0.0000	
16748					0	0	0.0000	0.0000	
16944					0	0	0.0000	0.0000	
16953					6	232	0.0700	0.0750	
17110					1	55	0.0375	0.0375	
17147					0	0	0.0000	0.0000	
17259					0	0	0.0000	0.0000	
17464					1	350	0.0575	0.0575	
17549					0	0	0.0000	0.0000	
17839					0	0	0.0000	0.0000	
17950					0	0	0.0000	0.0000	
18050					4	64	0.0325	0.0700	
18135					0	0	0.0000	0.0000	
18368					0	0	0.0000	0.0000	
18377					0	0	0.0000	0.0000	
18827					0	0	0.0000	0.0000	
18836					4	38	0.0400	0.1090	
18854					0	0	0.0000	0.0000	
18957					0	0	0.0000	0.0000	
19356					0	0	0.0000	0.0000	
19730					0	0	0.0000	0.0000	
19936					0	0	0.0000	0.0000	
19972					0	0	0.0000	0.0000	
20053					0	0	0.0000	0.0000	
20147					2	63	0.0600	0.0700	
20259					0	0	0.0000	0.0000	
20370					0	0	0.0000	0.0000	
20512					0	0	0.0000	0.0000	
20633					1	13	0.0000	0.0500	
20754					0	0	0.0000	0.0000	
20839					1	40	0.0500	0.0500	
20857					0	0	0.0000	0.0000	
20866					0	0	0.0000	0.0000	
21256					0	0	0.0000	0.0000	
21359					0	0	0.0000	0.0000	
21630					0	0	0.0000	0.0000	
21658					1	110	0.0345	0.0345	
22048					2	69	0.0650	0.0650	
22235					1	28	0.0525	0.0525	
22356					2	181	0.0425	0.0475	
22459					0	0	0.0000	0.0000	
22543					0	0	0.0000	0.0000	
22552					0	0	0.0000	0.0000	
22730					2	44	0.0450	0.1250	
22936					0	0	0.0000	0.0000	
22954					1	4	0.0600	0.0600	
23036					0	0	0.0000	0.0000	
23045					0	0	0.0000	0.0000	
23241					0	0	0	0	
23456					1	8	0.0680	0.0680	
23504					0	0	0.0000	0.0000	
23540					1	73	0.0535	0.0535	
23643					1	5	0.0750	0.0750	
23755					1	247	0.0325	0.0325	
23812					1	15	0.0475	0.0475	
24006					0	0	0.0000	0.0000	
24266					0	0	0.0000	0.0000	
24453					0	0	0.0000	0.0000	
24659					1	41	0.0690	0.0690	
24668					4	152	0.0575	0.1200	
24855					0	0	0.0000	0.0000	
24949					0	0	0.0000	0.0000	
25357					0	0	0.0000	0.0000	
25647					0	0	0.0000	0.0000	
25852					2	79	0.0450	0.0600	
26149					1	5	0.0600	0.0600	
26233					0	0	0.0000	0.0000	
26242					2	83	0.0400	0.0550	
26457					0	0	0.0000	0.0000	
26756					1	145	0.0370	0.0370	
26765					1	1	0.0625	0.0625	
26859					0	0	0.0000	0.0000	
26916					0	0	0.0000	0.0000	
27548					4	313	0.045	0.0525	
27614					0	0	0.0000	0.0000	
27838					0	0	0.0000	0.0000	
27847					0	0	0.0000	0.0000	
28013					0	0	0.0000	0.0000	
28152					0	0	0.0000	0.0000	
28255					1	50	0.0375	0.0375	
28349					1	335	0.0400	0.0400	
28406					0	0	0.0000	0.0000	
28572					0	0	0.0000	0.0000	
