"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
24006								38709	6436	0	0	0	4320	10195	0	10195	17758	
24266								119104	47643	0	0	0	28214	18259	0	18259	24988	
24453								1389										
24659								3322										
24668								12180										
24855								3089										
24949								10933	0	0	0	0	3329	6672	0	6672	932	
25357								4088										
25647								5010										
25852								12348	2	0	0	0	3841	7818	0	7818	687	
26149								1418										
26233								13141	0	0	0	0	4108	5192	0	5192	3841	
26242								12593										
26457								491										
26756								764										
26765								4993										
26859								17097	54	0	0	0	3252	10291	0	10291	3500	
26916								18382	0	0	0	0	1870	12719	0	12719	3793	
27548								16845	7919	0	0	0	4571	3654	0	3654	701	
27614								5850										
27838								6719										
27847								6282										
28013								37394	25	0	0	0	7198	26541	0	26541	3630	
28152								4736										
28255								3162										
28349								2230										
28406								11501	2170	0	0	0	2776	4881	0	4881	1674	
28572								2801										
28732								1158										
29104								17257	9809	0	0	0	4688	2533	0	2533	227	
29159								2408										
29252								2615										
29636								19276	22	0	0	0	6651	12603	0	12603	0	
29850								3356										
29944								1877										
29953								1808										
30052								1405										
30146								1517										
30155								7378										
30258								5145										
30418								300	0	0	0	0	0	289	0	289	11	
30502								6260	1	14	0	14	2648	3364	0	3364	233	
30650								3207										
30810								347699	159651	0	0	0	460	186943	0	186943	645	
30856								7023										
31134								6445										
31255								6450	3102	0	0	0	1767	1057	0	1057	524	
31657								3931										
31826								6957										
31835								2419										
32159								7862										
32234								4085										
32766								3056										
33147								4472										
33259								20947	0	0	0	0	1471	18422	0	18422	1054	
33268								2815										
33549								1390										
33727								15102										
33754								2039										
33772								69629	21725	0	0	0	5138	42125	0	42125	641	
33839								4738										
33857								2259										
34153								26857	14980	0	0	0	6591	2201	0	2201	3085	
34359								1531										
34425								10486	0	0	0	0	1197	6009	0	6009	3279	
34434								5506										
34452								3760										
34537								39359	0	0	0	0	10600	19773	0	19773	8986	
34555								3676										
34742								11440										
34836								666										
34863								1247										
35057								2258										
35244								11404	42	0	0	0	2370	8892	0	8892	100	
35301	35992189	257447	12786103	22401192	0	42699	504748	744769	197174	0			148	42699			504748	
35570								36772	0	0	0	0	9397	21828	0	21828	5547	
35646								7341										
35842								3351										
35936								519										
36054								35609	14483	0	0	0	3115	16855	0	16855	1156	
36344								6980										
36456								5402										
36858								4771										
36933								3313										
37051								2356										
37341								1026										
37350								1417										
37378								9355										
37435								20811	23	0	0	0	6739	682	0	682	13367	
37640								18600	1996	0	0	0	3825	12409	0	12409	370	
37659								2694										
37743								1684										
37949								6389										
38478								22651										
38526								6547	0	0	0	0	0	0	0	0	0	
38535								16814	0	0	0	0	1595	9715	0	9715	5504	
38740								4595										
39327								23995	0	0	0	0	5125	2295	0	2295	16575	
39420								24362	10529	0	0	0	8861	2384	0	2384	2588	
39475								27238	13108	0	0	0	4493	9612	0	9612	25	
39756								5575										
39934								6144										
40033								2537										
40305								73855	38094	5857	0	5857	15645	1556	0	1556	12703	
40350								1313										
40707								40488										
40855								1753										
41245								1018										
41553								1941										
41629								12132										
41647								14123	2181	0	0	0	4045	5207	0	5207	2690	
41759								2461										
41825								6043										
41937								1646										
41955								818										
42037								2189										
42055								1744										
42354								2796										
42420								88120	45200	0	0	0	32446	9372	0	9372	1102	
42448								12572	87	0	0	0	2812	4217	0	4217	5456	
42457								1478										
42541	3978365	844173	3000000	0	0	113916	20276	3978365	573794	3000000			270379	113916			20276	
43052								5215										
43155								6363										
43173	61459	36245	25	4339	0	13494	7356	56327	23823	660			10994	13494			7356	
43324								2683										
43351								247										
43454								1427										
43511								10993	6337	0	0	0	4397	141	0	141	118	
43641								15996										
43744								7087										
43856								3484										
43959								2803										
44040								6047										
44134	56754	4514	0	0	42964	0	9276	56754	1196	0			3318	42964			9276	
44433								6783	3122	0	0	0	1137	1059	0	1059	1465	
44451								5668										
44602								907639	116267	575535	575535	0	69564	477	319	158	145796	
44741								8664										
44750								2208										
44929								4926										
45038								1041										
45047								2437										
45056								1302										
45430								2509										
45458								469										
45551								9181	135	0	0	0	2088	6931	0	6931	27	
45560								17402	9144	0	0	0	4572	3331	0	3331	355	
45627								107259	34123	0	0	0	18789	13223	0	13223	41123	
45775								12182										
46053								4559										
46941								3073										
47153								1471										
47247								8838										
47256								888										
47452								1428										
47500								16787										
48057								3714										
48150								1021										
48374								18148	7808	0	0	0	2850	7271	0	7271	219	
48440								1959										
48552								4523										
48673								3877										
48730								3961										
49054								1586										
49148								2220										
49241								11286										
49344								5919										
49540								1927										
49643								720										
49652								4335										
49821								20729	8103	0	0	0	4788	1644	0	1644	6194	
49858								1885										
49951								1544										
50144								590										
50461								2516										
50546								2283										
50854								6330										
50957								4037										
51253								8877										
51347								1111										
51356								1542										
51459								9154										
51730								2105										
51842								5008										
51972								13151										
52410								1544										
52456								709										
52719								418235	0	28	0	28	0	418038	0	418038	169	
52951								1196										
53015								1530										
53033	36076	30712	0	198	0	2171	2995	36076	26163	198			4549	2171			2995	
53051								2630										
53239								2978										
53453								1439										
53752								989										
54049								12455										
54058								12402										
54357								460										
54375								12397	0	0	0	0	2992	9011	0	9011	394	
54441								1804										
54656								3674										
55176								21443										
55251								4900										
55336								11752										
55635								1493										
55653								2001										
56230								2677										
56258								2791										
56351								14477	4445	0	0	0	7205	1941	0	1941	886	
56427								1388										
56548								3306										
56557								35085	10057	0	0	0	3039	6700	0	6700	15289	
56717								7596										
56726								4977										
57040								1913										
57134								8294	2522	0	0	0	2350	2785	0	2785	637	
57228								5605										
57255								4887										
57451								4600										
57572								2804										
57956								9488										
58074								2960										
58207								4127										
58225								7413										
58243	71471	50357	0	911	0	18317	1886	71471	38414	911			11943	18317			1886	
58355								1161										
58551								2277										
58636								8617										
58757								1624										
58971								70260	34606	83	0	83	11249	397	0	397	23925	
59259								1293										
59316								10391	6526	0	0	0	3368	176	0	176	321	
59352								18591										
59679								1883										
59754								775										
60143	1650680	1420663	0	38303	0	137083	54631	1615238	1166016	2861			254647	137083			54631	
60219								3552										
60330								17810										
60433								1749										
60545								2773										
60554								1000										
60648								7524										
61122								21152	5590	0	0	0	8174	5378	0	5378	2010	
61355								11967	2837	0	0	0	2128	3668	0	3668	3334	
61476								6383										
61533								26315										
61757								8530										
61832								5260										
61953								3298										
62044								706										
62101								133553	389	0	0	0	40940	87608	0	87608	4616	
62147								2380										
62651								1921										
63050								1994										
63069	443004	388479	963	12177	0	23613	17772	443004	340808	13140			47671	23613			17772	
63078								20749	228	0	0	0	2566	17955	0	17955	0	
63201								3516										
63359								14198										
63573								7640										
63733								7207										
63742								4909										
63751								290										
64150								1765										
64543								18301	39	0	0	0	3266	14881	0	14881	115	
64552								1789										
64619	54118	23816	0	926	0	3999	25377	53191	20259	0			3556	3999			25377	
64646								3310										
64730								2811										
64758								6970										
65205								9226	2617	0	0	0	1139	2326	0	2326	3144	
65241								2925										
65513	17869	596	1972	8979	0	2791	3531	17869	0	10951			596	2791			3531	
65559								8029										
65746								10544	87	0	0	0	4136	6321	0	6321	0	
65858								33065	12172	0	0	0	7208	11079	0	11079	2606	
66015	24152	446	0	286	0	10102	13318	24152	184	286			262	10102			13318	
66154								4716										
66172								5730	0	0	0	0	2353	153	0	153	3224	
66275								4194										
66837								2818										
66846								7696										
66903								8705	5085	0	0	0	2929	666	0	666	25	
67142								4045										
67151								14978										
67209								9790	5009	0	0	0	1694	670	0	670	2417	
67254								377										
67311								184328	96602	0	0	0	66364	1363	0	1363	19999	
67414								3071										
67777								14087	5847	0	0	0	1896	1976	0	1976	4368	
68345								5358										
68448								2311										
68756								3620										
68831								3751										
68840								2160										
68859								10036										
68943								2224										
69333								21373	8490	0	0	0	7111	3552	0	3552	2220	
69351								1642										
69650								1343										
69678								16384	775	0	0	0	1883	11440	0	11440	2286	
69847								2239										
70049								11199										
70058								3034										
70076								1187										
70151								23361										
70218								2508										
70254								363										
70414								5372										
70638								4959										
70955								452										
71318								10700	6381	0	0	0	2392	1649	0	1649	278	
71457								3699										
71859								985										
72258								5399										
72351								1056										
72454								3209										
72614								51787	372	0	0	0	11583	39490	0	39490	342	
72678								5017										
73031								3718										
73116								14604	0	0	0	0	2085	5817	0	5817	6702	
73152								3785										
73554								3725										
73956								1737										
74056								5386										
74140								14003	7917	0	0	0	3897	1857	0	1857	332	
74159								1076										
74337								11261										
74403								12902	5	0	0	0	1465	2557	0	2557	8875	
74449								470										
74458								1173										
75053								8183										
75259								1151										
75446								4904										
75455								2257										
75558								3021										
75633	1239857	628567	0	513583	0	12597	85110	1239857	576507	513583			52060	12597			85110	
75651								734										
75857								1350										
76050								7412										
76135								2429										
76153								754										
76201	8813532	4778065	199069	1241194	55085	2359360	180759	7159856	2882660	64888			1762754	2271156			178398	
76443								2218										
76854								4784										
77150								894										
77253								1410										
77347								4007										
77374								31441	20223	0	0	0	3467	247	247	0	7504	
77422								17049										
77758								12513	338	0	0	0	1825	9338	0	9338	1012	
77851								10897	7343	0	0	0	2531	863	0	863	160	
78036								2154										
78054								2525										
78157								1556										
78241								1574										
78559								2408										
78643								1464										
78858								471										
79042								3454										
79127								2295										
79145								2635										
79257								934										
79855								3277										
80020								1144										
80150								11279										
80431								2112										
80552								1285										
80936								4685										
81054								3979										
81429								1673										
82033								1404										
82257								2008										
82350								1727										
82659								1756										
83151								4335										
83236								5370										
83311								166173	48415	0	0	0	38176	75303	0	75303	4279	
83357								925										
83450								19682	7571	0	0	0	3874	2049	0	2049	6188	
83638	206197	16404	0	72	140000	44822	4899	206197	12060	72			4344	184822			4899	
83834								4728										
83852								1622										
83955								2193										
84046								1115										
84055								1572										
84251								3106										
84345								6142										
84541								9590										
84804								1583										
85043								2545										
85052								1105										
85258								3540										
85454								3018										
85856								1604										
85931								3143										
86349								3036										
86358								1803										
86527								24682	8	0	0	0	5408	7108	0	7108	12158	
86554								10051										
87047								5810										
87159								2162										
87234								6311	2	0	0	0	1865	2969	0	2969	1475	
87476								4912										
87533								6563										
88240								1069										
88259								1477										
88352								5623										
88455								2158										
88530								8630										
88950								854										
89032								2435										
89135								4390										
89162								4958										
89452								2059										
89751								9529	5011	0	0	0	2348	1941	0	1941	229	
89854								2699										
89957								1898										
90047								551										
90234								6790	2518	0	0	0	1933	165	0	165	2174	
90328								8982										
90337								7695										
90403								56257	0	3980	0	3980	10622	17810	0	17810	23845	
90467								7161										
90627								9650	3500	0	0	0	4359	1344	1344	0	447	
90645								9856										
90739								2551										
91129								1990										
91147								1983										
91156								5235										
91259								4118										
91615								2163										
91651								2646										
91754								2798										
91866								30616	1	0	0	0	2682	27883	0	27883	50	
91950								2979										
91969								21533	0	0	0	0	1890	2868	0	2868	16775	
92050								1026										
92144								914										
92162								1791										
92630								20140	0	0	0	0	6679	9642	0	9642	3819	
92706								5879										
92854								2009										
92902								2227										
93244								1705										
93329								2449										
93413								4801										
93543								7726										
93619								23013										
93628								27855										
93721								139969	2284	0	0	0	61576	66747	0	66747	9362	
93758								2791										
94139								18371	1789	0	0	0	8658	6203	0	6203	1721	
94447								3449										
94456								1449										
94522								13043										
94755								3417										
94858								3291										
95051								5024										
95659								1281										
95725								13003	4	0	0	0	3732	6536	0	6536	2731	
96254								8131										
96357								3466										
96553								2760										
97055								948										
97279								4483										
97457								401										
97804								5793	3	0	0	0	1395	1646	0	1646	2749	
97943								5082										
98351								2623										
98454								3042										
98463								16491	7208	0	0	0	1918	5687	0	5687	1678	
98548								3756										
98557								4830										
98641								6159										
98717								5357										
99004								8345										
99059								10438										
99143								7973										
99255								1612										
99442								4232										
99536								7839										
99853								11318										
99974								3068										
100160								32651										
100236								5935										
100357								17958										
100553								1205										
100562								64324	4470	0	0	0	18801	9614	0	9614	31439	
100843								8575										
101019	289406	9645	20000	124140	85000	204	50417	74406	5971	14140			3674	204			50417	
101037								17578	4280	0	0	0	8738	2877	0	2877	1683	
101233								84640	79	0	0	0	30615	50032	0	50032	3914	
101327								9274										
101345								1822										
101439								3022										
101671								12432	180	262	0	262	2766	183	0	183	9041	
101738								12538										
101952								3045										
102155								685										
102333								2745										
102342								4553										
102539								3611										
102557								617										
103134								1053										
103255								13281	7257	0	0	0	2182	2912	0	2912	930	
103536								8820	17	0	0	0	2172	6631	0	6631	0	
103554								549										
103563								1356										
103602								2216										
104038								21061	1450	0	0	0	9243	10159	0	10159	209	
104056								3042										
104234								3163										
104430								5134										
104542								835										
104663								2245										
105026								4521										
105044								830										
105053								5693										
105071								8655										
105222								9597										
105530								3826										
105633								1527										
106359								20707	13635	0	0	0	4620	2404	0	2404	48	
106377								14708	459	0	0	0	3137	708	0	708	10404	
106452								11108	6023	0	0	0	4650	58	0	58	377	
106519								1468										
106546								5275										
106555								1396										
106658								8769										
107057								900										
107150								3564										
107226								1958										
107244								31046	177	0	0	0	9787	20473	0	20473	609	
107431								9850										
107459								703										
107758								3202										
108250								8087										
108269								2614										
108652								1229										
108746								891										
108951								2011										
109136								10329	6399	0	0	0	2940	990	0	990	0	
109154								1798										
109453								1253										
109574								4394										
109659								4177										
109855								1184										
110057								2708										
110066								3485										
110356								4463										
110404								11756	10011	0	0	0	745	421	0	421	579	
110413								5617										
110655								547										
110758								4611										
110936								2216										
110945								3914										
111157								1468										
111205								5296	607	0	0	0	2301	689	0	689	1699	
111559								1578										
111661								3487										
111942								5206										
111979								38722										
112163								28297	679	0	0	0	3864	23744	0	23744	10	
112332								3273										
112444								7752										
112510								1044										
112556								1241										
112837	634137	574162	0	193	0	23735	36047	634137	346806	193			227356	23735			36047	
112855								36346	5655	0	0	0	271	30420	0	30420	0	
113003								3472										
113030								2931										
113151								8376	3479	0	0	0	2083	2326	0	2326	488	
113441								10033	4259	0	0	0	2181	1783	0	1783	1810	
113601								16593	9729	0	0	0	1551	3234	0	3234	2079	
113740								36729	13039	85	0	85	4547	11758	0	11758	7300	
113759								3764										
113937								5796										
114149								1010										
114158								5840										
114251								1215										
114260								55979	21783	435	0	435	21102	1230	0	1230	11429	
114457								2919										
114756								7205										
114774								5722										
114840								2266										
114859								1200										
115100								10126										
115146								1134										
115155								2342										
115221								14859										
115575								2041										
115641								25780	11672	0	0	0	11129	2979	0	2979	0	
116077								3523										
116358								1192										
116554								384										
116639								3924										
116732								770										
116741								3199										
117038								1951										
117458								3029										
117672								4343										
117841								4442										
118156								8619										
118174								6143										
118660								8585										
118736								4356										
119153								6293										
119274								11280										
119331								2682										
119528								11445										
119779								6884	2837	0	0	0	1542	1089	0	1089	1416	
120542								2482										
120609								12404	17	0	0	0	2302	3188	0	3188	6897	
120953								3846										
121576								6567										
121642								31911	0	0	0	0	14995	16678	0	16678	238	
121651								1730										
121709								235777	12204	554	0	554	490	197881	0	197881	24648	
121857								3709										
121914								5168										
122153								4467										
122546								1634										
122658								4431	1924	0	0	0	1698	756	0	756	53	
122751								2297										
122854								9953										
123178								12175										
123440								3289										
123646								21297	9254	0	0	0	3687	1027	0	1027	7329	
124344								25885										
124353								676										
124773								4256										
124830								7760										
125154								19680										
125453								4782										
125855								20411	5052	0	0	0	11842	2115	0	2115	1402	
125958								404										
126012								6311										
126049								1950										
126254								22178	2	0	0	0	4549	17627	0	17627	0	
126553								7260										
126740								10801	1	0	0	0	2311	6770	0	6770	1719	
126834								5988	0	0	0	0	3471	2517	0	2517	0	
126955								576										
127055								5096										
127224								7186										
127260								39116	1	0	0	0	3566	29595	0	29595	5954	
127701								4827										
128164								8945										
128258								2006										
128511	1023009	1	0	212134	809413	761	700	1509	0	34			1	774			700	
128904								100865	69160	0	0	0	27341	1702	0	1702	2662	
128959								5941										
129349								6256										
129358								337										
129394								13610	3852	0	0	0	3452	6162	0	6162	144	
129479								4035										
129732								19324	0	0	0	0	7225	6605	0	6605	5494	
129853								5230										
129910								6790										
130345								7988										
130541								45128	1	0	0	0	5750	38539	0	38539	838	
130635								9883	0	0	0	0	1272	8611	0	8611	0	
130813								2551										
130943	213295	7854	0	4655	0	198852	1934	208640	2086	0			5768	198852			1934	
131034								4755										
131155								4010										
131173								12398	53	0	0	0	3546	8066	0	8066	733	
131351								17972	1447	0	0	0	614	9536	0	9536	6375	
131360								76516	65	0	0	0	16387	53496	0	53496	6568	
131418								5494	0	0	0	0	1846	1718	0	1718	1930	
131436								9343										
131650								23854	10355	0	0	0	5258	1240	0	1240	7001	
131717								1014										
131753								1399										
131940								1591										
132107								13577	3954	0	0	0	2115	2531	0	2531	4977	
132152								1860										
132219								1714										
132376								5230										
132442								5309										
132451								2749										
132554								14323	137	155	0	155	1382	12545	0	12545	104	
132778								8005										
132853								5388										
132938								6815										
133243								834										
133850								16292	7736	0	0	0	6491	1594	0	1594	471	
133971								9876	1842	0	0	0	922	6607	0	6607	505	
134156								3046										
134400								18809	11	0	0	0	2552	13778	0	13778	2468	
134437								9797	29	0	0	0	2525	5000	0	5000	2243	
134455								2695										
134848								2648										
135359								1103										
135751								609										
135836								2995										
135854								668										
136048								553										
136338								4908										
136459								1011										
136655								1716										
137120								7604										
137205								10216	409	351	0	351	2261	1967	0	1967	5228	
137447								5558										
137456								2424										
137559								3899										
137643								1466										
137652								1915										
137821								2909										
137915								37023	15901	0	0	0	14315	3629	0	3629	3178	
138051								2121										
138163								4294										
138211								39842	19501	0	0	0	17907	1390	0	1390	1044	
138257								1885										
138350								545										
138556								2530										
138725								1006										
138752								548										
138930								7607										
139133								5498										
139432								2364										
139478								4719	0	0	0	0	1665	3054	0	3054	0	
139544								2857										
139553								6751										
139656								2372										
139740								28489	24655	0	0	0	3176	131	0	131	527	
139834								2180										
139843								11710	6887	0	0	0	3010	1042	0	1042	772	
139955								1763										
140018								19601	13	0	0	0	7730	8727	0	8727	3131	
140157								5078										
140362								12127										
140634								2595										
141211								1685										
141341								5192										
141350								835										
141453								915										
141556								16871	7519	0	0	0	1004	5895	0	5895	2453	
141734								28542	0	0	0	0	5909	19580	0	19580	3053	
141958								4413										
142049								1709										
142656								2902										
142955								17131	174	0	0	0	5638	11246	0	11246	73	
143158								553										
143653								787										
143662								127794	57770	0	0	0	28548	31678	0	31678	9798	
143859								2297										
143952								3882										
144034								4906										
144043								17988	9083	0	0	0	4075	1352	0	1352	3478	
144052								4227										
144155								13254	7245	0	0	0	2068	1013	0	1013	2928	
144436								9724										
144856								5886										
144913								4374										
145059								2397										
145545								4175										
145554								5987										
145741								3812										
145750								5768										
145844								7985										
145956								258										
146056								1594										
146243								3199										
146458								1526										
146533								2595										
146618								6610										
146654								5091										
146663								21695	6055	0	0	0	4189	3472	0	3472	7979	
146850								868										
147053								2323										
147174								3032										
147633								4543										
147651								939										
147679								4825										
147839								18546	44	0	0	0	3740	14543	0	14543	219	
147857								1402										
147914								6209										
147923								5752										
148144								1320										
148238								2991										
148340								3056										
148715								2748										
148809								17905	826	0	0	0	1918	12870	0	12870	2291	
148920								417										
149150								2080										
149235								5783										
149253								9085										
149271								3313										
149945								790										
150035								45417	12148	0	0	0	7426	510	0	510	25333	
150044								10736	17	0	0	0	1676	7934	0	7934	1109	
150071								76806	14435	0	0	0	11520	27499	0	27499	23352	
150156								1900										
150334								2426										
150352								2458										
150727								9008										
150754								4174										
151331								17649	7312	0	0	0	4433	1234	0	1234	4670	
151546								1674										
151555								1327										
151751								8910										
151818								10960	6	0	0	0	4938	26	0	26	5990	
151957								5525										
152048								959										
152057								8196										
152235								9684										
152253								2571										
152431								973										
152440								2075										
152673								1699										
152851								1161										
153054								5600	2363	0	0	0	2717	518	0	518	2	
153353								7142										
153652								678										
154154								8796										
154220								28080										
154257								14441										
154770								5261										
155245								6472										
155263								20446	0	0	0	0	6296	1132	0	1132	13018	
155441								3163										
155517								3942										
155759								1746										
156055								1520										
156457								2036										
156635								3609										
156877								3716										
156916								71305	66	0	0	0	7108	54608	0	54608	9523	
156952								6171										
157155								2968										
157379								3350										
157650								2296	0	0	0	0	0	0	0	0	0	
157744								5154										
157838								13363	5	0	0	0	5133	6635	0	6635	1590	
157856								6776										
157904								7954	2624	0	0	0	2306	919	0	919	2105	
158554								1124										
158741								4821										
158750								479										
158947								6455										
158974								8725										
159243								753										
159476								8511										
159636								21288	0	0	0	0	5726	493	0	493	15069	
159645								5153										
159953								1448										
160360								13476	0	0	0	0	0	0	0	0	0	
160454								5947										
160557								1062										
160614	42123	2235	869	7106	0	28322	3591	35490	9	3504			64	28322			3591	
160650								6270	3314	0	0	0	632	2314	0	2314	10	
160959								8488	326	0	0	0	2194	5794	0	5794	174	
161031								784										
161107								19559	7416	0	0	0	2485	1326	0	1326	8332	
161273								9006	2855	0	0	0	1336	446	0	446	4369	
161433								2563										
161602								40186	24066	0	0	0	9772	3336	0	3336	3012	
162337								11929	2	0	0	0	5610	5396	0	5396	921	
162878								1275										
163343								1750										
163370								3294										
163549								2804	71	0	0	0	1867	495	495	0	371	
163745								6247										
163857								1862	0	0	0	0	0	0	0	0	0	
164032								1336										
164153								4276										
164331								6256	2643	0	0	0	3403	69	0	69	141	
164377								5475										
164742								489										
164854								6686										
164957								1441										
164975								2647										
165039								3899										
165628								107462	43610	0	0	0	14775	10005	0	10005	39072	
165758								1674										
165806								16991	12021	0	0	0	3655	305	0	305	1010	
166111								7098										
166531								5270										
166652								19066	0	0	0	0	1784	14182	0	14182	3100	
166803								39666	5571	1082	0	1082	7573	20028	0	20028	5412	
166849								1475										
167060								17752	8038	0	0	0	6006	2865	0	2865	843	
167453								2034										
167556								1987										
167565								116481										
167752								713										
167855								5783										
167864								12086										
168320								31536	3645	0	0	0	6060	21607	0	21607	224	
168366								7478										
168441								4002										
168571								2418										
168731								4492										
168759								3310										
169073								4790	17	0	0	0	975	2986	0	2986	812	
169233								2051										
169327								3122										
169354								7572										
169569								4218										
169653								157171	62339	0	0	0	34826	53800	0	53800	6206	
169756								20643										
169859								517										
169952								2849										
170051								9135	6109	0	0	0	2262	659	0	659	105	
170257								1932										
170332								4571										
170640								598										
170716								257653	47935	49901	0	49901	15244	139646	51413	88233	4927	
170976								2305										
171133	31204	4600	0	3000	0	17947	5657	28204	2812	0			1788	17947			5657	
171227								12620	5038	0	0	0	2537	3675	0	3675	1370	
171348								3831										
171656								3908										
171759								1422										
171768								5379										
172000								16352	42	0	0	0	2784	9885	0	9885	3641	
172158								1280	0	0	0	0	0	0	0	0	0	
172251								1008										
172354								2189										
172457								7633										
172747								4254										
172804								13498	5022	0	0	0	3145	984	0	984	4347	
172840								3286										
172859								1956										
173306								4883										
173333	13573000	7801000	0	784000	0	4599000	389000	10183000	6521000	30000			1277000	1973000			382000	
173342								5073										
173548								1196										
173557								20364										
173575								10504	5313	0	0	0	2212	419	0	419	2560	
173641								3184										
173959								3556										
174321								1964										
174367								2206										
174406								3924										
174451								12179										
175056								3928										
175140								6129										
175458								1333										
175560								18743	6029	0	0	0	1829	2862	0	2862	8023	
175609								5521										
175672								2971										
176053								1979										
176101								13094	7408	0	0	0	2421	2500	0	2500	765	
176240								6802										
176325								4350										
176437								8891										
176464								12675	7028	0	0	0	4858	677	0	677	112	
176642								3887										
177135								899										
177443								2659										
