"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
334648																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	184	2	0	0	0	0	0	0	false	0	0		
334657																								0	0	0	3050	0	3564	true	0	0	0	0	0	0	0	0	0	1001	2	0	0	0	396	0	0	false	0	118		
334750																								0	0	1396	2000	0	4239	true	0	0	0	0	0	0	97	0	1299	11908	8	0	0	2000	0	0	0	false	0	239		
335346																								23	0	0	0	0	18	true	0	0	0	23	0	0	0	0	0	5886	6	0	0	0	0	18	0	true	0	0		
335355																								0	0	0	12644	0	14644	true	0	0	0	0	0	0	0	0	0	3471	3	0	0	750	1250	0	0	false	0	0		
335757																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	399	3	0	0	0	0	0	0	false	0	0		
336071																								0	0	0	0	0	1393	false	0	0	0	0	0	0	0	0	0	92	0	0	0	1393	0	0	0	false	0	0		
336147																								0	0	0	0	0	4311	false	0	0	0	0	0	0	0	0	0	536	0	0	0	15	4296	0	0	false	0	0		
336361																								0	0	151	0	0	0	false	0	0	0	0	0	0	0	0	151	139	0	0	0	0	0	0	0	false	0	0		
336576																								0	52	0	0	0	0	true	0	0	52	0	0	0	0	0	0	327	0	0	0	0	0	0	0	true	0	0		
336932																								0	0	0	0	0	12973	true	0	0	0	0	0	0	0	0	0	4832	1	0	0	0	0	0	0	true	0	12973		
336950																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
337247																								0	0	515	50	0	4246	false	0	0	0	0	0	0	40	0	475	0	0	0	0	108	3788	0	0	true	0	300		
337340																								735	0	0	0	0	0	true	0	0	0	735	0	0	0	0	0	3926	2	0	0	0	0	0	0	false	0	0		
337658																								38	0	0	0	0	0	true	0	0	0	38	0	0	0	0	0	280	0	0	0	0	0	0	0	false	0	0		
337733																								0	0	106	10417	0	10417	false	0	0	0	0	0	0	106	0	0	1518	0	0	0	0	0	0	0	true	0	0		
337966																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	292	1	0	0	0	0	0	0	false	0	0		
338178																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1919	2	0	0	0	0	0	0	false	0	0		
338646																								0	0	91	800	0	4517	true	0	0	0	0	0	0	91	0	0	5517	4	0	0	1500	2217	0	0	true	0	0		
338758																								0	0	2304	0	0	13000	true	0	0	0	0	0	0	0	0	2304	615	0	0	0	4000	9000	0	0	true	0	0		
338851																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	876	1	0	0	0	0	0	0	false	0	0		
338945																								0	0	0	0	0	5000	false	0	0	0	0	0	0	0	0	0	595	1	0	0	0	5000	0	0	true	0	0		
339054																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	518	1	0	0	0	0	0	0	false	0	0		
339353																								0	0	0	2000	0	2000	false	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	false	0	0		
339456																								0	0	42	3500	0	3500	true	0	0	0	0	38	0	4	0	0	1943	2	0	0	0	0	0	0	false	0	0		
339607																								0	0	1758	2500	0	111964	true	1758	0	0	0	0	0	0	0	0	1999	0	0	0	25356	84108	0	0	true	0	0		
339773																								0	0	0	12000	0	17238	true	0	0	0	0	0	0	0	0	0	1203	0	0	0	1000	4000	0	0	false	0	238		
339858	46467	0	1310	426154	46227	462207	true	0	0	0	240	247240	8	46865	0	4244	3178	0	0	true	2422206	28631	0						462207						0	11	1151	0	148													
339951																								0	0	1847	33000	0	38000	true	0	0	0	0	0	0	153	0	1694	18428	4	0	0	0	5000	0	0	true	0	0		
340135																								0	0	482	10000	0	20000	true	0	0	0	0	67	0	0	0	415	4507	2	0	0	5000	5000	0	0	true	0	0		
340144																								807	0	45	24000	807	50000	true	0	0	0	0	0	0	45	0	0	10843	3	807	0	5000	21000	0	0	true	0	0		
340256																								0	0	826	8300	0	24800	true	0	0	0	0	0	0	426	0	400	2406	2	0	0	12500	4000	0	0	false	0	0		
340443																								323	0	19	3000	101	9000	false	0	0	0	222	0	0	19	0	0	330	0	101	0	1000	5000	0	0	false	0	0		
340555																								0	0	0	42	0	2542	false	0	0	0	0	0	0	0	0	0	653	4	0	0	1208	1292	0	0	false	0	0		
340649																								0	0	0	800	0	6400	true	0	0	0	0	0	0	0	0	0	104	0	0	0	2100	3500	0	0	true	0	0		
340742																								0	0	84	0	0	4163	false	0	0	0	0	84	0	0	0	0	17473	4	0	0	0	3250	0	0	false	0	913		
340751																								0	0	216	0	0	1984	false	0	0	0	0	0	0	0	0	216	4357	2	0	0	0	1902	0	0	false	0	82		
341310																								316	0	894	0	316	0	true	894	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	false	0	0		
341851																								0	0	0	1350	0	3374	false	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	24		
341918																								59	0	36	0	59	11754	true	0	0	0	0	0	0	36	0	0	1618	0	61	0	0	11327	0	0	true	0	427		
341954																								0	0	62	0	0	16	false	0	0	0	0	0	0	62	0	0	40	0	0	0	0	0	0	0	false	0	16		
341972																								258	0	31	2000	36	7235	true	0	0	0	222	0	0	31	0	0	2209	3	36	0	1500	3735	0	0	false	0	0		
342054																								0	0	114	600	0	1702	true	0	0	0	0	0	0	114	0	0	3774	1	0	0	1100	0	0	0	true	0	2		
342175																								0	0	0	29000	0	59000	true	0	0	0	0	0	0	0	0	0	1205	1	0	0	0	30000	0	0	true	0	0		
342362																								0	0	116	0	0	0	false	0	0	0	0	0	116	0	0	0	2062	1	0	0	0	0	0	0	false	0	0		
342410																								688	0	61	1350	0	35705	true	0	0	0	688	0	0	61	0	0	2840	2	0	0	5000	28989	0	366	true	0	0		
342634																								70731	0	4526	499745	51199	1211140	true	0	0	0	19532	685	0	1569	0	2272	162018	11	51199	0	350005	5500	22842	0	true	964393	333048		
342643																								379	0	103	0	371	10000	true	0	0	0	8	0	0	103	0	0	340	0	461	0	2000	8000	0	0	true	0	0		
343051																								0	0	80	0	0	0	false	0	0	0	0	0	0	80	0	0	85	0	0	0	0	0	0	0	false	0	0		
343248																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	173	2	0	0	0	0	0	0	false	0	0		
343257																								0	0	115	0	0	108	false	0	0	0	0	0	0	115	0	0	967	4	0	0	0	0	0	108	false	0	0		
343314																								0	0	45	5000	0	27000	true	0	0	0	0	0	0	45	0	0	1381	0	0	0	0	22000	0	0	false	0	0		
343341																								0	0	0	0	0	39500	false	0	0	0	0	0	0	0	0	0	2932	2	0	0	7500	32000	0	0	false	0	0		
343556																								0	0	128	1000	0	2230	true	0	0	0	0	123	0	5	0	0	2084	1	0	0	1000	0	0	0	false	0	230		
343770																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	false	0	0		
343903																								0	30	0	0	0	17466	true	0	0	30	0	0	0	0	0	0	1205	0	0	0	7335	10131	0	0	false	0	0		
343958																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	false	0	0		
344236																								201	0	0	0	0	0	true	0	0	0	201	0	0	0	0	0	332	0	0	0	0	0	0	0	false	0	0		
344423																								0	0	0	0	0	31	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	31		
344647																								1205	0	126	3000	0	14000	true	0	0	0	1205	0	0	56	0	70	7069	4	0	0	9000	2000	0	0	true	0	0		
344674																								228	0	0	6249	228	7308	false	0	0	0	0	0	0	0	0	0	533	0	228	0	0	1059	0	0	true	0	0		
344816																								0	0	31	0	0	4000	false	0	0	0	0	0	0	0	0	31	2243	2	0	0	0	4000	0	0	false	0	0		
344852																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	false	0	0		
345149																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	false	0	0		
345309																								1882	200	0	0	1882	11171	true	0	0	200	0	0	0	0	0	0	2208	1	2422	0	10000	0	0	0	true	0	1171		
345345																								0	0	160	1500	0	13105	true	0	0	0	0	0	130	0	0	30	160	0	0	0	9125	2375	0	0	true	0	105		
345747																								0	0	129	0	0	0	false	0	0	0	0	0	0	129	0	0	3308	2	0	0	0	0	0	0	true	0	0		
345756																								0	0	0	5000	0	5000	true	0	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0	true	0	0		
346566																								0	0	146	0	0	0	false	0	0	0	0	0	0	0	0	146	169	3	0	0	0	0	0	0	false	0	0		
347022																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3415	3	0	0	0	0	0	0	true	0	0		
347639																								0	0	32	0	0	0	true	0	0	0	0	0	0	0	0	32	995	0	0	0	0	0	0	0	false	0	0		
347657																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
347956																								0	0	0	7000	0	7000	true	0	0	0	0	0	0	0	0	0	1499	1	0	0	0	0	0	0	false	0	0		
348159																								0	8	560	6000	0	8320	true	0	0	8	0	0	0	0	0	560	286	0	0	0	2000	320	0	0	false	0	0		
348207																								355	0	0	43150	355	72290	true	0	0	0	0	0	0	0	0	0	130	0	355	0	18340	10800	0	0	false	0	0		
348458																								0	0	1070	23486	0	38486	true	0	0	0	0	398	0	123	0	549	740	0	0	0	6000	9000	0	0	false	0	0		
348542																								0	0	263	0	0	3	true	0	0	0	0	0	0	0	0	263	2521	2	0	0	0	0	0	0	false	0	3		
348551																								0	0	59	41350	0	71383	true	0	0	0	0	0	0	59	0	0	4874	4	0	0	15000	14650	0	383	true	0	0		
348720																								623	0	600	13000	600	21000	true	91	0	0	23	81	0	428	0	0	0	0	600	0	5000	3000	0	0	true	0	0		
348748																								158	0	0	624	158	8044	true	0	0	0	0	0	0	0	0	0	1572	1	158	0	5216	2000	0	0	false	0	204		
349129																								0	0	328	0	0	0	false	0	0	0	0	0	0	127	0	201	1740	1	0	0	0	0	0	0	false	0	0		
349165																								0	1	0	0	0	0	true	0	0	1	0	0	0	0	0	0	959	0	0	0	0	0	0	0	false	0	0		
349343																								0	0	376	1000	0	9000	false	0	0	0	0	0	0	219	0	157	1282	1	0	0	7000	1000	0	0	false	0	0		
349370																								845	0	6716	5000	845	75215	true	0	0	0	0	0	0	0	0	6716	4374	1	845	0	14054	56161	0	0	false	0	0		
350433																								0	533	197	0	0	0	true	0	0	533	0	197	0	0	0	0	1153	1	0	0	0	0	0	0	true	0	0		
350657																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
350750																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1051	1	0	0	0	0	0	0	false	0	0		
351131																								0	0	0	0	0	4	false	0	0	0	0	0	0	0	0	0	2332	2	0	0	0	0	0	0	false	0	4		
351207																								0	0	0	37257	0	160301	true	0	0	0	0	0	0	0	0	0	4595	2	0	0	23349	87139	0	11973	true	0	583		
351355																								0	0	806	0	0	0	true	0	0	0	0	0	0	806	0	0	681	1	0	0	0	0	0	0	false	0	0		
351560																								0	10	0	0	0	3000	true	0	0	10	0	0	0	0	0	0	1185	1	0	0	3000	0	0	0	false	0	0		
351850																								0	0	83	0	0	0	true	0	0	0	0	0	0	70	0	13	192	0	0	0	0	0	0	0	false	0	0		
352035																								0	45	370	15000	0	24000	true	0	0	45	0	0	0	370	0	0	663	0	0	0	4000	5000	0	0	false	0	0		
352651																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1163	5	0	0	0	0	0	0	false	0	0		
352745																								0	0	35	0	0	915	true	0	0	0	0	0	0	35	0	0	389	0	0	0	207	708	0	0	false	0	0		
352772																								1800	0	2923	301100	1647	530958	false	0	0	0	153	1429	0	1129	0	365	11521	2	1647	0	83430	146428	0	0	false	0	0		
352820																								0	0	0	0	0	1536	true	0	0	0	0	0	0	0	0	0	799	1	0	0	0	1500	0	36	false	0	0		
352857																								169	0	606	10809	0	33603	true	0	0	0	169	0	0	0	0	606	10687	3	0	0	11317	11477	0	0	false	0	0		
353023																								0	0	16	0	0	0	false	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
353069																								0	0	0	2825	0	2825	true	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	false	0	0		
353238																								0	0	278	23	0	45	true	0	0	0	0	28	0	69	0	181	225	0	0	0	22	0	0	0	false	0	0		
353322																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	331	1	0	0	0	0	0	0	false	0	0		
353359																								0	0	436	0	0	0	false	0	0	0	0	170	0	0	0	266	811	7	0	0	0	0	0	0	false	0	0		
353546																								301	0	200	2000	0	3500	false	0	0	0	301	0	0	0	0	200	221	0	0	0	1000	500	0	0	true	0	0		
353555																								4068	70	243	0	4068	4094	true	0	70	0	0	30	0	124	0	89	12145	1	8215	0	4094	0	0	0	true	0	0		
353724																								0	129	541	0	0	0	true	0	0	129	0	541	0	0	0	0	2932	2	0	0	0	0	0	0	false	0	0		
353751																								51	0	0	2500	0	10996	true	0	0	0	51	0	0	0	0	0	2590	1	0	0	6000	2200	0	0	true	0	296		
353957																								0	0	23	0	0	4000	false	0	0	0	0	0	0	23	0	0	5	0	0	0	2000	2000	0	0	false	0	0		
354057																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
354253																								0	0	11	360	0	360	true	0	0	0	0	0	0	11	0	0	75	0	0	0	0	0	0	0	false	0	0		
354310																								2893	0	0	0	525	57370	true	0	0	0	2368	0	0	0	0	0	27288	2	525	0	1129	56037	0	204	true	0	0		
354552																								0	0	0	2200	0	14850	true	0	0	0	0	0	0	0	0	0	1724	1	0	0	4450	8200	0	0	false	0	0		
354851																								0	0	0	500	0	500	false	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	false	0	0		
354954																								0	0	25	0	0	0	false	0	0	0	0	0	0	25	0	0	83	0	0	0	0	0	0	0	false	0	0		
355120																								0	0	1453	0	0	0	true	0	0	0	0	0	0	53	0	1400	1389	1	0	0	0	0	0	0	true	0	0		
355559																								0	0	79	5399	0	12302	true	0	0	0	0	0	0	79	0	0	1761	1	0	0	4000	2903	0	0	false	0	0		
355737																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	0	0	false	0	0		
355746																								327	0	143	1024	0	7024	true	0	0	0	327	0	0	143	0	0	2465	2	0	0	0	0	0	0	false	0	6000		
355821																								0	289	0	0	0	0	false	0	0	289	0	0	0	0	0	0	908	1	0	0	0	0	0	0	true	0	0		
355858																								4834	0	57	0	0	0	true	0	0	0	4834	0	0	57	0	0	61	0	0	0	0	0	0	0	true	0	0		
356145																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	false	0	0		
356239																								214	0	0	500	214	4000	true	0	0	0	0	0	0	0	0	0	725	0	290	0	1500	2000	0	0	true	0	0		
356659																								0	0	169	0	0	0	false	0	0	0	0	12	0	157	0	0	108	0	0	0	0	0	0	0	false	0	0		
356752																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	false	0	0		
356949																								0	0	0	800	0	1961	true	0	0	0	0	0	0	0	0	0	997	0	0	0	0	1000	0	0	false	0	161		
357049																								0	0	0	0	0	260	true	0	0	0	0	0	0	0	0	0	510	0	0	0	260	0	0	0	false	0	0		
357151																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1683	1	0	0	0	0	0	0	false	0	0		
357375																								0	0	0	0	0	20000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	false	0	0		
357432																								0	0	1894	0	0	22000	true	0	0	0	0	699	0	756	0	439	986	1	0	0	0	22000	0	0	false	0	0		
357526																								10	0	62	0	0	0	true	0	0	0	10	0	0	62	0	0	5274	2	0	0	0	0	0	0	false	0	0		
357553																								0	0	118	0	0	5187	false	0	0	0	0	0	0	0	0	118	95	0	0	0	2000	3187	0	0	false	0	0		
357740																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	974	0	0	0	0	0	0	0	false	0	0		
357777																								0	0	0	6000	0	11000	false	0	0	0	0	0	0	0	0	0	462	0	0	0	0	5000	0	0	false	0	0		
357834																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1009	1	0	0	0	0	0	0	false	0	0		
357937																								0	0	504	0	0	0	true	0	0	0	0	0	0	0	0	504	761	1	0	0	0	0	0	0	false	0	0		
358112																								0	0	16	1	0	3789	true	0	0	0	0	0	16	0	0	0	4596	3	0	0	638	3150	0	0	false	0	0		
358149																								0	0	0	0	0	27	false	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	false	0	27		
358233																								0	0	2332	0	0	18000	false	0	0	0	0	2100	0	84	0	148	2625	1	0	0	5000	13000	0	0	false	0	0		
358448																								0	0	36	0	0	0	false	0	0	0	0	0	0	36	0	0	1907	1	0	0	0	0	0	0	false	0	0		
358635																								2112	0	5108	0	0	156102	true	0	0	0	2112	117	0	1201	0	3790	14888	9	0	0	60250	95840	0	12	true	0	0		
358756																								0	0	0	0	0	53	false	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	false	0	53		
359070																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	false	0	0		
359324																								0	0	199	0	0	0	false	0	0	0	0	0	0	199	0	0	2103	3	0	0	0	0	0	0	false	0	0		
359351																								0	0	0	0	0	1075	true	0	0	0	0	0	0	0	0	0	0	0	0	0	600	475	0	0	true	0	0		
359360																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	false	0	0		
359548																								0	0	42	0	0	0	true	0	0	0	0	0	0	28	0	14	812	1	0	0	0	0	0	0	false	0	0		
359650																								0	0	118	0	0	0	false	0	0	0	0	0	24	94	0	0	164	0	0	0	0	0	0	0	false	0	0		
359744																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	false	0	0		
359838																								0	0	0	11000	0	22000	false	0	0	0	0	0	0	0	0	0	691	0	0	0	4000	7000	0	0	false	0	0		
359847																								814	0	50	0	103	163	true	0	0	0	711	0	0	50	0	0	2325	2	155	0	163	0	0	0	true	0	0		
359856																								0	0	35	0	0	0	false	0	0	0	0	0	0	0	0	35	53	0	0	0	0	0	0	0	false	0	0		
359959																								0	0	0	700	0	1700	false	0	0	0	0	0	0	0	0	0	110	0	0	0	500	500	0	0	false	0	0		
360777																								0	0	42	0	0	0	false	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	false	0	0		
360834																								0	0	0	0	0	5000	true	0	0	0	0	0	0	0	0	0	1308	2	0	0	0	5000	0	0	false	0	0		
360843																								0	0	31	0	0	0	false	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	false	0	0		
360955																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	false	0	0		
361055																								0	0	601	47950	0	260950	true	0	0	0	0	0	0	601	0	0	62508	4	0	0	51550	161450	0	0	true	0	0		
361167																								0	318	436	148495	0	498364	true	0	0	318	0	0	0	153	0	283	3621	2	0	0	209970	137399	0	0	true	0	2500		
361279																								0	0	0	0	0	6713	false	0	0	0	0	0	0	0	0	0	1347	1	0	0	0	0	0	6713	false	0	0		
361354																								0	0	25	3850	0	8700	false	0	0	0	0	0	0	0	0	25	545	0	0	0	1400	3450	0	0	false	0	0		
361439																								0	0	319	0	0	134	false	0	0	0	0	0	0	258	61	0	6926	5	0	0	0	0	0	134	true	0	0		
361457																								1644	0	808	0	0	536	true	0	0	0	1644	747	0	0	0	61	970	0	0	0	0	536	0	0	false	0	0		
361541																								0	0	106	0	0	0	true	0	0	0	0	0	0	106	0	0	180	0	0	0	0	0	0	0	false	0	0		
361653																								0	0	662	0	0	0	true	0	0	0	0	131	121	290	0	120	1330	1	0	0	0	0	0	0	false	0	0		
362007																								61637	2680	2489	54394	2125	860780	true	134	0	2680	59512	0	0	0	0	2355	862	0	2125	0	110257	694270	0	1859	true	0	0		
362043																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2492	1	0	0	0	0	0	0	false	0	0		
362052																								0	0	116	500	0	500	true	0	0	0	0	0	51	65	0	0	65	0	0	0	0	0	0	0	false	0	0		
362155																								0	0	115	0	0	0	false	0	0	0	0	0	0	115	0	0	431	0	0	0	0	0	0	0	false	0	0		
362445	1400415	57590	76961	100042	1395295	8250042	true	0	0	57590	5120	1160	1	1409469	0	730501	552395	2674682	0	true	0	4192422	0						8250042						0	0	76746	0	215													
362717																								0	0	0	6150	0	28950	true	0	0	0	0	0	0	0	0	0	4846	1	0	0	17300	5500	0	0	true	0	0		
362753																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
362856																								0	0	232	0	0	0	false	0	0	0	0	0	0	0	0	232	117	0	0	0	0	0	0	0	false	0	0		
362940																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	false	0	0		
363264																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	43	2	0	0	0	0	0	0	false	0	0		
363415																								0	0	579	0	0	80	true	0	0	0	0	0	0	307	0	272	88615	8	0	0	0	0	0	80	false	0	0		
363442																								0	0	11	0	0	0	false	0	0	0	0	0	11	0	0	0	277	0	0	0	0	0	0	0	false	0	0		
363648																								0	0	8	1000	0	1188	false	0	0	0	0	0	0	8	0	0	360	0	0	0	0	0	0	0	false	0	188		
363657																								0	0	233	0	0	0	true	0	0	0	0	0	0	22	0	211	3256	3	0	0	0	0	0	0	true	0	0		
363956																								0	0	35	0	0	721738	false	35	0	0	0	0	0	0	0	0	57480	1	0	0	0	0	0	700000	false	0	21738		
364056																								176	0	215	0	0	0	true	0	0	0	176	0	0	215	0	0	61	2	0	0	0	0	0	0	false	0	0		
364131																								0	0	369	500	0	12689	false	0	0	0	0	195	110	64	0	0	4261	3	0	0	6000	6000	0	0	false	0	189		
364337																								0	0	220	0	0	5500	true	0	0	0	0	0	0	61	0	159	73	0	0	0	500	5000	0	0	false	0	0		
364430																								0	0	10	2000	0	2000	false	0	0	0	0	0	0	10	0	0	352	1	0	0	0	0	0	0	false	0	0		
364449																								258	0	6255	0	0	253500	true	0	0	0	258	360	0	3658	0	2237	20064	5	0	0	0	253500	0	0	true	0	0		
364850																								0	0	88	305	0	6196	false	0	0	0	0	0	0	88	0	0	0	0	0	0	658	5233	0	0	false	0	0		
364971																								0	0	47	525	0	3432	false	0	0	0	0	0	0	47	0	0	386	0	0	0	1000	1907	0	0	false	0	0		
365325																								5833	0	0	0	0	6388	true	0	0	0	5833	0	0	0	0	0	96665	7	0	0	2000	481	0	0	false	0	3907		
365455																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	false	0	0		
365651																								0	0	0	0	0	1880	true	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1880	0	0	false	0	0		
365745																								0	0	0	9000	0	15378	true	0	0	0	0	0	0	0	0	0	1778	5	0	0	0	6378	0	0	false	0	0		
365848																								0	0	0	6000	0	9000	false	0	0	0	0	0	0	0	0	0	373	0	0	0	2000	1000	0	0	false	0	0		
365941																								0	0	0	0	0	3500	false	0	0	0	0	0	0	0	0	0	1612	3	0	0	500	3000	0	0	false	0	0		
365950																								0	0	0	47	0	1149	false	0	0	0	0	0	0	0	0	0	305	0	0	0	103	999	0	0	false	0	0		
366078																								1977	4	1858	6613	1864	66903	true	1144	0	4	113	0	0	714	0	0	1755	2	2373	0	4290	41000	7500	0	true	0	7500		
366238																								1087	0	148	5500	0	22280	true	0	0	0	1087	0	0	148	0	0	8056	2	0	0	13780	3000	0	0	true	0	0		
366247																								0	0	0	0	0	4000	false	0	0	0	0	0	0	0	0	0	225	0	0	0	4000	0	0	0	false	0	0		
366359																								0	0	263	0	0	0	true	0	0	0	0	0	0	212	0	51	391	1	0	0	0	0	0	0	false	0	0		
366658																								0	0	172	0	0	0	false	0	0	0	0	0	0	172	0	0	287	0	0	0	0	0	0	0	false	0	0		
366854																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1201	3	0	0	0	0	0	0	false	0	0		
367150																								0	0	11	0	0	5544	true	0	0	0	0	0	0	11	0	0	2626	3	0	0	0	5544	0	0	false	0	0		
367208																								0	0	0	0	0	17639	true	0	0	0	0	0	0	0	0	0	7631	2	0	0	0	17639	0	0	true	0	0		
367244																								0	0	45	22	0	842	true	0	0	0	0	0	0	45	0	0	358	0	0	0	144	676	0	0	false	0	0		
367431																								0	0	880	4000	0	4000	true	0	0	0	0	0	309	185	0	386	5116	2	0	0	0	0	0	0	false	0	0		
367543																								206	0	332	1428	0	25221	true	0	0	0	206	0	0	7	0	325	1014	1	0	0	2793	21000	0	0	false	0	0		
367552																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
367673																								615	170	0	14073	615	61817	true	0	170	0	0	0	0	0	0	0	2124	0	826	0	34959	12785	0	0	true	0	0		
367851																								0	0	0	2000	0	12900	true	0	0	0	0	0	0	0	0	0	3361	2	0	0	1000	9900	0	0	false	0	0		
367954																								0	21	80	0	0	0	false	0	0	21	0	0	0	80	0	0	635	1	0	0	0	0	0	0	false	0	0		
368054																								0	0	254	0	0	8794	false	0	0	0	0	0	254	0	0	0	570	0	0	0	0	8794	0	0	true	3627	0		
368111																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
368175																								0	0	1144	20000	0	98948	true	389	0	0	0	91	0	664	0	0	296	0	0	0	0	78948	0	0	true	0	0		
368344																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	454	1	0	0	0	0	0	0	false	0	0		
368429																								0	0	0	5587	0	10587	true	0	0	0	0	0	0	0	0	0	623	4	0	0	0	5000	0	0	false	0	0		
368447																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3880	3	0	0	0	0	0	0	true	0	0		
368522																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2399	1	0	0	0	0	0	0	false	0	0		
368755																								0	0	163	0	0	0	false	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	false	0	0		
368933																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	0	false	0	0		
368951																								0	0	0	0	0	3278	false	0	0	0	0	0	0	0	0	0	775	0	0	0	0	3278	0	0	false	0	0		
369257																								750	0	200	0	0	1921	false	0	0	0	750	0	0	200	0	0	13	0	0	0	0	708	0	0	true	0	1213		
369426																								349	0	242	0	0	327	false	0	0	0	349	0	0	242	0	0	753	2	0	0	0	327	0	0	false	0	0		
369435																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3494	1	0	0	0	0	0	0	true	0	0		
369453																								0	0	46	0	0	0	true	0	0	0	0	0	0	46	0	0	1083	1	0	0	0	0	0	0	false	0	0		
