RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
387,0,0,4586,3583,373,12,,0,0,,224,0,0,0,2016,3517,678,526,1194,3248,5533,0,1812,87,,15,62,0,242,574,827,253,0,0,574,,,199,37,18,0,0,0,0,,,,,,,,0,0,,571,944,false,0,630,,711,0,1,0,0,0,0,151,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2006-06-30
257,0,0,2345,1849,326,15,,0,0,,312,0,0,0,1193,1722,384,82,571,1782,2915,0,977,34,,106,243,0,234,241,264,23,0,0,241,,,301,36,0,107,0,6,0,,,,,,,,0,0,,213,338,false,28,142,,135,1,36,0,42,0,0,218,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2006-06-30
215,0,0,3824,1969,1016,0,640,0,640,,459,22,0,0,1718,2850,596,386,640,2149,4568,0,1276,54,,0,390,0,233,1166,1211,45,0,0,1166,,,394,73,0,2,0,0,6,,,,,,,,0,0,,336,704,true,0,199,,261,0,6,0,0,0,0,204,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2006-06-30
236,-27,0,2156,1577,175,13,,0,99,,179,0,0,0,1540,1717,280,233,404,1250,3257,0,737,33,,14,0,0,109,504,678,174,51,0,504,,,179,72,0,0,0,0,0,,,,,,,,0,0,,754,464,false,0,305,,571,338,0,0,0,0,0,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2006-06-30
1268,-30,0,6181,4398,1021,29,,0,86,,174,0,0,5,2507,4375,573,298,943,2573,6882,22,1216,62,,72,233,0,414,1308,2025,717,18,0,1308,,,158,42,25,29,0,0,0,,,,,,,,0,0,,348,544,false,0,676,,401,46,0,0,0,0,-4,271,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2006-06-30
571,11,0,7127,6614,371,4,,0,32,,526,0,0,0,3825,4893,726,598,1001,4235,8718,5,2569,83,,251,608,0,665,1247,1265,18,0,0,1247,,,427,76,0,24,0,38,0,,,,,,,,0,0,,1331,988,true,0,110,,221,811,0,0,0,0,0,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2006-06-30
504,343,0,7576,7323,237,85,0,0,0,,850,0,0,0,3833,5540,2161,118,1374,5914,9373,9,3514,109,,0,835,0,1026,1404,1975,571,0,0,1404,,,85,30,10,60,0,3,66,,,,,,,,0,0,0,863,1601,false,0,16,,611,182,41,0,0,0,-1,208,0,0,0,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2006-06-30
912,0,0,16144,16049,88,700,0,0,7,,43,0,0,0,4822,12301,102,4,794,1586,17123,0,2663,27,,0,0,0,-1871,10477,10817,340,0,0,10477,,,30,60,17,0,0,0,0,,,,,,,,0,0,0,2259,1591,true,0,0,,236,0,0,0,0,0,0,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2006-06-30
274,0,0,7717,5008,1421,463,638,0,761,,58,0,0,0,3653,5245,705,460,1344,2875,8898,11,1236,55,,0,317,0,295,1803,2775,972,123,0,1803,,,58,252,0,31,29,17,0,,,,,,,,0,0,,1851,959,false,34,493,,577,41,0,0,0,0,0,189,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2006-06-30
2550,0,0,15991,14083,965,0,92,0,642,,1444,0,0,304,10871,12634,2554,902,2956,10624,23505,65,5339,225,,228,3584,0,2289,3013,4114,1101,124,0,3013,,,456,108,0,278,0,98,0,,,,,,,,0,0,0,928,3473,false,0,301,,3306,2421,1,0,2,0,0,1248,0,40,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2006-06-30
244,0,0,3381,2826,459,18,,0,10,,53,0,0,0,1941,1950,242,73,565,1689,3891,81,844,34,,28,289,0,280,368,456,88,10,0,368,,,53,46,0,62,10,44,0,,,,,,,,0,0,,97,1237,false,0,86,,233,63,0,0,52,0,0,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2006-06-30
645,-404,0,5390,5135,179,7,0,0,1,,805,0,0,0,4241,4283,758,490,1202,3601,8524,1,2484,77,,1606,438,0,-85,931,1036,105,0,0,931,,,775,61,441,54,0,0,1,,,,,,,,0,0,0,526,965,false,0,75,,2093,174,1,0,0,0,0,267,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2006-06-30
938,-31,0,9127,7094,1465,22,32,0,348,,748,0,0,0,1878,9510,2003,1159,1839,6727,11388,10,3738,123,,48,116,0,1072,4590,4755,165,0,0,4590,,,572,96,0,0,0,0,0,,,,,,,,0,0,0,387,293,true,0,220,,1160,321,0,0,1,0,467,376,0,78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2006-06-30
560,0,0,1713,480,116,112,1026,0,1030,,229,0,0,9,1038,1708,168,58,216,806,2746,0,532,20,,0,0,0,58,1028,1070,42,4,0,1028,,,212,64,0,3,0,0,6,,,,,,,,0,0,,212,202,true,0,87,,431,258,18,0,1,0,0,81,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2006-06-30
70,0,0,2523,1398,782,230,,0,118,,8,0,0,0,1052,1999,326,249,388,1342,3051,72,772,27,,0,0,0,182,547,833,286,65,0,547,,,8,59,0,8,0,0,1,,,,,,,,0,0,,370,553,false,35,190,,210,0,21,0,0,0,0,45,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2006-06-30
15,0,0,473,299,60,12,60,0,81,,2,0,0,0,224,320,74,47,93,288,544,0,170,7,,0,15,0,25,87,87,0,0,0,87,,,0,2,0,1,0,0,0,,,,,,,,0,0,,21,171,true,0,33,,56,0,0,0,7,0,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2006-06-30
5,0,0,543,317,34,71,66,0,69,,94,0,0,0,231,680,111,94,217,542,911,0,258,12,,0,0,0,67,166,219,53,2,0,166,,,93,29,7,0,0,0,0,,,,,,,,0,0,,97,100,false,0,123,,93,110,0,0,0,0,0,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2006-06-30
184,0,0,10916,5507,1301,114,,0,321,,116,0,0,0,3392,8853,1464,878,1603,6321,12245,5,3563,156,,23,25,0,1155,2109,3196,1087,20,0,2109,,,116,257,1,18,0,0,0,,,,,,,,0,0,,1738,1165,false,80,3707,,510,566,0,0,0,0,0,542,0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2006-06-30
2902,0,0,22355,19380,2594,26,0,0,253,,596,0,0,814,7340,19748,10241,1857,4942,24701,27088,0,15977,421,,896,790,0,3782,4538,4538,0,128,0,4538,,,583,274,76,14,0,4019,0,,,,,,,,0,0,0,946,1532,true,0,128,,4096,1,161,0,0,0,-2,3392,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2006-06-30
5362,101,0,7190,0,0,1812,0,0,0,,1538,0,0,27659,5363,6587,27676,0,21724,26023,11950,75,3956,50,,1,0,0,343,6836,8341,1505,0,0,6836,,,1019,0,195,0,0,0,0,,,,,,,,0,0,0,0,0,true,0,7190,,1335,0,0,0,0,0,0,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2006-06-30
106,0,0,1775,952,159,101,135,0,135,,291,0,0,4,927,1706,314,197,395,1435,2633,82,820,44,,0,0,0,220,413,530,117,17,0,413,,,271,247,0,0,0,0,0,,,,,,,,0,0,,108,466,false,27,502,,384,0,0,0,0,0,0,111,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2006-06-30
76,-13,0,649,327,92,18,132,0,132,,46,0,0,0,331,537,128,59,153,444,868,0,252,8,,3,0,0,39,151,208,57,0,0,151,,,46,16,0,0,6,0,0,,,,,,,,0,0,,60,176,false,0,98,,139,16,0,0,0,0,0,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2006-06-30
94,0,0,777,156,246,6,308,0,308,,7,0,0,0,443,689,105,17,231,639,1132,0,334,13,,15,0,0,74,145,155,10,0,0,145,,,7,52,1,0,0,0,0,,,,,,,,0,0,,32,250,true,0,67,,258,84,0,0,0,0,0,86,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2006-06-30
29,0,0,1156,474,381,13,0,0,81,,89,0,0,0,518,866,120,107,187,642,1384,2,363,10,,2,0,0,92,191,249,58,0,0,191,,,89,15,8,12,0,0,0,,,,,,,,0,0,,231,241,false,0,220,,79,33,0,0,0,0,0,10,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2006-06-30
50,0,0,2599,661,1229,196,313,0,416,,31,0,0,0,1018,1874,382,293,387,1034,2892,18,561,25,,0,370,0,86,803,1197,394,0,0,803,,,30,97,0,17,0,0,11,,,,,,,,0,0,,181,320,false,0,293,,14,17,0,0,0,0,15,57,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2006-06-30
810,0,0,29553,0,0,4736,0,0,181,,0,0,0,224789,44025,-8689,276203,0,132655,256867,35336,0,118372,1976,,0,43215,0,4090,5877,11169,5292,0,0,5877,,,0,0,0,1047,0,16102,0,,,,,,,,0,0,0,0,0,false,0,29372,,0,0,0,0,0,0,0,35312,0,1750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2006-06-30
22,0,0,1223,251,297,184,341,0,361,,149,0,0,0,739,1439,228,186,237,849,2178,0,521,20,,0,0,0,91,768,768,0,21,0,768,,,149,39,0,1,0,0,0,,,,,,,,0,0,,480,198,true,0,314,,465,156,15,0,0,0,0,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2006-06-30
49,-14,0,1064,415,341,49,,0,3,,0,0,0,0,329,1003,98,26,287,792,1332,0,397,19,,3,0,0,108,197,293,96,3,0,197,,,0,9,0,0,0,0,0,,,,,,,,0,0,,76,192,false,0,305,,219,0,0,0,0,0,0,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2006-06-30
3615,0,0,10707,5486,4938,3,0,0,0,,21,0,0,0,4543,6961,1493,224,631,3424,11504,20,2022,56,,170,580,0,468,5030,5030,0,0,0,5030,,,0,24,0,39,0,0,16,,,,,,,,0,0,0,117,37,true,0,283,,709,5,16,0,0,0,0,1253,0,303,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2006-06-30
32,0,0,1911,684,126,17,999,0,1044,,9,0,0,0,838,1161,71,57,164,600,1999,16,399,12,,11,136,0,37,439,632,193,0,0,439,,,9,82,0,0,0,0,0,,,,,,,,0,0,,136,441,false,0,57,,46,0,0,0,0,0,0,13,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2006-06-30
17568,0,0,83793,80738,3011,475,0,0,0,,6355,0,0,168,38153,59706,7674,1367,4484,15191,97859,447,8082,211,,2083,7605,0,2625,48689,48689,0,0,0,48689,,,174,200,0,795,0,0,29,,,,,,,,0,0,0,4833,5864,true,0,44,,4631,1363,4,0,213,0,0,5790,0,0,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2006-06-30
241,0,0,1391,652,210,38,368,0,396,,34,52,0,44,765,1475,925,277,414,1740,2240,98,989,29,,0,40,0,227,628,660,32,52,0,628,,,34,15,0,15,0,0,46,,,,,,,,0,0,,242,227,true,0,133,,612,0,46,0,0,0,0,553,0,110,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2006-06-30
60,-8,0,996,427,113,5,374,0,394,,42,0,0,0,463,1003,135,108,267,942,1466,1,489,19,,0,100,0,173,167,213,46,19,0,167,,,42,6,0,13,0,0,0,,,,,,,,0,0,,101,196,false,0,62,,147,262,0,0,0,0,0,22,0,13,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2006-06-30
696,0,0,10050,6667,2355,62,0,0,61,,497,0,0,0,4799,6466,1471,1238,1069,5365,11265,30,3442,117,,51,62,0,854,2239,2242,3,58,0,2239,,,493,41,0,35,0,0,0,,,,,,,,0,0,0,1739,2210,true,13,954,,164,427,0,0,0,0,5,228,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2006-06-30
834,0,0,7844,6606,842,0,261,0,331,,430,0,0,0,4014,5142,491,227,705,2873,9156,11,1760,56,,115,616,0,408,1700,2523,823,69,0,1700,,,379,71,68,45,0,1,0,,,,,,,,0,0,,1227,1151,false,0,65,,211,615,0,0,0,0,0,259,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2006-06-30
812,0,0,10547,3523,2337,42,1280,0,1311,,14,0,549,211,4592,7626,3056,848,1931,6403,12218,35,3531,144,,300,244,0,905,1793,2758,965,0,0,1793,,,14,0,5,34,0,0,146,0,0,0,0,,,,0,0,0,1094,2142,false,1888,1488,,997,0,144,0,2,403,0,814,0,36,0,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2006-06-30
382,0,0,4125,3648,119,78,,0,56,,167,0,0,0,1587,2985,520,384,572,2201,4572,12,1195,59,,1,387,0,420,831,1184,353,17,0,831,,,164,260,0,22,11,9,0,,,,,,,,0,0,,169,388,false,0,302,,146,22,0,0,0,0,0,116,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2006-06-30
916,40,0,5380,2587,1327,11,861,0,900,,664,0,0,293,3249,3612,1159,759,683,3049,6861,1,1913,58,,69,388,0,453,1296,1626,330,6,0,1296,,,601,106,0,49,0,0,0,,,,,,,,0,0,,1019,751,false,0,566,,568,188,0,0,0,0,0,106,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2006-06-30
26,-18,0,2906,2441,403,13,,0,6,,87,0,0,0,1321,2200,274,173,382,1094,3521,4,632,20,,25,210,0,80,927,1362,435,0,0,927,,,87,291,9,33,0,0,0,,,,,,,,0,0,,238,531,false,10,46,,467,11,0,0,0,0,0,101,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2006-06-30
