RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
558,0,0,6800,4857,1480,22,,0,0,,662,0,0,8,3071,4638,678,352,743,2740,7709,4,1535,42,,39,643,0,462,1213,1576,363,0,0,1213,,,662,29,0,35,-6,148,0,,,,,,,,0,0,,945,857,false,46,417,,88,98,0,0,0,0,0,173,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2006-09-30
73,0,0,3190,1659,557,109,,0,192,,151,0,0,0,1137,3068,687,434,961,2275,4205,132,1121,32,,0,0,0,193,1006,1421,415,0,0,1006,,,151,117,0,11,0,0,0,,,,,,,,0,0,,390,557,false,42,740,,285,327,0,0,0,0,0,235,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2006-09-30
2122,-35,0,28838,28624,194,290,0,0,0,,288,0,0,0,19780,19299,4137,517,2693,13227,39079,0,9046,141,,371,5278,0,1363,5704,9324,3620,0,0,5704,,,0,161,0,400,0,0,0,,,,,,,,0,0,0,2809,9039,false,0,20,,437,8826,0,0,0,0,799,2821,0,125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2006-09-30
79,0,0,1815,807,653,14,300,0,300,,18,0,0,0,737,1135,174,68,192,772,1872,3,538,16,,0,217,0,42,341,531,190,0,0,341,,,0,11,0,22,0,89,0,,,,,,,,0,0,,96,334,false,0,55,,0,0,0,0,0,0,0,11,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2006-09-30
4,0,0,217,65,39,26,77,0,80,,2,0,0,0,87,261,16,13,64,153,348,0,75,4,,0,0,0,14,106,106,0,0,0,106,,,0,11,0,0,0,0,0,,,,,,,,0,0,,16,56,true,0,33,,103,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2006-09-30
1876,0,0,23182,16443,5040,799,0,0,0,,800,0,0,95,8533,16762,1079,629,1885,9254,25295,0,6032,110,,0,7,0,1262,5027,8362,3335,0,0,5027,,,733,292,0,0,90,0,85,,,,,,,,0,0,0,4656,1702,false,0,1699,,514,0,85,0,0,0,0,180,0,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2006-09-30
279,-1,0,1958,758,150,25,928,0,928,,46,0,0,0,1336,1167,132,91,363,1002,2503,32,581,12,,16,213,0,58,271,281,10,0,0,271,,,32,92,4,14,0,0,0,,,,,,,,0,0,,225,511,true,0,122,,270,158,0,0,0,0,-1,38,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2006-09-30
1742,0,0,17549,13596,3099,0,225,0,368,,128,0,0,0,7173,11953,2043,1555,2362,5883,19126,59,2921,74,,938,573,0,600,3824,6058,2234,0,0,3824,,,128,59,0,96,6,0,1,,,,,,,,0,0,0,922,2939,false,0,486,,1190,104,101,0,0,0,0,378,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2006-09-30
280,-16,0,3345,1053,325,3,1490,0,1550,,363,2,0,0,1364,3463,661,335,479,1922,4827,123,1267,37,,93,115,0,176,1498,2106,608,2,0,1498,,,311,132,18,9,12,0,0,,,,,,,,0,0,,284,460,false,0,417,,471,511,0,0,0,0,-4,305,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2006-09-30
47,0,0,679,433,137,43,72,0,73,,98,56,0,0,473,714,64,42,110,378,1187,102,220,8,,52,0,0,48,274,400,126,1,0,274,,,39,80,0,10,0,0,0,,,,,,,,0,0,,117,177,false,0,36,,195,4,0,0,0,0,0,16,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2006-09-30
11922,130,0,57323,44705,12409,5,0,0,27,,2122,1281,0,0,26879,41912,7347,2829,7083,29301,68791,0,16091,306,,1595,3881,0,5561,14078,19638,5560,157,0,14078,,,1970,550,47,428,0,931,417,,,,,,,,0,0,0,1565,7366,false,40,142,,2745,4887,418,0,272,0,0,2897,0,566,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2006-09-30
442,0,0,5355,4330,393,166,,0,241,,402,0,0,0,2194,4908,1350,850,1244,3626,7102,0,1979,53,,111,141,0,403,1791,2573,782,66,0,1791,,,402,172,43,23,15,0,152,,,,,,,,0,0,,453,875,false,0,391,,886,270,152,0,0,0,0,305,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2006-09-30
800,0,0,5270,2433,1354,256,1137,0,1137,,0,1,0,0,1646,3901,812,585,1118,3309,5547,0,1620,39,,2,12,0,571,104,104,0,0,0,104,,,0,82,0,20,2,0,0,,,,,,,,0,0,,261,489,true,0,346,,0,0,0,0,0,0,3,190,0,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2006-09-30
608,1,0,7190,5592,589,15,,0,0,,298,0,0,0,3207,5351,1052,807,1809,4884,8558,0,2695,86,,29,102,0,380,888,1332,444,0,0,888,,,260,55,24,0,3,0,0,,,,,,,,0,0,,916,1497,false,0,1009,,1055,0,5,0,0,0,0,237,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2006-09-30
381,0,0,3568,2825,474,34,,0,0,,470,0,0,1,1869,2592,579,130,820,2601,4461,3,1439,28,,118,375,0,342,418,490,72,0,0,418,,,450,47,0,166,0,15,0,,,,,,,,0,0,,388,560,false,42,227,,219,1,46,0,61,0,0,326,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2006-09-30
389,-18,0,5949,3168,1527,0,951,0,951,,700,33,0,0,2777,4310,941,585,966,3209,7087,0,1890,54,,1,597,0,353,1853,1920,67,0,0,1853,,,617,103,0,8,0,0,18,,,,,,,,0,0,,360,1327,true,0,303,,397,0,18,0,0,0,0,338,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2006-09-30
362,-39,0,3376,2492,266,15,,0,158,,269,0,0,0,2452,2558,445,373,610,1888,5010,0,1105,32,,61,0,0,173,756,1013,257,74,0,756,,,269,109,0,0,0,0,0,,,,,,,,0,0,,1182,738,false,0,460,,856,494,0,0,0,0,0,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2006-09-30
1908,-30,0,9499,6751,1594,45,,0,120,,297,0,0,8,3945,6656,871,438,1403,3874,10601,26,1852,62,,103,343,0,619,2013,3123,1110,26,0,2013,,,274,65,44,48,0,0,0,,,,,,,,0,0,,586,940,false,0,1034,,619,67,0,0,0,0,-7,428,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2006-09-30
862,15,0,10902,10128,561,5,,0,48,,777,0,0,0,6004,7290,1110,914,1475,6273,13294,7,3776,84,,408,914,0,1022,1983,2012,29,0,0,1983,,,648,110,0,35,0,57,0,,,,,,,,0,0,,2127,1583,true,0,165,,331,1237,0,0,0,0,0,139,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2006-09-30
778,367,0,12146,11710,411,180,0,0,0,,1253,0,0,0,6331,8552,2962,175,2046,8948,14883,15,5382,112,,0,1401,0,1520,1916,2633,717,0,0,1916,,,128,45,17,110,0,3,92,,,,,,,,0,0,0,1452,2655,false,0,25,,915,264,56,0,0,0,-1,308,0,0,0,2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2006-09-30
1211,0,0,22606,22486,109,1017,0,0,11,,58,0,0,0,7358,16580,217,6,1228,2448,23938,2,3956,27,,0,0,0,-2736,13794,14349,555,0,0,13794,,,46,82,26,0,0,25,0,,,,,,,,0,0,0,3649,2416,true,0,0,,255,0,0,0,0,0,0,186,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2006-09-30
458,1,0,12178,7938,2132,738,1114,0,1303,,87,0,0,0,6096,8040,1047,690,2023,4355,14136,24,1890,56,,0,466,0,442,2789,4295,1506,189,0,2789,,,87,407,0,47,29,30,0,,,,,,,,0,0,,3224,1541,false,51,754,,1004,58,0,0,0,0,0,281,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2006-09-30
3814,0,0,24620,21723,1368,0,130,0,959,,2166,0,0,503,16868,18922,3923,1409,4343,15620,35790,101,7848,225,,364,5592,0,3375,4772,6550,1778,185,0,4772,,,684,176,0,404,0,158,0,,,,,,,,0,0,0,1504,5418,false,0,570,,4959,3540,1,0,3,0,0,1843,0,54,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2006-09-30
1095,-1951,0,8302,7931,252,256,0,0,1,,1193,0,0,0,6633,6565,7585,745,1932,6222,13198,1,3890,78,,2421,584,0,400,4103,5977,1874,0,0,4103,,,1163,111,692,81,0,0,1,,,,,,,,0,0,0,866,1556,false,0,118,,3103,262,1,0,0,0,6419,420,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2006-09-30
1469,-31,0,14334,11232,2269,28,61,0,528,,1127,0,0,0,3378,14229,2806,1755,2825,10260,17607,19,5673,127,,111,299,0,1646,6481,6714,233,0,0,6481,,,861,131,0,0,0,4,0,,,,,,,,0,0,0,653,715,true,0,305,,1725,374,0,0,2,0,467,578,0,116,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2006-09-30
857,-1,0,2690,730,190,143,1635,0,1640,,333,0,0,9,1620,2545,247,89,328,1218,4165,0,799,20,,3,0,0,91,1511,1573,62,6,0,1511,,,309,106,0,9,0,0,11,,,,,,,,0,0,,335,319,true,0,130,,614,376,28,0,1,0,0,115,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2006-09-30
107,0,0,3867,2188,1167,342,,0,180,,12,0,0,0,1665,3027,504,386,577,2017,4692,113,1145,28,,0,0,0,295,845,1289,444,95,0,845,,,12,85,0,12,0,0,1,,,,,,,,0,0,,602,871,false,41,291,,346,0,33,0,0,0,3,70,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2006-09-30
22,1,0,737,460,96,18,94,0,128,,2,0,0,0,341,501,110,70,138,437,842,0,254,7,,0,22,0,45,136,136,0,0,0,136,,,0,3,0,3,0,0,0,,,,,,,,0,0,,32,262,true,0,53,,82,0,0,0,7,0,0,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2006-09-30
7,0,0,858,492,48,101,123,0,130,,138,0,0,0,378,1025,166,143,315,803,1403,0,387,12,,0,0,0,101,226,295,69,5,0,226,,,138,40,10,0,0,0,0,,,,,,,,0,0,,160,171,false,0,188,,143,163,0,0,0,0,0,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2006-09-30
288,0,0,17188,8602,2070,143,,0,605,,177,0,0,0,5528,13644,2289,1441,2448,9533,19172,6,5327,161,,35,48,0,1758,3180,4800,1620,30,0,3180,,,177,423,3,29,0,0,0,,,,,,,,0,0,,2890,1844,false,123,5788,,780,849,0,0,0,0,0,787,0,0,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2006-09-30
4762,0,0,35432,30365,4501,29,0,0,363,,891,0,0,1165,12538,30024,15651,2910,7691,37796,42562,0,24141,426,,1713,1220,0,5964,6754,6754,0,275,0,6754,,,871,453,141,14,0,6513,0,,,,,,,,0,0,0,2123,2267,true,0,203,,6187,9,246,0,0,0,-2,4819,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2006-09-30
8304,146,0,11120,0,0,2779,0,0,0,,2396,0,0,41313,8305,9858,41373,0,32870,39445,18163,113,6021,51,,1,0,0,554,10135,11932,1797,0,0,10135,,,1600,0,302,0,0,0,0,,,,,,,,0,0,0,0,0,true,0,11120,,1755,0,0,0,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2006-09-30
162,0,0,2685,1447,276,172,174,0,174,,432,0,0,6,1442,2603,475,299,591,2150,4045,142,1230,44,,0,0,0,329,650,843,193,36,0,650,,,405,379,0,0,0,0,0,,,,,,,,0,0,,182,719,false,40,748,,614,0,0,0,0,0,0,167,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2006-09-30
116,-13,0,971,462,148,29,182,0,182,,68,0,0,0,530,768,164,86,207,646,1298,0,380,9,,5,0,0,59,197,273,76,0,0,197,,,68,23,0,0,6,0,0,,,,,,,,0,0,,105,281,false,0,179,,207,23,0,0,0,0,0,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2006-09-30
140,-15,0,1210,235,386,9,485,0,485,,13,0,0,0,699,1039,152,25,326,943,1738,0,509,13,,24,0,0,108,269,283,14,0,0,269,,,12,77,1,0,0,0,0,,,,,,,,0,0,,56,402,true,0,104,,383,123,0,0,0,0,0,125,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2006-09-30
44,0,0,1812,743,598,36,0,0,127,,132,0,0,0,843,1324,173,157,273,951,2167,3,535,10,,3,0,0,143,308,406,98,0,0,308,,,132,23,12,18,0,0,0,,,,,,,,0,0,,394,379,false,0,344,,118,48,0,0,0,0,0,12,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2006-09-30
79,0,0,4144,1059,1953,258,497,0,673,,46,0,0,0,1620,2944,569,438,600,1621,4564,32,874,27,,1,567,0,147,1226,1841,615,0,0,1226,,,46,152,0,30,0,0,19,,,,,,,,0,0,,314,507,false,0,459,,25,29,0,0,0,0,15,93,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2006-09-30
1607,0,0,29615,0,0,7656,0,0,243,,0,0,0,330756,45379,-6768,405204,0,203492,393228,38611,0,181096,1889,,0,43772,0,6015,3031,5698,2667,0,0,3031,,,0,0,0,1340,0,16102,0,,,,,,,,0,0,0,0,0,false,0,29372,,0,0,0,0,0,0,0,58346,0,2625,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2006-09-30
34,0,0,1920,391,457,279,560,0,591,,223,0,0,0,1116,2278,343,281,349,1274,3394,0,781,20,,0,0,0,144,1287,1287,0,31,0,1287,,,223,61,0,1,0,0,0,,,,,,,,0,0,,704,317,true,0,481,,728,243,24,0,0,0,0,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2006-09-30
73,-14,0,1651,638,538,70,,0,3,,0,0,0,0,519,1528,147,41,433,1174,2047,0,575,19,,3,0,0,166,314,473,159,3,0,314,,,0,14,0,0,0,0,0,,,,,,,,0,0,,121,308,false,0,472,,326,0,0,0,0,0,0,106,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2006-09-30
5730,0,0,16406,8197,7775,3,0,0,0,,32,0,0,0,7380,10350,2396,327,993,5151,17730,112,3033,60,,260,712,0,693,7445,7445,0,0,0,7445,,,0,41,0,62,0,0,35,,,,,,,,0,0,0,580,57,true,0,434,,1107,8,35,0,0,0,0,2034,0,432,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2006-09-30
50,0,0,2994,1079,186,19,1599,0,1642,,13,0,0,0,1380,1742,109,87,252,912,3122,26,603,12,,20,262,0,57,654,939,285,0,0,654,,,9,129,0,0,0,0,0,,,,,,,,0,0,,220,699,false,0,87,,70,0,0,0,0,0,0,20,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2006-09-30
28223,0,0,130219,125418,4736,557,0,0,0,,9620,0,0,240,60886,91401,8372,2048,6128,22500,152287,1403,12361,233,,3095,11268,0,4011,64273,64273,0,0,0,64273,,,252,296,0,1185,0,0,63,,,,,,,,0,0,0,7893,10111,true,0,65,,7304,1999,6,0,290,0,0,5604,0,0,0,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2006-09-30
382,0,0,2178,1059,304,47,568,0,612,,53,76,0,60,1198,2246,1241,426,609,2594,3444,148,1480,30,,0,58,0,341,831,872,41,76,0,831,,,53,22,0,22,0,0,66,,,,,,,,0,0,,380,356,true,0,203,,920,0,66,0,2,0,0,681,0,164,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2006-09-30
96,-8,0,1539,697,188,11,530,0,558,,71,0,0,0,724,1515,228,165,402,1425,2239,1,739,19,,2,156,0,265,247,335,88,28,0,247,,,70,9,1,18,0,0,0,,,,,,,,0,0,,157,304,false,0,96,,217,382,0,0,0,0,0,56,0,19,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2006-09-30
1117,0,0,15719,10408,3722,97,0,0,91,,756,0,0,0,7835,9710,2311,1971,1581,8042,17545,45,5133,117,,77,259,0,1328,3480,3484,4,88,0,3480,,,751,62,0,38,0,0,0,,,,,,,,0,0,0,2822,3498,true,21,1477,,253,637,0,0,0,0,5,335,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2006-09-30
1339,0,11,12238,10104,872,1,379,0,1124,,658,0,0,0,6633,7617,1070,342,1073,4357,14250,21,2658,60,,223,1006,0,626,2688,3969,1281,103,0,2688,,,580,127,112,71,0,1,3,,,,,,,,0,0,,1996,1942,false,0,138,,340,921,0,0,0,0,0,719,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2006-09-30
1149,0,0,16372,5470,3614,69,2049,0,2097,,23,0,745,313,7347,11448,4142,1303,2853,9551,18795,62,5275,145,,491,364,0,1370,2645,4057,1412,0,0,2645,,,23,0,9,51,0,0,188,0,0,0,0,,,,0,0,0,1885,3458,false,2991,2200,,1473,0,185,0,4,307,0,1133,0,53,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2006-09-30
580,0,0,6322,5592,177,99,,0,82,,249,0,0,0,2496,4483,803,588,894,3344,6979,17,1812,60,,4,599,0,618,1241,1762,521,25,0,1241,,,246,422,0,31,11,8,0,,,,,,,,0,0,,253,638,false,0,471,,230,31,0,0,0,0,0,196,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2006-09-30
1507,45,0,8578,4175,1987,152,1440,0,1519,,993,0,0,304,5442,5532,1606,1153,1011,4584,10974,2,2867,58,,111,760,0,706,1913,2388,475,8,0,1913,,,906,144,0,78,0,0,0,,,,,,,,0,0,,1723,1197,false,0,897,,806,365,0,0,0,0,0,148,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2006-09-30
40,-19,0,4330,3661,557,16,,0,28,,132,0,0,0,2033,3205,413,269,607,1658,5238,8,933,20,,33,360,0,118,1318,1941,623,19,0,1318,,,132,420,13,55,0,0,0,,,,,,,,0,0,,362,818,false,15,69,,681,16,0,0,0,0,0,144,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2006-09-30
