RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
133,0,0,5392,,640,8,,0,249,,763,0,0,0,1976,8348,1766,977,1610,5250,10324,45,2973,57,,0,0,0,491,3020,4103,1083,109,0,3020,2730,737,758,259,28,14,35,0,,,,,,,,,0,0,,616,968,false,0,1036,,3944,158,,0,0,0,6,740,0,176,0,8,0,0,0,0,0,,,,,,,,,,,,0,3020,,,,,,,,,,,,0,,1669,2010-12-31
1049,13,0,14035,,1313,0,0,91,4,,823,1493,0,0,5495,13289,2414,1048,4421,11026,18784,179,5520,90,,59,1078,0,1085,3095,4000,905,869,0,3095,7158,5304,637,13,0,0,-11,10,,,,,,,,,0,0,0,984,2312,false,60,105,,566,1688,,0,0,0,0,1038,0,0,0,2,153,165,9,0,0,,,,,,,,,,,,0,3095,,,,,,,,,,,,0,,1829,2010-12-31
44,-3390,0,1580,,910,49,34,0,34,,442,0,0,0,5777,4387,640,81,1461,1976,10164,600,398,8,,0,1633,0,117,-894,-894,0,0,0,-894,117,444,442,17,0,36,0,0,,,,,,,,,0,0,,59,4024,true,0,75,,1043,6414,,0,0,0,0,559,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,-894,,,,,,,,,,,,3390,,1856,2010-12-31
446,-104,0,9146,,693,4,,0,99,,770,0,0,0,3904,6576,1411,603,2313,5127,10480,0,2253,47,,68,880,0,561,775,743,-32,6,0,775,2061,6009,727,176,0,6,130,62,,,,,,,,,0,0,,409,1925,false,57,227,,5,549,,0,38,0,0,476,0,0,0,3,0,0,99,0,0,,,,,,,,,,,,0,775,,,,,,,,,,,,108,,2040,2010-12-31
191,355,0,4295,,969,9,,0,286,,428,0,0,0,1010,4514,944,534,1567,3583,5524,48,1724,33,,0,0,0,292,2190,2190,0,0,0,2190,1942,304,428,135,0,21,0,0,,,,,,,,,0,0,,407,277,true,37,757,,71,652,,0,0,0,0,397,0,0,0,13,0,0,0,0,0,,,,,,,,,,,,0,2190,,,,,,,,,,,,0,,2161,2010-12-31
4907,36,0,92437,,1252,0,0,0,0,,155,0,0,0,39740,70522,5125,740,8989,42968,110262,272,31642,185,,789,21356,0,2337,13548,23265,9717,0,0,13548,16844,74321,0,145,0,1329,718,0,0,,,,,,,,0,0,0,4796,7747,false,0,20,,8534,7535,,0,0,0,0,3667,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,13548,,,,,,,,,,,,0,,2376,2010-12-31
14,0,0,386,,60,0,108,1,114,,0,0,0,0,92,363,42,39,100,267,455,69,147,4,,1,0,0,20,110,110,0,0,0,110,37,145,0,3,0,0,0,0,,,,,,,,,0,0,,16,58,true,0,29,,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,110,,,,,,,,,,,,0,,2554,2010-12-31
333,0,0,21441,,2990,0,0,0,0,,1561,0,0,91,3581,19806,-355,948,3754,10784,23387,72,5699,100,,0,0,0,1331,3352,4667,1315,0,0,3352,1655,16449,1556,97,0,0,-1696,0,,,,,,,,,0,0,0,2339,812,false,0,347,,313,0,,0,0,0,0,186,0,0,0,0,116,0,0,0,0,,,,,,,,,,,,0,3352,,,,,,,,,,,,0,,2732,2010-12-31
55,26,0,2283,,179,2,1131,0,1131,,167,0,0,0,957,1842,176,145,482,1313,2799,7,754,11,,1,256,0,77,469,488,19,0,0,469,196,604,117,17,9,10,-36,0,,,,,,,,,0,0,,256,372,true,0,173,,164,166,,0,0,0,5,61,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,469,,,,,,,,,,,,0,,2750,2010-12-31
222,154,0,5163,,616,4,1962,0,2060,,458,5,0,0,1191,6360,707,554,991,3189,7551,41,2062,34,,13,124,0,136,3221,3282,61,104,0,3221,46,1672,398,128,61,3,0,0,,,,,,,,,0,0,,379,325,true,0,769,,353,1524,,0,0,0,0,153,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,3221,,,,,,,,,,,,52,,3252,2010-12-31
19,0,0,890,,170,0,73,0,73,,133,13,0,0,380,928,-17,84,217,697,1308,53,385,11,,23,0,0,95,134,154,20,0,0,134,144,435,106,38,0,1,-125,0,,,,,,,,,0,0,,127,173,false,0,68,,216,2,,0,0,0,0,21,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,134,,,,,,,,,,,,0,,3458,2010-12-31
126,120,7,7255,,693,0,396,0,455,,474,0,0,0,1549,7548,1861,1107,2120,6357,9097,45,3520,56,,4,152,0,717,2019,2967,948,74,0,2019,1790,3609,474,98,25,0,-15,0,,,,,,,,,0,0,,519,650,false,0,708,,553,770,,0,0,0,0,598,0,0,0,14,0,0,157,0,0,,,,,,,,,,,,0,2019,,,,,,,,,,,,0,,3720,2010-12-31
318,0,0,6500,,2019,0,875,0,875,,0,0,0,0,1059,5459,1569,831,1861,4993,6518,0,2506,39,,2,35,0,626,-905,-905,0,0,0,-905,1155,1918,0,54,0,18,0,0,,,,,,,,,0,0,,364,286,true,0,533,,0,0,,0,0,0,0,682,0,0,0,56,0,0,0,0,0,,,,,,,,,,,,0,-905,,,,,,,,,,,,0,,3953,2010-12-31
403,29,0,8394,,613,0,,0,0,,228,0,0,0,2310,7248,1560,736,4054,7593,9558,27,2918,57,,5,52,0,621,-313,-313,0,0,0,-313,3452,3168,181,51,20,0,322,0,,,,,,,,,0,0,,775,1024,false,0,1161,,405,504,,0,0,0,2,495,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,0,-313,,,,,,,,,,,,0,,4138,2010-12-31
109,145,0,8838,,1048,1,627,0,627,,850,50,0,0,2262,7668,1553,657,2459,6805,9930,0,3407,62,,3,639,0,939,1371,1424,53,0,0,1371,2407,4516,724,203,0,55,74,0,,,,,,,,,0,0,,477,831,true,0,240,,136,0,,0,0,0,0,740,0,0,0,0,0,0,82,0,0,,,,,,,,,,,,0,1371,,,,,,,,,,,,0,,4156,2010-12-31
139,146,0,5518,,373,1,,0,290,,440,0,0,0,2445,4482,-404,302,1035,2935,6927,37,1677,33,,0,0,0,223,262,288,26,43,0,262,931,3384,304,18,0,0,-873,0,,,,,,,,,0,0,,1312,976,false,0,540,,273,658,,0,0,0,0,167,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,262,,,,,,,,,,,,0,,4231,2010-12-31
860,307,0,9701,,754,2,,0,30,,1153,0,0,7,3900,8264,1725,606,2880,7067,12164,14,3233,58,,9,287,0,954,1598,1889,291,53,0,1598,4167,3957,998,75,76,27,-157,0,,,,,,,,,0,0,,1410,1259,false,0,793,,1167,100,,0,0,0,-1,1260,0,0,0,10,0,0,0,0,0,,,,,,,,,,,,0,1598,,,,,,,,,,,,0,,4437,2010-12-31
426,623,0,15014,,436,11,0,0,62,,697,0,0,0,4334,12481,2927,1587,4579,11582,16815,0,5562,89,,123,730,0,1441,2840,2899,59,0,0,2840,1953,12419,442,182,17,0,0,0,,,,,,,,,0,0,0,1245,1628,true,0,144,,421,672,,0,0,0,0,1108,0,0,0,0,0,232,0,0,0,,,,,,,,,,,,0,2840,,,,,,,,,,,,0,,4839,2010-12-31
161,355,0,15362,,412,4,0,0,0,,1495,0,0,0,7144,10459,1549,261,6868,15739,17603,46,6693,98,,0,2393,0,2028,-5011,-7617,-2606,0,0,-5011,7836,7084,262,7,26,5,-2398,0,,,,,,,,,0,0,0,2084,2499,false,0,30,,194,497,,0,0,0,5,490,0,150,0,3088,0,28,75,0,0,,,,,,,,,,,,0,-5011,,,,,,,,,,,,0,,5005,2010-12-31
740,169,0,37367,,145,0,0,0,0,,1346,0,0,0,6009,32853,4000,5,3643,5348,38862,109,6924,27,,0,0,0,-5219,34340,35334,994,0,0,34340,5303,31919,419,17,0,1,1185,2632,,,,,,,,,0,0,0,3965,1287,true,0,0,,39,0,,0,84,0,0,94,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,34340,,,,,,,,,,,,0,,5069,2010-12-31
328,0,0,14049,,1412,0,2140,0,2416,,69,0,0,0,3596,11094,1458,1068,3720,7813,14690,86,3451,62,,0,391,0,642,2604,3879,1275,276,0,2604,3393,5983,69,262,0,5,-86,0,,,,,,,,,0,0,0,1403,1212,false,56,789,,477,4,,0,0,0,0,467,0,0,0,9,0,0,0,0,0,,,,,,,,,,,,0,2604,,,,,,,,,,,,0,,5135,2010-12-31
546,72,0,36112,,1727,0,24,0,704,,1840,0,0,1303,9440,35226,7148,2415,7098,25875,44666,51,14354,249,,120,3097,0,4423,7658,10161,2503,587,0,7658,19552,13545,1308,24,0,14,-40,440,,,,,,,,,0,0,0,1112,4541,false,0,584,,1290,5359,,0,0,0,20,3000,0,0,0,10,0,0,0,0,0,,,,,,,,,,,,0,7658,,,,,,,,,,,,0,,5210,2010-12-31
262,3072,0,7879,,125,3,0,0,0,,1909,0,0,0,5421,10499,175,521,3430,9150,15920,8,5034,75,,3761,247,0,686,2001,2446,445,0,0,2001,908,6719,1331,23,452,0,-920,0,,,,,,,,,0,0,0,595,533,false,0,127,,4898,1223,,0,0,0,0,574,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2001,,,,,,,,,,,,0,,5331,2010-12-31
1211,1,0,21882,,3111,0,176,0,694,,899,0,0,0,2571,21057,2324,1434,3886,16144,23628,7,9000,132,,0,520,0,3103,5226,5342,116,0,0,5226,2650,14936,854,30,0,53,7,46,,,,,,,,,0,0,0,629,181,true,0,491,,719,68,,0,24,0,-44,857,0,155,0,0,0,0,0,0,0,,,,,,,,,,,,0,5226,,,,,,,,,,,,0,,5461,2010-12-31
329,0,0,2857,,394,5,1084,0,1098,,507,62,0,189,833,4144,519,98,704,2211,4977,0,1385,20,,1,1,0,122,2355,2452,97,17,0,2355,593,489,474,25,0,2,0,0,,,,,,,,,0,0,,206,271,true,0,283,,391,1153,,0,2,0,0,213,0,0,0,11,6,0,0,0,0,,,,,,,,,,,,0,2355,,,,,,,,,,,,0,,5751,2010-12-31
70,-2,0,3776,,604,2,346,0,396,,7,0,0,0,975,2960,745,630,890,2703,3935,52,1416,24,,0,0,0,397,206,250,44,50,0,206,439,2002,7,39,0,1,-54,34,,,,,,,,,0,0,,305,561,false,70,265,,82,15,,0,0,0,-4,52,0,0,0,5,19,63,0,0,0,,,,,,,,,,,,0,206,,,,,,,,,,,,0,,6039,2010-12-31
10,0,0,1358,,60,19,173,0,186,,178,0,0,0,411,1459,234,213,486,1170,1870,0,584,11,,0,0,0,100,373,463,90,0,0,373,358,481,178,75,9,0,0,0,,,,,,,,,0,0,,188,138,false,0,273,,237,78,,0,0,0,0,21,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,373,,,,,,,,,,,,0,,6141,2010-12-31
242,60,0,32017,,3413,20,345,0,621,,447,0,0,0,7346,26012,4803,2464,7962,20756,33358,35,9237,181,,0,0,0,3557,-5126,-7931,-2805,44,0,-5126,7801,6911,447,70,7,3,0,0,,,,,,,,,0,0,0,3952,3082,false,189,13082,,243,593,,0,0,0,3,2022,0,0,0,314,0,0,0,0,0,,,,,,,,,,,,0,-5126,,,,,,,,,,,,0,,6329,2010-12-31
2768,103,62,33989,,5663,1,291,0,1332,,3116,127,0,1963,6610,32074,11213,3066,13695,38828,38684,73,19791,253,,0,1766,0,5320,-34581,-34581,0,516,0,-34581,3460,23343,2983,75,463,1,-399,1708,,,,,,,,,0,0,0,888,1113,true,0,191,,1308,69,,0,0,0,20,4281,0,22,0,27,514,33,0,0,0,,,,,,,,,,,,0,-34581,,,,,,,,,,,,0,,6972,2010-12-31
774,696,0,7042,,1326,0,0,0,88,,2330,0,0,49413,774,10016,49412,0,40003,53913,10790,120,12890,75,,0,0,0,1020,5653,6211,558,0,0,5653,0,0,2087,0,18,0,0,0,,,,,,,,,0,4,0,0,0,true,0,5628,,1298,0,,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,5653,,,,,,,,,,,,0,,7009,2010-12-31
139,133,0,4171,,270,0,269,0,269,,998,0,0,12,1153,4438,578,261,1095,3620,5591,0,2151,45,,0,0,0,374,1110,1284,174,0,0,1110,1450,1123,998,74,0,37,0,0,,,,,,,,,0,0,,288,652,false,47,1012,,385,0,,0,0,0,0,305,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1110,,,,,,,,,,,,0,,7045,2010-12-31
112,0,0,1580,,456,3,134,0,134,,212,0,0,0,837,1080,185,179,347,981,1917,0,572,8,,0,0,0,62,-188,-166,22,0,0,-188,451,313,203,30,0,0,-13,0,,,,,,,,,0,0,,221,474,false,0,226,,115,7,,0,0,0,-2,21,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,-188,,,,,,,,,,,,0,,7157,2010-12-31
52,39,0,2047,,628,5,513,0,513,,122,0,0,0,573,2074,177,27,626,1700,2647,0,882,14,,0,23,0,192,562,580,18,0,0,562,167,610,122,57,8,0,0,0,,,,,,,,,0,0,,104,337,true,0,129,,161,312,,0,0,0,0,145,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,0,562,,,,,,,,,,,,0,,7456,2010-12-31
40,0,0,3510,,435,0,,0,90,,95,0,0,0,1336,2356,120,159,986,1843,3692,15,684,11,,0,53,0,173,-241,-241,0,0,0,-241,914,1705,95,38,0,1,-40,0,,,,,,,,,0,0,,570,635,true,0,366,,59,12,,0,0,0,-102,98,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,0,-241,,,,,,,,,,,,0,,7634,2010-12-31
9,0,0,7067,,1130,8,297,0,297,,83,0,0,0,2066,5232,750,518,1207,3589,7298,28,2013,35,,0,566,0,369,1643,2393,750,0,0,1643,1972,3109,69,132,0,17,0,0,,,,,,,,,0,0,,628,731,false,0,559,,95,0,,0,0,0,1,196,0,0,0,10,25,0,0,0,0,,,,,,,,,,,,0,1643,,,,,,,,,,,,0,,8033,2010-12-31
34,49,0,1796,,442,11,384,0,394,,295,0,0,0,519,3574,508,343,690,2203,4093,8,1256,21,,0,0,0,257,1903,1903,0,10,0,1903,111,264,295,43,0,1,0,0,,,,,,,,,0,0,,278,164,true,0,585,,1014,968,,0,0,0,0,152,0,0,0,0,0,0,13,0,0,,,,,,,,,,,,0,1903,,,,,,,,,,,,0,,8462,2010-12-31
62,0,0,2531,,434,1,,0,7,,0,0,0,0,510,2250,269,55,719,1798,2760,5,871,20,,0,0,0,208,368,597,229,0,0,368,1079,291,0,4,0,0,0,0,,,,,,,,,0,0,,230,214,false,0,720,,223,0,,0,0,0,0,214,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,368,,,,,,,,,,,,0,,8631,2010-12-31
1268,0,0,16617,,5453,1,0,0,0,,35,0,0,0,1544,15456,1440,535,1708,7591,17000,8,4419,47,,30,174,0,945,9155,9155,0,0,0,9155,6810,3997,0,6,0,96,0,0,,,,,,,,,0,0,0,56,10,true,0,357,,243,0,,0,0,0,0,885,0,519,0,20,0,0,0,0,0,,,,,,,,,,,,0,9155,,,,,,,,,,,,0,,9357,2010-12-31
104,0,0,3842,,249,1,1795,0,1855,,100,0,0,0,1091,3055,391,99,711,2230,4146,141,1306,14,,7,244,0,213,883,1166,283,0,0,883,449,1168,88,64,0,0,0,0,,,,,,,,,0,0,,258,414,false,0,121,,62,0,,0,0,0,0,290,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,883,,,,,,,,,,,,0,,9553,2010-12-31
9048,2469,-1000,81786,,5042,40,0,0,0,,12033,0,0,322,31788,71242,13254,1809,45543,66849,103030,523,16471,253,,1892,11362,0,4835,14116,14116,0,0,0,14116,24558,52122,601,101,0,1090,464,0,32,,,,,,,,0,0,0,2554,6831,true,0,64,,1719,5839,,0,124,0,0,10380,0,0,0,123,0,32,0,0,0,,,,,,,,,,,,0,14116,,,,,,,,,,,,1708,,9807,2010-12-31
95,0,0,3502,,524,1,493,0,539,,201,45,0,125,528,3926,864,536,878,3177,4454,365,1653,27,,0,103,0,427,1022,1068,46,45,0,1022,675,1497,201,7,0,61,0,0,,,,,,,,,0,0,,91,232,true,0,267,,279,0,,0,8,0,0,102,0,219,0,7,86,0,0,0,0,,,,,,,,,,,,0,1022,,,,,,,,,,,,0,,9955,2010-12-31
560,351,0,20662,,4240,7,0,0,81,,1111,0,0,0,7828,14629,-368,2132,6528,15494,22457,39,6868,119,,0,618,0,2098,-11580,-18877,-7297,79,0,-11580,4768,9912,1085,38,0,44,-4239,0,,,,,,,,,0,0,0,3126,3486,false,22,1639,,273,321,,0,0,0,0,1647,0,0,0,3,31,58,0,0,0,,,,,,,,,,,,0,-11580,,,,,,,,,,,,0,,10250,2010-12-31
303,1188,0,11310,,670,1,346,0,565,,851,0,0,0,3843,8920,754,414,2559,8009,12763,26,4094,63,,0,702,0,1356,-4872,-4872,0,29,0,-4872,2699,7238,787,80,64,37,-457,120,,,,,,,,,0,0,0,1231,1527,false,0,138,,115,423,,0,0,0,0,675,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,0,-4872,,,,,,,,,,,,0,,10849,2010-12-31
538,575,0,17329,,3113,1,2061,0,4132,,54,0,0,886,3459,15544,5456,1481,4292,13217,19003,45,7007,126,,422,373,0,1918,4914,7498,2584,277,0,4914,2266,6619,54,7,10,37,-125,438,,,,,,,,,0,0,0,1034,1085,false,0,1199,,457,1080,,0,0,0,-10,1076,0,0,0,1562,133,15,0,0,0,,,,,,,,,,,,0,4914,,,,,,,,,,,,0,,10858,2010-12-31
100,70,0,8244,,165,2,,0,93,,350,0,0,0,2122,6702,1346,717,1964,5555,8824,9,2730,58,,0,447,0,861,1001,1352,351,85,0,1001,5029,2574,224,71,0,17,0,20,,,,,,,,,0,0,,194,1310,false,0,383,,140,62,,0,2,0,0,607,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1001,,,,,,,,,,,,0,,11145,2010-12-31
333,215,0,11839,,2314,4,2656,0,2657,,1571,0,0,329,3119,11835,2006,1293,2013,8450,14954,9,5226,58,,11,483,0,1211,3463,4928,1465,0,0,3463,1533,4385,1479,36,0,70,0,0,,,,,,,,,0,0,0,1228,1028,false,0,950,,722,739,,0,0,0,0,381,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,3463,,,,,,,,,,,,0,,11640,2010-12-31
40,985,0,2565,,141,0,,0,78,,347,0,0,0,1581,2879,-131,182,1147,2546,4460,9,1255,18,,0,253,0,144,32,-238,-270,32,0,32,400,1889,327,196,25,2,-473,0,,,,,,,,,0,0,,398,694,false,13,44,,1386,151,,0,0,0,0,160,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,32,,,,,,,,,,,,0,,11837,2010-12-31
256,0,0,19635,,2356,41,0,0,982,,0,0,0,0,5381,14449,3162,2089,3268,8470,19830,0,3326,89,,0,0,0,1039,1742,1956,214,456,0,1742,4123,10839,0,140,0,3,277,0,,,,,,,,,0,0,0,2257,2728,false,0,1335,,151,0,,0,0,0,0,644,721,116,0,152,0,0,0,0,0,,,,,,,,,,,,0,1742,,,,,,,,,,,,0,,12030,2010-12-31
65,0,0,6272,,869,1,,0,220,,412,5,0,0,946,6668,1263,953,1195,5888,7614,0,3690,70,,18,7,0,1003,1374,1843,469,5,0,1374,1611,2589,412,67,76,0,0,0,,,,,,,,,0,0,,420,369,false,27,956,,103,821,,0,0,0,-34,344,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1374,,,,,,,,,,,,0,,12142,2010-12-31
134,0,0,4976,,228,1,,0,67,,541,0,0,0,1207,4802,374,254,1178,3769,6009,2,2164,41,,4,156,0,427,625,656,31,41,0,625,2241,2229,438,60,0,0,-107,0,,,,,,,,,0,0,,343,510,false,5,206,,114,375,,0,0,0,0,220,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,0,625,,,,,,,,,,,,0,,12245,2010-12-31
109146,-254,0,1839643,,413531,0,2258,0,,0,43062,65155,1140,78465,582294,1573353,821547,224189,540574,1443668,2155647,151,670321,10233,3619,2678,27662,110108,177582,360722,341493,-19229,6354,0,344961,634799,348545,11680,10393,302,14845,-11682,153616,0,12254,4160,0,0,,,,0,16414,4940,45930,272758,false,0,372185,68325,36237,155414,,1288,49056,0,4592,301976,0,55191,0,3633,0,0,0,0,0,0,-56381,0,0,0,,,,,,,15761,360722,,,,,,,,,,,,13703,,12311,2010-12-31
128,0,0,4362,,1055,0,404,0,404,,121,0,0,0,1366,3195,260,91,831,2423,4561,5,1249,25,,0,256,0,343,712,712,0,11,0,712,1396,1444,119,21,45,0,-16,0,,,,,,,,,0,0,,668,293,true,0,63,,25,48,,0,0,0,0,185,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,712,,,,,,,,,,,,0,,12647,2010-12-31
6,0,0,949,,85,2,60,0,60,,4,0,0,0,197,771,113,87,220,726,968,1,407,9,,0,0,0,99,93,121,28,0,0,93,524,147,4,1,0,1,0,0,,,,,,,,,0,0,,81,109,false,0,133,,11,0,,0,0,0,0,26,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,93,,,,,,,,,,,,0,,12656,2010-12-31
