RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
3540,0,0,31395,,4113,2,316,0,671,,69,0,0,0,15157,18321,2865,1622,4857,11795,33478,3,5253,130,,746,1290,0,1685,2489,3827,1338,0,0,2489,6969,18625,69,115,0,137,32,0,98,,,,,,,,0,0,0,4400,5066,false,0,1017,,1241,631,,0,0,0,-7,944,0,0,0,3,239,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2008-09-30
436,0,0,4071,,643,378,,0,122,,376,7,0,0,3067,5374,1504,811,1151,3555,8441,55,1854,63,,0,5,0,418,2293,3122,829,7,0,2293,2124,426,375,38,36,15,4,0,0,,,,,,,,0,0,,988,1600,false,0,756,,3435,104,,0,0,0,7,673,0,132,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2008-09-30
968,-619,0,10875,,1209,0,0,0,2,,1806,1164,0,0,6148,9079,1413,752,2881,7519,15227,37,3808,92,,358,865,0,830,2197,2129,-68,844,0,2197,6091,3388,1682,30,0,86,15,5,0,,,,,,,,0,0,0,1232,2695,false,44,141,,181,1078,,0,0,0,0,477,0,0,0,3,0,108,53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2008-09-30
48,0,0,809,,266,85,67,0,67,,39,0,0,0,5587,3931,121,97,535,991,9518,1,345,10,,13,1671,0,111,3052,3052,0,0,0,3052,112,285,39,29,0,149,0,0,0,,,,,,,,0,0,,636,3190,true,0,79,,1308,7127,,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2008-09-30
461,60,0,7616,,678,43,,0,65,,580,0,0,0,4045,5002,1250,467,1200,3502,9047,5,1924,50,,80,783,0,378,-387,-1119,-732,3,-2,-389,1868,4623,557,199,0,0,275,104,0,,,,,,,,0,0,,365,2157,false,47,335,,57,746,,0,18,0,-14,291,0,0,0,16,0,0,93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2008-09-30
225,0,0,3403,,636,66,,0,202,,260,0,0,0,1532,3194,761,451,1047,2455,4726,32,1196,31,,0,0,0,212,1038,1481,443,0,0,1038,1624,238,260,172,0,12,0,0,0,,,,,,,,0,0,,682,453,false,33,670,,177,776,,0,0,0,0,298,0,0,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2008-09-30
3275,-646,0,44632,,546,47,0,0,0,,265,0,0,0,30752,25780,4452,517,3662,15997,56532,593,11119,158,,1141,13229,0,1216,4965,8364,3399,0,0,4965,13792,30279,0,105,0,704,1096,0,0,,,,,,,,0,0,0,3346,9656,false,0,15,,598,9693,,0,0,0,0,2839,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2008-09-30
80,0,0,1853,,428,8,275,0,275,,15,0,0,0,824,1085,492,61,302,1146,1909,1,780,22,,0,239,0,64,-730,-730,0,0,0,-730,551,522,0,4,0,32,0,403,0,,,,,,,,0,0,,142,359,false,0,77,,0,0,,0,0,0,0,22,0,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2008-09-30
4,0,0,221,,40,17,77,0,78,,2,0,0,0,112,247,26,20,51,153,359,23,90,4,,0,0,0,12,110,110,0,0,0,110,16,58,0,10,0,0,0,0,0,,,,,,,,20080101,0,,35,63,true,0,29,,96,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2008-09-30
924,0,0,20788,,3841,205,0,0,0,,1117,0,0,96,7168,15200,1024,560,1854,8849,22368,0,5681,100,,0,3,0,1314,4415,7150,2735,0,0,4415,919,15837,1091,195,0,0,0,0,108,,,,,,,,0,0,0,4633,1413,false,0,191,,258,0,,0,0,0,14,246,0,0,0,0,108,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2008-09-30
145,4,0,1835,,120,16,871,0,871,,59,0,0,0,1164,1109,146,97,347,913,2273,24,502,10,,5,238,0,64,246,256,10,0,0,246,176,525,38,66,7,17,0,7,0,,,,,,,,0,0,,257,453,true,0,143,,177,145,,0,0,0,0,40,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2008-09-30
1616,0,0,16449,,3224,5,31,0,141,,95,0,0,0,7151,11038,941,1418,2976,6937,18189,8,3263,78,,492,664,0,698,1796,2793,997,0,0,1796,3861,8617,95,40,8,95,-1236,0,144,,,,,,,,0,0,0,1309,3030,false,0,606,,954,583,,0,0,0,-39,512,0,0,0,4,141,144,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2008-09-30
228,-19,0,3987,,452,64,1567,0,1628,,339,3,0,0,1621,4660,449,372,580,2052,6281,42,1330,36,,31,62,0,142,2775,2808,33,3,0,2775,36,1352,308,272,30,7,0,0,0,,,,,,,,0,0,,444,584,true,0,519,,293,1546,,0,0,0,0,58,0,0,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2008-09-30
38,0,0,665,,244,32,44,0,45,,77,53,0,0,580,659,75,59,126,465,1239,117,266,11,,70,0,0,73,184,264,80,1,0,184,108,221,44,54,0,1,0,0,0,,,,,,,,0,0,,147,271,false,0,47,,283,11,,0,0,0,0,13,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2008-09-30
352,3,3,5863,,594,108,253,0,289,,454,0,0,0,2451,5327,1407,950,1236,4022,7778,0,2278,57,,54,125,0,508,1861,2673,812,68,0,1861,1560,2888,454,182,52,29,-15,0,150,,,,,,,,0,0,,638,1100,false,0,532,,765,559,,0,0,0,0,310,0,0,0,12,0,0,150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2008-09-30
553,0,0,6644,,1987,1,958,0,958,,0,0,0,0,1584,5085,1083,736,876,3100,6669,0,1686,42,,6,87,0,538,2593,2593,0,0,0,2593,610,2719,0,85,0,24,0,0,0,,,,,,,,0,0,,408,445,true,0,370,,0,0,,0,0,0,0,300,0,0,0,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2008-09-30
621,17,0,8421,,761,100,,0,0,,115,0,0,0,3929,5628,1323,1032,3932,7233,9557,0,2772,77,,6,79,0,529,-1165,-1893,-728,0,0,-1165,3340,3252,84,152,15,0,50,0,0,,,,,,,,0,0,,1500,1571,false,0,1068,,921,0,,0,0,0,34,196,0,0,0,0,0,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2008-09-30
415,-16,0,6220,,1284,10,763,0,763,,1225,48,0,0,3149,5054,1067,615,1238,3863,8203,0,2213,54,,11,803,0,412,2027,2118,91,0,0,2027,1648,2219,974,62,0,1,0,5,69,,,,,,,,0,0,,299,1559,true,0,306,,699,0,,0,0,0,0,378,0,0,0,0,0,0,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2008-09-30
143,215,0,4637,,419,102,,0,229,,275,0,0,0,2770,3049,422,307,720,2173,5819,0,1274,34,,4,0,0,179,906,1351,445,54,0,906,803,2675,275,99,0,0,3,0,0,,,,,,,,0,0,,1585,939,false,0,511,,231,574,,0,0,0,0,112,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2008-09-30
975,49,0,8985,,825,109,,0,73,,848,0,0,9,4089,6587,1014,485,1692,4240,10676,5,1910,61,,40,262,0,638,2113,3085,972,38,0,2113,2853,4221,726,91,90,40,-26,0,0,,,,,,,,0,0,,1115,1606,false,0,1013,,351,338,,0,0,0,1,543,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2008-09-30
566,74,0,10777,,431,1,,0,48,,628,0,0,0,5852,7139,1216,1116,1658,6670,12991,4,4003,89,,371,1189,0,1009,1357,1379,22,0,0,1357,1085,9070,555,29,0,0,0,0,0,,,,,,,,0,0,,1569,2128,true,0,143,,136,1445,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2008-09-30
638,-1908,0,15242,,973,92,0,0,0,,1212,0,0,0,9427,8377,3081,184,2504,9615,17804,8,5481,107,,0,2142,0,1541,-7,-320,-313,0,0,-7,8419,5822,152,30,22,104,0,4,84,,,,,,,,0,0,0,2618,3999,false,0,28,,762,384,,0,0,0,-4,297,0,89,0,2515,0,11,74,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2008-09-30
527,-1013,0,20928,,193,397,0,0,23,,906,0,0,0,7434,14876,282,6,1217,1378,22310,8,4061,28,,0,0,0,-3900,12325,12767,442,0,0,12325,5281,15431,107,87,62,0,126,0,0,,,,,,,,0,0,0,4457,2363,true,0,0,,71,0,,0,70,0,0,80,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2008-09-30
350,5,0,12425,,2031,380,641,0,801,,58,0,0,0,6275,7635,1348,1034,2409,5028,13910,31,2194,57,,0,464,0,425,2323,3510,1187,160,0,2323,2886,5785,58,316,0,63,-8,3,0,,,,,,,,0,0,0,3427,1718,false,48,874,,905,48,,0,0,0,0,306,0,0,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2008-09-30
1909,158,0,26510,,1730,0,48,0,1841,,1596,0,0,803,14276,21653,4671,1667,4847,16718,35929,74,8906,239,,494,3501,0,2942,4338,5494,1156,186,0,4338,12196,10220,1410,44,0,180,1,184,0,,,,,,,,0,0,0,1435,6893,false,0,523,,2510,5059,,0,1,0,-2,2008,0,23,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2008-09-30
971,2095,0,7048,,119,694,0,0,0,,1055,0,0,0,6474,6875,1761,567,2188,6554,13349,38,3892,82,,3065,107,0,474,2016,2677,661,0,0,2016,596,6258,1055,162,658,2,0,0,1,,,,,,,,0,0,0,962,1207,false,0,75,,3544,968,,0,0,0,0,1193,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2008-09-30
1677,89,0,15855,,2221,3,84,0,520,,991,0,0,0,3688,14156,2656,1859,2740,11118,17844,3,6143,127,,4,549,0,2119,5436,5629,193,0,0,5436,1314,11479,791,84,0,0,0,3,0,,,,,,,,0,0,0,984,390,true,0,321,,883,109,,0,8,0,5,781,0,116,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2008-09-30
583,0,0,2597,,240,118,1266,0,1278,,217,0,0,87,1399,2987,328,80,464,1472,4386,0,927,21,,2,0,0,81,1768,1843,75,11,0,1768,456,490,193,41,0,5,0,0,8,,,,,,,,0,0,,377,396,true,0,133,,734,715,,0,2,0,0,139,0,0,0,6,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2008-09-30
100,0,0,3456,,1121,84,,0,199,,17,0,0,0,1566,2526,597,476,603,2205,4092,253,1286,27,,2,15,0,316,591,908,317,69,0,591,310,1515,17,85,0,14,0,0,8,,,,,,,,0,0,,459,905,false,55,256,,252,16,,0,0,0,0,44,0,0,0,12,19,6,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2008-09-30
7,0,0,975,,64,116,112,0,116,,123,0,0,0,602,943,139,117,362,849,1545,0,383,11,,0,0,0,104,177,188,11,0,0,177,218,371,123,137,18,0,0,0,0,,,,,,,,0,0,,198,260,false,0,206,,209,122,,0,0,0,0,22,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2008-09-30
322,6,0,22735,,2558,104,277,0,708,,306,0,0,0,8148,16165,3188,1658,3520,12885,24313,6,6854,183,,10,16,0,2511,2891,4224,1333,27,0,2891,6573,5754,306,240,6,36,0,0,0,,,,,,,,0,0,0,4861,2699,false,110,7032,,487,639,,0,0,0,0,1439,0,0,0,91,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2008-09-30
3837,97,48,36782,,6797,24,0,0,445,,788,18,0,1699,11977,28554,8080,3272,7337,29784,40531,2,16916,301,,637,2689,0,5520,-5163,-5163,0,446,0,-5163,9226,19967,764,303,111,44,-279,115,0,,,,,,,,0,0,0,1345,3166,true,0,347,,2804,69,,0,0,0,426,2505,0,11,0,0,342,0,0,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2008-09-30
5863,149,0,6362,,974,913,0,0,110,,2912,0,0,42662,5867,9007,42677,0,34438,43154,14874,52,8099,61,,4,0,0,617,7797,8679,882,0,0,7797,0,0,1908,0,164,0,0,0,0,,,,,,,,0,0,0,0,0,true,0,5278,,4635,0,,0,0,0,0,15,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2008-09-30
132,125,0,3196,,330,23,149,0,149,,680,0,0,16,1429,3038,470,258,653,2263,4467,84,1338,45,,0,0,0,272,971,1265,294,0,0,971,958,832,680,251,0,0,0,0,0,,,,,,,,0,0,,281,765,false,48,879,,484,0,,0,0,0,0,196,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2008-09-30
89,8,0,1120,,152,21,122,0,122,,135,0,0,0,721,891,89,88,175,687,1612,0,458,9,,3,0,0,54,267,301,34,0,0,267,370,201,135,21,0,0,0,0,0,,,,,,,,0,0,,181,427,false,0,275,,327,9,,0,0,0,-8,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2008-09-30
70,-45,0,1592,,566,54,446,0,446,,10,0,0,0,783,1428,171,22,366,1039,2211,0,560,14,,3,0,0,113,447,460,13,0,0,447,130,347,10,93,1,0,0,0,0,,,,,,,,0,0,,122,495,true,0,103,,173,382,,0,0,0,0,142,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2008-09-30
46,0,0,3485,,1336,29,,0,55,,100,0,0,0,1847,1933,222,191,367,1261,3780,1,706,13,,2,15,0,188,672,672,0,0,0,672,972,861,100,35,15,32,0,0,0,,,,,,,,0,0,,1139,610,true,0,261,,106,27,,0,0,0,2,24,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2008-09-30
20,0,0,5350,,1828,76,352,0,352,,41,0,0,0,2389,3265,533,392,740,2205,5654,14,1281,31,,0,641,0,184,1301,1593,292,0,0,1301,292,2321,41,137,0,41,0,0,23,,,,,,,,0,0,,572,1019,false,0,557,,106,26,,0,0,0,0,107,0,0,0,11,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2008-09-30
98,0,0,1736,,459,223,401,0,431,,189,0,0,0,1170,2715,359,283,382,1425,3885,0,900,23,,0,0,0,143,1639,1639,0,30,0,1639,79,225,189,57,0,1,0,0,0,,,,,,,,0,0,,653,362,true,0,542,,1187,549,,0,0,0,0,51,0,0,0,0,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2008-09-30
62,0,0,1995,,379,61,,0,1,,0,0,0,0,714,1760,196,44,516,1299,2474,1,613,21,,0,0,0,170,390,612,222,1,0,390,821,253,0,14,0,0,0,0,0,,,,,,,,0,0,,233,405,false,0,541,,417,0,,0,0,0,0,152,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2008-09-30
2627,0,0,11015,,6225,1,0,0,0,,31,0,0,0,3123,8868,1950,346,2239,6364,11991,60,2989,53,,118,282,0,747,3514,3514,0,0,0,3514,1995,2433,0,18,0,49,-44,0,17,,,,,,,,0,0,0,42,36,true,0,362,,834,1,,0,0,0,0,1631,0,389,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2008-09-30
55,0,0,3285,,197,43,1710,0,1774,,8,0,0,0,1516,1902,102,62,291,1022,3418,29,677,12,,5,107,0,54,527,857,330,0,0,527,251,973,8,139,0,0,0,0,0,,,,,,,,0,0,,329,881,false,0,90,,53,0,,0,0,0,0,40,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2008-09-30
26140,0,0,91144,,4546,258,0,0,0,,13791,0,0,239,51723,63121,3073,1882,8514,25965,114844,974,12842,241,,2947,8996,0,4609,31229,31229,0,0,0,31229,20902,65645,792,57,0,1250,220,0,230,,,,,,,,0,0,0,6190,7393,true,0,51,,4661,2766,,0,237,0,0,175,0,0,0,90,0,230,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2008-09-30
130,0,0,2541,,446,103,451,0,486,,126,40,0,50,868,2634,634,452,609,2381,3502,206,1276,29,,0,73,0,333,769,787,18,40,0,769,534,845,126,22,0,21,0,0,54,,,,,,,,0,0,,214,429,true,0,230,,465,0,,0,2,0,0,67,0,163,0,9,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2008-09-30
64,5,0,1707,,292,10,415,0,427,,125,0,0,0,703,1634,223,162,383,1378,2337,1,743,17,,0,16,0,233,-288,-502,-214,12,0,-288,137,730,124,17,1,15,0,0,0,,,,,,,,0,0,,116,490,false,0,121,,100,379,,0,0,0,2,50,0,19,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2008-09-30
1113,0,0,17530,,3865,48,0,0,94,,846,0,0,0,9928,9954,2774,1762,2198,9046,19882,110,5514,119,,28,515,0,1334,3078,3082,4,81,0,3078,4066,7933,838,61,0,51,0,0,0,,,,,,,,0,0,0,4012,4199,true,23,1549,,269,1028,,0,0,0,0,959,0,0,0,6,38,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2008-09-30
670,0,7,12814,,779,0,378,0,840,,757,0,0,0,6911,8301,1073,364,1327,5904,15212,66,3631,72,,38,947,0,946,1568,2097,529,25,0,1568,2037,9018,757,125,112,91,5,0,0,,,,,,,,0,0,0,2852,2279,false,0,140,,293,1191,,0,0,0,63,640,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2008-09-30
961,0,0,18756,,3816,187,3471,0,3688,,39,0,0,427,7844,12696,4330,1301,2973,9904,20540,44,5346,134,,372,415,0,1558,2348,3586,1238,0,0,2348,1989,3826,39,0,13,39,0,354,221,,,,,,,,0,0,0,2343,3753,false,3893,1544,,709,766,,0,0,0,0,963,0,27,0,1069,0,0,216,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2008-09-30
385,18,0,6966,,191,132,,0,113,,202,0,0,0,2766,4702,1177,660,1076,3680,7468,29,1892,59,,0,607,0,699,1147,1642,495,50,0,1147,4085,1977,188,263,0,20,22,263,0,,,,,,,,0,0,,301,1210,false,0,600,,109,10,,0,0,0,0,232,0,13,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2008-09-30
1034,-31,0,9790,,1769,68,2082,0,2118,,883,0,0,304,4782,8048,1550,968,1302,5415,12830,29,3326,55,,35,983,0,787,2825,3796,971,2,0,2825,1186,3692,808,106,0,57,0,0,0,,,,,,,,0,0,,1311,1313,false,0,1025,,1391,612,,0,0,0,0,276,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2008-09-30
21,37,0,2885,,286,40,,0,55,,260,0,0,0,2025,2605,318,215,506,1603,4630,78,990,20,,6,94,0,107,890,1282,392,10,0,890,561,1887,197,466,24,28,-19,0,0,,,,,,,,0,0,,522,916,false,13,83,,896,443,,0,0,0,0,122,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11837,2008-09-30
1067,0,0,18678,,2241,204,0,0,542,,36,0,0,0,8465,11307,2153,1592,1791,5672,19772,0,3071,95,,0,1,0,810,3107,5088,1981,0,0,3107,3605,10852,0,215,0,138,0,0,0,,,,,,,,0,0,0,2979,4203,false,0,1438,,716,0,,0,0,0,0,452,0,0,0,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12030,2008-09-30
100,0,0,4546,,557,143,,0,169,,292,4,0,0,1916,4414,894,658,741,4070,6330,75,2580,65,,42,52,0,749,895,1118,223,4,0,895,1348,1712,292,321,115,0,0,0,0,,,,,,,,0,0,,831,570,false,17,743,,239,1031,,0,0,0,0,236,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12142,2008-09-30
183,15,0,4136,,214,20,,0,68,,442,0,0,0,1847,3185,378,179,533,2584,5032,4,1714,44,,16,189,0,337,777,948,171,68,0,777,1694,1977,435,80,18,27,10,2,0,,,,,,,,0,0,,645,734,false,5,178,,138,265,,0,0,0,0,181,0,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12245,2008-09-30
203654,-70306,0,1785790,,263950,10672,4097,0,,0,59374,91420,44005,83090,950112,1168300,559064,212140,276810,973797,2118412,1836,496694,10364,19007,28383,154873,39377,147928,284686,355497,70811,4898,0,284686,675912,523292,22375,10220,150,17580,-10715,15619,28113,23336,2663,0,0,,,,0,25999,1642,166863,327735,false,0,236663,81876,6998,100737,,0,-25297,0,3949,253903,0,52365,0,375,1,0,0,0,0,0,-6409,0,0,0,,,,,,,,,,,,,,,,,,,,,,12311,2008-09-30
