RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
26,0,0,1309,,148,1,,0,57,,194,0,0,0,396,2026,420,211,418,1265,2422,11,680,57,,0,0,0,123,628,830,202,0,0,628,683,176,192,67,6,10,0,0,,,,,,,,,0,0,,117,186,false,0,245,,869,28,,0,0,0,1,207,0,44,0,1,0,0,0,0,0,,,,,,,,,,,,0,628,,,,,,,,,,,,0,,1669,2011-03-31
178,0,0,3332,,298,0,0,0,0,,225,338,0,0,1165,3262,521,222,1062,2816,4427,37,1426,94,,4,239,0,328,670,861,191,164,0,670,1701,1293,170,3,0,0,0,3,,,,,,,,,0,0,0,229,512,false,16,24,,102,393,,0,0,0,0,233,0,0,0,0,28,33,2,0,0,,,,,,,,,,,,0,670,,,,,,,,,,,,0,,1829,2011-03-31
12,2641,0,528,,363,10,,0,6,,120,0,0,0,1288,823,26,15,279,369,2111,146,64,8,,0,403,0,26,3106,3106,0,0,0,3106,32,112,120,5,0,18,0,0,,,,,,,,,0,0,,6,862,true,0,15,,195,1094,,0,0,0,0,8,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,3106,,,,,,,,,,,,0,,1856,2011-03-31
140,-54,0,2145,,191,3,,0,23,,192,0,0,0,759,1715,342,130,734,1484,2474,0,603,47,,11,137,0,147,291,399,108,0,0,291,471,1393,181,28,0,0,4,57,,,,,,,,,0,0,,90,353,false,25,42,,6,128,,0,10,0,0,98,0,0,0,0,0,0,43,0,0,,,,,,,,,,,,0,291,,,,,,,,,,,,54,,2040,2011-03-31
41,173,0,1046,,226,6,81,0,86,,87,0,0,0,213,1079,245,117,359,867,1292,16,436,31,,0,0,0,72,620,620,0,0,0,620,460,75,87,26,0,19,0,0,,,,,,,,,0,0,,92,54,true,14,185,,15,103,,0,0,0,0,127,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,620,,,,,,,,,,,,0,,2161,2011-03-31
1155,252,0,24887,,313,0,0,0,0,,20,0,0,0,9412,19672,1156,184,2977,8182,29084,16,4485,183,,261,5443,0,720,6737,10598,3861,0,0,6737,3577,20993,0,32,0,389,0,0,0,,,,,,,,0,0,0,1011,1510,false,0,4,,1213,2559,,0,0,0,0,972,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,6737,,,,,,,,,,,,0,,2376,2011-03-31
2,0,0,83,,15,0,17,0,19,,4,0,0,0,20,87,11,9,24,62,107,18,34,4,,0,0,0,4,30,30,0,0,0,30,8,34,2,1,0,0,0,0,,,,,,,,,0,0,,1,16,true,0,7,,2,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,30,,,,,,,,,,,,0,,2554,2011-03-31
50,0,0,4608,,320,0,0,0,0,,429,57,0,22,705,4483,358,239,1085,3241,5188,22,1830,100,,0,0,0,326,540,850,310,0,0,540,522,3717,428,30,0,0,0,0,,,,,,,,,0,0,0,452,173,false,0,49,,72,0,,0,0,0,0,59,0,0,0,0,38,0,0,0,0,,,,,,,,,,,,0,540,,,,,,,,,,,,0,,2732,2011-03-31
15,6,0,475,,39,1,236,0,236,,60,0,0,0,205,418,61,20,126,346,623,2,198,11,,0,63,0,22,105,109,4,0,0,105,43,119,30,6,2,2,0,0,,,,,,,,,0,0,,55,66,true,0,38,,47,36,,0,0,0,0,41,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,105,,,,,,,,,,,,0,,2750,2011-03-31
57,42,0,1355,,160,0,551,0,595,,118,3,0,0,258,1673,167,137,302,842,1931,7,488,34,,2,42,0,52,874,890,16,48,0,874,10,402,107,22,15,1,0,0,,,,,,,,,0,0,,69,66,true,0,188,,31,416,,0,0,0,0,25,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,0,874,,,,,,,,,,,,0,,3252,2011-03-31
5,0,0,229,,46,0,15,0,15,,38,2,0,0,80,242,24,19,55,180,322,13,99,11,,5,0,0,26,54,71,17,0,0,54,36,107,21,8,0,0,0,0,,,,,,,,,0,0,,27,35,false,0,25,,39,1,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,54,,,,,,,,,,,,0,,3458,2011-03-31
29,3,0,1695,,166,0,75,0,88,,112,0,0,0,260,1830,552,260,441,1430,2090,12,820,56,,1,33,0,169,624,912,288,18,0,624,451,845,112,23,3,0,-5,0,,,,,,,,,0,0,,83,91,false,0,145,,116,155,,0,0,0,0,244,0,0,0,2,0,0,51,0,0,,,,,,,,,,,,0,624,,,,,,,,,,,,0,,3720,2011-03-31
67,0,0,1445,,313,0,230,0,230,,0,0,0,0,214,1233,289,181,856,1648,1447,1,644,37,,0,7,0,148,-126,-126,0,0,0,-126,263,506,0,11,0,1,0,0,,,,,,,,,0,0,,76,53,true,0,133,,0,0,,0,0,0,0,96,0,0,0,12,0,0,0,0,0,,,,,,,,,,,,0,-126,,,,,,,,,,,,0,,3953,2011-03-31
23,25,0,1984,,244,2,171,0,171,,196,12,0,0,525,1707,461,132,524,1643,2232,0,884,65,,1,189,0,235,286,300,14,0,0,286,508,1011,174,56,0,5,107,-1,,,,,,,,,0,0,,91,165,true,0,50,,33,0,,0,0,0,0,202,0,0,0,0,0,0,21,0,0,,,,,,,,,,,,0,286,,,,,,,,,,,,0,,4156,2011-03-31
42,-41,0,1295,,106,0,,0,64,,154,0,0,0,489,1165,-288,66,292,808,1654,3,455,33,,0,0,0,61,28,28,0,11,0,28,217,788,71,5,0,0,-397,0,,,,,,,,,0,0,,250,192,false,0,120,,46,156,,0,0,0,0,43,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,28,,,,,,,,,,,,0,,4231,2011-03-31
184,74,0,2168,,192,0,,0,8,,285,0,0,2,676,2068,257,157,670,1654,2744,13,780,59,,2,46,0,204,359,415,56,8,0,359,899,911,247,9,13,2,-145,0,,,,,,,,,0,0,,241,194,false,0,158,,249,27,,0,0,0,0,242,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,359,,,,,,,,,,,,0,,4437,2011-03-31
64,8,0,3786,,111,2,0,0,12,,202,0,0,0,828,3367,524,351,1091,2890,4195,1,1431,87,,15,130,0,368,545,559,14,0,0,545,510,3119,112,24,0,0,0,0,,,,,,,,,0,0,0,269,326,true,0,34,,71,133,,0,0,0,0,134,0,0,0,0,0,39,0,0,0,,,,,,,,,,,,0,545,,,,,,,,,,,,0,,4839,2011-03-31
26,264,0,3382,,40,2,0,0,0,,244,0,0,0,1454,2375,512,66,1234,3493,3829,26,1642,94,,0,481,0,584,-254,-394,-140,0,0,-254,1741,1594,68,1,4,4,-423,0,,,,,,,,,0,0,0,428,518,false,0,7,,49,122,,0,0,0,-2,135,0,33,0,711,0,5,20,0,0,,,,,,,,,,,,0,-254,,,,,,,,,,,,0,,5005,2011-03-31
232,0,0,7888,,58,0,0,0,0,,412,0,0,0,1234,7122,9,1,781,1246,8356,42,1715,27,,0,0,0,-1250,5683,5885,202,0,0,5683,399,7431,181,2,7,0,0,-64,,,,,,,,,0,0,0,772,228,true,0,0,,14,0,,0,28,0,0,44,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,5683,,,,,,,,,,,,0,,5069,2011-03-31
92,0,0,3560,,378,0,460,0,519,,21,0,0,0,840,2907,405,265,1034,2083,3747,28,886,62,,0,82,0,163,673,1004,331,59,0,673,862,1600,21,82,0,0,-4,0,,,,,,,,,0,0,0,328,256,false,11,190,,138,0,,0,0,0,0,142,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,673,,,,,,,,,,,,0,,5135,2011-03-31
110,0,0,8633,,430,0,33,0,167,,440,0,0,373,1876,8599,1751,563,1549,6203,10475,7,3504,250,,20,720,0,1150,2233,3047,814,146,0,2233,4593,3296,304,5,0,0,1,133,,,,,,,,,0,0,0,254,767,false,0,147,,254,1141,,0,0,0,9,669,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,2233,,,,,,,,,,,,0,,5210,2011-03-31
57,50,0,1934,,53,0,0,0,0,,709,0,0,0,1277,2537,273,108,973,2499,3814,2,1395,74,,940,98,0,131,267,261,-6,0,0,267,236,1617,319,6,104,0,0,0,,,,,,,,,0,0,0,88,88,false,0,28,,874,295,,0,0,0,0,165,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,267,,,,,,,,,,,,0,,5331,2011-03-31
267,0,0,5245,,739,0,29,0,159,,274,0,0,0,510,5212,704,345,1069,4258,5722,2,2432,133,,0,90,0,718,1220,1240,20,0,0,1220,670,3562,263,7,0,8,143,10,,,,,,,,,0,0,0,113,33,true,0,115,,182,11,,0,7,0,0,199,0,39,0,0,0,0,0,0,0,,,,,,,,,,,,0,1220,,,,,,,,,,,,0,,5461,2011-03-31
60,0,0,659,,100,4,224,0,228,,154,14,0,67,145,1000,151,22,188,577,1145,0,366,18,,0,0,0,23,551,574,23,3,0,551,150,114,139,4,0,1,0,0,,,,,,,,,0,0,,35,46,true,0,67,,77,236,,0,1,0,0,60,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,551,,,,,,,,,,,,0,,5751,2011-03-31
18,0,0,866,,81,1,70,0,81,,0,0,0,0,189,717,160,130,224,699,906,14,384,24,,0,0,0,91,100,153,53,11,0,100,107,528,0,4,0,0,-4,0,,,,,,,,,0,0,,57,110,false,16,53,,23,2,,0,0,0,0,16,0,0,0,1,17,0,0,0,0,,,,,,,,,,,,0,100,,,,,,,,,,,,0,,6039,2011-03-31
3,0,0,328,,17,5,32,0,35,,53,0,0,0,90,368,58,48,125,300,458,0,151,11,,0,0,0,24,36,11,-25,0,0,36,77,134,53,19,3,0,0,0,,,,,,,,,0,0,,39,29,false,0,65,,54,18,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,36,,,,,,,,,,,,0,,6141,2011-03-31
45,0,0,7569,,720,4,74,0,96,,112,0,0,0,1395,6466,1568,784,2237,5269,7861,12,2212,181,,0,0,0,820,127,127,0,2,0,127,1779,1587,112,15,0,1,0,0,,,,,,,,,0,0,0,712,623,false,39,3348,,53,110,,0,0,0,0,753,0,0,0,31,0,0,0,0,0,,,,,,,,,,,,0,127,,,,,,,,,,,,0,,6329,2011-03-31
420,0,0,7621,,1044,6,47,0,209,,1014,24,0,509,797,8340,2421,609,2765,8655,9137,1,4657,240,,0,56,0,1227,4621,4621,0,121,0,4621,759,5571,951,9,92,0,-171,501,,,,,,,,,0,0,0,139,173,true,0,38,,455,16,,0,0,0,8,840,0,6,0,21,96,8,0,0,0,,,,,,,,,,,,0,4621,,,,,,,,,,,,0,,6972,2011-03-31
123,430,0,1941,,430,0,0,0,18,,639,0,0,13181,123,2667,13192,0,9190,13021,2790,4,3590,79,,0,0,0,241,2994,3268,274,0,0,2994,0,0,492,0,3,0,0,0,,,,,,,,,0,1,0,0,0,true,0,1493,,206,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2994,,,,,,,,,,,,0,,7009,2011-03-31
32,0,0,1024,,60,0,57,0,57,,240,0,0,2,250,1108,126,48,272,917,1358,12,550,45,,0,0,0,95,230,252,22,0,0,230,377,284,240,20,0,2,-10,0,,,,,,,,,0,0,,64,134,false,12,234,,80,0,,0,0,0,0,86,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,230,,,,,,,,,,,,0,,7045,2011-03-31
20,0,0,378,,63,0,25,0,25,,63,0,0,0,168,298,44,40,102,261,466,0,143,8,,0,0,0,16,73,81,8,0,0,73,128,60,52,6,0,0,0,0,,,,,,,,,0,0,,59,83,false,0,102,,24,1,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,73,,,,,,,,,,,,0,,7157,2011-03-31
11,0,0,497,,152,2,113,0,113,,49,0,0,0,119,532,46,7,137,413,651,0,226,15,,0,0,0,50,158,165,7,0,0,158,40,165,49,12,2,0,0,0,,,,,,,,,0,0,,25,71,true,0,27,,26,77,,0,0,0,0,38,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,158,,,,,,,,,,,,0,,7456,2011-03-31
10,3,0,758,,94,0,,0,20,,17,0,0,0,233,562,-46,36,240,442,795,6,163,11,,0,4,0,39,-343,-343,0,0,0,-343,199,361,17,10,0,0,-117,0,,,,,,,,,0,0,,100,109,true,0,84,,12,2,,0,0,0,0,33,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,-343,,,,,,,,,,,,0,,7634,2011-03-31
2,0,0,1795,,245,5,,0,72,,17,0,0,0,516,1348,179,106,296,896,1864,21,513,36,,0,82,0,87,421,610,189,0,0,421,559,797,17,37,0,6,0,0,,,,,,,,,0,0,,178,217,false,0,122,,20,0,,0,0,0,0,62,0,0,0,4,7,0,0,0,0,,,,,,,,,,,,0,421,,,,,,,,,,,,0,,8033,2011-03-31
6,0,0,466,,119,2,86,0,88,,86,0,0,0,121,829,144,79,177,539,950,2,302,21,,0,0,0,60,434,434,0,2,0,434,30,83,86,13,0,1,0,0,,,,,,,,,0,0,,67,35,true,0,146,,190,203,,0,0,0,0,54,0,0,0,0,0,0,11,0,0,,,,,,,,,,,,0,434,,,,,,,,,,,,0,,8462,2011-03-31
13,0,0,598,,105,0,,0,1,,0,0,0,0,111,541,65,13,168,440,652,2,221,21,,1,0,0,51,108,166,58,0,0,108,242,73,0,1,0,0,0,0,,,,,,,,,0,0,,52,44,false,0,177,,52,0,,0,0,0,0,52,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,108,,,,,,,,,,,,0,,8631,2011-03-31
338,0,0,2815,,1174,0,0,0,0,,8,0,0,0,352,2599,347,109,411,1731,2951,20,959,45,,6,3,0,231,1215,1215,0,0,0,1215,714,840,0,2,0,25,0,0,,,,,,,,,0,0,0,1,2,true,0,87,,83,0,,0,0,0,0,233,0,130,0,5,0,0,0,0,0,,,,,,,,,,,,0,1215,,,,,,,,,,,,0,,9357,2011-03-31
17,0,0,917,,69,1,416,0,429,,34,0,0,0,258,721,43,24,118,449,979,19,269,14,,1,100,0,62,222,315,93,0,0,222,100,291,22,13,0,0,0,0,,,,,,,,,0,0,,51,76,false,0,28,,7,1,,0,0,0,0,18,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,222,,,,,,,,,,,,0,,9553,2011-03-31
1939,0,-105,18341,,1135,2,0,0,0,,3143,0,0,32,6641,16601,12083,408,6704,11862,23242,87,3879,236,,437,2825,0,1279,16717,16717,0,0,0,16717,5969,11223,188,20,0,296,-32,0,13,,,,,,,,0,0,0,330,1090,true,0,14,,460,913,,0,24,0,3034,8598,0,0,0,6,0,13,0,0,0,,,,,,,,,,,,0,16717,,,,,,,,,,,,105,,9807,2011-03-31
24,0,0,868,,140,3,104,0,123,,55,13,0,18,106,959,175,127,234,848,1065,69,453,26,,0,22,0,106,288,286,-2,13,0,288,169,372,55,1,0,1,0,0,,,,,,,,,0,0,,19,40,true,0,64,,56,0,,0,6,0,0,21,0,55,0,0,3,0,0,0,0,,,,,,,,,,,,0,288,,,,,,,,,,,,0,,9955,2011-03-31
92,372,0,4413,,886,0,0,0,17,,239,0,0,0,1328,3443,385,419,1496,3676,4771,10,1703,116,,0,3,0,477,-2242,-3901,-1659,17,0,-2242,1033,2147,217,6,0,7,-337,0,,,,,,,,,0,0,0,616,611,false,5,325,,0,102,,0,0,0,-114,371,0,0,0,1,13,32,0,0,0,,,,,,,,,,,,0,-2242,,,,,,,,,,,,0,,10250,2011-03-31
88,0,0,2599,,149,0,67,0,94,,297,0,0,0,782,2148,71,87,590,1887,2930,4,994,59,,0,145,0,303,207,207,0,9,0,207,598,1730,60,17,0,11,-178,0,,,,,,,,,0,0,0,196,336,false,0,28,,1,18,,0,0,0,0,162,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,207,,,,,,,,,,,,0,,10849,2011-03-31
106,0,0,3666,,662,0,394,0,726,,12,0,0,240,651,3584,1456,306,1061,3574,4235,18,2054,128,,133,32,0,459,893,1366,473,66,0,893,560,1460,12,13,3,9,0,132,,,,,,,,,0,0,0,185,182,false,0,258,,117,413,,0,0,0,0,378,0,0,0,389,11,0,0,0,0,,,,,,,,,,,,0,893,,,,,,,,,,,,0,,10858,2011-03-31
16,0,0,1873,,39,1,,0,19,,89,0,0,0,404,1610,330,162,466,1387,2014,3,677,56,,0,81,0,244,240,328,88,19,0,240,1136,594,55,21,0,5,0,2,,,,,,,,,0,0,,25,261,false,0,85,,29,14,,0,0,0,0,166,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,240,,,,,,,,,,,,0,,11145,2011-03-31
81,5,0,2763,,611,2,519,0,523,,428,0,0,292,748,2883,692,278,510,1980,3631,1,1182,58,,5,113,0,288,1106,1439,333,0,0,1106,382,1020,405,9,0,18,0,0,,,,,,,,,0,0,0,288,252,false,0,227,,104,315,,0,0,0,0,122,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1106,,,,,,,,,,,,0,,11640,2011-03-31
8,0,0,582,,32,0,,0,16,,81,0,0,0,338,750,61,40,278,660,1088,3,327,17,,0,63,0,55,98,76,-22,7,0,98,91,431,26,30,6,1,-27,0,,,,,,,,,0,0,,96,141,false,3,9,,336,85,,0,0,0,0,48,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,98,,,,,,,,,,,,0,,11837,2011-03-31
57,0,0,4352,,527,12,0,0,183,,0,0,0,0,1086,3314,1562,445,1108,2188,4400,0,824,87,,0,0,0,256,-25,-25,0,114,0,-25,879,2467,0,19,0,1,160,0,,,,,,,,,0,0,0,461,549,false,0,296,,35,0,,0,0,0,750,164,0,0,0,43,0,0,0,0,0,,,,,,,,,,,,0,-25,,,,,,,,,,,,0,,12030,2011-03-31
17,0,0,1494,,226,0,,0,25,,150,1,0,0,194,1669,323,210,296,1562,1863,0,1005,70,,3,0,0,261,312,415,103,1,0,312,385,623,150,20,21,0,0,0,,,,,,,,,0,0,,62,92,false,7,228,,26,192,,0,0,0,0,113,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,312,,,,,,,,,,,,0,,12142,2011-03-31
26,0,0,1165,,52,1,,0,18,,115,0,0,0,248,1149,106,49,291,961,1397,1,563,42,,0,36,0,107,180,234,54,12,0,180,520,526,100,10,0,0,0,0,,,,,,,,,0,0,,74,102,false,1,48,,18,97,,0,0,0,0,56,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,180,,,,,,,,,,,,0,,12245,2011-03-31
17472,37,0,429509,,97630,0,674,0,,0,12911,13283,116,21567,108537,394612,185339,45959,137733,383734,503149,34,187066,10227,380,857,4583,27101,46796,118116,144305,26189,2703,0,118116,147542,88239,2877,1217,75,3708,1492,35353,0,4093,149,0,0,,,,0,4242,307,9157,47770,false,0,90353,5071,5743,37845,,0,1704,0,2314,71736,0,12139,0,972,0,0,0,0,0,0,-398,0,0,0,,,,,,,0,118116,,,,,,,,,,,,4164,,12311,2011-03-31
27,0,0,1147,,277,0,98,0,101,,29,0,0,0,310,877,58,16,234,641,1187,1,318,25,,0,63,0,89,279,279,0,7,0,279,328,422,26,5,11,0,0,0,,,,,,,,,0,0,,158,57,true,0,19,,2,8,,0,0,0,0,42,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,279,,,,,,,,,,,,0,,12647,2011-03-31
1,0,0,237,,25,1,12,0,12,,2,0,0,0,47,195,25,18,57,186,242,0,99,9,,0,0,0,30,21,26,5,0,0,21,127,40,2,1,0,1,0,0,,,,,,,,,0,0,,23,22,false,0,33,,1,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,21,,,,,,,,,,,,0,,12656,2011-03-31
47,0,0,2263,,74,0,,0,0,,3,0,0,0,333,1949,154,114,313,1372,2282,16,951,39,,0,24,0,108,380,596,216,0,0,380,717,1445,0,5,0,0,0,7,,,,,,,,,0,0,,206,51,false,0,27,,0,0,,0,29,0,0,43,0,0,0,-39,0,0,0,0,0,,,,,,,,,,,,0,380,,,,,,,,,,,,0,,12937,2011-03-31
359,0,0,7327,,616,5,59,0,66,,736,0,0,55,1898,6410,1199,584,955,3607,8308,8,1985,159,,0,106,0,503,3096,3096,0,2,0,3096,2472,3709,669,59,5,2,-59,21,,,,,,,,,0,0,0,773,601,true,0,464,,103,127,,0,0,0,0,566,0,164,0,2,30,0,0,0,0,,,,,,,,,,,,0,3096,,,,,,,,,,,,0,,12946,2011-03-31
41,0,0,1413,,239,0,,0,5,,38,0,0,0,189,1267,416,99,311,1261,1456,4,793,53,,0,30,0,157,356,356,0,5,0,356,281,860,38,18,0,1,0,272,,,,,,,,,0,0,,26,74,true,0,28,,0,0,,0,0,0,0,46,0,0,0,-1,0,0,0,0,0,,,,,,,,,,,,0,356,,,,,,,,,,,,0,,12955,2011-03-31
49,0,0,1515,,169,0,,0,6,,26,0,0,0,290,1495,-31,101,503,1189,1785,4,462,49,,0,0,0,173,144,215,71,6,0,144,645,538,26,4,2,0,-237,0,,,,,,,,,0,0,,58,179,false,5,152,,42,198,,0,0,0,0,104,0,51,0,1,0,0,0,0,0,,,,,,,,,,,,0,144,,,,,,,,,,,,0,,13037,2011-03-31
