RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
27,0,0,976,664,32,17,0,0,24,,65,0,0,0,496,735,98,69,171,560,1231,0,331,26,,0,0,0,58,175,228,53,20,0,175,,,62,15,16,2,13,0,0,0,0,0,0,,,,0,0,,132,322,false,0,256,,128,43,0,0,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2004-03-31
5,0,0,309,209,18,4,28,0,28,,3,0,0,0,90,272,34,18,48,196,362,0,120,14,,0,18,0,28,110,110,0,0,0,110,,,0,5,0,0,0,0,0,,,,,,,,,0,,13,49,true,0,54,,46,0,0,0,0,0,0,14,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,2004-03-31
28,8,-6,566,491,7,4,0,0,27,,63,4,0,0,706,902,147,92,247,671,1608,3,360,35,,0,305,0,64,270,380,110,4,0,270,,,63,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,105,258,false,0,41,,45,914,2,0,0,0,0,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,2004-03-31
6,0,0,74,39,5,2,11,0,11,,0,0,0,0,22,89,4,3,33,89,111,0,45,4,,0,0,0,11,4,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,3,13,false,0,19,,35,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,2004-03-31
61,0,0,1981,1413,333,16,0,0,56,,60,0,0,0,473,1839,294,243,331,1269,2312,0,696,61,,0,0,0,173,505,759,254,30,0,505,,,52,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,160,225,false,0,179,,151,101,0,0,0,0,-10,61,0,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,2004-03-31
28,0,0,374,181,52,3,65,0,73,,6,0,0,0,105,291,37,28,45,150,396,0,86,8,,0,0,0,19,162,162,0,8,0,162,,,5,6,0,0,0,0,0,0,0,0,0,,,,0,0,,12,59,true,0,68,,11,2,0,0,0,0,0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,2004-03-31
231,29,0,2257,1518,267,0,0,0,32,,163,0,0,126,725,2450,415,159,784,2578,3175,0,1422,119,,0,102,0,368,237,316,79,32,0,237,,,163,18,0,5,0,5,10,0,0,0,0,0,0,0,0,0,,129,245,false,0,440,,258,492,10,0,6,0,0,108,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,2004-03-31
221,0,0,6370,5148,421,4,0,0,0,,4,0,0,213,959,5837,4858,561,1970,9119,6796,26,5960,437,,8,97,163,1187,892,1489,597,0,0,892,,,3,77,0,18,0,0,42,,,,,0,0,0,0,0,0,181,212,false,618,183,,276,98,0,0,41,0,6,3862,0,2,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,2004-03-31
46,0,3,1706,987,497,2,48,0,50,,203,0,0,18,614,1463,297,190,391,1116,2077,0,549,53,,55,29,0,176,444,587,143,0,0,444,,,203,67,0,4,0,0,29,0,0,0,0,0,0,0,0,0,,109,308,false,20,152,,157,5,29,0,0,0,2,55,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155,2004-03-31
57,0,0,1072,462,305,10,90,0,90,,109,1,0,0,399,993,133,96,117,464,1392,0,296,24,,0,0,0,51,112,617,505,0,0,112,,,109,42,0,0,0,0,0,0,0,0,0,,,,0,0,,77,223,true,0,215,,182,18,0,0,0,0,0,29,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,2004-03-31
136,41,0,2268,927,376,83,62,0,62,,136,0,0,227,487,3216,885,282,878,3162,3703,4,1804,142,,0,0,0,475,956,960,4,0,0,956,,,80,29,0,17,0,15,21,0,0,0,0,0,0,0,0,0,0,110,212,true,20,883,,750,445,21,0,9,0,0,326,0,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,2004-03-31
5,0,0,324,145,8,4,156,0,157,,25,0,0,0,98,337,21,17,59,226,435,0,151,10,,1,0,0,16,85,132,47,0,0,85,,,25,4,4,0,0,0,0,0,0,0,0,,,,0,0,,13,75,false,0,14,,82,0,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,2004-03-31
130,0,0,3274,2171,800,0,0,0,134,,55,0,0,0,786,2773,556,392,622,1826,3559,0,1046,80,,23,151,0,158,839,1293,454,12,0,839,,,55,7,4,11,4,0,18,0,0,0,0,0,0,0,0,0,,171,304,false,0,169,,204,15,18,0,0,0,0,136,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632,2004-03-31
54,0,0,1163,775,136,21,0,0,32,,99,0,0,0,596,2126,366,271,360,1083,2722,6,555,66,,0,0,0,124,941,1349,408,0,0,941,,,99,49,4,5,-10,0,0,0,0,0,0,0,0,0,0,0,,135,358,false,0,220,,1427,1,0,0,0,0,-4,108,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2004-03-31
243,181,0,2227,1805,325,0,0,0,2,,437,642,0,0,1105,3100,334,172,743,1901,4205,26,883,86,,8,76,0,275,1164,1534,370,69,0,1164,,,0,23,0,5,0,9,0,0,0,0,0,0,0,0,0,0,,243,512,false,16,79,,243,625,0,0,0,0,0,154,0,0,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2004-03-31
7,51,0,137,48,38,2,18,0,18,,0,0,0,0,477,1529,46,26,58,149,2006,0,76,11,,285,74,0,15,1451,1476,25,0,0,1451,,,0,2,0,21,0,0,0,0,0,0,0,,,,0,0,,96,13,true,0,33,,107,1739,0,0,0,0,0,5,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2004-03-31
141,0,0,1932,664,1101,1,0,0,4,,196,0,0,3,718,1487,176,100,222,838,2205,0,482,46,,5,160,0,134,525,735,210,3,0,525,,,195,9,0,31,0,38,0,0,0,0,0,0,0,0,0,0,,174,229,false,13,150,,29,16,0,0,0,0,0,33,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2004-03-31
47,0,0,974,567,112,13,0,0,7,,0,0,0,0,266,957,240,165,276,716,1223,51,369,35,,0,0,0,71,319,481,162,0,0,319,,,0,27,0,5,0,0,0,0,0,0,0,,,,0,0,,112,80,false,14,274,,171,9,0,0,0,0,0,72,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2004-03-31
622,2,2,5591,5581,0,47,0,0,0,,326,0,0,0,4203,6731,835,167,888,3482,10934,2,2065,131,,20,1339,0,529,2570,4088,1518,0,0,2570,,,0,157,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,360,1705,false,0,10,,147,4797,0,0,0,0,0,668,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2004-03-31
8,0,0,153,76,42,4,27,0,27,,2,0,0,0,52,120,13,11,24,77,172,11,47,5,,0,1,0,6,46,56,10,0,0,46,,,0,3,0,2,0,0,0,,,,,,,,20040123,0,,14,26,false,0,8,,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2004-03-31
0,0,0,68,19,11,0,28,0,28,,2,0,0,0,19,82,7,6,22,52,101,0,25,3,,0,0,0,5,31,31,0,0,0,31,,,0,2,0,0,0,0,0,0,0,0,0,,,,0,0,,3,14,true,0,10,,31,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2004-03-31
210,10,0,4362,3276,989,44,0,0,0,,345,0,0,35,811,4177,297,189,628,2975,4988,0,1862,120,,0,1,0,423,969,1434,465,0,0,969,,,308,29,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,329,242,false,0,97,,237,0,18,0,0,0,0,55,0,62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2004-03-31
20,2,0,432,169,24,0,215,0,215,,3,0,0,0,228,343,45,22,106,316,571,8,190,12,,4,37,0,20,66,69,3,0,0,66,,,3,6,1,3,0,0,0,0,0,0,0,,,,0,0,,65,96,true,0,24,,77,48,0,0,0,0,0,22,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2004-03-31
155,0,0,3376,2470,697,0,117,0,117,,57,0,0,0,800,3040,616,496,689,1778,3840,1,924,74,,81,227,0,165,894,1385,491,0,0,894,,,57,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,238,93,false,0,92,,336,50,0,0,0,0,0,115,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2004-03-31
72,2,0,892,754,30,23,0,0,32,,16,0,0,0,439,839,100,69,201,717,1278,3,382,50,,0,0,0,134,156,224,68,0,0,156,,,16,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,267,false,0,76,,343,1,0,0,0,0,0,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2004-03-31
72,4,0,1040,277,134,7,480,0,489,,67,2,0,0,306,1037,228,126,179,631,1343,19,403,33,,0,42,0,49,321,458,137,2,0,321,,,54,19,9,2,75,0,0,0,0,0,0,,,,0,0,,68,105,false,0,140,,85,121,0,0,0,0,0,20,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2004-03-31
7,0,0,167,106,28,3,12,0,28,,15,0,0,0,75,177,25,14,38,121,252,17,69,8,,1,0,0,14,57,81,24,0,0,57,,,0,4,0,0,0,0,0,0,0,0,0,,,,0,0,,22,41,false,0,5,,41,9,0,0,0,0,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2004-03-31
1276,514,0,12049,10899,1071,6,0,0,0,,406,658,0,0,3137,12534,2001,842,2167,8839,15671,0,4847,309,,85,226,0,1699,4064,5835,1771,84,0,4064,,,269,45,13,39,0,77,212,,,,,0,0,0,0,0,0,172,1333,false,21,58,,1701,812,212,0,14,0,0,856,0,126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2004-03-31
75,41,0,4000,2064,1097,0,0,0,0,,337,0,0,0,1362,3257,568,436,739,2330,4619,2,1244,112,,22,317,0,318,1035,1470,435,0,0,1035,,,206,230,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,235,483,false,-7,846,,19,232,0,0,0,0,-3,102,0,29,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2004-03-31
61,0,0,1220,970,100,19,17,0,26,,164,0,0,0,461,1386,468,309,347,1048,1847,0,584,54,,1,127,0,117,576,810,234,11,0,576,,,159,48,10,0,-21,0,48,0,0,0,0,0,0,0,0,0,,76,148,false,0,124,,252,192,48,0,0,0,0,130,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2004-03-31
67,0,0,1259,545,232,0,381,0,384,,0,0,0,0,217,1042,284,203,223,823,1259,0,495,37,,0,8,0,105,353,353,0,0,0,353,,,0,14,0,0,0,0,0,0,0,0,0,,,,0,0,,43,85,true,0,98,,0,0,0,0,0,0,0,70,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2004-03-31
114,54,0,1865,1424,182,1,0,0,0,,150,0,0,0,562,1812,257,276,346,1326,2374,0,783,82,,2,76,0,197,490,722,232,0,0,490,,,142,7,10,0,-36,0,2,0,0,0,0,0,0,0,0,0,,155,208,false,0,259,,319,39,2,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2004-03-31
