RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
853,0,0,5675,3271,733,531,0,0,272,,424,0,0,0,7909,7605,1284,1112,1023,3832,15514,497,2146,65,,0,19,0,487,3263,4707,1444,5,0,3263,,,412,901,59,35,0,0,0,0,0,0,0,0,0,0,0,0,,1672,4464,false,0,1399,,8338,14,0,0,0,0,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,2001-12-31
1128,399,0,8860,6483,1722,0,0,0,78,,2314,675,0,0,6359,10228,1392,1104,2714,7311,16587,164,3513,100,,2,0,0,1084,3384,4293,909,82,0,3384,,,1840,182,0,62,-29,6,0,0,0,0,0,0,0,0,0,0,,1239,3808,false,76,501,,1563,2949,0,0,0,0,0,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,2001-12-31
60,11,0,385,,,25,,,,,0,0,0,0,280,355,96,67,116,393,635,52,210,8,,0,0,0,67,59,69,10,0,0,59,,,0,24,0,0,0,6,0,0,0,0,0,,,,0,0,,71,125,false,,,,14,159,0,0,0,0,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856,2001-12-31
219,0,0,578,,,45,,,,,0,0,0,0,439,752,33,28,118,489,1191,48,340,6,,0,0,0,31,42,46,4,0,0,42,,,0,0,0,17,0,0,0,0,0,0,0,,,,0,0,,18,202,false,,,,503,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,2001-12-31
902,0,0,8326,2664,4698,46,0,0,41,,616,0,0,118,4852,4531,1007,394,792,2898,9383,8,1659,41,,11,998,0,447,1601,2206,605,41,0,1601,,,610,149,0,62,113,123,0,0,0,0,0,0,0,0,0,0,,793,1999,false,46,877,,161,164,0,0,0,0,152,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,2001-12-31
457,0,0,4807,2907,363,259,0,0,23,,0,0,0,0,2985,3682,835,681,1078,2800,6667,325,1364,38,,0,0,0,358,1125,1691,566,0,0,1125,,,0,366,0,4,0,0,0,0,0,0,0,,,,0,0,,835,1327,false,79,1435,,1208,64,0,0,0,0,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161,2001-12-31
3493,0,0,26821,26800,0,1032,0,0,0,,1687,0,0,0,24210,20008,3152,362,2899,9719,44218,6,5636,100,,731,0,0,1184,8548,13171,4623,0,0,8548,,,0,738,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,16472,false,0,21,,8323,6112,0,0,0,0,0,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,2001-12-31
26,0,0,906,,,10,,,,,18,0,0,0,487,493,118,54,76,361,980,6,250,5,,0,62,0,35,192,200,8,2,0,192,,,18,13,8,0,0,0,0,0,0,0,0,,,,0,0,,114,272,true,,,,40,0,0,0,24,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,2001-12-31
7,0,0,380,,,7,,,,,13,0,0,0,163,303,53,25,59,194,466,0,104,3,,0,6,0,31,171,162,-9,0,0,171,,,0,21,0,0,0,0,0,0,0,0,0,,,,0,0,,23,106,true,,,,66,0,0,0,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,2001-12-31
1883,2,0,22218,15495,6158,386,0,0,0,,2282,0,0,162,11206,15193,1426,898,2233,9994,26399,0,5872,120,,9,17,0,1602,4477,6227,1750,0,0,4477,,,2194,390,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4345,4562,false,0,565,,1512,1,27,0,0,0,2,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,2001-12-31
259,0,0,3719,1214,436,102,1945,0,1945,,69,0,0,0,2293,1775,263,100,692,1747,4068,0,916,14,,0,164,0,139,85,85,0,0,0,85,,,0,72,66,0,0,0,0,0,0,0,0,,,,0,0,,474,1324,true,0,124,,178,0,0,0,0,0,0,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,2001-12-31
1388,40,0,17633,10934,4077,0,776,0,1032,,227,0,0,0,7603,12365,5901,2048,2487,7278,19968,8,3842,91,,1061,634,0,949,6644,10566,3922,1,0,6644,,,227,292,0,37,0,0,0,0,0,0,0,0,0,0,0,0,,2288,1940,false,0,1590,,1747,316,0,0,0,0,0,3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938,2001-12-31
430,0,0,5951,4955,216,375,0,0,262,,157,0,0,0,4436,3740,310,342,891,2646,8176,4,1405,50,,0,0,0,350,864,1282,418,0,0,864,,,153,199,25,0,-89,0,0,0,0,0,0,0,0,0,0,0,,1152,2655,false,0,518,,1674,15,0,0,0,0,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956,2001-12-31
536,0,0,5283,1021,890,96,2773,0,2773,,155,7,0,0,2685,3935,656,550,615,2320,6620,3,1521,31,,17,7,0,184,1445,2021,576,7,0,1445,,,155,242,52,10,0,0,0,0,0,0,0,,,,0,0,,622,1261,false,0,599,,1044,22,0,0,0,0,26,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,2001-12-31
48,0,0,717,,,55,,,,,27,0,0,0,694,725,85,69,129,440,1419,158,244,8,,74,0,0,67,245,370,125,0,0,245,,,27,67,0,5,0,0,0,0,0,0,0,,,,0,0,,145,360,false,,,,457,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,2001-12-31
9112,232,0,42278,37956,3869,557,0,0,3,,1524,3898,0,0,23444,33958,5443,2459,5875,22741,57402,0,12353,213,,546,828,0,4432,10769,15817,5048,354,0,10769,,,541,560,90,248,0,550,274,,,,,0,0,0,0,0,0,1470,10928,false,114,336,,1938,6959,274,0,0,0,0,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506,2001-12-31
610,38,0,12076,7623,2629,14,0,0,3,,1143,0,0,6,6765,6951,1533,1125,1858,5511,13716,1,2647,70,,132,842,0,943,1976,2686,710,3,0,1976,,,820,686,0,98,12,0,0,0,0,0,0,0,0,0,0,0,,1116,3379,false,0,1821,,185,199,0,0,65,0,-26,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,2001-12-31
367,0,0,5955,4544,531,91,215,0,215,,431,0,0,0,3824,4899,1295,909,1183,3795,8723,0,2219,50,,36,580,0,393,1671,2307,636,103,0,1671,,,391,229,64,0,-20,0,0,0,0,0,0,0,0,0,0,0,,658,1954,false,0,665,,1550,696,10,0,0,0,0,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720,2001-12-31
319,0,0,4888,1455,1333,73,1705,0,1711,,0,29,0,0,1532,3463,765,467,947,2825,4995,0,1556,37,,0,0,0,322,1253,1253,0,0,0,1253,,,0,170,0,0,0,-17,0,0,0,0,0,,,,0,0,,267,776,true,0,389,,5,0,0,0,0,0,0,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953,2001-12-31
1157,51,0,8506,6102,1058,163,0,0,162,,847,0,0,0,5509,6099,1060,947,1249,4593,11608,0,2571,76,,1,345,0,773,1651,2328,677,4,0,1651,,,556,175,89,55,2,0,14,0,0,0,0,0,0,0,0,0,,1524,2307,false,0,1184,,1185,852,14,0,0,0,1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138,2001-12-31
843,0,0,4758,3207,765,159,0,0,0,,562,0,0,5,3087,3220,869,148,871,2614,6307,40,1533,31,,0,583,0,210,1153,1439,286,0,0,1153,,,544,101,0,221,0,133,0,0,0,0,0,,,,0,0,,223,1337,false,75,711,,547,20,27,0,90,0,0,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,2001-12-31
218,0,0,4605,2608,768,1,800,0,800,,109,17,0,0,2285,3080,552,477,775,2143,5365,2,1083,28,,3,530,0,285,1380,1436,56,10,0,1380,,,41,160,0,0,0,0,8,0,0,0,0,,,,0,0,,438,936,true,0,429,,627,4,0,0,0,0,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156,2001-12-31
263,95,0,3870,2588,356,68,174,0,200,,220,0,0,0,2838,3030,423,355,608,2041,5868,0,1187,33,,18,0,0,246,1008,1447,439,26,0,1008,,,220,174,0,0,0,0,0,0,0,0,0,,,,0,0,,1056,1327,false,0,726,,868,842,0,0,0,0,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,2001-12-31
1562,0,0,7951,5405,1093,170,0,0,147,,217,7,0,3,4124,5059,673,443,1245,3362,9183,58,1480,40,,161,121,0,637,1405,2113,708,82,0,1405,,,145,210,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,474,1596,false,0,1306,,780,0,0,0,0,0,4,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4437,2001-12-31
18,0,0,489,,,18,,,,,0,0,0,0,308,356,40,33,81,288,664,0,189,4,,1,0,0,16,69,104,35,4,0,69,,,0,34,0,0,0,0,0,0,0,0,0,,,,0,0,,36,219,false,,,,157,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,2001-12-31
1001,26,0,11014,9029,628,62,0,0,100,,1232,0,0,125,6116,8104,1762,1457,1813,6545,14220,11,3594,78,,68,943,0,1110,2921,2957,36,0,0,2921,,,804,57,0,54,0,0,0,0,0,0,0,0,0,0,0,0,,1719,2328,true,0,1257,,464,1383,0,0,0,0,0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839,2001-12-31
1599,210,0,13199,12115,991,341,0,0,0,,2394,0,0,0,8801,8207,1915,195,1857,7758,17008,13,4437,93,,0,1434,0,1415,1702,2394,692,0,0,1702,,,57,177,7,105,0,0,25,0,0,0,0,0,0,0,0,0,,1253,4338,false,0,93,,593,363,25,0,0,0,0,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,2001-12-31
546,0,0,4380,1841,854,0,0,0,0,,311,0,0,0,2488,3307,706,429,687,2446,5795,143,1307,34,,0,13,0,452,1334,1392,58,0,0,1334,,,262,128,0,27,0,0,0,0,0,0,0,,,,0,0,,686,1115,true,15,1670,,589,345,21,0,0,0,0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,2001-12-31
268,1081,0,18804,18671,129,1873,0,0,0,,179,0,0,0,11934,9061,184,23,775,2491,20995,6,5082,31,,0,0,0,-3366,7026,7715,689,0,0,7026,,,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6136,5476,true,0,4,,133,0,0,0,0,0,0,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,2001-12-31
502,-15,0,4543,2166,1086,344,737,0,789,,233,12,0,0,3004,3249,426,319,812,1970,6253,2,880,26,,0,0,0,228,1181,1690,509,52,0,1181,,,233,243,10,24,9,0,0,0,0,0,0,0,0,0,0,0,,918,1341,false,24,478,,1037,58,0,0,0,0,-12,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,2001-12-31
2557,0,0,27892,25300,1117,199,97,0,340,,409,0,0,569,16059,23102,3298,1348,3984,13975,39161,557,7942,168,,1024,342,0,1991,8220,12185,3965,221,0,8220,,,117,1497,0,237,5,167,0,0,0,0,0,0,0,0,0,0,0,1583,9056,false,0,1135,,4575,5292,0,0,6,0,-2,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,2001-12-31
11129,38,0,32844,24465,6721,3470,157,0,331,,666,0,0,135,24285,24447,4471,2223,4468,13909,48732,7,7154,205,,1043,169,0,2287,13167,13167,0,174,0,13167,,,537,920,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1809,9215,true,43,1284,,11745,0,0,0,0,0,0,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247,2001-12-31
559,11,0,4601,3491,410,0,0,0,15,,95,0,0,0,3857,1928,228,73,742,2036,5785,167,1018,25,,3,109,0,276,69,43,-26,15,0,69,,,43,36,0,106,-1,63,0,0,0,0,0,,,,0,0,,444,2706,false,0,685,,694,122,0,0,11,0,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274,2001-12-31
2392,-78,0,7812,6048,1419,136,0,0,24,,2505,0,0,0,5166,7520,1779,1229,2033,5741,12686,0,3857,83,,35,4,0,-149,2597,3480,883,0,0,2597,,,1012,196,408,86,0,0,2,0,0,0,0,0,0,0,0,0,,665,1874,false,20,301,,354,1793,2,0,0,0,0,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331,2001-12-31
939,139,0,9456,6506,2254,345,0,0,518,,750,0,0,0,3845,9174,2415,1018,1797,7274,13019,16,4032,81,,24,14,162,1445,2744,4454,1710,0,0,2744,,,365,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1348,968,false,0,178,,1606,846,0,0,0,0,1,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,2001-12-31
1000,9,0,3560,1208,565,52,1525,0,1530,,515,0,0,10,2723,3164,322,110,360,1343,5887,0,851,20,,16,0,0,132,1462,2017,555,5,0,1462,,,515,167,0,0,0,0,42,0,0,0,0,,,,0,0,,668,872,false,0,257,,1400,360,65,0,0,0,0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751,2001-12-31
17670,2630,0,127644,114252,11429,5424,0,0,51,,435,0,1257,0,94571,74407,17086,7771,21729,78973,168978,297,38484,896,,1349,426,0,15311,-639,-1000,-361,35,0,-639,,,0,847,0,901,-123,1015,81,-1364,0,0,0,0,0,0,0,-1364,0,14977,59302,false,0,1912,,285,32735,0,0,2208,0,279,7198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939,2001-12-31
224,0,0,5384,2893,1323,307,308,0,412,,33,0,0,0,3326,2890,706,501,839,2523,6216,0,1376,32,,0,1,0,308,513,698,185,104,0,513,,,33,203,0,21,-48,35,59,0,0,0,0,,,,0,0,,951,1947,false,69,687,,453,18,59,0,0,0,-3,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039,2001-12-31
20,31,1,1018,,,13,,,,,17,0,0,0,633,564,80,64,130,499,1197,0,316,6,,0,69,0,53,71,70,-1,0,0,71,,,0,38,0,4,0,0,0,0,0,0,0,,,,0,0,,164,342,true,,,,126,19,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6057,2001-12-31
29,0,0,1092,484,139,227,279,0,280,,222,0,0,0,812,1064,180,156,356,924,1876,0,426,12,,0,0,0,142,232,260,28,10,0,232,,,187,120,36,0,0,0,0,0,0,0,0,,,,0,0,,212,451,false,0,189,,245,90,0,0,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,2001-12-31
572,-6,0,13021,6868,2164,208,475,0,477,,295,0,0,0,6082,10015,2710,1541,1880,7498,16097,2,4379,106,,12,26,0,1239,2799,4221,1422,8,0,2799,,,295,461,12,42,0,0,0,0,0,0,0,0,0,0,0,0,,2223,2788,false,110,3402,,1270,1259,0,0,0,0,0,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329,2001-12-31
54,0,0,1363,,,95,,,,,44,26,0,0,897,732,158,112,196,629,1629,0,327,7,,0,22,0,98,76,128,52,0,0,76,,,44,44,8,4,0,0,0,0,0,0,0,,,,0,0,,177,600,false,,,,93,4,0,0,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6842,2001-12-31
4471,0,1,23459,14484,3100,2923,30,0,230,,3137,0,0,1481,13622,25961,6057,3712,4358,19313,39583,0,11619,321,,54,150,0,3336,11530,11496,-34,201,0,11530,,,3137,599,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,6616,true,289,5356,,9990,74,1,0,5,0,5,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6972,2001-12-31
11075,752,0,15587,0,0,2578,0,0,5,,4551,0,0,56594,11142,14112,69760,0,38747,45027,25254,188,5633,55,,67,0,0,647,25385,39597,14212,0,0,25385,,,3969,0,434,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,false,0,15582,,2350,0,1195,0,0,0,0,11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2001-12-31
434,0,0,3926,1914,277,406,262,0,264,,607,0,0,15,2791,3137,465,284,596,2362,5928,0,1413,42,,0,0,0,353,819,1075,256,17,0,819,,,503,521,0,0,0,0,0,0,0,0,0,,,,0,0,,369,1467,false,43,1428,,960,29,0,0,0,0,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2001-12-31
127,10,0,1342,723,300,31,106,0,106,,105,0,0,0,1015,985,122,107,214,741,2000,0,463,8,,1,0,0,64,45,-37,-82,0,0,45,,,105,73,0,4,0,0,0,0,0,0,0,,,,0,0,,76,738,false,0,213,,300,218,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2001-12-31
1567,102,-5,23715,19409,3918,952,11,0,11,,1078,167,0,0,10537,17680,4689,1606,5256,12746,28217,42,5771,126,,1,0,0,1661,5590,8935,3345,167,0,5590,,,942,358,611,51,0,2535,0,0,0,0,0,0,0,0,0,0,0,3541,5070,false,146,231,,843,1369,0,0,0,0,6,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2001-12-31
100,0,0,1676,94,604,67,801,0,801,,84,0,0,0,1463,1454,96,38,276,894,2917,0,466,13,,1,0,0,152,417,471,54,0,0,417,,,84,138,12,0,0,0,0,,,,,,,,0,0,,133,1091,true,0,177,,1090,0,0,0,0,0,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2001-12-31
109,0,0,2387,891,620,67,172,0,172,,208,0,0,0,1310,1710,340,277,346,1225,3020,5,746,12,,0,0,0,133,531,710,179,0,0,531,,,208,61,30,11,0,0,0,0,0,0,0,,,,0,0,,332,808,false,0,704,,119,223,0,0,0,0,1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2001-12-31
172,3,0,3472,564,1527,131,649,0,720,,33,0,0,0,1492,2342,626,512,616,1654,3834,6,872,21,,0,91,0,166,877,1313,436,0,0,877,,,33,209,0,21,0,0,0,0,0,0,0,,,,0,0,,346,674,false,0,661,,144,27,0,0,0,0,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2001-12-31
81,0,0,2418,1708,294,78,248,0,248,,84,183,0,0,1488,1485,251,221,314,945,2973,1,512,15,,0,0,0,119,472,723,251,32,0,472,,,37,111,10,5,0,0,1,0,0,0,0,,,,0,0,,219,1077,false,0,168,,67,137,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,2001-12-31
10312,0,0,1368,0,0,34166,0,0,1368,,67,0,0,636589,10706,24983,646581,0,156488,444905,35689,0,274771,3501,,394,0,0,11292,142865,226739,83874,0,0,142865,,,56,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,,5,0,0,0,0,0,7035,2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2001-12-31
80,26,0,2385,608,468,145,663,0,677,,268,0,0,0,1815,2259,384,339,365,1367,4074,0,850,19,,0,0,0,152,958,1302,344,14,0,958,,,268,264,0,1,0,0,0,0,0,0,0,,,,0,0,,816,655,false,0,632,,950,325,9,0,0,0,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2001-12-31
780,6,0,25887,15654,5660,814,348,0,553,,528,35,0,74,12813,15673,2166,1469,3226,9413,28486,177,4567,133,,139,1258,0,980,4769,7894,3125,81,0,4769,,,348,949,54,0,0,83,0,,,,,0,0,0,,0,0,1575,8112,false,76,3944,,203,842,0,0,45,0,0,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8547,2001-12-31
