RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
102,0,0,4039,,472,6,,0,186,,571,0,0,0,1537,6267,1332,737,1194,3699,7804,31,1996,57,,0,0,0,377,2686,3706,1020,82,0,2686,2042,559,567,191,21,6,37,0,,,,,,,,,0,0,,481,763,false,0,780,,3024,127,,0,0,0,4,549,0,132,0,5,0,0,0,0,0,,,,,,,,,,,,0,2686,,,,,,,,,,,,0,,1669,2010-09-30
838,70,0,10595,,1001,0,0,91,3,,607,1130,0,0,4231,9994,1818,793,3223,8162,14225,129,4130,92,,50,812,0,809,2491,3245,754,676,0,2491,5421,3951,473,10,0,0,-11,2,,,,,,,,,0,0,0,753,1768,false,46,82,,449,1315,,0,0,0,0,781,0,0,0,2,114,130,7,0,0,,,,,,,,,,,,0,2491,,,,,,,,,,,,0,,1829,2010-09-30
33,-2616,0,1030,,537,37,26,0,26,,323,0,0,0,4411,3728,617,65,1005,1411,8139,450,291,8,,0,1221,0,115,273,273,0,0,0,273,86,323,323,12,0,18,0,0,,,,,,,,,0,0,,51,3094,true,0,58,,868,5413,,0,0,0,0,552,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,273,,,,,,,,,,,,2616,,1856,2010-09-30
353,-22,0,6889,,495,3,,0,81,,579,0,0,0,3058,4845,1064,447,1734,3958,7903,0,1800,46,,53,690,0,424,890,1117,227,3,0,890,1558,4531,546,140,0,0,105,40,,,,,,,,,0,0,,313,1509,false,46,178,,4,428,,0,28,0,0,360,0,0,0,1,0,0,83,0,0,,,,,,,,,,,,0,890,,,,,,,,,,,,22,,2040,2010-09-30
148,355,0,3235,,720,4,,0,220,,311,0,0,0,777,3403,726,410,1123,2634,4180,32,1282,33,,0,0,0,229,1815,1815,0,0,0,1815,1462,227,311,104,0,15,0,0,,,,,,,,,0,0,,307,218,true,30,576,,56,527,,0,0,0,0,305,0,0,0,11,0,0,0,0,0,,,,,,,,,,,,0,1815,,,,,,,,,,,,0,,2161,2010-09-30
3847,36,0,68236,,912,0,0,0,0,,121,0,0,0,30093,51341,3875,553,6869,35287,81434,246,26639,181,,529,15796,0,1779,7038,13015,5977,0,0,7038,13641,53668,0,109,0,918,718,0,0,,,,,,,,0,0,0,3707,6105,false,0,15,,6677,5236,,0,0,0,0,2604,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,7038,,,,,,,,,,,,0,,2376,2010-09-30
11,0,0,290,,44,0,82,0,86,,0,0,0,0,70,272,31,29,71,192,342,52,107,4,,1,0,0,14,92,92,0,1,0,92,28,110,0,3,0,0,0,0,,,,,,,,,0,0,,13,42,true,0,22,,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,92,,,,,,,,,,,,0,,2554,2010-09-30
265,0,0,16397,,2262,0,0,0,0,,1149,0,0,69,2780,15051,-221,706,2917,9086,17831,42,4916,100,,0,0,0,1253,2279,3594,1315,0,0,2279,1216,12638,1145,72,0,0,-1210,0,,,,,,,,,0,0,0,1825,618,false,0,281,,243,0,,0,0,0,0,126,0,0,0,0,88,0,0,0,0,,,,,,,,,,,,0,2279,,,,,,,,,,,,0,,2732,2010-09-30
41,29,0,1751,,138,2,876,0,876,,114,0,0,0,741,1395,175,116,353,977,2136,5,565,11,,1,191,0,59,395,409,14,0,0,395,149,457,86,12,7,8,0,0,,,,,,,,,0,0,,198,298,true,0,131,,124,132,,0,0,0,5,53,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,395,,,,,,,,,,,,0,,2750,2010-09-30
165,154,0,3830,,467,3,1474,0,1544,,325,5,0,0,914,4774,561,413,663,2229,5688,32,1479,34,,7,94,0,87,2610,2655,45,75,0,2610,37,1217,280,99,45,2,0,0,,,,,,,,,0,0,,296,253,true,0,565,,313,1178,,0,0,0,0,133,0,0,0,15,0,0,0,0,0,,,,,,,,,,,,0,2610,,,,,,,,,,,,52,,3252,2010-09-30
14,0,0,663,,126,0,57,0,57,,97,11,0,0,295,693,44,62,159,513,988,40,285,11,,18,0,0,69,139,179,40,0,0,139,107,323,77,30,0,1,-35,0,,,,,,,,,0,0,,98,135,false,0,50,,174,2,,0,0,0,0,14,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,139,,,,,,,,,,,,0,,3458,2010-09-30
97,118,7,5396,,508,0,337,0,337,,357,0,0,0,1230,5585,1361,817,1493,4430,6815,36,2424,58,,3,105,0,513,1777,2588,811,58,0,1777,1364,2648,357,75,19,0,-12,0,,,,,,,,,0,0,,424,526,false,0,539,,422,604,,0,0,0,0,458,0,0,0,6,0,0,92,0,0,,,,,,,,,,,,0,1777,,,,,,,,,,,,0,,3720,2010-09-30
247,0,0,4878,,1485,0,669,0,669,,0,0,0,0,819,4073,938,633,1297,3601,4892,0,1845,38,,2,26,0,459,-1060,-1060,0,0,0,-1060,864,1469,0,42,0,14,0,0,,,,,,,,,0,0,,275,227,true,0,391,,0,0,,0,0,0,0,262,0,0,0,43,0,0,0,0,0,,,,,,,,,,,,0,-1060,,,,,,,,,,,,0,,3953,2010-09-30
314,29,0,6362,,484,0,,0,0,,178,0,0,0,1752,5433,1254,555,3138,5875,7185,17,2268,57,,0,45,0,469,-680,-680,0,0,0,-680,2623,2518,145,38,15,0,302,0,,,,,,,,,0,0,,580,775,false,0,737,,270,358,,0,0,0,3,385,0,0,0,0,4,0,5,0,0,,,,,,,,,,,,0,-680,,,,,,,,,,,,0,,4138,2010-09-30
84,145,0,6606,,801,1,526,0,526,,719,38,0,0,1762,5710,1087,494,1600,4660,7472,0,2394,59,,2,490,0,666,1356,1395,39,0,0,1356,2161,2922,570,149,0,0,0,92,,,,,,,,,0,0,,382,655,true,0,196,,108,0,,0,0,0,0,451,0,0,0,0,0,0,50,0,0,,,,,,,,,,,,0,1356,,,,,,,,,,,,0,,4156,2010-09-30
104,170,0,4173,,286,1,,0,215,,294,0,0,0,1903,3331,53,226,833,2327,5234,26,1316,33,,0,0,0,178,271,317,46,33,0,271,703,2557,229,13,0,0,-301,0,,,,,,,,,0,0,,1030,756,false,0,412,,239,501,,0,0,0,0,128,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,271,,,,,,,,,,,,0,,4231,2010-09-30
671,303,0,7396,,568,2,,0,23,,865,0,0,5,3161,6107,1222,445,2183,5362,9268,4,2470,65,,7,240,0,709,1018,1150,132,11,0,1018,3168,3027,748,65,61,14,-157,0,,,,,,,,,0,0,,1209,969,false,0,610,,899,88,,0,0,0,-1,922,0,0,0,8,0,0,0,0,0,,,,,,,,,,,,0,1018,,,,,,,,,,,,0,,4437,2010-09-30
342,419,0,11211,,328,8,0,0,48,,509,0,0,0,3426,9211,1751,1226,2874,8041,12637,0,4178,83,,97,597,0,989,2151,2190,39,0,0,2151,1439,9287,334,150,0,0,0,0,,,,,,,,,0,0,0,958,1282,true,0,109,,364,545,,0,0,0,0,365,0,0,0,0,0,160,0,0,0,,,,,,,,,,,,0,2151,,,,,,,,,,,,0,,4839,2010-09-30
134,171,0,11773,,367,2,0,0,0,,1182,0,0,0,5474,8045,2519,190,5366,12086,13519,25,5065,100,,0,1823,0,1541,-3504,-5456,-1952,0,0,-3504,5999,5383,199,5,20,4,-474,0,,,,,,,,,0,0,0,1594,1918,false,0,24,,147,386,,0,0,0,5,341,0,114,0,2381,0,18,58,0,0,,,,,,,,,,,,0,-3504,,,,,,,,,,,,0,,5005,2010-09-30
497,152,0,27785,,108,0,0,0,0,,979,0,0,0,4615,24255,3149,4,2998,3895,28870,76,4791,29,,0,0,0,-3894,16952,17661,709,0,0,16952,4419,23258,269,15,0,1,1184,1800,,,,,,,,,0,0,0,3087,1016,true,0,0,,29,0,,0,74,0,0,87,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,16952,,,,,,,,,,,,0,,5069,2010-09-30
240,0,0,10492,,1012,0,1625,0,1827,,51,0,0,0,2700,8276,1094,799,2746,5691,10976,59,2526,62,,0,293,0,419,2039,3044,1005,202,0,2039,2525,4491,51,194,0,4,-72,0,,,,,,,,,0,0,0,1057,916,false,43,594,,366,4,,0,0,0,0,359,0,0,0,8,0,0,0,0,0,,,,,,,,,,,,0,2039,,,,,,,,,,,,0,,5135,2010-09-30
430,72,0,27302,,1304,0,24,0,523,,1397,0,0,953,7283,26650,5129,1768,5160,19022,33933,37,10570,247,,96,2360,0,3292,6154,8219,2065,436,0,6154,14792,10247,1004,19,0,14,-80,223,,,,,,,,,0,0,0,924,3454,false,0,436,,1025,4158,,0,0,0,-11,2269,0,0,0,7,0,0,0,0,0,,,,,,,,,,,,0,6154,,,,,,,,,,,,0,,5210,2010-09-30
200,4022,0,5914,,81,3,0,0,0,,1404,0,0,0,4122,8173,-424,399,2624,6915,12295,6,3762,71,,2805,184,0,529,2474,3406,932,0,0,2474,676,5062,1000,18,344,0,-1232,0,,,,,,,,,0,0,0,483,432,false,0,95,,3851,1117,,0,0,0,0,409,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,2474,,,,,,,,,,,,0,,5331,2010-09-30
924,0,0,16397,,2346,0,123,0,519,,685,0,0,0,2010,15697,1757,1063,2977,11985,17707,5,6540,132,,0,428,0,2352,4160,4252,92,0,0,4160,1912,11243,651,21,0,31,-2,26,,,,,,,,,0,0,0,494,143,true,0,377,,534,55,,0,17,0,0,653,0,116,0,0,0,0,0,0,0,,,,,,,,,,,,0,4160,,,,,,,,,,,,0,,5461,2010-09-30
264,0,0,2055,,282,4,768,0,778,,372,47,0,136,661,3063,401,76,530,1660,3724,0,1038,19,,0,1,0,92,1731,1804,73,13,0,1731,439,343,348,20,0,3,0,0,,,,,,,,,0,0,,161,215,true,0,213,,335,908,,0,1,0,0,172,0,0,0,9,7,0,0,0,0,,,,,,,,,,,,0,1731,,,,,,,,,,,,0,,5751,2010-09-30
52,-2,0,2839,,450,1,249,0,288,,5,0,0,0,760,2202,566,484,654,2028,2962,40,1073,26,,0,0,0,301,340,518,178,39,0,340,333,1515,5,32,0,1,-54,34,,,,,,,,,0,0,,237,439,false,53,200,,63,13,,0,0,0,-4,35,0,0,0,4,11,56,0,0,0,,,,,,,,,,,,0,340,,,,,,,,,,,,0,,6039,2010-09-30
7,0,0,1022,,43,14,131,0,142,,123,0,0,0,315,1091,179,162,353,861,1406,0,433,11,,0,0,0,75,287,364,77,0,0,287,276,357,123,58,6,0,0,0,,,,,,,,,0,0,,143,107,false,0,204,,189,58,,0,0,0,0,17,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,287,,,,,,,,,,,,0,,6141,2010-09-30
185,10,0,23884,,2590,15,276,0,528,,332,0,0,0,5743,19174,3473,1735,6232,15834,24917,25,6928,180,,0,0,0,2674,-3327,-5227,-1900,29,0,-3327,5926,5198,332,55,4,2,0,0,,,,,,,,,0,0,0,3105,2398,false,150,9492,,176,483,,0,0,0,3,1453,0,0,0,282,0,0,0,0,0,,,,,,,,,,,,0,-3327,,,,,,,,,,,,0,,6329,2010-09-30
2236,92,56,26570,,4523,1,249,0,1047,,2157,98,0,1411,5243,24629,7305,2381,7937,26122,29872,60,14339,267,,0,1329,0,3830,-21206,-21206,0,392,0,-21206,2619,18225,2078,47,323,1,-268,0,,,,,,,,,0,0,0,727,904,true,0,156,,932,53,,0,0,0,22,3347,0,16,0,4,397,11,0,0,0,,,,,,,,,,,,0,-21206,,,,,,,,,,,,0,,6972,2010-09-30
608,600,0,5052,,870,0,0,0,67,,1722,0,0,37085,608,7282,37073,0,30124,40412,7890,95,9516,74,,0,0,0,772,4138,4543,405,0,0,4138,0,0,1568,0,14,0,0,0,,,,,,,,,0,2,0,0,0,true,0,4115,,1021,0,,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,4138,,,,,,,,,,,,0,,7009,2010-09-30
103,10,0,3117,,201,0,203,0,203,,754,0,0,9,885,3291,439,202,814,2624,4176,0,1535,48,,0,0,0,275,818,941,123,0,0,818,1087,838,754,52,0,0,0,0,,,,,,,,,0,0,,220,510,false,35,753,,305,0,,0,0,0,0,228,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,818,,,,,,,,,,,,0,,7045,2010-09-30
88,0,0,1181,,240,2,136,0,136,,157,0,0,0,633,804,157,141,263,714,1437,0,404,8,,0,0,0,47,-225,-203,22,0,0,-225,355,240,157,23,0,0,0,0,,,,,,,,,0,0,,187,335,false,0,210,,91,6,,0,0,0,-2,18,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,-225,,,,,,,,,,,,0,,7157,2010-09-30
38,39,0,1518,,479,4,379,0,379,,77,0,0,0,445,1523,133,20,449,1246,1968,0,648,15,,0,23,0,149,426,439,13,0,0,426,130,432,77,47,5,0,0,0,,,,,,,,,0,0,,78,259,true,0,98,,131,238,,0,0,0,0,110,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,0,426,,,,,,,,,,,,0,,7456,2010-09-30
31,0,0,2706,,334,0,,0,72,,75,0,0,0,1081,1772,154,123,692,1396,2853,11,501,12,,0,49,0,203,-169,-169,0,0,0,-169,709,1316,75,29,0,1,-35,0,,,,,,,,,0,0,,461,511,true,0,275,,50,10,,0,0,0,-1,63,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,0,-169,,,,,,,,,,,,0,,7634,2010-09-30
6,0,0,5246,,872,4,248,0,248,,66,0,0,0,1506,3921,559,388,900,2670,5427,20,1496,33,,0,436,0,274,1245,1810,565,0,0,1245,1440,2265,51,97,0,15,0,0,,,,,,,,,0,0,,454,513,false,0,421,,76,0,,0,0,0,1,141,0,0,0,8,21,0,0,0,0,,,,,,,,,,,,0,1245,,,,,,,,,,,,0,,8033,2010-09-30
27,49,0,1333,,324,9,292,0,300,,213,0,0,0,396,2740,372,258,509,1597,3136,4,934,22,,0,0,0,154,1539,1539,0,8,0,1539,82,191,213,31,0,1,0,0,,,,,,,,,0,0,,210,128,true,0,436,,810,766,,0,0,0,0,107,0,0,0,0,0,0,7,0,0,,,,,,,,,,,,0,1539,,,,,,,,,,,,0,,8462,2010-09-30
48,0,0,1903,,322,0,,0,6,,0,0,0,0,393,1687,197,39,528,1321,2080,4,641,21,,0,0,0,152,266,445,179,0,0,266,816,219,0,3,0,0,0,0,,,,,,,,,0,0,,176,166,false,0,540,,173,0,,0,0,0,0,158,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,266,,,,,,,,,,,,0,,8631,2010-09-30
917,0,0,11585,,4127,1,0,0,0,,27,0,0,0,1095,10765,1047,388,1269,5578,11860,7,3222,49,,23,109,0,698,6084,6084,0,0,0,6084,4278,2934,0,5,0,44,0,0,,,,,,,,,0,0,0,33,8,true,0,246,,196,0,,0,0,0,0,644,0,389,0,15,0,0,0,0,0,,,,,,,,,,,,0,6084,,,,,,,,,,,,0,,9357,2010-09-30
85,0,0,2834,,189,1,1310,0,1355,,66,0,0,0,817,2257,150,78,372,1315,3074,117,870,15,,5,155,0,73,719,1042,323,0,0,719,338,863,62,52,0,0,0,0,,,,,,,,,0,0,,198,322,false,0,89,,56,0,,0,0,0,0,71,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,0,719,,,,,,,,,,,,0,,9553,2010-09-30
6934,2469,-1012,61395,,3823,38,0,0,0,,9063,0,0,263,24714,52954,8595,1367,34743,49365,77668,392,10991,250,,1406,8421,0,3631,8641,8641,0,0,0,8641,18480,39044,446,79,0,766,484,0,19,,,,,,,,0,0,0,2129,5745,true,0,48,,1221,4793,,0,98,0,0,6260,0,0,0,104,0,19,0,0,0,,,,,,,,,,,,0,8641,,,,,,,,,,,,1720,,9807,2010-09-30
75,0,0,2584,,393,0,379,0,410,,157,32,0,56,414,2899,606,406,632,2428,3313,288,1300,27,,0,79,0,332,873,912,39,32,0,873,488,1096,157,6,0,36,0,0,,,,,,,,,0,0,,70,184,true,0,197,,216,0,,0,4,0,0,56,0,164,0,5,79,0,0,0,0,,,,,,,,,,,,0,873,,,,,,,,,,,,0,,9955,2010-09-30
456,0,0,16031,,3302,7,0,0,63,,840,0,0,0,6263,11136,46,1641,4561,11224,17399,29,5081,122,,0,564,0,1582,-5945,-12287,-6342,61,0,-5945,3666,7724,822,31,0,34,-2952,0,,,,,,,,,0,0,0,2443,2769,false,17,1259,,227,231,,0,0,0,0,1275,0,0,0,3,25,54,0,0,0,,,,,,,,,,,,0,-5945,,,,,,,,,,,,0,,10250,2010-09-30
223,0,1009,8619,,507,1,264,0,479,,652,0,0,0,2959,6858,527,313,1778,5771,9817,18,3086,61,,0,535,0,907,458,373,-85,19,0,458,2034,5493,652,60,44,18,-440,120,,,,,,,,,0,0,0,992,1149,false,0,106,,108,401,,0,0,0,0,533,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,0,458,,,,,,,,,,,,0,,10849,2010-09-30
407,575,0,13354,,2425,1,1569,0,3231,,42,0,0,663,2740,11871,4078,1117,3252,9936,14611,35,5237,127,,301,311,0,1447,3813,5823,2010,206,0,3813,1707,5073,42,5,11,29,-126,292,,,,,,,,,0,0,0,833,883,false,0,918,,347,803,,0,0,0,7,852,0,0,0,1160,99,14,0,0,0,,,,,,,,,,,,0,3813,,,,,,,,,,,,0,,10858,2010-09-30
82,70,0,6164,,126,9,,0,74,,263,0,0,0,1676,4920,1012,566,1338,3966,6596,0,1969,59,,0,361,0,659,867,1211,344,65,0,867,3802,1874,167,54,0,12,0,8,,,,,,,,,0,0,,153,1026,false,0,288,,102,46,,0,0,0,0,438,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,867,,,,,,,,,,,,0,,11145,2010-09-30
258,215,0,8949,,1731,2,2026,0,2028,,1166,0,0,300,2326,9029,1561,979,1686,6402,11355,9,3821,58,,10,360,0,895,2605,3922,1317,0,0,2605,1135,3356,1094,26,0,55,0,0,,,,,,,,,0,0,0,898,774,false,0,699,,649,525,,0,0,0,0,280,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,0,2605,,,,,,,,,,,,0,,11640,2010-09-30
31,985,0,1981,,105,0,,0,57,,265,0,0,0,1219,2254,-160,137,845,1959,3473,6,1004,18,,0,190,0,110,243,170,-73,23,0,243,308,1467,244,160,19,1,-423,0,,,,,,,,,0,0,,315,523,false,10,34,,1144,76,,0,0,0,0,126,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,243,,,,,,,,,,,,0,,11837,2010-09-30
198,135,0,14871,,1770,34,0,0,713,,0,0,0,0,4178,10844,2186,1577,2356,5554,15022,0,2398,88,,0,0,0,800,2877,3386,509,335,0,2877,3049,8313,0,114,0,2,0,0,,,,,,,,,0,0,0,1746,2120,false,0,1026,,115,0,,0,0,0,0,488,0,0,0,121,0,0,0,0,0,,,,,,,,,,,,0,2877,,,,,,,,,,,,0,,12030,2010-09-30
48,0,0,4707,,642,0,,0,176,,283,4,0,0,729,4988,959,713,830,4353,5717,0,2757,69,,12,7,0,766,1084,1549,465,4,0,1084,1217,1936,283,49,51,0,0,0,,,,,,,,,0,0,,344,269,false,20,716,,79,644,,0,0,0,-19,265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1084,,,,,,,,,,,,0,,12142,2010-09-30
109,0,0,3750,,174,1,,0,49,,422,0,0,0,943,3605,332,193,866,2850,4548,1,1670,53,,3,119,0,314,517,544,27,30,0,517,1675,1691,335,48,0,0,-24,0,,,,,,,,,0,0,,269,395,false,4,157,,90,284,,0,0,0,0,159,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,0,517,,,,,,,,,,,,0,,12245,2010-09-30
82229,-171,0,1388320,,304709,0,1893,0,,0,29716,49744,294,58295,456025,1170263,613227,177090,400880,1066490,1626288,114,491259,10128,3017,1699,22430,83008,132946,208092,192016,-16076,3822,0,196215,481318,260545,8674,8623,226,11436,-6565,91545,0,6712,4000,0,0,,,,0,10712,3448,35879,219140,false,0,278162,61693,28954,117710,,1081,46856,0,4433,227131,0,41405,0,2649,0,0,0,0,0,0,-50797,0,0,0,,,,,,,11877,208092,,,,,,,,,,,,12002,,12311,2010-09-30
100,0,0,3411,,854,0,297,0,377,,94,0,0,0,1038,2534,175,69,605,1877,3572,4,950,25,,0,192,0,322,642,642,0,7,0,642,1081,1050,94,16,40,0,-11,0,,,,,,,,,0,0,,502,228,true,0,49,,24,39,,0,0,0,0,117,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,642,,,,,,,,,,,,0,,12647,2010-09-30
4,0,0,705,,62,1,46,0,46,,2,0,0,0,143,577,84,64,163,518,720,1,281,9,,0,0,0,74,88,123,35,0,0,88,392,104,2,1,0,1,0,0,,,,,,,,,0,0,,58,80,false,0,101,,10,0,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,88,,,,,,,,,,,,0,,12656,2010-09-30
152,36,0,6817,,289,0,,0,0,,11,0,0,0,1139,5718,536,326,942,4047,6857,28,2792,36,,0,42,0,313,1154,1916,762,0,0,1154,2140,4304,0,12,0,0,0,122,,,,,,,,,0,0,,731,202,false,0,84,,1,0,,0,83,0,0,103,0,0,0,-98,0,0,0,0,0,,,,,,,,,,,,0,1154,,,,,,,,,,,,0,,12937,2010-09-30
