RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4011,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4320,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD8761,RIAD8762,RIAD8763,RIAD9106,RIADA220,RIADA251,RIADA517,RIADA518,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB490,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33,IDRSSD,RCON9999
2602,14,0,3445,0,0,773,0,0,0,,703,0,0,13669,2603,3129,13677,0,10863,13022,5732,27,1988,48,,1,0,0,171,3020,3798,778,0,0,3020,,,461,0,95,0,0,0,0,,,,,,,,0,0,0,0,0,true,0,3445,,784,0,0,0,0,0,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,2006-03-31
47,0,0,889,474,91,31,60,0,60,,146,0,0,1,423,849,153,97,206,727,1272,21,409,45,,0,0,0,112,200,250,50,5,0,200,,,135,98,0,0,0,0,0,,,,,,,,0,0,,50,228,false,14,250,,185,0,0,0,0,0,0,54,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,2006-03-31
36,-6,0,303,147,40,6,53,0,53,,23,0,0,0,153,257,83,30,92,242,410,0,126,8,,2,0,0,24,61,92,31,0,0,61,,,23,7,0,0,0,0,0,,,,,,,,0,0,,26,82,false,0,63,,70,8,0,0,0,0,0,53,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7157,2006-03-31
604,0,0,9587,8409,1097,22,13,0,13,,246,3,0,0,2526,7513,1783,511,1683,4627,10039,2,2260,131,,23,486,0,675,2910,4579,1669,3,0,2910,,,235,11,91,29,0,639,316,,,,,,,,0,0,0,1020,382,false,15,53,,33,117,316,0,0,0,0,317,0,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7166,2006-03-31
44,0,0,378,77,116,0,151,0,152,,5,0,0,0,206,349,46,8,125,336,555,0,172,13,,10,0,0,39,52,59,7,0,0,52,,,5,20,0,0,0,0,0,,,,,,,,0,0,,15,117,true,0,33,,129,43,0,0,0,0,0,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7456,2006-03-31
14,0,0,572,227,229,4,0,0,17,,45,0,0,0,247,437,62,53,94,311,684,1,173,10,,1,0,0,44,95,123,28,0,0,95,,,45,8,4,5,0,0,0,,,,,,,,0,0,,110,114,false,0,99,,40,17,0,0,0,0,0,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7634,2006-03-31
23,0,0,1226,314,577,109,150,0,194,,15,0,0,0,481,899,210,157,179,501,1380,10,275,22,,0,179,0,47,412,608,196,0,0,412,,,15,46,0,8,0,0,3,,,,,,,,0,0,,79,154,false,0,141,,6,6,0,0,0,0,15,30,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,2006-03-31
417,0,0,29387,0,0,2233,0,0,0,,0,0,0,116528,40244,-8112,141224,0,65839,125623,32132,0,57156,1948,,0,39827,0,1752,4483,7642,3159,0,0,4483,,,0,0,0,512,0,5114,0,,,,,,,,0,0,0,0,0,false,0,29387,,0,0,0,0,0,0,0,19582,0,876,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417,2006-03-31
11,0,0,598,123,140,73,169,0,179,,72,0,0,0,352,688,114,90,123,418,1040,0,257,20,,0,0,0,38,384,384,0,10,0,384,,,72,17,0,1,0,0,0,,,,,,,,0,0,,232,92,true,0,156,,218,78,9,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8462,2006-03-31
25,-14,0,527,205,170,16,,0,1,,0,0,0,0,154,498,47,11,138,390,652,0,199,20,,3,0,0,53,94,139,45,0,0,94,,,0,4,0,0,0,0,0,,,,,,,,0,0,,34,88,false,0,151,,109,0,0,0,0,0,0,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,2006-03-31
1691,0,0,5098,2613,2344,3,0,0,0,,10,0,0,0,2012,3504,613,116,280,1690,5516,12,1010,55,,83,166,0,227,2427,2427,0,0,0,2427,,,0,11,0,14,0,0,3,0,0,0,0,,,,0,0,0,42,19,true,0,141,,377,2,3,0,0,0,0,494,0,173,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9357,2006-03-31
13,0,0,917,340,63,15,461,0,484,,4,0,0,0,382,586,35,29,86,304,968,8,199,12,,1,63,0,19,219,317,98,0,0,219,,,4,35,0,0,0,0,0,,,,,,,,0,0,,63,207,false,0,30,,24,0,0,0,0,0,0,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9553,2006-03-31
8470,0,0,40594,39036,1536,475,0,0,0,,3151,0,0,34,18226,29359,4244,683,2048,7474,47585,124,4259,231,,931,3800,0,1167,24629,24629,0,0,0,24629,,,90,91,0,362,0,0,13,,,,,,,,0,0,0,2361,2573,true,0,22,,2185,694,2,0,101,0,0,3339,0,0,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9807,2006-03-31
105,0,0,674,320,104,18,171,0,184,,14,26,0,25,351,737,453,127,214,885,1088,48,499,29,,0,22,0,117,289,305,16,26,0,289,,,14,8,0,12,0,0,16,,,,,,,,0,0,,108,108,true,0,66,,296,0,16,0,0,0,0,285,0,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,2006-03-31
29,-7,0,496,218,49,0,189,0,199,,19,0,0,0,224,506,66,50,123,482,730,1,265,20,,0,50,0,88,61,83,22,10,0,61,,,19,3,0,6,0,0,0,,,,,,,,0,0,,48,94,false,0,30,,74,134,0,0,0,0,0,14,0,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,2006-03-31
356,0,0,4785,3218,1070,46,0,0,30,,246,0,0,0,2250,3151,687,584,496,2801,5401,15,1886,110,,16,2,0,419,871,872,1,29,0,871,,,246,19,0,22,0,0,0,,,,,,,,0,0,0,814,1043,true,6,461,,79,208,0,0,0,0,5,98,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10250,2006-03-31
384,0,0,3649,3129,324,0,128,0,164,,203,0,0,0,1786,2500,252,110,339,1471,4286,9,934,55,,15,313,0,198,795,1164,369,36,0,795,,,178,17,0,20,0,1,0,,,,,,,,0,0,,542,515,false,0,32,,98,307,0,0,0,0,0,138,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10849,2006-03-31
452,0,0,5036,1711,1108,29,644,0,654,,7,0,355,111,2175,3781,1920,393,953,3195,5956,8,1769,140,,127,119,0,455,996,1531,535,0,0,996,,,7,0,2,16,0,0,85,0,0,0,0,,,,0,0,0,494,983,false,834,729,,505,0,84,0,2,548,0,508,0,18,0,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10858,2006-03-31
197,0,0,1983,1755,64,49,,0,23,,85,0,0,0,771,1438,237,177,266,1065,2209,1,592,58,,0,190,0,200,388,550,162,9,0,388,,,80,119,0,10,0,2,0,,,,,,,,0,0,,82,183,false,0,141,,73,8,0,0,0,0,0,58,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145,2006-03-31
440,59,0,2494,1192,662,9,363,0,372,,347,0,0,277,1420,1820,703,364,357,1464,3240,1,897,56,,30,113,0,210,783,1016,233,4,0,783,,,305,47,0,26,0,0,0,,,,,,,,0,0,,425,365,false,0,268,,275,88,0,0,0,0,0,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11640,2006-03-31
