"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
5135																107	995	601	8005	227	2811	166	60	0	0	0	3598	2209	0	0	Omnivest Receivable	Late Charges Assessed		
5210																0	9054	4504	41777	0	23852	0	0	0	0	0	4367	21117	0	0				
5247																0	0	55210	60979	350	408	0	0	0	0	0	5361	0	0	0				
5274																0	4103	451	5416	136	315	0	0	0	0	0	547	0	0	0				
5331																0	4659	1645	8971	816	2057	983	0	0	0	0	610	0	0	0	ACCRUED INTEREST ON SECURITIES PURCHASED			
5461																0	0	0	7469	0	5426	1635	0	0	0	0	2043	0	0	0	QZAB			
5751																0	251	33	3353	40	2182	0	0	0	0	0	887	2040	0	0				
6039																0	277	94	1772	0	726	351	0	0	0	0	675	0	0	0	SPLIT DOLLAR LIFE INSURANCE			
6057																11	143	0	395	43	72	0	0	0	0	0	180	0	0	0				
6141																0	0	0	372	59	59	0	0	0	0	0	313	0	0	0				
6329																286	995	1105	8801	350	4336	0	0	0	0	0	2365	3491	0	0				
6972																0	738	0	17245	0	12107	0	0	0	0	0	4400	8887	0	0				
7009																0	0	764	7274	0	4420	3868	0	0	0	0	2090	0	0	0	Other receivables			
7045																0	0	157	1348	0	312	0	0	0	0	0	879	0	0	0				
7157																0	23	42	353	0	39	0	0	0	0	0	249	0	0	0				
7166																0	2711	2133	24910	0	17621	0	0	0	0	0	2445	13431	0	0				
7456																0	186	0	666	0	95	31	63	0	0	0	385	0	0	0	PREPAID COMPUTER MAINTENANCE	PREPAID HEALTH INSURANCE		
7634																0	496	122	1173	69	106	0	0	0	0	0	449	0	0	0				
8033																74	1044	83	2592	23	774	4	21	36	0	0	691	616	0	0	Accrued Late Chgs on Lns. & Unpostables	Federal Income Tax Depreciation	Computer Software	
8417																0	29768	0	210974	0	153578	37372	49910	64466	0	0	27628	0	0	0	AIR Settlements	AIR Trust Fees	Intercompany Receivable	
8462																0	21	0	735	0	4	0	0	0	0	0	710	0	0	0				
8631																0	0	150	2109	0	1777	0	0	0	0	0	182	1572	0	0				
9357																0	789	0	16463	0	13671	3696	0	0	0	0	2003	0	0	0	Customer ATM Nevada			
9553																0	664	0	3408	102	934	0	0	0	0	0	1810	820	0	0				
9807																0	27225	0	73301	0	32609	31886	0	0	0	0	13467	0	661	0	Bank owned life insurance			
9955																0	423	0	1625	0	275	149	0	0	0	0	927	0	0	0	Federated - accounts receivable			
10157																0	599	245	1491	57	57	0	0	0	0	0	590	0	0	0				
10250																34	1025	0	3821	299	1062	487	0	0	0	0	1734	216	0	0	Computer Software			
10849																0	1932	502	5902	0	1561	0	0	0	0	0	1907	1304	0	0				
10858																0	1374	365	6966	638	1404	0	0	0	0	0	3823	0	0	0				
11145																0	879	401	2011	190	223	0	0	0	0	0	508	33	0	0				
11640																0	1750	1041	10419	0	5238	0	0	0	0	0	2390	4723	0	0				
11837																0	1278	98	2371	0	212	171	0	0	0	0	783	0	0	0	DDA Non-post Items			
12030																0	720	720	5554	76	1281	757	0	0	0	0	2833	447	0	0	RECLASSIFY NSF's			
12058																0	348	46	1416	61	62	0	0	0	0	0	960	0	0	0				
12142																0	499	631	3541	215	1171	124	0	0	0	0	1240	0	0	0	Deferred Loan Origination Cost			
12245																0	362	0	1159	174	229	0	0	0	0	0	568	0	0	0				
12311	0	89661	0	1845552	0	1621405	229240	0	0	0	0	134486	1017595	0	0		89661														Operating Lease assets			
12647																0	180	0	698	28	29	0	0	0	0	0	489	0	0	0				
12656																0	29	0	148	26	26	0	0	0	0	0	93	0	0	0				
12937																0	760	265	2066	210	268	0	0	0	0	0	773	0	0	0				
12946																0	1000	0	13456	0	9195	0	0	0	0	0	3261	8514	0	0				
12955																0	686	0	1348	59	68	0	0	0	0	0	594	0	0	0				
13037																0	41	2112	3980	312	1142	0	0	0	0	0	685	0	0	0				
13103																0	6438	0	16885	0	6820	2944	0	0	0	0	3627	1833	0	0	Dealer Reserves			
13251																0	141	0	761	0	240	0	0	0	0	0	380	240	0	0				
13457																0	3	0	1712	0	1212	0	0	0	0	0	497	1192	0	0				
14052																0	246	159	667	60	64	0	0	0	0	0	198	0	0	0				
14155																0	548	0	2842	95	1148	0	0	0	0	0	1146	998	0	0				
14258																0	4022	0	8612	418	1404	817	0	0	0	0	3186	0	0	0	Fine Arts			
14409	0	171033	0	737263	0	438664	0	0	0	0	0	127566	281793	24287	0		171033																	
14454																0	149	0	314	0	6	0	0	0	0	0	159	0	0	0				
14650																0	102	115	1370	33	1012	0	0	0	0	0	141	979	0	0				
14753																0	9	47	558	27	31	0	0	0	0	0	471	0	0	0				
14865																0	560	795	4277	0	1465	0	0	0	0	0	1457	1019	0	0				
15536																0	4984	6840	22803	222	1922	315	0	0	0	0	9057	0	0	0	REPOSSESSED COMMERCIAL PROPERTY			
16337																0	2036	522	13766	0	8947	0	0	0	0	0	2261	7731	0	0				
16458																0	675	71	2333	0	336	204	0	0	0	0	1251	0	0	0	IPS Deposit			
16551																0	1450	725	3778	247	693	133	0	0	0	0	910	299	0	0	Software			
16748																0	376	267	2850	0	1947	0	0	0	0	0	260	1644	0	0				
16944																0	0	7	251	41	41	0	0	0	0	0	203	0	0	0				
16953																0	0	0	371	9	9	0	0	0	0	0	362	0	0	0				
17110																0	219	0	3674	0	3116	2467	0	0	0	0	339	0	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE			
17147																21	4761	979	22620	947	13094	0	0	0	0	0	3786	11116	0	0				
17259																26	292	0	1885	67	1139	0	0	0	0	0	454	1044	0	0				
17464																0	3241	2017	29001	1897	19293	0	0	0	0	0	4450	15903	0	0				
17549																9	2756	0	11386	1940	6600	4643	0	0	0	0	2030	0	0	0	Participation certificate in corporate bonds with no determinable fair value			
17839																0	804	898	3766	43	143	90	0	0	0	0	1921	0	0	0	CRA Fund			
17950																0	932	285	3448	55	456	0	0	0	0	0	1775	305	0	0				
18050																0	800	1152	3808	219	326	0	0	0	0	0	1530	0	0	0				
18135																0	1267	0	5830	202	3468	0	0	0	0	0	1095	3131	0	0				
18368																0	2648	4222	11414	854	1172	0	0	0	0	0	3372	0	0	0				
18377																0	156	9	253	17	17	0	0	0	0	0	71	0	0	0				
18827																0	372	249	1699	109	178	0	0	0	0	0	900	0	0	0				
18836																0	625	582	5143	0	3220	0	0	0	0	0	716	2825	0	0				
18854																0	176	0	420	3	7	0	0	0	0	0	237	0	0	0				
18957																0	401	0	1980	0	1083	0	0	0	0	0	496	903	0	0				
19356																0	0	0	877	68	379	0	0	0	0	0	498	311	0	0				
19730																0	46169	3969	95616	0	38147	0	0	0	0	0	7331	35228	0	0				
19936																0	949	619	4291	0	1286	454	0	0	0	0	1437	756	0	0	Guilford Capital			
19972																0	136	195	2373	0	1965	0	0	0	0	0	77	1826	0	0				
20053																0	843	130	1290	0	27	0	0	0	0	0	290	0	0	0				
20147																0	460	0	1445	153	657	253	0	0	0	0	328	0	0	0	Fed INc Tax Payable			
20259																41	38	0	513	7	65	17	0	0	0	0	410	0	0	0	Non-posted DDA			
20370																0	363	779	6229	0	4506	0	0	0	0	0	581	3379	0	0				
20512																0	716	254	2089	0	554	0	0	0	0	0	565	0	0	0				
20633																0	434	1080	3058	197	353	0	0	0	0	0	1191	0	0	0				
20754																0	0	0	136	0	11	7	4	0	0	0	125	0	0	0	12-31-05 dda unposted/rej	curr st/curr fed txs pyble		
20839																0	779	379	2292	0	265	138	0	0	0	0	869	0	0	0	Non-post debits DDA			
20857																0	292	0	1672	325	598	0	0	0	0	0	782	273	0	0				
20866																0	693	428	6226	0	4511	0	0	0	0	0	594	3540	0	0				
21256																0	77	0	861	0	737	0	0	0	0	0	47	737	0	0				
21359																0	107	0	439	0	78	0	0	0	0	0	254	67	0	0				
21630																0	611	0	1078	18	31	0	0	0	0	0	436	0	0	0				
21658																0	660	0	3504	0	2030	0	0	0	0	0	814	1951	0	0				
22048																417	517	1706	9644	386	5562	0	0	0	0	0	1859	430	0	0				
22235																0	1092	1290	5341	213	706	230	248	0	0	0	2253	0	0	0	Non-post debits DDA	Investment in State of Georgia Fund		
22356																0	818	0	6256	0	3546	0	0	0	0	0	1892	2848	0	0				
22459																24	549	350	1666	248	275	0	0	0	0	0	492	0	0	0				
22543																0	195	0	645	0	53	0	0	0	0	0	397	0	0	0				
22552																0	334	0	987	34	96	0	0	0	0	0	557	0	0	0				
22730																0	271	76	1029	116	126	0	0	0	0	0	556	0	0	0				
22936																0	1031	886	4044	245	499	246	0	0	0	0	1628	0	0	0	Director Deferred Compensation Annuity Contracts			
22954																0	555	303	2546	0	928	0	0	0	0	0	760	773	0	0				
23036																0	0	1927	7636	43	52	0	0	0	0	0	5657	0	0	0				
23045																0	218	0	463	0	3	0	0	0	0	0	242	0	0	0				
23241																0	33102	15248	116145	0	54449	0	0	0	0	0	13346	36860	0	0				
23456																6	403	0	1214	38	44	0	0	0	0	0	767	0	0	0				
23504																0	1377	2283	9352	644	3068	0	0	0	0	0	2624	0	0	0				
23540																0	688	0	1945	147	198	0	0	0	0	0	1059	0	0	0				
23643																211	199	722	2891	177	454	0	0	0	0	0	1516	0	0	0				
23755																0	538	0	1187	170	274	100	0	0	0	0	375	0	0	0	Arrogated Investment Interest Receivable			
23812																0	5046	4515	13704	860	2103	0	0	0	0	0	2040	0	0	0				
24006																0	984	253	9706	2296	2515	0	0	0	0	0	5954	0	0	0				
24266																0	38242	10119	71860	2738	9552	0	0	0	0	0	13947	4265	0	0				
24453																0	498	0	1190	0	251	225	0	0	0	0	441	0	0	0	MEMBERSHIP			
24659																0	0	0	366	0	0	0	0	0	0	0	366	0	0	0				
24668																13	1671	0	2967	164	358	0	0	0	0	0	938	0	0	0				
24855																0	19	0	227	0	121	0	0	0	0	0	87	106	0	0				
24949																0	2683	1530	10413	0	3224	0	0	0	0	0	2976	2124	0	0				
25357																0	423	0	1310	66	574	69	10	429	0	0	313	0	0	0	Investments	Lease Purchase	NoN Post DDA	
25647																0	0	19	1815	76	1232	1147	0	0	0	0	564	0	0	0	Accounts Receivable			
25852																0	1729	19	4446	425	527	0	0	0	0	0	2171	0	0	0				
26149																0	0	51	507	0	56	0	0	0	0	0	400	0	0	0				
26233																0	2622	0	5646	0	890	0	0	0	0	0	2134	0	0	0				
26242																0	1845	1259	16022	0	10602	0	0	0	0	0	2316	10030	0	0				
26457																0	0	41	315	0	65	65	0	0	0	0	209	0	0	0	dda unposted			
26756																0	82	0	843	0	611	0	0	0	0	0	150	579	0	0				
26765																0	267	0	929	131	193	0	0	0	0	0	469	0	0	0				
26859																0	1417	1136	5382	283	1126	802	0	0	0	0	1703	0	0	0	dda rejects			
26916																0	3062	717	8827	321	3652	0	0	0	0	0	1396	0	0	0				
27548																0	5969	0	15261	312	7259	0	0	0	0	0	2033	6754	6	0				
27614																0	1356	200	7965	0	4926	0	0	0	0	0	1483	4382	0	0				
27838																0	2529	0	4026	82	126	0	0	0	0	0	1371	0	0	0				
27847																0	790	0	4569	139	2026	0	0	0	0	0	1753	1243	0	0				
28013																0	11929	8972	58686	320	32124	0	0	0	0	0	5661	31635	0	0				
28152																0	317	0	1415	16	831	0	0	0	0	0	267	812	0	0				
28255																0	364	0	1581	178	681	214	0	0	0	0	536	0	0	0	Return Items in Progress			
28349																0	521	0	3250	157	2535	0	0	0	0	0	194	1913	0	0				
28406																0	3255	0	33815	0	23208	0	0	0	0	0	7352	21592	0	0				
28572																0	1018	0	2378	43	1187	0	0	0	0	0	173	1136	0	0				
28732																0	234	392	2681	0	1528	0	0	0	0	0	527	1392	0	0				
29104																0	11024	3307	40290	0	20257	0	0	0	0	0	5702	19463	0	0				
29159																0	119	0	260	6	6	0	0	0	0	0	135	0	0	0				
29252																0	1009	189	4092	0	2342	0	0	0	0	0	552	2103	0	0				
29636																0	3747	1961	27154	0	16751	0	0	0	0	0	4695	16046	0	0				
29850																11	0	63	1676	40	1237	0	0	0	0	0	376	1180	0	0				
29944																0	315	42	880	23	39	0	0	0	0	0	484	0	0	0				
29953																0	712	0	1538	60	146	69	0	0	0	0	680	0	0	0	(1950) TIF Rev Bond			
30052																0	40	0	198	17	32	15	0	0	0	0	126	0	0	0	Fees receivable			
30155																0	1175	474	3813	216	465	0	0	0	0	0	1699	0	249	0				
30258																0	645	0	3573	0	1875	0	0	0	0	0	1053	1107	0	0				
30418																0	0	6016	11561	528	535	0	0	0	0	0	5010	0	0	0				
30502																0	5540	2442	15264	0	4736	3000	0	0	0	0	2546	0	0	0	Loan payment receivable			
30650																0	818	404	2327	102	129	0	0	0	0	0	976	0	0	0				
30810																0	19436	86840	1587771	0	1094784	538752	0	0	0	254264	132447	0	0	433312	Other amounts due from securitization			
30856																0	988	0	2850	0	821	0	0	0	0	0	1041	376	0	0				
31134																0	409	151	2565	0	1335	271	0	0	0	0	670	712	0	0	Life Insurance-NY Life			
31255																0	497	1143	8882	0	6313	0	0	0	0	0	929	5825	0	0				
31657																56	0	0	668	0	56	0	0	0	0	0	612	0	0	0				
31826																0	764	374	2791	0	376	0	0	0	0	0	1277	0	0	0				
31835																0	740	1011	9113	0	5857	0	0	0	0	0	1505	4791	0	0				
32159																0	507	13	1714	0	567	319	0	0	0	0	627	0	0	0	SERVICING ASSET LOAN SALES			
32234																0	43	0	746	33	33	0	0	0	0	0	670	0	0	0				
32766																0	24	28	457	33	46	0	0	0	0	0	359	0	0	0				
33147																0	1146	126	3847	329	805	226	0	0	0	0	1770	0	0	0	Data Processing Software, net of depreciation			
33259																0	1164	57	4400	132	431	299	0	0	0	0	2748	0	0	0	Computer Software			
33268																0	75	0	1015	36	255	0	0	0	0	0	685	187	0	0				
33549																0	10	31	349	0	114	0	0	0	0	0	194	95	0	0				
33727																0	1101	2324	13482	1196	8569	0	0	0	0	0	1488	6398	0	0				
33754																0	0	0	288	25	25	0	0	0	0	0	263	0	0	0				
33772																0	14385	0	69138	0	45322	0	0	0	0	275	9156	43415	0	0				
33839																0	132	0	343	18	18	0	0	0	0	0	193	0	0	0				
33857																0	556	0	1560	137	278	0	0	0	0	0	726	0	0	0				
34153																0	5427	0	10537	515	1363	0	0	0	0	0	3747	0	0	0				
34359																0	311	233	1556	55	717	0	0	0	0	0	295	658	0	0				
34425																0	1373	0	4304	0	1620	522	0	0	0	0	1311	0	0	0	Pension Plan			
34434																0	299	404	2213	402	475	0	0	0	0	0	1035	0	0	0				
34452																0	57	0	1313	0	840	0	0	0	0	0	416	554	0	0				
34537																0	6551	5635	25802	2098	7114	0	0	0	0	0	6502	0	0	0				
34555																0	1405	408	7404	102	4210	0	0	0	0	0	1381	4001	0	0				
34742																0	2173	927	9942	0	5383	0	0	0	0	0	1459	4626	0	0				
34836																0	0	51	570	0	299	0	0	0	0	0	220	227	0	0				
34863																42	0	0	280	0	117	49	0	0	0	0	163	0	0	0	Unposted Debits in Demand Accounts			
35057																0	622	41	2239	0	952	0	0	0	0	0	624	883	0	0				
35244																0	1952	569	6257	304	1910	0	0	0	0	0	1826	1563	0	0				
35301	0	30361	0	2691926	0	2255814	833747	0	0	0	0	405751	0	0	0		30361														Income Receivable Fee Revenue			
35570																0	52279	19287	169269	0	78388	0	0	0	0	0	19315	77359	0	0				
35646																0	192	418	1370	0	551	0	0	0	0	0	209	498	0	0				
35842																0	370	0	1703	47	811	0	0	0	0	0	522	764	0	0				
35936																0	0	9	183	0	13	0	0	0	0	0	161	0	0	0				
36054																0	5441	1961	28278	0	15481	0	0	0	0	0	5395	13252	0	0				
36344																0	2598	13	9939	227	5037	0	0	0	0	0	2291	4764	0	0				
36456																0	158	0	1750	0	581	394	0	0	0	0	1011	0	0	0	DDA SUSPENSE			
36858																0	848	0	2357	0	639	369	0	0	0	0	870	0	0	0	Reclass Unposted DDA Debits			
36933																0	839	280	2430	171	529	0	0	0	0	0	782	353	0	0				
37051																0	280	188	1150	0	440	0	0	0	0	0	242	402	0	0				
37341																0	19	0	807	26	638	4	0	0	0	0	150	592	0	0	other assets			
37350																0	253	0	564	0	0	0	0	0	0	0	311	0	0	0				
37378																0	174	165	2167	62	792	0	0	0	0	0	1036	398	0	0				
37435																0	1530	1637	8457	412	1774	1014	0	0	0	0	3516	0	0	0	State Tax Credits 19828			
37640																0	3077	54	14489	0	9264	0	0	0	0	0	2094	8610	0	0				
37659																16	0	0	646	9	303	0	0	0	0	0	343	265	0	0				
37743																0	276	162	776	40	44	0	0	0	0	0	294	0	0	0				
37949																0	1258	0	7379	0	4411	0	0	0	0	0	1711	4279	0	0				
38526																0	1496	862	6676	0	3652	0	0	0	0	0	666	2833	0	0				
38535																0	1473	0	12894	0	9416	0	0	0	0	0	2005	9084	0	0				
38740																0	2288	627	3928	58	139	0	0	0	0	0	874	0	0	0				
39327																0	0	82	6402	0	4820	0	0	0	0	0	1500	4368	0	0				
39420																0	3757	3152	26693	0	16748	0	0	0	0	0	3036	13934	0	0				
39475																0	5527	4715	36143	0	18932	0	0	0	0	0	6969	16987	0	0				
39756																0	1278	0	4598	0	1648	0	0	0	0	0	1672	1097	0	0				
39934																0	676	632	5903	0	4011	0	0	0	0	0	584	3373	0	0				
40033																0	304	0	4216	10	3335	0	0	0	0	0	577	3325	0	0				
40305	0	10088	0	91986	0	64121	30616	0	0	0	0	17777	0	0	0		0														Taxes Receivable			
40350																0	223	0	684	0	34	0	0	0	0	0	427	0	0	0				
40707																0	1706	306	5029	0	2250	424	545	0	0	0	767	0	0	0	Keene Lease Assett	Deposit Premium		
40855																0	337	0	771	0	47	0	0	0	0	0	387	0	0	0				
41245																0	45	63	964	22	690	0	0	0	0	0	166	668	0	0				
41553																0	99	0	1058	0	7	0	0	0	0	0	952	0	0	0				
41629																0	1016	178	2956	380	1195	326	0	0	0	0	567	0	0	0	Computer Software (net)			
41647																0	13057	1158	23320	0	3394	0	0	0	0	0	5711	2910	0	0				
41759																0	66	0	1347	29	851	0	0	0	0	0	430	822	0	0				
41825																0	0	240	1395	187	232	0	0	0	0	0	923	0	0	0				
41937																0	307	0	898	35	96	55	0	0	0	0	495	0	0	0	ACCRUED INTEREST U.S. GOVERNMENT AGENCIES			
41955																0	168	0	897	0	386	0	0	0	0	0	343	244	0	0				
42037																0	59	58	760	72	126	0	0	0	0	0	517	0	0	0				
42055																27	344	0	2561	80	1145	112	0	0	0	0	1072	926	0	0	SOFTWARE			
42354																0	213	0	2497	0	1619	0	0	0	0	0	665	1572	0	0				
42420																0	49830	24012	241154	0	136656	0	0	0	0	0	30656	129871	0	0				
42448																33	2312	739	9552	397	832	226	0	0	0	0	5669	0	0	0	COMPUTER SOFTWARE			
42457																0	2	0	603	58	146	15	0	0	0	0	455	70	0	0	Income Tax Receivable			
42541	0	97765	44660	1017073	0	779266	0	0	0	0	0	95382	631459	0	0		97765																	
43052																0	2881	58	5805	0	2290	0	0	0	0	0	576	2290	0	0				
43155																0	1005	1070	6312	0	2971	1328	0	0	0	0	1266	1244	0	0	Security Deposit-Outsource			
43173	0	72691	0	137192	0	26751	14613	0	0	0	0	37750	0	0	0		72691														Deferred Tax due to unrealized loss			
43324																0	713	313	1584	74	74	0	0	0	0	0	484	0	0	0				
43351																0	0	0	36	0	31	31	0	0	0	0	5	0	0	0	IENC			
43454																0	25	27	282	25	25	0	0	0	0	0	205	0	0	0				
43511																0	5737	1131	19934	0	10894	0	0	0	0	0	2172	9860	0	0				
43641																0	684	0	1051	43	43	0	0	0	0	0	324	0	0	0				
43744																0	1342	39	2041	47	113	0	0	0	0	0	547	0	0	0				
43856																0	382	101	1309	0	580	0	0	0	0	0	246	527	0	0				
43959																0	51	364	1040	118	178	54	0	0	0	0	447	0	0	0	Account Receivables			
44040																0	686	1781	9827	0	5096	0	0	0	0	0	2264	4967	0	0				
44134	0	6731	7978	35924	508	12240	818	0	0	0	0	8975	145	0	0		0														Gen AR			
44433																0	2910	950	7329	364	1182	314	0	0	0	0	2287	0	0	0	Software Costs Core System			
44451																0	56	125	779	43	172	125	0	0	0	0	426	0	0	0	Book Value Computer Software			
44602																0	15017	60407	245467	0	153229	101616	0	0	0	0	16814	0	0	0	Account Receivable			
44741																0	529	319	3819	867	1381	0	0	0	0	0	1590	0	0	0				
44750																0	916	1713	4156	0	460	0	0	0	0	0	1067	0	0	0				
44929																0	417	0	839	94	94	0	0	0	0	0	328	0	0	0				
45038																0	264	217	1200	0	14	0	0	0	0	0	705	0	0	0				
45047																0	510	0	3397	0	2176	0	0	0	0	0	711	2020	0	0				
45056																0	0	0	808	104	123	19	0	0	0	0	685	0	0	0	Income Taxes Payable			
45430																0	560	537	4405	0	2811	0	0	0	0	0	497	2653	0	0				
45458																0	34	42	204	20	34	0	0	0	0	0	94	0	0	0				
45551																0	4115	0	17405	434	8674	0	0	0	0	0	4616	7867	0	0				
45560																0	4217	0	21419	2553	14775	0	0	0	0	0	2427	11199	0	0				
45627																0	45790	22535	192054	0	102976	0	0	0	0	0	20753	81062	0	0				
45775																0	323	156	4031	0	2766	2613	0	0	0	0	786	0	0	0	BOLI			
46053																0	1110	0	3544	0	1502	0	0	0	0	0	932	1278	0	0				
46941																0	462	148	1389	85	85	0	0	0	0	0	694	0	0	0				
47153																0	2	0	442	0	14	0	0	0	0	0	426	14	0	0				
47247																0	781	439	3088	0	840	330	0	0	0	0	1028	0	0	0	Software License			
47256																0	215	88	498	42	42	0	0	0	0	0	153	0	0	0				
47452																0	36	273	557	0	18	0	0	0	0	0	230	0	0	0				
47500																0	1465	696	3868	264	416	0	0	0	0	0	1291	0	0	0				
48057																0	242	0	2605	0	1461	0	0	0	0	0	902	1286	0	0				
48150																0	155	16	452	0	22	0	0	0	0	0	259	0	0	0				
48374																0	4328	0	21263	0	12367	0	0	0	0	0	4568	9956	0	0				
48440																0	153	197	2271	0	1717	0	0	0	0	0	204	1702	0	0				
48552																0	397	0	2655	0	1767	0	0	0	0	0	491	1720	0	0				
48730																0	1415	138	3917	29	757	647	0	0	0	0	1607	81	0	0	Accounts Receivable- Misc			
49054																0	430	4	1413	0	313	239	0	0	0	0	666	0	0	0	Discount on issued C.D.'s			
49148																0	403	0	2565	0	1538	0	0	0	0	0	624	1501	0	0				
49241																0	2488	776	14305	0	7865	0	0	0	0	0	3176	6100	0	0				
49344																0	2642	361	5653	120	2186	0	0	0	0	0	464	1691	0	0				
49643																0	1039	0	1193	14	29	0	0	0	0	0	125	0	0	0				
49652																0	407	303	1773	44	229	185	0	0	0	0	834	0	0	0	Accrued Income Tax Asset			
