"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	
1351																																																																																																		0	0	14150	0	0	0	0	0	0	21999	21490	3000	2897	0	0	0	0	394	392	0	0	0	0	0	0	365	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33059	32526	3000	2897	0	10301	10280	0	0	2000	1979	5141	0	0	1117	4024	22305	3420	4331	0	0	0	394	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1454																																																																																																		0	0	22843	990	986	0	0	0	0	0	0	96057	94093	0	0	4923	4835	0	0	10882	10725	0	0	0	0	0	0	14155	13759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152247	149761	0	0	0	25235	25247	80752	79058	3782	5	116	4972	27784	48688	7561	26970	4351	891	698	6778	1498	4995	700	2268	11491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1557																																																																																																		0	0	4137	0	0	0	0	0	0	0	0	9297	9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	1126	9637	9565	0	1119	1126	340	346	0	0	4081	0	0	924	3157	4643	1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																																																																		0	0	28924	0	0	0	0	0	0	0	0	25447	25036	0	0	9	9	0	0	438	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30233	29915	0	0	0	4339	4432	0	0	5387	0	0	0	5387	11912	10794	1375	0	322	31	9	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1669																																																																																																		0	0	22105	0	0	60341	59827	52765	51617	0	0	0	0	0	0	0	0	31	33	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70037	69567	52779	51631	0	9665	9707	0	0	0	0	30158	0	0	9137	21022	43317	39369	8778	0	0	14	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1829																																																																																																		0	0	10568	0	0	0	0	0	0	0	0	21529	21200	0	0	2035	2083	0	0	39822	38655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111557	112345	0	0	0	46068	46865	992	966	5024	2103	3542	0	5099	4676	5199	36773	16317	0	0	0	2823	26542	11373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856																																																																																																		0	0	162676	0	0	0	0	0	0	9830	9629	21494	21039	0	0	0	0	0	0	993	960	0	0	0	0	103237	102898	73595	71742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115062	114444	96082	93741	0	1995	1917	0	0	0	0	75	0	0	75	0	75	1750	30964	0	0	0	0	0	960	0	94296	80683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2040																																																																																																		0	0	2958	0	0	0	0	0	0	0	0	2504	2500	0	0	0	0	0	0	382	372	0	0	0	0	0	0	2444	2403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26208	26308	0	0	0	20220	20375	0	0	2338	658	658	1218	1119	3563	3500	13475	0	0	0	0	372	0	0	892	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161																																																																																																		0	0	12153	0	0	0	0	0	0	0	0	15802	15616	96	105	65	70	0	0	6450	6293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	105	27912	27490	0	0	0	5595	5511	0	0	13882	0	0	2997	10885	0	3964	3282	0	0	0	0	4394	1932	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2376																																																																																																		0	0	249221	0	0	0	0	0	0	20500	20181	0	0	16729	16593	8515	8528	128311	125223	12400	12466	0	0	0	0	163427	158034	0	0	0	0	0	0	3007	2960	0	0	0	0	2000	2044	0	0	0	0	331974	322991	31379	31502	3351	0	0	0	0	0	0	15085	8464	8464	0	15085	5415	0	2044	0	4184	20015	60795	49587	28299	3154	129898	36537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2554																																																																																																		0	0	1646	0	0	0	0	0	0	0	0	2399	2327	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2449	2377	0	0	0	50	50	0	0	0	0	0	0	0	0	0	1413	964	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																		0	0	44624	0	0	0	0	0	0	0	0	22323	21869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271	2220	0	0	0	0	0	0	60171	59239	0	0	0	35577	35150	1000	988	20712	0	0	3247	17716	32718	5558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																																																																		0	0	8727	506	492	0	0	0	0	0	0	6978	6800	0	0	2592	2563	0	0	2981	2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13654	13347	0	0	0	597	590	0	0	164	0	0	0	164	2120	2986	2612	0	885	976	950	1863	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2938																																																																																																		0	0	44359	0	0	0	0	0	0	0	0	36565	35944	0	0	0	0	0	0	2494	2406	0	0	0	0	0	0	2566	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45663	45118	0	0	0	4038	4227	3000	2957	6108	0	0	3544	2564	11458	8048	14557	0	0	0	0	610	1796	0	1974	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3252																																																																																																		0	0	42977	0	0	0	0	0	0	7095	7003	13467	13368	0	0	5734	5645	0	0	9562	9293	0	0	0	0	0	0	461	450	0	0	0	0	0	0	913	900	0	0	868	863	0	0	0	0	9645	9537	39950	39298	0	2550	2534	8945	8779	7321	7237	8208	0	0	405	7724	9201	5705	7856	1765	6581	79	229	4436	3395	216	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3458																																																																																																		0	0	6005	1782	1763	0	0	0	0	0	0	5619	5528	0	0	48	48	0	0	112	110	0	0	0	0	0	0	111	109	0	0	0	0	0	0	0	0	200	200	301	299	0	0	0	0	2782	2772	7973	7857	0	1753	1743	0	0	0	0	3056	0	0	1288	2797	5235	716	336	0	0	0	48	110	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829	829	0	0	0	0	0	0	
