"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	
68756																																	0	23438	5486	959	10541		514		10764	0			17677	0	16753	0	0	124276	0	0			0	35290	2854	4566	39770	4920	7055	19003	3272	394	0	35195	22665	15945	13776	981	0								0	0			0	0	
68831																																	0	6716	409	81	10800		5		144	0			2455	7	7671	0	1045	41948	0	0			0	12544	71	258	12234	1278	621	4867	4849	631	198	9607	3277	8812	7016	326	215								0	0			0	0	
68840																																	0	10738	7218	531	13696		269		9108	0			12399	5308	2846	0	839	86968	0	0			0	20019	3717	5449	38748	2579	6869	4885	2468	1162	1767	26839	17902	13649	5503	1822	669								20	260			0	0	
68859																																	0	62406	1529	5837	69190	0	610	610	1194	0	19182	0	19182	24217	7198	0	0	210022	460	0	0	0	2381	16179	2662	7366	61722	3426	2218	2580	3864	1089	3002	105316	17127	35840	24169	7429	4407	0	0	0	0	0	0	0	0	278	0		0	0	
68943																																	0	5190	6986	5616	12875		686		2987	0			8359	540	28156	0	775	94865	0	19			0	22372	212	12237	14535	4392	5037	5297	4205	3115	308	17902	8485	22386	20034	2207	1288								45	47			0	0	
69333																																	0	63796	9751	8851	133715	23	787	764	903	3	50822	0	50822	20425	34568	0	680	498924	0	1724	1724	0	14	165419	7048	28809	153908	10384	15701	30632	63358	42367	2952	176161	29359	48793	67669	11197	0	0	0	0	0	0	0	0	0	435	0		0	0	
69351																																	0	7937	7	0	12239		276		6	209			2715	634	692	0	0	25460	0	0			0	704	219	257	9629	96	257	351	0	0	0	6358	13581	2321	1025	323	209								0	31			0	0	
69650																																	0	0	1173	0	11		0		1371	0			575	0	276	0	196	5230	0	0			0	1628	0	0	2381	3	1238	388	0	0	0	762	378	1692	169	301	300								0	0			5230	5230	
69678																																	0	3375	17046	6585	66198	0	1503	1503	18134	0	42581	0	42581	2071	11086	0	2007	253157	0	0	0	0	1771	75728	3432	72912	53104	3433	13609	22767	23377	11746	541	59963	16457	35652	37099	20646	7125	0	0	0	0	0	0	0	2766	645	0		0	0	
69847																																	0	0	513	0	1891		0		1161	0			884	0	1375	0	80	7886	0	0			0	1890	92	418	1972	16	162	162	22	1225	259	896	898	1105	989	1797	297								0	0			0	0	
70049																																	0	40190	15719	81	76877		0		1204	0			17366	12434	4199	0	149	204011	0	0			0	9352	26259	9205	103411	3498	163	1548	182	729	3216	123467	22262	34828	13331	571	0								0	181			0	0	
70058																																	0	1182	2485	0	3767		588		1005	0			4744	1248	5604	0	20	37464	0	0			0	16392	429	5231	8468	1085	1280	5683	2517	2939	2872	5448	5809	4873	3830	667	384								0	0			0	0	
70076																																	0	1888	0	8	362		0		0	0			114	0	386	0	0	8462	0	0			0	5042	662	442	2637	100	266	158	85	1928	2505	2296	269	610	126	119	0								0	0			0	0	
70151																																	0	3761	245	4083	24078		2		250	154			2641	354	2095	0	0	47227	0	0			11	8274	1359	5450	1832	1137	1173	2800	1857	829	479	6409	2113	4681	16517	5863	3370								0	85			0	0	
70218																																	0	2240	0	24839	26538		66		0	0			7068	0	33	0	0	66096	141	0			0	5251	121	4519	5443	1424	1850	707	608	567	95	10194	46124	2288	1005	232	0								0	81			0	0	
70254																																	0	0	699	0	539		0		4374	0			2448	0	990	0	0	10017	0	0			0	967	0	0	6589	40	147	194	434	151	0	2902	3509	1091	1207	280	0								0	0			0	0	
70414																																	0	2267	2057	3517	4923		0		538	0			12578	1578	7845	0	464	172018	1	0			0	130231	5817	95086	7363	1044	2349	1475	3314	56520	65468	7209	1204	3574	4659	15181	9955								0	204			0	0	
70638																																	0	5573	41295	443	17994		176		1486	0			4396	0	8532	0	574	98766	32	0			0	17583	607	11531	19030	7367	5279	1366	2250	1321	0	20764	17301	9125	20221	11349	684								0	139			0	0	
70955																																	0	0	452	0	55		3		3314	0			1284	0	432	0	126	6231	0	0			0	565	0	0	2334	0	20	110	435	0	0	778	1559	936	2153	161	0								0	0			0	0	
71318																																	0	32407	0	2853	80394	0	1249	1249	0	0	53569	0	53569	15202	1431	0	2163	289029	0	23384	23384	0	0	62318	14041	37135	93057	1277	2081	8744	25833	19594	4789	89887	4164	40883	56550	34030	91	0	0	0	0	0	0	0	0	18	0		0	0	
71457																																	0	94	38900	0	22417		133		16661	0			5018	0	1917	0	0	87752	0	0			0	2534	47	0	47271	121	386	1075	858	94	0	36315	10489	24332	12083	1999	0								0	31			0	0	
71859																																	0	0	972	0	142		11		794	0			736	0	887	0	0	5433	0	0			0	1891	0	0	4499	1445	34	265	76	49	22	2909	111	215	150	0	157								0	0			0	0	
72258																																	0	5629	6727	614	13922		37		8879	0			24953	0	14137	0	0	92916	0	1980			0	11915	2525	0	28075	575	1269	2176	5301	2475	119	7339	18892	14129	21725	17334	1582								1316	282			0	0	
72351																																	0	1455	4243	605	2239		150		6262	0			6825	70	4659	0	8	35708	0	0			0	9180	0	0	14285	443	709	3304	4176	123	19	8784	4349	7020	5294	23	259								0	12			0	0	
72454																																	0	2380	12361	0	5909		32		7202	0			8720	2956	3381	0	0	51346	0	2186			0	4939	755	0	18531	669	834	3278	120	38	0	9980	10363	17582	5438	2689	147								475	50		0	0	0	
72614																																	0	180418	16735	5167	514309	16	1158	1142	4284	0	147555	0	147555	55746	49019	0	15200	1396120	0	0	0	0	1828	376144	29807	193543	459251	97033	79180	149703	5138	9366	35399	433965	105474	335517	68025	16599	58974	0	0	0	0	0	0	0	0	578	0		0	0	
72678																																	0	0	0	0	57	0	5	5	0	0	0	0	0	989	10053	0	0	55421	26	0	0	0	0	42276	2067	18224	1342	311	883	564	511	14486	23243	1813	392	3351	3715	2892	686	0	0	0	0	0	0	0	0	0	0		0	0	
73031																																	0	13707	0	3973	22391		5801		0	0			4373	4505	178	21	0	85880	0	0			5561	30463	468	26444	17690	7579	4896	11448	4749	698	1091	28924	2438	8550	14441	1065	0								0	0			0	0	
73116																																	0	104933	8676	10480	177934	0	0	0	34	0	30891	0	30891	18938	2340	0	0	430686	36	0	0	0	0	43440	32983	13592	76479	18698	8106	3401	7217	3098	2864	225196	7664	21262	87958	42747	2358	0	0	0	0	0	0	0	0	73	0		0	0	
73152																																	0	378	4244	327	1618		154		6065	0			3531	0	3818	0	0	24382	13	22			0	4091	147	0	6310	38	372	121	1036	2447	50	3705	4692	3162	5095	3432	184								0	0			0	0	
73554																																	0	641	8431	0	672		223		26187	0			6317	35	3162	0	549	47780	0	254			0	1309	0	0	27535	158	75	357	391	258	43	33298	4446	2019	1939	3995	0								0	0			0	0	
73956																																	0	537	2761	43	3303		0		4328	380			5042	131	1639	0	81	20132	0	207			0	2060	0	201	9555	85	63	261	168	1268	215	3040	6367	2116	2305	3899	330								0	0			0	0	
74056																																	0	1795	14747	890	2769		738		20561	0			4338	76	2465	0	0	51769	0	0			674	3390	0	0	22171	296	364	1450	1172	90	0	31430	2683	4947	6554	2231	534								0	0			0	0	
74140																																	0	32204	9487	8747	79187	0	299	299	3756	407	47540	0	47540	21772	19299	0	0	390886	0	0	0	0	0	142791	22584	0	98619	3227	18333	52428	40041	22309	6217	87391	23506	61505	69961	4869	315	0	0	0	0	0	0	0	1722	1498	0		0	0	
74159																																	0	623	3456	0	2762		39		7274	0			1830	0	499	0	0	16719	0	0			0	193	43	0	7603	0	2	147	44	0	0	7181	1959	4465	1659	703	559								0	0			0	0	
74337																																	0	879	0	0	3793		478		0	0			7	228	724	0	0	39019	12	0			433	31148	1774	8010	768	128	1724	981	1438	12036	14841	1397	200	739	2285	3220	42								0	0			0	0	
74403																																	0	24409	0	3861	81460	0	120	120	0	0	15138	0	15137	14594	40766	0	0	304732	0	0	0	0	0	121429	2742	59815	29983	4828	2336	32187	19729	31465	30650	47099	11084	36781	43282	42329	2583	0	0	0	0	0	0	0	0	214	0		0	0	
74449																																	0	0	305	0	260		7		280	0			425	0	650	0	335	9248	0	0			0	6276	710	4538	5865	1012	3526	728	889	121	0	314	1013	1317	328	0	0								0	0			0	0	
74458																																	0	48	3699	0	5856		94		4796	0			28446	960	2229	0	0	50039	0	0			0	3796	115	0	30218	1512	362	1229	664	29	0	24195	4149	11417	5894	433	155								0	0			0	0	
75053																																	0	33839	4744	6616	54317	0	415	415	5906	0	34526	0	34526	19633	7975	0	4471	208089	0	59	59	0	0	30046	4315	0	65474	10850	3224	6592	8807	468	0	74870	16687	35073	37135	11818	1997	0	0	0	0	0	0	0	691	536	0		0	0	
75259																																	0	193	19	0	156		0		427	0			304	0	2178	0	29	3583	0	0			0	277	0	0	1014	0	48	0	0	229	0	360	654	875	746	671	0								0	0			0	0	
75446																																	0	86	16784	125	47466		393		9882	0			14785	2799	2127	0	0	129236	0	0			0	34779	0	32063	23490	1749	6270	14458	10126	575	1397	36827	9270	19719	16831	5065	5679								0	10			0	0	
75455																																	0	0	1161	0	235		12		1465	0			917	21	1346	0	0	6660	0	0			0	1467	0	10	2235	148	201	833	241	0	0	871	1146	2007	1022	18	0								0	36			0	0	
75558																																	0	16645	5920	849	9481		502		14622	0			44507	253	15686	0	16	126237	833	0			0	17919	670	4208	64128	5335	2234	7627	1421	1303	0	73291	11238	12975	9677	1761	0								0	0			0	0	
75633	11773015	1974576	220489	75	4781558	34969	4061435	0	19185	23003740	0	35051	0	48424	10116467	9234223	885828	2016159	4239487	1513198	28732	0	5406	0	0	0	0	98056	0		0	0	5406	1002339	17345	392085	2007529	567022	1974576	1407554	220489		4658350	34969	4693319	2822433	4061435	0	19185	22880532	0	35051				4951389	579895	2631473		104863	260418	1027078	1246178	1971785	338456							5406			0	0			0	98056					
75651																																	0	527	1948	168	2434		110		3406	0			5792	67	1361	0	0	22096	0	0			0	5726	557	0	5642	175	289	2644	2119	348	0	4092	2507	4468	4527	613	0								0	0			0	0	
76050																																	0	8410	0	828	39548		49		197	0			14219	0	12337	0	0	89090	0	0			0	12701	696	372	29010	1042	1351	4283	1897	3136	992	27408	8595	25851	11651	1357	1291								0	105			0	0	
76135																																	0	0	0	254	5041		474		0	0			16552	2040	1051	0	0	35360	112	1177			0	8519	364	744	3332	0	625	19	365	1779	5619	12793	3063	5192	2091	3286	467								0	0			0	0	
76153																																	0	403	5030	642	1397		36		12306	0			3786	0	787	0	149	27895	0	0			0	3345	14	316	11708	552	451	1014	1092	192	44	16383	1535	3027	1928	884	0								0	0			0	0	
76443																																	0	9137	7123	617	22724		53		889	0			4044	7659	4173	0	509	72967	108	0			0	13623	2329	1086	23764	1960	652	1204	2241	4166	3400	33825	6375	6011	5397	4927	2917								0	195			0	0	
76854																																	0	18229	244	2101	21558		40		277	0			27223	2074	4356	0	0	136910	0	34620			0	25166	986	17395	48530	2378	12820	388	1027	1701	6720	49312	19092	15638	13767	10345	3543								0	36			0	0	
77150																																	0	1645	1574	0	3411		16		6415	0			3656	148	260	0	1304	19598	0	0			0	1085	0	36	6841	44	85	735	176	45	0	11333	1833	2570	2192	82	0								0	84			0	0	
77253																																	0	3599	228	31	18637		0		5687	0			5861	0	2890	0	0	47297	0	3327			0	6663	374	58	16007	673	581	1473	3413	494	29	14425	5588	6716	12913	889	86								0	0			0	0	
77347																																	0	361	0	0	38240		0		953	0			13319	4817	30279	0	1261	154418	0	0			0	64843	0	8420	21992	583	1660	4615	3532	18976	33970	12760	17097	21014	28758	8768	354								292	53			0	0	
77374																																	0	189658	19733	16708	91653	0	1240	1240	25363	759	75339	0	75339	8762	32433	0	1073	626156	2501	0	0	0	0	142714	14996	18938	182794	2149	11346	5153	2529	55674	65491	296179	36340	38827	65447	42433	5539	0	0	0	0	0	0	0	2866	6119	85		0	0	
77422																																	0	12963	982	1503	18518		929		0	0			972	0	613	0	0	42919	0	0			0	5539	900	0	18199	3496	0	2043	0	0	0	23891	4001	9033	455	0	0								0	0			0	0	
77758																																	0	6483	27198	1607	32799	435	4575	4140	58612	0	54856	4	54860	4037	27707	0	0	325416	0	0	0	0	456	24202	3420	5267	185733	1590	2147	3118	3852	6764	6731	156214	46027	35963	35116	24624	1246	0	0	0	0	0	0	0	79233	683	0	755	0	0	
77851																																	0	14761	32778	23447	59873	26747	29311	2564	53192	396	93296	0	93296	6489	82072	0	16286	513338	0	12719	12719	0	0	69967	10403	27551	101806	565	3443	15877	19884	28445	1425	116959	30878	97978	143436	39740	14107	0	0	0	0	0	0	0	8418	326	0		0	0	
78036																																	0	2865	202	154	4191		228		0	0			20791	12	2194	0	0	43140	37	0			0	12042	488	0	17753	1100	2757	8022	163	0	0	5537	8385	15969	1198	38	8								10	0			0	0	
78054																																	0	403	3931	236	136		370		4755	0			11747	0	3699	0	0	36404	0	4268			0	4703	2073	0	15872	370	780	2307	1204	42	0	12385	2337	10860	5409	470	148								0	83			0	0	
78157																																	0	5027	349	241	5153		20		4	0			1984	0	4074	0	0	25172	3	0			0	8313	10	549	6515	586	226	1395	3808	1269	1029	6125	3191	3945	3334	267	0								0	0			0	0	
78241																																	0	287	2202	0	2976		68		1250	188			6207	0	2354	0	0	18754	0	0			0	3395	15	0	5220	97	260	1283	987	750	0	2800	2063	5340	3203	1617	277								0	0			0	0	
78559																																	0	353	881	0	2185		0		5600	0			1787	0	1147	0	652	14847	0	0			0	2187	55	752	3499	0	752	99	81	679	576	1230	4867	1333	1798	3002	432								0	0			0	0	
78643																																	0	1710	2409	0	11169		44		2820	0			21451	0	5900	0	2111	62842	0	0			0	13020	1728	0	22923	2190	3478	6141	782	417	0	19342	9031	12544	6539	1224	0								414	66			0	0	
78858																																	0	56830	501	5237	49803		5265		637	0			12455	308	1745	0	87	155903	0	0			0	8219	14461	7301	59769	3289	7	2410	1945	568	0	8773	47700	29671	29690	31850	0								136	219			0	0	
79042																																	0	5624	505	3506	7071		36		4400	0			3386	815	3390	0	0	68524	185	0			2828	38594	1382	31475	16261	8669	5419	6603	15102	2359	442	8988	6753	4463	5405	4480	20								0	0			0	0	
79127																																	0	318	792	0	3845		18		1427	0			3421	0	8654	0	771	40258	0	0			0	20476	276	11348	3124	282	1500	6971	10584	258	0	2842	2882	4010	5766	2898	0								260	0			0	0	
79145																																	0	8683	5659	1122	43331	0	71	71	1035	0	5729	0	5729	4927	2747	0	660	93544	0	0	0	0	0	16617	2963	236	33456	806	1972	7292	2280	3634	83	19812	10866	24480	10276	9276	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	
79257																																	0	0	3038	0	221		17		3356	0			1570	0	936	0	0	10151	0	0			0	918	95	0	4140	40	42	415	237	0	184	5144	1292	1197	1425	175	0								0	0			0	0	
79855																																	0	40936	3196	8370	69005		42		4102	13			23805	95	2417	0	0	171392	0	286			2721	18619	490	637	62591	1612	4802	6298	5013	477	247	53988	43593	26835	20172	7313	16								0	29		0	0	0	
80020																																	0	0	0	0	0		0		0	0			9	122	38	0	0	5286	0	0			0	4456	661	0	8	0	7	70	146	3089	1144	122	0	45	108	555	0								0	0			0	0	
80150																																	0	338	23262	0	10549		628		34318	0			10203	39	10726	0	229	96589	0	0			255	5977	188	622	46396	1652	879	1831	1018	216	304	72240	4253	6116	5831	945	903								0	132			0	0	
80431																																	0	1506	1728	0	1080		51		402	0			2096	275	5425	0	917	25092	0	0			0	10494	1118	5797	4630	2730	1058	1623	1092	3403	438	2617	3296	4057	2403	2076	0								0	0			0	0	
80552																																	0	214	1628	0	805		256		974	0			1651	309	769	0	0	8994	0	2			0	2386	0	0	2436	327	58	954	454	452	0	583	2038	1895	939	984	136								0	0			0	0	
80936																																	0	30173	0	4246	38073		34		0	723			17180	10979	3592	0	0	123223	131	0			0	18470	574	14405	49331	9395	2519	2523	1910	1882	128	74906	4735	9517	11717	2898	43								0	33			0	0	
81054																																	0	5872	100	1918	15483		37		513	0			17660	7941	1826	0	0	63352	5	2099			0	4903	4542	1320	28394	1132	200	1538	221	735	966	21780	5282	7903	13490	9590	0								34	429			0	0	
81429																																	0	11388	943	0	14408		0		0	0			13725	7089	2839	0	0	59771	22	0			0	9183	115	0	16751	1462	762	3274	2928	625	132	23331	2202	8118	12135	4824	0								24	79			0	0	
82033																																	0	3876	544	3630	14530		388		0	0			2782	2020	28843	0	0	83142	74	0			0	26486	117	0	10012	1437	5292	7502	1893	6838	3427	9552	7605	10660	6462	8835	13524								0	0			0	0	
82257																																	0	50	3595	0	458		9		4696	0			1010	0	669	0	0	11630	0	193			0	950	0	64	3386	37	135	313	235	230	0	6417	1205	1531	1237	290	0								0	0		0	0	0	
82350																																	0	545	1711	14	2234		13		1319	0			4818	47	2914	0	0	19231	166	0			0	5670	112	2623	8465	2898	92	56	577	781	1079	7687	2218	1473	845	547	535								0	0			0	0	
82659																																	0	2125	7302	1235	8785		41		7546	0			5926	996	2433	0	639	42090	0	0			0	4586	380	1049	13036	649	886	848	1283	888	0	11734	6319	7843	9089	1961	95								0	96			0	0	
83151																																	0	6559	1249	519	34683		267		3734	0			35585	8814	6637	0	464	110145	0	0			0	5842	5574	1462	33844	514	1563	2620	1020	125	0	44225	10207	25724	23339	318	245								0	218			0	0	
83236																																	0	36	0	0	1292		0		0	0			0	3095	1115	0	11	9035	2	0			0	2946	53	2946	409	0	6	31	204	2705	0	3401	31	492	2023	132	12								207	282			0	0	
83311																																	0	162712	87	24634	125643	0	7475	7475	0	0	345177	0	345177	229398	44102	0	10499	2059784	0	0	0	0	13458	939663	166204	798568	219096	73800	17207	83046	244760	491463	29245	756486	7784	21704	38249	209831	85430	0	0	0	0	0	0	0	0	4190	0	0	0	0	
83357																																	0	1360	92	0	658		0		136	0			1540	0	2710	0	0	10487	0	532			0	2937	443	0	3559	59	653	831	1170	224	0	1111	1841	2112	2279	206	0								0	79			0	0	
83450																																	0	279068	39652	19055	255743	0	887	887	39050	0	73641	0	73641	45228	16623	0	1544	856701	553	7793	7793	0	1327	59482	16747	29632	386281	15467	11454	14053	11564	5645	1099	394358	57349	154356	107359	63539	1623	0	0	0	0	0	0	0	0	2741	0		0	0	
83638	1200447	1626	0	401	345633	197357	7246	0	0	1996686	0	12184	0	0	973363	1167942	302869	146224	164922	125529	38	0	0	0	0	227755	4438	0	22628		0	0	227755	504386	4987	78222	482154	0	1626	1626	0		345633	187357	532990	52078	7246	0	0	1986686	0	12184				78620	0	41613		3202	4833	14957	41407	6962	7259							0			0	227755			4438	0					
83834																																	0	2396	267	513	19405		106		202	0			10126	618	4957	0	0	56189	0	0			0	15869	476	532	14736	1025	940	5975	7501	349	79	11084	6363	10173	12669	15	0								1254	0			0	0	
83852																																	0	0	1213	0	409		4		4203	0			496	0	2322	0	0	9534	0	0			0	887	0	0	4995	0	0	226	226	435	0	5078	1026	1040	663	835	0								0	0			0	0	
83955																																	0	1503	0	204	0		0		4189	0			4493	0	5345	0	0	27079	0	0			0	11281	64	0	11960	881	1797	2423	2513	2873	731	4657	4625	2174	2307	1593	340								0	0		0	0	0	
84046																																	0	5076	1534	0	4745		3		1904	0			3299	424	583	0	1743	24662	0	0			700	4759	548	19	9691	75	1293	2776	582	33	0	11633	1402	2305	2620	1244	576								0	44			0	0	
84055																																	0	6	964	0	526		1		3247	0			2033	180	555	0	14	8031	0	0			0	476	0	440	3427	181	225	0	57	13	0	4112	610	914	913	589	417								0	29			0	0	
84251																																	0	0	1332	0	197		0		4263	0			1471	0	419	0	0	7873	0	0			0	191	0	0	4302	0	7	96	88	0	0	4129	578	1527	1316	4	0								0	0			0	0	
84345																																	0	18360	0	2642	62495		343		0	0			33431	15587	2583	0	0	160513	0	0			0	20181	4831	305	54744	200	599	4464	2508	3560	8850	78235	7770	26181	25845	1416	0								11	49			0	0	
84541																																	0	3381	14476	19169	47885		314		20019	0			40037	2073	10932	0	272	181526	507	5			0	19814	2756	1043	56947	2573	2032	4474	8683	1757	189	83344	14657	20317	39727	2808	0								498	402			0	0	
84804																																	0	0	13	0	1175		1		0	0			238	0	1063	0	48	6208	166	0			0	3836	0	0	1080	236	645	2834	0	121	0	273	138	1522	440	165	0								0	0			0	0	
85043																																	0	0	2286	0	940		18		24645	0			2886	0	4043	0	0	36611	0	0			0	1793	0	0	28017	240	397	379	723	54	0	4432	22948	3568	3793	9	0								0	0			0	0	
85052																																	0	0	0	0	0		7		134	0			132	0	107	0	0	380	0	0			0	0	0	0	183	0	0	0	0	0	0	168	15	46	151	0	0								0	0			0	0	
85258																																	0	0	12810	0	4395		52		19624	0			4438	0	1547	0	0	49586	0	0			0	6720	0	0	20991	471	665	2562	2283	435	304	9303	10253	9775	9585	3790	0								0	0			0	0	
85454																																	0	0	1008	0	743		71		7178	0			3902	0	4639	0	171	19270	0	0			24	1542	16	0	8992	114	3	17	76	1148	184	2321	6553	3317	2554	2903	0								0	0			0	0	
85856																																	0	78	1786	0	282		0		1763	0			428	0	876	0	0	6973	0	0			0	1564	184	0	1495	0	40	160	625	739	0	1172	610	1262	1623	667	75								0	12			0	0	
85931																																	0	8450	0	275	12544		175		0	0			23074	71	7826	397	0	105871	0	0			0	51628	375	2163	15537	416	1170	1836	6865	19468	21572	20586	5512	6940	8446	9159	3551								0	1056			0	0	
86349																																	0	1300	1613	0	15353		0		926	0			9297	287	18329	0	0	97512	0	0			0	49752	625	24568	22785	7995	21438	10468	6799	2696	138	5321	12641	16093	10921	2466	0								0	30			0	0	
86358																																	0	0	4168	0	553		17		7914	0			1137	0	1426	0	115	16191	0	0			0	861	0	0	8893	17	8	246	209	380	0	6543	2325	1955	2659	1625	0								0	0			0	0	
86527																																	0	42189	3075	18977	148827	0	2607	2607	171	0	60796	0	60796	32399	42438	0	5895	442866	15	0	0	0	96	76931	7817	26281	111444	22035	5933	16335	21539	7583	3110	201964	13694	45798	71280	28350	860	0	0	0	0	0	0	0	0	759	0		0	0	
86554																																	0	451	214	71	3557		18		523	226			1607	12	4570	0	0	16216	0	0			0	5078	115	3174	5784	1070	3103	108	257	343	0	2682	3823	2256	1907	241	0								0	0			0	0	
87047																																	0	10171	0	2113	21327		27		0	0			2878	1558	1053	0	313	62456	0	0			0	22691	325	5450	11326	1432	2219	2839	760	4652	10789	15621	4247	12424	3796	2408	1022								0	0			0	0	
87159																																	0	810	2526	0	4206		21		3147	0			6830	0	5914	0	0	34892	0	4007			0	6476	30	0	10161	593	1214	4426	117	35	0	8171	4172	10587	3825	882	712								925	0			0	0	
87234																																	0	10154	3698	3803	49536	0	1358	1358	1070	108	18306	0	18306	0	2868	0	223	153565	0	0	0	0	0	61875	674	0	65022	4846	9368	21418	19532	6711	0	28428	22380	23689	13826	3367	0	0	0	0	0	0	0	0	0	0	0		0	0	
87476																																	0	14084	3821	9471	16213		0		0	0			13388	5805	6911	0	0	167749	0	0			0	97467	589	13209	33567	2807	2842	4695	1766	22766	61999	23420	10147	10014	7008	9927	8285								0	0			0	0	
87533																																	0	59999	2212	11303	59070		4780		790	30			25056	6846	6463	0	173	213881	20	0			9567	32400	4385	9630	97716	10885	3758	8329	2989	3580	2853	116338	13893	30385	8395	9246	3035								0	424			0	0	
88240																																	0	788	2604	221	2516		0		1218	0			1534	100	2727	0	0	23509	0	0			415	10961	840	1611	6479	1369	2690	3667	2697	538	0	1709	2529	3706	3085	1519	0								0	0		0	0	0	
88259																																	0	1837	7743	0	1907		28		3778	0			624	591	2088	0	487	28384	0	35			0	7646	1601	441	7183	433	561	1795	1758	2685	412	3918	2270	6529	4195	3633	0								0	19			0	0	
88352																																	0	1197	3095	0	1722		136		8009	0			4804	0	7336	0	0	33316	0	0			0	7017	0	0	16503	1037	790	4114	904	172	0	4482	10273	7109	4225	167	0								0	0			0	0	
88455																																	0	2717	54864	0	30873		220		15287	0			5013	1490	2881	0	1071	122925	0	914			320	6815	757	0	40914	406	813	2002	2236	1291	0	43287	13672	19105	26688	12583	328								14	9			0	0	
88530																																	0	25969	894	4668	42722		26		806	0			5509	0	7232	0	0	117004	0	0			0	27880	600	0	41918	5687	7722	10317	1417	1707	171	21681	24267	31112	8211	2988	138								654	44			0	0	
88950																																	0	505	4019	190	732		72		2198	0			2235	38	769	0	399	13565	0	140			0	2044	224	363	3521	207	256	1074	338	131	38	2521	2621	3511	1684	848	325								0	0			0	0	
89032																																	0	3876	0	1378	20181		35		1313	0			8156	0	7359	0	0	54910	0	0			0	12024	588	0	26660	857	2080	7005	957	755	159	14683	9040	13833	4486	544	16								0	0			0	0	
89135																																	0	1974	7305	1888	6675		5		1968	133			9032	60	2937	0	0	54609	0	0			0	21759	840	50	19813	1241	4572	14192	1653	0	0	12849	4832	11390	2761	0	857								0	166			0	0	
89162																																	0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	
89452																																	0	8152	7364	623	11536		0		6236	0			8283	4378	2210	0	0	68501	0	0			0	16143	3163	799	21833	2267	3687	7882	907	1206	0	16378	11798	15394	5574	2077	628								0	413			0	0	
89751																																	0	57555	1147	8496	122162	0	119	119	113	0	28161	0	28161	26601	4162	0	7514	323348	671	10698	10698	0	0	48658	6704	6246	78340	7989	2359	10357	10595	14311	178	104983	16749	41106	51199	55638	2928	0	0	0	0	0	0	0	1048	881	0		0	0	
89854																																	0	4449	5644	1111	4990		229		11143	0			10499	1202	4929	0	159	65459	0	5133			0	13959	1892	0	22385	580	1392	4547	5475	515	1262	17273	5087	12565	12815	3035	0								0	120			0	0	
89957																																	0	271	457	1337	2156		36		690	0			3505	0	3343	0	67	17662	64	0			102	5821	43	0	5558	223	233	822	2762	1435	280	5169	1519	2100	2072	1014	0								0	0			0	0	
90047																																	0	450	1734	0	1639		25		2742	0			1585	0	1397	0	0	18795	0	0			0	8892	323	0	7605	492	2895	5392	113	0	0	2858	2981	2951	699	0	7								0	8		0	0	0	
90234																																	0	13075	0	8674	152102	0	200	200	0	0	3864	0	3864	7717	579	0	207	195323	0	0	0	0	0	8126	779	6215	43273	5603	624	1510	223	166	0	34001	5624	38914	26001	73687	8904	0	0	0	0	0	0	0	0	0	0		0	0	
90328																																	2500	22244	21695	675	35613		1078		3071	0			16245	2449	14112	0	0	219769	78	0			0	97476	2689	53254	95005	8101	10573	27884	1500	49161	0	58441	18389	21404	7067	16337	0								0	0			0	0	
90337																																	0	12680	248	3576	45164		263		124	597			49803	473	10397	0	0	168397	0	0			0	44741	928	3666	68797	5211	8244	13900	11088	4590	1708	45139	27283	33318	13435	2368	329								0	0			0	0	
90403																																	0	53221	0	366215	363528	0	14302	14302	0	338	380154	25264	405418	13401	1491	752	0	1261080	5089	5964	5964	0	0	39493	874	26252	479573	3676	9291	11221	8521	5272	1512	212923	253683	262357	329403	165611	1030	0	0	0	0	0	0	0	158	1352	3784		0	0	
90467																																	0	8697	3287	0	18547		8		0	0			5030	323	1150	0	0	44590	566	0			0	7706	408	0	9218	2	39	376	546	6192	551	11082	3069	6692	2596	14011	0								0	0			0	0	
