"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
1351																																																												0	0	0									0	20	9	109	340	6	0	0	0		0	0	0	227	0	0	0	0	0	9	0	0	0	0	0						0	0	0	0	0	0	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	127	95	0	0	0	0	0	0	0	5	0	0	0	0	0	
1454																																																												0	0	0									425	70	0	53	71	124	0	0	0		52	0	0	0	0	391	0	0	0	59	0	28	0	0	0						0	0	0	20	0	0	70	0	425	0	0	0	0	0	0	0	0	0	54	8	0	292	14	19	0	0	0	0	0	0	305	0	13	0	0	0	
1557																																																												0	0	0									0	0	0	0	0	474	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1632																																																												0	0	0									0	0	0	30	0	0	0	0	0		0	0	0	0	0	0	0	0	0	62	0	32	0	0	0						0	0	0	20	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	109	0	0	0	0	0	
1669																																																												0	0	0									0	0	0	44	38	731	0	0	0		0	0	0	0	0	0	0	0	0	545	68	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	75	12	0	0	0	0	19	0	923	30	13	14	0	0	
1829																																																												155	0	0									0	0	0	1	0	11	0	0	0		0	0	0	0	0	0	0	0	170	324	0	1246	0	0	0						0	0	0	0	0	38	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	44	0	25	0	0	0	0	158	157	73	61	84	0	0	0	
1856																																																												0	0	0									0	0	0	0	11	0	0	0	0		0	0	0	0	0	0	0	0	0	217	0	0	0	0	0						0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	155	0	0	0	0	
2040																																																												0	0	0									0	0	0	378	0	964	0	0	0		0	0	0	51	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	19	29	0	17	26	0	0	0	0	13	21	0	242	29	170	0	0	0	0	605	0	590	0	35	0	0	0	
2161																																																												0	0	0									0	0	0	32	11	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	433	40	0	0	0	0	0	0	0	477	60	0	0	0	0	
2376																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	44	1500	0	59	0	0	0	
2451																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	21	0	0	0	0	0	33	0	0	23	0	0	0	0	
2554																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	0	0	0	0	0	0	52	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
2750																																																												0	0	0									283	93	0	0	0	35	0	0	0		0	0	0	0	0	269	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	93	0	283	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	43	0	0	0	0	0	0	0	
2938																																																												0	0	0									0	0	0	213	14	597	0	0	0		154	10	0	0	0	0	0	0	0	1547	0	361	0	0	0						0	0	0	20	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	315	68	111	0	0	0	0	105	15	248	51	19	0	0	0	
2956																																																												0	0	0									0	0	0	52	201	92	0	0	0		283	17	0	208	479	0	0	0	0	74	79	0	0	0	0						0	0	0	0	121	140	31	11	0	0	189	121	0	151	91	0	0	0	0	0	0	239	32	0	0	0	0	0	348	0	1655	200	8	0	0	0	
3252																																																												0	0	0									0	0	0	263	69	67	0	0	0		0	0	0	120	0	0	0	0	0	36	49	0	0	0	0						0	0	0	0	0	0	346	205	1536	0	0	0	0	0	0	0	0	0	0	0	0	424	56	67	0	0	0	0	0	0	16	0	0	0	0	0	
3458																																																												0	0	0									41	0	0	0	0	0	0	0	0		0	0	0	0	0	82	0	0	0	0	0	2	0	0	0						0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	49	0	0	0	0	0	
3506																																																												1750	0	2025	0	0	0	0	0	0	0	0	0	0	0	40	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	769	0	0	0	0	0	0	0	
3579																																																												0	0	0									0	0	0	716	482	80	0	0	0		0	0	0	0	0	0	69	0	0	17	0	0	0	0	0						0	0	0	64	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	44	0	0	0	0	0	273	0	2956	515	0	0	0	0	
3720																																																												0	0	0									0	0	0	26	0	0	0	0	0		0	0	0	20	5	0	0	0	0	86	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	178	14	0	0	0	0	0	39	0	240	0	0	0	0	0	
3953																																																												0	0	0									526	0	2	66	4	114	0	0	0		0	0	0	0	248	132	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	2	526	0	253	389	0	250	373	0	0	0	0	0	0	74	0	0	0	0	0	0	144	0	0	0	0	6	0	0	
4138																																																												0	0	0									0	0	0	0	0	0	0	0	0		331	23	0	0	0	0	0	0	0	141	0	267	0	0	0						0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	231	0	0	0	0	0	84	0	1721	297	0	0	0	0	
4147																																																												0	0	0									0	0	0	48	0	78	0	0	0		0	0	0	0	0	0	0	0	0	325	0	1265	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	141	0	16	0	0	0	0	0	0	406	0	33	0	0	0	
4156																																																												0	0	0									2	749	246	744	161	419	0	0	0		348	46	0	811	0	0	0	0	0	427	0	0	0	0	0						0	0	0	0	0	0	749	246	2	0	0	0	0	0	0	0	0	0	0	0	0	306	22	61	0	0	0	0	299	0	296	43	0	0	0	0	
4231																																																												0	0	0									0	0	0	179	0	0	0	0	0		0	0	0	70	0	131	0	0	0	282	0	252	0	0	0						0	0	0	0	0	0	23	0	28	0	0	0	0	0	0	0	0	0	0	0	0	346	0	41	0	0	0	0	150	0	475	0	0	0	0	0	
4437																																																												0	0	0									0	0	0	11	0	126	0	0	0		0	0	0	0	0	0	0	0	0	0	0	144	0	0	0						0	0	0	0	0	0	0	0	0	0	0	126	0	0	126	0	0	0	0	0	0	130	0	44	0	0	0	0	119	0	224	0	22	0	0	0	
4745																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	3	0	0	0	0	0	26	0	80	0	0	0	0	0	
4839																																																												0	0	0									0	0	0	27	0	0	0	0	0		0	0	0	0	0	0	0	0	0	305	0	932	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	28	126	0	0	0	0	71	108	5	0	174	25	0	0	
5005																																																												0	0	0									0	0	0	0	0	2997	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	395	0	1039	157	20	0	0	0	
5050																																																												0	0	0									0	0	0	80	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	517	12	152	0	0	0	0	0	0	236	0	0	0	0	0	
5069																																																												0	0	0									0	0	0	0	300	0	0	0	0		8498	0	2051	0	0	0	0	0	0	3164	0	3718	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	2725	0	0	0	0	
5135																																																												0	0	8									0	0	0	20	65	83	0	0	0		0	0	0	12	0	199	0	0	0	79	41	467	0	0	0						0	0	0	0	0	0	0	46	149	0	54	54	0	40	42	0	0	0	12	0	35	212	59	146	0	0	0	0	205	143	640	68	2	0	0	0	
5210																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	37	0	0	0	0	0	0	0	403	109	0	0	975	0	0	1246	386	581	0	0	0	0	0	0	0	0	0	0	0	79	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	22	0	0	0	0	0	53	0	2861	857	347	77	0	0	
5247																																																												0	0	0	0	0	0	0	0	0	0	0	0	10	1	22	0	31	0	0	0	0	175	0	0	650	0	0	0	0	0	2225	0	8	0	0	0	0	0	0	0	0	0	0	0	25	0	0	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	106	12	0	0	0	0	0	0	13	1009	3	939	9	0	0	
5274																																																												0	0	0									0	0	0	272	10	283	0	0	0		0	0	182	0	0	0	0	0	0	41	151	59	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	5	195	0	0	0	0	804	5	557	29	0	0	0	0	
5331																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	25	0	147	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461																																																												0	0	0									0	0	0	460	349	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	545	70	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	53	0	0	0	
5751																																																												0	0	0									49	165	0	58	0	2	0	0	0		0	0	0	45	0	131	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	165	0	49	0	0	171	0	0	154	0	0	0	0	0	0	61	0	23	0	0	0	0	0	0	292	0	0	0	0	0	
5939																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	2196	0	0	0	0	0	0	11	0	0	0	0	0	0	4227	0	8837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	1302	462	0	1300	0	0	0	0	0	0	960	8	218	0	0	0	0	10238	705	7632	10	0	0	0	0	
6039																																																												0	0	0									0	0	2	195	23	0	0	0	0		0	0	0	0	0	23	0	0	0	153	147	57	0	0	0						0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	31	4	0	61	39	169	0	0	0	0	58	0	8	0	0	0	0	0	
6057																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	0	103	0	0	0	0	0	0	0	
6141																																																												0	0	0									0	0	0	21	0	34	0	0	0		0	0	0	0	0	0	0	0	0	61	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	5	1	0	0	0	0	
6329																																																												0	0	0									0	2	0	260	0	201	0	0	0		103	0	193	126	0	0	0	0	0	349	0	2590	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	35	0	7	754	4	134	0	0	0	0	343	163	332	0	40	0	0	0	
6972																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	72	0	0	0	0	411	0	5191	328	0	0	0	0	0	5190	0	774	0	0	0	0	0	0	0	0	0	0	0	26	0	0	706	0	0	0	0	0	0	0	0	0	0	0	25	18	0	119	15	28	0	0	0	0	44	155	241	0	15	0	0	0	
7009																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045																																																												0	0	0									0	0	0	23	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	58	22	0	0	0	0	0	0	0	0	0	0	0	0	494	135	2	0	0	0	0	41	0	584	0	0	0	0	0	
7157																																																												0	0	0									27	65	0	7	0	17	0	0	0		0	0	0	28	0	58	0	0	0	0	0	33	0	0	0						0	0	0	0	0	0	65	0	27	0	0	0	0	0	0	0	0	0	0	0	0	92	22	0	0	0	0	0	0	0	58	55	0	0	0	0	
7166																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456																																																												0	0	0									0	127	0	0	83	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634																																																												0	0	0									0	0	0	274	26	493	0	0	0		17	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	56	101	0	0	0	0	39	0	65	36	158	0	0	0	
8033																																																												0	0	0									277	1	48	621	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1	48	277	2	0	277	2	0	249	0	0	0	0	0	0	412	0	2	0	0	0	0	0	0	335	0	0	0	0	0	
8154																																																												0	0	0									2	6	0	25	0	10	0	0	0		0	0	0	270	448	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	9	0	0	0	0	25	0	32	0	0	0	0	0	
