"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
3953															0	53	0	1595	105	488	0	0	0	0	0	1054	383	0				
4138															70	794	0	1938	118	191	0	0	0	0	0	953	0	0				
4147															0	2778	0	7011	0	3643	0	0	0	0	0	590	3313	0				
4156															36	617	0	2205	0	208	0	0	0	0	0	1380	0	0				
4231															0	0	0	877	146	146	0	0	0	0	0	731	0	0				
4437															0	361	303	1776	0	403	166	0	0	0	0	709	0	0	DUE FROM HOLDING COMPANY                                                                                                                                                                         			
4745															0	0	0	136	0	9	0	0	0	0	0	127	0	0				
4839															0	1220	0	2805	156	295	93	0	0	0	0	1290	0	0	Software                                                                                                                                                                                         			
5005															0	1909	0	10061	0	6600	0	0	0	0	0	1552	5769	0				
5050															71	388	24	1206	72	143	0	0	0	0	0	651	0	0				
5069															0	0	0	2558	0	750	0	0	0	0	0	1808	0	0				
5135															60	1034	118	3699	102	460	166	103	0	0	0	2087	0	0	Omnivest Loan Receivable                                                                                                                                                                         	Late Charges Assessed                                                                                                                                                                            		
5210															0	4290	0	23774	0	15184	0	0	0	0	0	4300	14289	0				
5247															0	0	0	5440	109	116	0	0	0	0	0	5324	0	0				
5274															0	3461	235	4464	114	279	136	0	0	0	0	489	0	0	Investment in Sub                                                                                                                                                                                			
5331															0	2072	0	5226	1387	2723	1108	0	0	0	0	431	0	0	ACCRUED INT ON SECURITIES PURCHASED                                                                                                                                                              			
5461															0	0	366	5217	292	2910	1635	0	0	0	0	1941	530	0	 QZAB                                                                                                                                                                                            			
5751															0	0	0	2581	0	1819	0	0	0	0	0	762	1797	0				
5939															0	15261	17645	57032	0	13504	6853	0	0	0	0	10622	0	0	MBS PRINCIPAL RECEIVABLE                                                                                                                                                                         			
6039															0	299	118	1793	0	693	387	181	0	0	0	683	0	0	SPLIT DOLLAR LIFE INSURANCE                                                                                                                                                                      	DUE FROM HOLDING COMPANY                                                                                                                                                                         		
6057															6	115	0	403	29	56	0	0	0	0	0	232	0	0				
6141															0	0	20	336	40	45	0	0	0	0	0	271	0	0				
6329															87	780	0	3123	239	1184	265	112	95	0	0	1159	216	0	IENC  AGENCIES                                                                                                                                                                                   	IENC MORTGAGE BACK SECURITIES                                                                                                                                                                    	IENC MUNCIPAL                                                                                                                                                                                    	
6972															0	0	0	7110	0	4068	0	0	0	0	0	3042	3185	0				
7009															0	0	222	8054	0	6076	4069	1934	0	0	0	1756	0	0	Other receivables                                                                                                                                                                                	Prepaid Income tax expense                                                                                                                                                                       		
7045															20	0	2	1286	153	408	0	0	0	0	0	876	0	0				
7157															0	23	0	350	0	14	0	0	0	0	0	313	0	0				
7166															0	1534	1787	8137	0	3084	0	0	0	0	0	1732	2748	0				
7456															0	86	0	677	78	78	0	0	0	0	0	513	0	0				
7634															0	201	42	813	72	173	0	0	0	0	0	397	0	0				
8033															0	436	56	1490	19	536	3	29	0	0	0	462	485	0	Accrued Late Charges Loans                                                                                                                                                                       	Federal Income Tax Depreciation                                                                                                                                                                  		
8154															16	132	86	788	17	34	0	0	0	0	0	536	0	0				
8417															0	2637	0	209160	0	206355	85948	93781	0	0	0	168	0	0	A/R - Trust Fees                                                                                                                                                                                 	A/R - Settlements                                                                                                                                                                                		
8462															0	21	0	708	0	13	0	0	0	0	0	674	0	0				
8547															0	2972	766	11260	0	4967				0	0	2555	4255	0				
8631															85	88	29	591	110	195	0	0	0	0	0	279	0	0				
9115															0	1103	0	12468	0	5672	3460	0	0	0	0	5693	0	0	VISA/ATM Withdrawal Clearing                                                                                                                                                                     			
9160															0	574	253	1608	0	304	150	0	0	0	0	477	0	0	LOAN SUSPENSE RESOURCES                                                                                                                                                                          			
9357															0	13065	0	19005	0	3861	1416	0	0	0	0	2079	0	0	OUT OF STATE ATM VAULT CASH                                                                                                                                                                      			
9553															0	538	0	2697	126	669	0	0	0	0	0	1490	534	0				
9807															0	18300	0	57527	0	30138	29961	0	0	0	0	9089	0	0	Bank owned life insurance                                                                                                                                                                        			
9955															48	894	0	2110	50	98				0	0	1118	0	0				
10157															0	533	0	1951	72	212	127	0	0	0	0	1206	0	0	RESERVE FOR FEDERAL TAXES-CURRENT                                                                                                                                                                			
10250															130	892	0	3230	234	1346	406	357	0	0	0	992	194	0	Interest Receivable on Bonds                                                                                                                                                                     	Computer Software                                                                                                                                                                                		
10849															0	1248	81	3552	0	922	636	0	0	0	0	1301	0	0	Corporate Owned Life Insurance                                                                                                                                                                   			
10858															0	1209	1129	6213	87	333	84	0	0	0	0	3542	0	0	Artwork			
11145															0	687	82	1324	156	209	0	0	0	0	0	346	35	0				
11640															0	2379	114	8704	0	4327	0	0	0	0	0	1884	3980	0				
11837															0	926	0	1923	0	700	401			0	0	297	0	0	Income Tax Payable - State			
12030															0	623	608	4100	424	827	0	0	0	0	0	2042	379	0				
12058															44	346	0	1639	41	85	0	0	0	0	0	1208	0	0				
12142															0	511	0	2684	199	372	169	0	0	0	0	1801	0	0	Deferred loan origination cost                                                                                                                                                                   			
12245															0	301	0	1004	126	126	0	0	0	0	0	577	0	0				
12311	0	78154	0	3810130	0	3619616	0	2252445	0	0	0	112360	898489	0		78154														OPERATING LEASE INVENTORY		
12357															0	4	0	394	17	17	0	0	0	0	0	373	0	0				
12647															0	150	0	464	0	53	0	0	0	0	0	261	0	0				
12656															0	23	0	128	24	24	0			0	0	81	0	0				
12937															0	632	68	1449	146	240	86	0	0	0	0	509	0	0	Accounts Receivable                                                                                                                                                                              			
12946															0	1432	0	12409	0	8167	0	0	0	0	0	2810	7507	0				
12955															0	324	0	847	45	47	0	0	0	0	0	476	0	0				
13037															0	68	257	2363	0	1037	293	310		0	0	1001	0	0	TRUST INVESTMENTS ASSET                                                                                                                                                                          	EMPLOYEE RES CARVE OUT LIFE                                                                                                                                                                      		
13103															0	2533	0	8433	0	2506	0	0	0	0	0	3394	844	0				
13251															0	177	0	1113	0	602	6	0	0	0	0	334	596	0	DEFERRED INCOME TAX                                                                                                                                                                              			
13309															0	20570	22428	86947	0	34110	20032	0	0	0	0	9839	0	0	BANK OWNED LIFE INSURANCE-BOLI                                                                                                                                                                   			
13457															0	3	0	1652	0	1113	0	0	0	0	0	536	1091	0				
14052															0	246	119	688	39	45	0	0	0	0	0	278	0	0				
14155															0	267	0	2297	0	1048	0	0	0	0	0	982	880	0				
14258															0	3406	0	6321	312	1003	596	0	0	0	0	1912	0	0	Fine Arts                                                                                                                                                                                        			
14409	0	70761	0	552601	0	399977	0	0	0	0	0	81863	236866	0		70761																
14454															0	469	177	880	0	18	0	0	0	0	0	216	0	0				
14650															0	61	60	987	0	701	0	0	0	0	0	165	538	0				
14753															102	9	0	601	0	109	0	0	0	0	0	483	0	0				
14865															0	247	0	2208	0	1287	0	0	0	0	0	674	913	0				
14931															0	104	29	400	41	159	100			0	0	108	0	0	DE Group Purchase Deposit                                                                                                                                                                        			
14940															0	0	227	1032	167	167	0	0	0	0	0	638	0	0				
15536															0	4019	0	23472	276	12325				0	0	7128	0	0				
15732															0	775	1729	6607	123	2754	0	0	0	0	0	1349	2631	0				
16337															0	903	0	2985	265	773	300	10	0	0	0	1309	35	0	LATE FEES RECEIVABLE                                                                                                                                                                             	OVER PMNT INCOME TAXES                                                                                                                                                                           		
16355															0	204	0	494	16	26	0	0	0	0	0	264	0	0				
16458															0	633	0	2411	0	530	259	0	0	0	0	1248	0	0	IPS Deposit                                                                                                                                                                                      			
16551															0	787	370	1953	38	292	0	0	0	0	0	504	254	0				
16748															0	302	0	1490	49	873				0	0	315	823	0				
16766															0	8438	2559	23215	0	9854	0	0	0	0	0	2364	8339	0				
16944															0	0	0	313	63	63	0	0	0	0	0	250	0	0				
16953															0	0	0	357	11	13	2	0	0	0	0	344	0	0				
17110															0	219	0	2743	167	2376	2106			0	0	148	0	0	INVEST. ADVISORY/TRUSTEE FEES RECEIV.                                                                                                                                                            			
17147															0	4493	183	13357	276	4567	1384	1565	0	0	0	4114	0	0	Accounts Receivable                                                                                                                                                                              	Investment in Community Developement                                                                                                                                                             		
17259															0	233	0	1611	49	976	0	0	0	0	0	402	915	0				
17464															0	2174	0	13548	0	9416	0	0	0	0	0	1958	7733	0				
17549															1550	424	0	5842	1888	3942	0	0	0	0	0	1476	0	0				
17839															0	389	454	3008	0	157	0	0	0	0	0	2008	0	0				
17950															0	388	0	1273	44	125	0	0	0	0	0	760	81	0				
18050															0	1453	0	4967	0	1974	1632	0	0	0	0	1540	0	0	UNPOSTED DEBITS/CREDITS                                                                                                                                                                          			
18135															0	740	0	1566	136	195	0	0	0	0	0	631	0	0				
18368															0	1182	2731	7857	744	1465	421	0	0	0	0	2479	0	0	Visa Payments in Process                                                                                                                                                                         			
18377															0	44	0	130	0	35	0	0	0	0	0	51	0	0				
18827															0	323	105	1470	106	176	0	0	0	0	0	866	0	0				
18836															0	333	170	4245	0	2877				0	0	865	2458	0				
18854															2	59	0	469	66	108	0	0	0	0	0	302	0	0				
18863															0	2641	0	8787	768	3427				0	5	2714	2062	0				
18957															0	281	0	1679	0	942	0	0	0	0	0	456	837	0				
19356															4	0	0	1007	77	351	0	0	0	0	0	656	270	0				
19730															0	25370	4276	36986	854	3055	1418	0	0	0	0	4285	0	0	A/R Secondary Mortgage                                                                                                                                                                           			
19936															0	933	141	3324	199	1045	0	0	0	0	0	1205	844	0				
19972															0	124	114	2110	0	1814	0	0	0	0	0	58	1677	0				
20053															0	704	44	976	0	8	0	0	0	0	0	220	0	0				
20147															19	256	58	925	65	233	0	0	0	0	0	378	0	0				
20259															20	38	0	345	5	107	75	0	0	0	0	200	0	0	Unposted DDA                                                                                                                                                                                     			
20370															0	450	208	4099	110	2943	261	66	54	0	0	498	2425	0	B&O taxes receivable                                                                                                                                                                             	Late fees outstanding                                                                                                                                                                            	Software Owned                                                                                                                                                                                   	
20512															0	667	578	8465	356	6690	0	0	0	0	0	530	0	0				
20633															0	399	0	2338	109	345	0	0	0	0	0	1594	0	0				
20754															0	0	0	161	0	0	0	0	0	0	0	161	0	0				
20839															0	310	95	891	30	115	85	0	0	0	0	371	0	0	Investment in State of Georgia Fund.                                                                                                                                                             			
20857															0	316	0	1498	5	577	300	56	0	0	0	605	216	0	Prepaid Insurance                                                                                                                                                                                	Other Assets                                                                                                                                                                                     		
20866															0	322	297	3115	0	2183				0	0	313	1691	0				
21256															0	18	0	734	0	669				0	0	47	669	0				
21359															0	107	0	364	0	57				0	0	200	47	0				
21630															0	524	0	889	56	60	0	0	0	0	0	305	0	0				
21658															0	404	0	1521	0	605	0	0	0	0	0	512	523	0				
22048															363	314	81	4084	115	1450	0	0	0	0	0	2239	526	0				
22235															0	845	464	3773	0	540	143	259	0	0	0	1924	0	0	Miscellaneous A/R                                                                                                                                                                                	Investment in State of Georgia Fund                                                                                                                                                              		
22356															0	971	0	6301	0	3366	0	0	0	0	0	1964	2518	0				
22459															43	442	99	1397	168	214	0	0	0	0	0	642	0	0				
22543															0	176	0	661	99	159	0	0	0	0	0	326	0	0				
22552															0	235	0	918	30	77	0	0	0	0	0	606	0	0				
22730															0	195	0	966	0	113	0	0	0	0	0	658	0	0				
22936															0	367	66	1827	157	237	72	0	0	0	0	1157	0	0	Deferred Director Compensation                                                                                                                                                                   			
22954															0	535	79	1677	0	499	0	0	0	0	0	564	464	0				
23036															82	0	379	3451	28	131	0	0	0	0	0	2941	0	0				
23045															0	228	0	424	9	9	0	0	0	0	0	187	0	0				
23241															0	32763	0	102748	0	55138	15006	0	0	0	0	14847	33256	0	Equipment leased to others                                                                                                                                                                       			
23456															0	231	0	912	25	30	0	0	0	0	0	651	0	0				
23504															0	1616	0	5422	338	1198	403	309	0	0	0	2608	0	0	Receivable deferred Comptroller                                                                                                                                                                  	Advance for telecredit clearing                                                                                                                                                                  		
23540															0	552	0	1678	125	194	0	0	0	0	0	932	0	0				
23643															91	516	1	2207	327	418	0	0	0	0	0	1272	0	0				
23755															0	376	0	1080	133	375	141	0	0	0	0	329	0	0	Arrogated investment interest receivable                                                                                                                                                         			
23812															0	3881	2623	10601	0	2734	0	0	0	0	0	1363	0	0				
24006															0	2429	0	9501	1471	1537	0	0	0	0	0	5535	0	0				
24266															0	1675	3007	22310	1989	5939	0	0	0	0	0	11689	3651	0				
24453															0	243	0	584	22	22	0	0	0	0	0	319	0	0				
24659															0	0	0	312	12	12	0	0	0	0	0	300	0	0				
24668															16	441	0	1725	145	397	0	0	0	0	0	887	0	0				
24855															0	19	0	204	0	97	0	0	0	0	0	88	81	0				
24949															0	1797	1298	8523	0	3109	0	0	0	0	0	2319	1897	0				
25357															0	207	0	521	62	168	106	0	0	0	0	146	0	0	INVESTMENTS                                                                                                                                                                                      			
25647															8	0	47	1230	34	1088	380	389	0	0	0	95	0	0	Accounts Receivable                                                                                                                                                                              	FIT RECEIVABLE                                                                                                                                                                                   		
25852															0	1207	398	3609	109	109	0	0	0	0	0	1895	0	0				
26149															0	0	0	693	0	187	111	0	0	0	0	506	0	0	Accrued Fed Inc Tax                                                                                                                                                                              			
26233															0	1309	0	4554	0	1872	799	0	0	0	0	1373	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
26242															290	2857	0	5236	256	686	0	0	0	0	0	1693	0	0				
26457															0	0	0	246	0	0	0	0	0	0	0	246	0	0				
26756															0	79	0	877	65	604	0	0	0	0	0	194	520	0				
26765															0	228	0	983	126	150	24	0	0	0	0	605	0	0	Prepaid federal income tax                                                                                                                                                                       			
26859															0	2008	725	4553	294	499	0	0	0	0	0	1321	0	0				
26916															0	1711	0	3742	0	715	609	0	0	0	0	1316	0	0	ACH In Process                                                                                                                                                                                   			
27548															17	4540	0	12975	435	6353	0	0	0	0	0	2082	5751	0				
27614															0	1202	0	5721	0	3076	0	0	0	0	0	1443	2040	0				
27838															0	2133	0	3457	82	174	25	48	0	0	0	1150	0	0	Artwork                                                                                                                                                                                          	Accounts Receivable                                                                                                                                                                              		
27847															0	503	0	3381	98	1642	0	0	0	0	0	1236	1105	0				
28013															0	11577	0	43011	122	25093	0	0	0	0	0	6341	23548	0				
28152															0	314	0	1262	0	721	0	0	0	0	0	227	720	0				
28255															0	514	0	2071	180	925	209	0	0	0	0	632	0	0	Unamortized EDP Software                                                                                                                                                                         			
28349															24	782	0	1466	71	206				0	0	478	0	0				
28406															0	2655	0	23192	0	16670	0	0	0	0	0	3867	15674	0				
28572															0	894	0	2456	26	1301	1000	251	0	0	0	261	0	0	BOLI                                                                                                                                                                                             	Miscellaneous exchange                                                                                                                                                                           		
28732															0	84	1	1917	0	1382	0	0	0	0	0	450	1259	0				
29104															0	4269	962	24976	577	15161	69	6	0	0	0	4584	14143	0	Interest Earn N/Coll Dividends                                                                                                                                                                   	Principal Receivable                                                                                                                                                                             		
29159															0	68	0	307	3	3	0	0	0	0	0	236	0	0				
29252															0	872	0	1574	130	163	0	0	0	0	0	539	0	0				
29636															0	2009	0	11788	0	5660	0	0	0	0	0	4119	3163	0				
29850															0	0	30	1494	54	1096	0	0	0	0	0	368	1041	0				
29944															0	0	0	491	0	330	228	0	0	0	0	161	0	0	OTHER ASSETS -                                                                                                                                                                                   			
29953															0	421	0	1023	0	47	0	0	0	0	0	555	0	0				
30025															0	1007	286	4873	1142	1364	0	0	0	0	0	2216	0	0				
30052															6	160	122	897	90	345	44	0	0	0	0	270	205	0	accr fees receivable                                                                                                                                                                             			
30146															0	237	0	529	14	49	25	0	0	0	0	243	0	0	DDA SUSPENSE                                                                                                                                                                                     			
30155															0	974	0	3118	81	462	0	0	0	0	0	1682	0	381				
30258															0	475	0	2914	0	2222	0	0	0	0	0	217	981	0				
30418															0	0	1428	4457	1032	1441	0	0	0	0	0	1588	0	0				
30502															0	3355	1160	8441	0	2469	1090	0	0	0	0	1457	586	0	Matured investment receivable                                                                                                                                                                    			
30650															0	494	0	1375	0	103	36	0	0	0	0	778	0	0	Income Tax Receivable                                                                                                                                                                            			
30810															0	36	0	1419941	0	1062110	0	120000	554991	0	242015	115780	0	11455		OTHER ENHANCEMENTS                                                                                                                                                                               	Retained Interest in Credit Card Accrued Interest Receiv                                                                                                                                         	
30856															0	763	0	1931	0	544	0	0	0	0	0	624	317	0				
31134															0	264	0	2152	238	1204	0	0	0	0	0	684	528	0				
31152															0	865	0	2169	61	830	0	0	0	0	0	474	701	0				
31255															0	424	0	4910	305	3397	0	0	0	0	0	1089	0	0				
31303															0	32250	0	195165	0	138075	52464	0	0	0	0	24840	68331	0	Prepaid pension plan expense                                                                                                                                                                     			
31657															0	0	0	638	0	0	0	0	0	0	0	638	0	0				
31826															37	765	274	2479	304	723	365	0	0	0	0	717	0	0	IENC - SEC                                                                                                                                                                                       			
31835															0	606	770	5487	0	2734	1600	0	0	0	0	1377	0	0	BOLI Plan                                                                                                                                                                                        			
32159															0	646	79	2083	138	836	585	0	0	0	0	522	0	0	Servicing Asset Loan Sale                                                                                                                                                                        			
32234															0	43	0	703	47	47	0	0	0	0	0	613	0	0				
32766															0	24	28	439	0	303	218	0	0	0	0	84	0	0	ACCRUED INTEREST MUNICIPAL BONDS                                                                                                                                                                 			
33147															0	697	0	2738	157	438	145	119	0	0	0	1603	0	0	Data Processing Software, net of accumulated amortizatio                                                                                                                                         	Deposits - fixed assets                                                                                                                                                                          		
33259															0	669	0	3441	158	444	0	0	0	0	0	2328	0	0				
33268															0	50	0	701	0	44	0	0	0	0	0	607	0	0				
33549															0	10	18	384	0	111	0	0	0	0	0	245	75	0				
33727															0	1096	1221	6074	1118	2357	0	0	0	0	0	1400	779	0				
33754															0	0	0	275	0	21	0	0	0	0	0	254	0	0				
33772															0	6078	0	28653	0	18103				0	0	4472	15361	0				
33839															0	113	0	334	17	17	0	0	0	0	0	204	0	0				
33857															0	550	1140	2678	123	243	62	0	0	0	0	745	0	0	Unpaid Co Treas drafts payable on demand                                                                                                                                                         			
34153															0	3692	0	6588	0	851	416	0	0	0	0	2045	0	0	Unamortized Bond Cost                                                                                                                                                                            			
34359															0	306	0	1150	0	476	0	0	0	0	0	368	436	0				
34425															0	1309	0	3941	0	1192	0			0	0	1440	0	0				
34434															0	581	229	2076	245	312	0	0	0	0	0	954	0	0				
34452															0	57	0	704	85	107	0	0	0	0	0	540	0	0				
34537															0	5172	1424	23643	2083	11274	6494	0	0	89	0	5684	0	0	Principal on matured securities                                                                                                                                                                  			
34555															5	518	75	5795	150	4049	322	0	0	0	0	1153	3558	0	Acc. Int. Rec. on Securities                                                                                                                                                                     			
34742															0	1319	22	6677	0	4080	0	0	0	0	0	1256	3882	0				
34836															0	0	0	357	0	211	0	0	0	0	0	146	191	0				
34863															41	0	0	248	0	80	0	0	0	0	0	168	0	0				
35057															0	260	22	805	55	58	3	0	0	0	0	465	0	0	Utility Deposit                                                                                                                                                                                  			
35244															0	3338	816	9712	482	3292	1198	0	0	0	0	2266	1220	0	Federal Income Tax Receivable                                                                                                                                                                    			
35301	0	119416	0	1783030	0	1342905	451032			0	0	320709	0	0		119416													Accrued Fee Income Recv'bl                                                                                                                                                                       			
35570															0	106742	7846	226728	0	86347	80000	0	0	0	0	25793	0	0	BOLI(Bank Owned Life Insurance)                                                                                                                                                                  			
35646															0	140	15	911	0	541	0	0	0	0	0	215	432	0				
35842															0	198	0	779	37	37	0	0	0	0	0	544	0	0				
35851															0	0	0	215	0	17	0	0	0	0	0	198	0	0				
35936															0	0	6	221	0	0	0	0	0	0	0	215	0	0				
36054															0	2294	537	10948	0	3752	0	0	0	0	0	4365	2331	0				
36344															0	2205	424	9152	177	4255	0	0	0	0	0	2268	4060	0				
36456															0	123	0	1393	73	267	188	0	0	0	0	1003	0	0	DDA SUSPENSE                                                                                                                                                                                     			
36830															7	280	0	1234	50	657	220	0	0	0	0	297	324	0	Accrued Federal Income Tax                                                                                                                                                                       			
36858															0	750	0	1723	70	243	81	64	0	0	0	730	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              	LEASE ACQUISITION COSTS                                                                                                                                                                          		
36933															0	296	114	1511	144	488	0	0	0	0	0	613	344	0				
37051															0	53	80	713	0	333	0	0	0	0	0	247	307	0				
37341															0	19	193	911	13	468	4	4	0	0	0	231	447	0	other assets                                                                                                                                                                                     	emp.acc.rec.                                                                                                                                                                                     		
37350															0	101	0	296	2	2	0	0	0	0	0	193	0	0				
37378															0	162	0	1611	76	610	0	0	0	0	0	839	323	0				
37435															221	1911	0	6376	378	1156	0	0	0	0	0	3309	0	0				
37640															0	2773	0	8841	0	3917	0	0	0	0	0	2151	2726	0				
37659															0	95	0	800	24	244	0	0	0	0	0	461	173	0				
37743															0	241	187	755	28	84	53			0	0	243	0	0	Accounts Receivable-Raymond James Secr                                                                                                                                                           			
37949															0	1135	0	6323	0	3580				0	0	1608	3470	0				
38441															0	92	31	1166	17	759	569	0	0	0	0	284	172	0	Bank Owned Life Insurance                                                                                                                                                                        			
38478															0	3184	0	4965	77	314	0	0	0	0	0	1467	0	0				
38526															0	876	6	4764	0	3255	2539	0	0	0	0	627	0	0	Bank Owned Life Insurance                                                                                                                                                                        			
38535															0	1234	0	4011	135	1660	0	0	0	0	0	1117	0	65				
38740															0	2288	0	3711	147	506	273	0	0	0	0	917	0	0	Net Software                                                                                                                                                                                     			
39327															0	0	48	1870	106	420	283	0	0	0	0	1402	0	0	Computer Software capitalized                                                                                                                                                                    			
39420															22	3836	1731	22958	1341	14346	0	0	0	0	0	3045	11930	0				
39475															143	3852	1071	21835	319	11798	0	0	0	0	0	5114	11171	0				
39756															0	1179	0	3833	0	1278	0	0	0	0	0	1376	1011	0				
39934															0	818	0	5223	0	3906	0	0	0	0	0	499	3006	0				
40033															0	291	0	3991	0	3173	0	0	0	0	0	527	3173	0				
40051															0	2250	0	5059	424	540	0	0	0	0	0	2269	0	0				
40305															0	11974	0	49796	0	19207	5971	0	0	0	0	18615	0	0	Computer software                                                                                                                                                                                			
40350															0	59	0	549	9	9	0	0	0	0	0	481	0	0				
40707															0	815	302	3667	0	1833	0	0	0	0	0	717	0	0				
40855															0	377	0	719	24	24	0	0	0	0	0	318	0	0				
41245															0	45	13	240	0	18				0	0	164	0	0				
41553															0	99	0	1134	0	25				0	0	1010	0	0				
41629															0	534	195	2313	0	1040	425			0	0	544	0	0	Computer Software < Depreciation                                                                                                                                                                 			
41647															0	10939	557	17633	0	2807	0	0	0	0	0	3330	2666	0				
41759															0	66	0	1595	22	1122	0	0	0	0	0	407	1100	0				
41825															0	0	204	1304	121	244	103	0	0	0	0	856	0	0	Software                                                                                                                                                                                         			
41937															0	272	0	850	0	141	71	39	0	0	0	437	0	0	ACCRUED SECURITIES INTEREST, U.S. AGENCIES                                                                                                                                                       	ACCRUED SECURITIES INTEREST, ST/POL SUBDIVISIONS                                                                                                                                                 		
41955															0	59	0	805	0	383	0	0	0	0	0	363	214	0				
42037															0	59	0	611	0	63	0	0	0	0	0	489	0	0				
42055															0	327	0	1127	60	164	71	0	0	0	0	636	0	0	SOFTWARE                                                                                                                                                                                         			
42354															0	186	0	1026	40	53	0	0	0	0	0	787	0	0				
