"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	
7634																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	1	0	0	0	0	0	0	false	0	0	
8033																							0	0	0	1750	0	7003	0	0	0	0	0	0	0	0	0	1582	1	0	0	3753	1500	0	0	true	0	0	
8154																							0	50	89	0	0	0	0	0	50	0	0	0	0	0	89	856	2	0	0	0	0	0	0	true	0	0	
8417																							6246	0	0	0	0	0	0	0	0	6246	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	
8462																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	false	0	0	
8547																							1705	0	293	1200	213	22200	0	0	0	1492	0	0	293	0	0	302	0	213	0	8000	13000	0	0	true	0	0	
8631																							0	0	64	0	0	0	0	0	0	0	0	0	64	0	0	464	1	0	0	0	0	0	0	false	0	0	
9115																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12074	3	0	0	0	0	0	0	false	0	0	
9160																							0	0	0	0	0	7650	0	0	0	0	0	0	0	0	0	854	1	0	0	7650	0	0	0	false	0	0	
9357																							0	0	0	209300	0	209300	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	false	0	0	
9553																							0	0	0	2000	0	6519	0	0	0	0	0	0	0	0	0	545	0	0	0	200	4319	0	0	false	0	0	
9807																							0	21	768	0	0	295699	0	0	21	0	0	0	0	0	768	45487	3	0	0	27969	267730	0	0	true	0	0	
9955																							2208	0	0	0	0	2513	0	0	0	2208	0	0	0	0	0	1673	2	0	0	0	2513	0	0	true	0	0	
10157																							0	0	321	875	0	5375	0	0	0	0	0	0	21	0	300	1222	1	0	0	0	4500	0	0	false	0	0	
10250																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	true	0	0	
10849																							0	0	0	1000	0	5982	0	0	0	0	0	0	0	0	0	3078	2	0	0	4982	0	0	0	true	0	0	
10858																							26	0	467	0	0	6645	0	0	0	26	0	467	0	0	0	2097	1	0	0	0	5500	0	0	true	0	1145	
11145																							161	0	552	137	0	12460	0	0	0	161	0	0	396	0	156	1282	0	0	0	0	12323	0	0	false	0	0	
11640																							0	0	0	0	0	21489	0	0	0	0	0	0	0	0	0	3683	1	0	0	10000	11489	0	0	false	0	0	
11837																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
12030																							0	0	50	2000	0	10000	0	0	0	0	0	0	0	0	50	4682	4	0	0	4000	4000	0	0	false	0	0	
12058																							0	0	588	0	0	2213	0	0	0	0	0	0	426	0	162	378	0	0	0	0	2000	0	0	false	0	213	
12142																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	false	0	0	
12245																							0	0	0	2500	0	3500	0	0	0	0	0	0	0	0	0	1351	0	0	0	1000	0	0	0	false	0	0	
12311	38447	6099	8653	10000	29271	3130937	0	4365	1734	0	279482	13	26948	9176	103000	900000	1365107	618	true	2670485	752212	0						3130937					509	0	7316	0	828												
12357																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	false	0	0	
12647																							0	0	94	0	0	0	0	0	0	0	94	0	0	0	0	673	1	0	0	0	0	0	0	true	0	0	
12656																							0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	256	2	0	0	0	0	0	0	false	0	0	
12937																							0	71	0	0	0	950	0	0	71	0	0	0	0	0	0	4498	2	0	0	0	0	0	0	false	0	950	
12946																							2631	864	322	5000	0	13859	0	843	21	2631	0	0	237	0	85	3377	1	0	0	0	6945	0	0	false	0	1914	
12955																							0	0	280	0	0	4500	0	0	0	0	0	0	0	0	280	2485	1	0	0	4000	500	0	0	false	0	0	
13037																							0	0	640	0	0	0	0	0	0	0	0	0	292	0	348	7201	4	0	0	0	0	0	0	false	0	0	
13103																							0	0	15	0	0	3225	0	0	0	0	0	0	0	0	15	2204	7	0	0	0	3225	0	0	false	0	0	
13251																							0	0	135	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	false	0	0	
13309																							426	0	1533	60000	380	337950	0	0	0	46	263	0	92	0	1178	14391	3	380	0	125000	150871	0	0	true	0	2079	
13457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	false	0	0	
14052																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1267	1	0	0	0	0	0	0	false	0	0	
14155																							0	0	82	1075	0	5340	0	0	0	0	0	0	82	0	0	366	0	0	0	3095	1170	0	0	false	0	0	
14258																							0	0	75	5000	0	25000	0	0	0	0	0	0	75	0	0	25389	5	0	0	14000	6000	0	0	true	0	0	
14409	134216	0	23130	582	771	513469	22827	0	0	133445	54625	6	771	0	120315	392553	0	19	true	0	0	0						513469					0	0	139	0	164												
14454																							0	0	190	2750	0	2827	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	false	0	77	
14650																							0	0	134	0	0	0	0	0	0	0	0	14	37	0	83	7	0	0	0	0	0	0	0	false	0	0	
14753																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	false	0	0	
14865																							0	0	69	0	0	0	0	0	0	0	0	0	0	0	69	943	0	0	0	0	0	0	0	true	0	0	
14931																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863	1	0	0	0	0	0	0	false	0	0	
14940																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186	1	0	0	0	0	0	0	true	0	0	
15536																							0	0	7449	5000	0	5000	0	0	0	0	263	0	0	0	7186	5009	2	0	0	0	0	0	0	false	0	0	
15732																							0	0	278	0	0	15000	0	0	0	0	0	0	0	0	278	3054	2	0	0	0	15000	0	0	false	0	0	
16337																							0	0	1034	0	0	17073	0	0	0	0	0	0	0	0	1034	2322	2	0	0	0	17073	0	0	false	0	0	
16355																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	false	0	0	
16458																							0	0	754	0	0	6116	0	0	0	0	0	0	0	0	754	8336	3	0	0	0	6116	0	0	true	0	0	
16551																							0	0	0	2000	0	11699	0	0	0	0	0	0	0	0	0	519	0	0	0	1000	8699	0	0	false	0	0	
16748																							206	0	32	0	206	2000	0	0	0	0	8	0	24	0	0	1098	2	206	0	0	2000	0	0	false	0	0	
16766																							0	0	0	140000	0	150000	0	0	0	0	0	0	0	0	0	1761	2	0	0	10000	0	0	0	false	0	0	
16944																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	1	0	0	0	0	0	0	false	0	0	
16953																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	false	0	0	
17110																							828	0	0	0	0	0	0	0	0	828	0	0	0	0	0	1310	1	0	0	0	0	0	0	false	0	0	
17147																							388	0	674	8000	388	87582	0	0	0	0	608	0	66	0	0	16117	6	388	0	19000	54582	0	0	true	0	6000	
17259																							0	0	8	0	0	1750	0	0	0	0	0	0	8	0	0	717	1	0	0	1000	750	0	0	false	0	0	
17464																							4071	10	331	18000	4071	18000	0	10	0	0	0	0	331	0	0	2391	1	4071	0	0	0	0	0	true	0	0	
17549																							0	0	4048	0	0	0	0	0	0	0	0	0	35	0	4013	5	0	0	0	0	0	0	0	false	0	0	
17839																							0	0	308	0	0	5000	0	0	0	0	0	0	23	0	285	4084	2	0	0	0	5000	0	0	true	97	0	
17950																							0	0	0	0	0	4287	0	0	0	0	0	0	0	0	0	97	0	0	0	1537	2750	0	0	false	0	0	
18050																							1556	0	189	0	0	4606	0	0	0	1556	0	0	189	0	0	2399	2	0	0	0	0	0	4239	false	0	367	
18135																							0	0	0	6465	0	8215	0	0	0	0	0	0	0	0	0	331	0	0	0	1750	0	0	0	true	8242	0	
18368																							0	0	0	0	0	23622	0	0	0	0	0	0	0	0	0	0	0	0	0	5308	18314	0	0	false	0	0	
18377																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
18827																							0	0	0	0	0	757	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	757	false	0	0	
18836																							0	0	327	135	0	2091	0	0	0	0	40	0	287	0	0	1326	1	0	0	294	1662	0	0	false	0	0	
18854																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	1	0	0	0	0	0	0	false	0	0	
18863																							1933	1385	995	20025	0	23625	0	0	1385	1790	965	0	30	0	0	6391	5	0	143	3600	0	0	0	true	0	0	
18957																							0	0	0	0	0	3875	0	0	0	0	0	0	0	0	0	740	2	0	0	250	3625	0	0	false	0	0	
19356																							0	0	337	0	0	0	0	0	0	0	0	59	17	0	261	3	0	0	0	0	0	0	0	false	0	0	
19730																							4434	0	234	35000	1019	45000	0	0	0	3415	0	0	234	0	0	62715	3	1019	0	10000	0	0	0	true	0	0	
19936																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894	9	0	0	0	0	0	0	false	0	0	
19972																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	false	0	0	
20053																							0	0	66	1500	0	2400	0	0	0	0	0	0	0	0	66	87	0	0	0	900	0	0	0	false	0	0	
20147																							0	0	518	0	0	4129	0	0	0	0	0	0	518	0	0	423	0	0	0	0	629	0	3500	false	0	0	
20259																							0	0	378	0	0	0	0	0	0	0	0	0	253	0	125	1056	1	0	0	0	0	0	0	false	0	0	
20370																							0	0	97	4000	0	4000	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	false	0	0	
20512																							0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	340	0	0	0	0	10000	0	0	false	0	0	
20633																							0	0	17	2000	0	3240	0	0	0	0	0	0	17	0	0	3344	2	0	0	0	1240	0	0	false	0	0	
20754																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
20839																							0	0	5	1000	0	6000	0	0	0	0	0	0	5	0	0	1043	1	0	0	0	5000	0	0	false	0	0	
20857																							0	0	71	533	0	4134	0	0	0	0	0	0	0	0	71	414	2	0	0	1017	2584	0	0	false	0	0	
20866																							0	0	86	0	0	0	0	0	0	0	0	0	86	0	0	1271	2	0	0	0	0	0	0	false	0	0	
21256																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	false	0	0	
21359																							0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	393	false	0	0	
21630																							0	0	151	0	0	7325	0	0	0	0	0	0	0	0	151	1680	3	0	0	0	7325	0	0	false	0	0	
21658																							0	0	0	500	0	1553	0	0	0	0	0	0	0	0	0	707	1	0	0	1000	0	0	0	true	0	53	
22048																							0	182	733	0	0	1060	0	0	182	0	0	0	191	0	542	7385	4	0	0	0	312	0	0	false	0	748	
22235																							0	0	382	1000	0	12000	0	0	0	0	176	0	206	0	0	3719	1	0	0	2000	9000	0	0	false	0	0	
22356																							0	0	30	0	0	629	0	0	0	0	0	0	30	0	0	679	0	0	0	0	0	0	0	true	0	629	
22459																							0	0	0	0	0	604	0	0	0	0	0	0	0	0	0	3699	3	0	0	0	0	0	0	false	0	604	
22543																							0	0	0	17	0	95	0	0	0	0	0	0	0	0	0	635	1	0	0	78	0	0	0	false	0	0	
22552																							0	0	0	700	0	700	0	0	0	0	0	0	0	0	0	934	2	0	0	0	0	0	0	true	0	0	
22730																							0	0	187	45	0	973	0	0	0	0	27	0	60	0	100	308	0	0	0	153	775	0	0	false	0	0	
22936																							0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	371	0	0	0	0	439	0	0	false	0	0	
22954																							0	0	26	950	0	4960	0	0	0	0	0	0	0	0	26	613	1	0	0	700	3310	0	0	true	0	0	
23036																							0	0	161	0	0	139	0	0	0	0	5	0	56	0	100	5586	6	0	0	0	0	0	0	true	0	139	
23045																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	false	0	0	
23241																							13368	20425	2286	14191	1440	532609	0	0	20425	11928	0	0	1443	0	843	4037	2	1440	0	109368	393960	0	14219	true	0	871	
23456																							0	0	59	0	0	615	0	0	0	0	0	0	0	0	59	475	0	0	0	0	615	0	0	true	0	0	
23504																							0	0	0	8000	0	8000	0	0	0	0	0	0	0	0	0	4709	1	0	0	0	0	0	0	false	0	0	
23540																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	false	0	0	
23643																							0	0	279	252	0	783	0	0	0	0	0	0	68	0	211	1603	2	0	0	92	439	0	0	false	0	0	
23755																							882	0	114	1000	882	1000	0	0	0	0	0	0	0	0	114	2263	2	1105	0	0	0	0	0	true	0	0	
23812																							0	0	0	0	0	22678	0	0	0	0	0	0	0	0	0	3769	2	0	0	2195	20483	0	0	true	0	0	
24006																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
24266																							8816	239	471	0	1315	10973	0	239	0	7501	0	0	0	0	471	5312	3	1315	0	0	2000	70	0	false	0	8903	
24453																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	1	0	0	0	0	0	0	false	0	0	
24659																							0	0	645	0	0	0	0	0	0	0	0	645	0	0	0	217	1	0	0	0	0	0	0	false	0	0	
24668																							878	0	0	0	107	487	0	0	0	771	0	0	0	0	0	888	0	107	0	0	487	0	0	false	0	0	
24855																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	2	0	0	0	0	0	0	false	0	0	
24949																							170	0	303	100	0	25260	0	0	0	170	0	0	119	0	184	2093	2	0	0	14160	11000	0	0	true	0	0	
25357																							0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	156	0	0	0	500	0	0	0	false	0	0	
25647																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3675	4	0	0	0	0	0	0	false	0	0	
25852																							133	0	84	4000	0	21000	0	0	0	133	0	0	84	0	0	893	0	0	0	10000	7000	0	0	true	0	0	
26149																							0	910	626	0	0	0	0	0	910	0	23	0	143	0	460	802	1	0	0	0	0	0	0	false	0	0	
26233																							0	0	0	0	0	1002	0	0	0	0	0	0	0	0	0	874	1	0	0	0	0	0	0	true	0	1002	
26242																							0	0	788	16775	0	22775	0	0	0	0	0	0	303	0	485	3141	2	0	0	0	6000	0	0	true	0	0	
26457																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
26756																							0	0	43	300	0	1400	0	0	0	0	0	0	21	0	22	162	1	0	0	400	700	0	0	true	0	0	
26765																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	false	0	0	
26859																							0	0	2218	20019	0	21889	0	0	0	0	0	0	385	0	1833	288	0	0	0	39	1202	0	0	false	0	629	
26916																							2491	66	0	3000	19	5000	0	66	0	2472	0	0	0	0	0	6725	4	19	0	0	2000	0	0	true	0	0	
27548																							1486	0	447	6600	143	38900	0	0	0	1343	0	0	102	0	345	10280	3	143	0	18300	14000	0	0	true	0	0	
27614																							0	0	134	0	0	0	0	0	0	0	0	0	134	0	0	408	0	0	0	0	0	0	0	false	0	0	
27838																							0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	3137	3	0	0	0	0	0	0	true	0	200	
27847																							107	0	337	0	0	8449	0	0	0	107	0	125	60	0	152	226	0	0	0	0	8449	0	0	false	0	0	
28013																							5243	0	0	6000	0	9373	0	0	0	5243	0	0	0	0	0	2032	1	0	0	0	0	10	2556	true	0	807	
28152																							0	0	0	48	0	2338	0	0	0	0	0	0	0	0	0	8	0	0	0	476	1814	0	0	false	0	0	
28255																							0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	720	0	0	0	0	0	0	0	true	0	0	
28349																							0	0	288	0	0	0	0	0	0	0	106	125	57	0	0	1044	0	0	0	0	0	0	0	false	0	0	
28406																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	
28572																							98	0	6	33	98	9084	0	0	0	0	0	0	6	0	0	156	0	101	0	1001	8050	0	0	false	0	0	
28732																							145	0	80	0	0	0	0	0	0	145	0	0	80	0	0	1585	1	0	0	0	0	0	0	true	0	0	
29104																							13	0	0	50000	13	65000	0	0	0	0	0	0	0	0	0	3687	2	13	0	0	15000	0	0	false	0	0	
29159																							0	0	50	0	0	357	0	0	0	0	0	0	37	0	13	592	2	0	0	0	357	0	0	false	0	0	
29252																							0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	2199	2	0	0	0	7500	0	0	false	0	0	
29636																							3778	1500	1286	969	0	26926	0	0	1500	3778	0	505	187	0	594	715	0	0	0	2737	20900	44	2276	false	0	0	
29850																							0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	638	1	0	0	0	0	0	0	false	0	130	
29944																							0	0	169	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	false	0	0	
29953																							0	0	1	1158	0	6242	1	0	0	0	0	0	0	0	0	403	0	0	0	1269	3815	0	0	false	0	0	
