"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	46723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2244	0	0	26493	9211	0	55	500	3000	0	0	0	0	0	0	0	0	0	0	4697	42026	0	0	0	0	0	2881	0	0	0	0	-325	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	33875	13908	47311	0	6775	6954	47311	61040	0	4382	4382	13032	0	
1454	0	0	0	0	0	130318	0	0	0	18716	18716	0	18716	0	0	0	0	137	0	0	0	0	0	0	9905	7095	0	0	0	0	0	0	3039	7848	97256	2775	0	0	0	0	3252	0	0	0	234	26499	103585	0	0	0	0	0	7609	137	66	863	0	2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17819	162864	32526	110128	0	32573	16263	110128	158964	0	38700	38700	26302	0	
1557	0	0	0	0	0	20306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	1813	0	0	0	2447	0	0	438	0	7060	0	908	0	0	0	0	0	0	0	0	3326	16980	0	0	0	0	0	771	0	0	0	0	58	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	375	0	0	0	161	11639	3326	19062	0	2328	1663	19062	23053	0	319	319	5648	0	
1632	0	0	0	0	0	200472	0	0	0	2839	2839	0	75	0	2764	0	0	0	0	0	0	0	0	0	1855	6565	0	0	0	0	0	0	1155	40	31049	828	0	0	0	0	0	0	0	0	4151	35935	160386	0	0	0	0	0	10887	0	0	1200	0	-1463	103	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9002	0	0	0	9002	0	0	0	1895	43040	36866	181839	0	8608	18433	181839	208880	0	0	0	19808	0	
1669	0	0	0	0	0	65324	0	0	0	0	0	0	0	0	0	0	0	2273	0	0	0	0	0	0	9153	1887	0	0	0	103442	2019	347	1573	12539	27326	0	0	0	0	0	0	0	0	0	0	34694	30629	0	0	0	0	0	6698	2273	214	2487	185	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21906	140177	36898	32514	0	28035	18449	32514	78998	0	5035	5035	34756	0	
1829	0	0	0	0	0	155174	0	0	0	404	404	0	0	0	404	0	0	0	0	0	0	0	0	0	6107	601	0	0	0	0	0	0	4786	17950	89850	4709	2748	0	0	0	0	0	0	0	96	59395	95683	0	0	0	0	0	6908	0	96	1846	248	2698	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667	0	0	0	4667	0	0	0	24153	92393	64352	108235	0	18479	32176	108235	158890	0	0	0	34288	0	
1856	0	0	0	0	0	4343	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	113	1233	0	0	0	0	0	0	49	68	13192	0	0	0	0	0	0	0	0	0	39	1317	2987	0	0	0	0	0	906	27	0	9	0	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	181	18023	1317	3858	0	3605	659	3858	8122	0	3550	3550	2227	0	
2040	0	0	0	0	0	110196	0	0	0	392	392	0	0	0	392	0	0	0	0	0	0	0	0	0	884	3243	0	0	0	278	0	0	935	499	17409	2129	343	0	0	0	452	0	0	0	1431	32755	76010	0	0	0	0	0	4877	0	0	873	0	-302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1383	23234	35336	80749	0	4647	17668	80749	103064	0	0	0	12726	0	
2161	0	0	0	0	0	50171	0	0	0	77	77	77	0	0	0	0	0	0	0	0	0	0	0	0	1470	7988	0	0	516	0	0	0	523	226	24046	0	0	0	0	0	0	0	0	0	0	23265	26906	0	0	0	0	0	4359	0	60	138	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2349	36687	23265	31067	0	7337	11633	31067	50037	0	4515	4515	8486	0	
2376	0	0	0	0	0	383419	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3100	5272	0	0	44127	174667	0	0	4844	44884	186599	60000	2023	0	0	0	0	0	0	0	326	306712	76381	0	0	0	0	0	18569	5	0	4750	0	-1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92111	388664	366712	92218	0	77733	183356	92218	353307	0	17050	17050	103955	0	
2451	0	0	0	0	0	12503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	134	0	0	0	396	0	0	13	0	550	0	0	0	0	0	0	0	0	0	0	4326	8177	0	0	0	0	0	512	0	0	0	0	-118	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1290	4326	8691	0	258	2163	8691	11112	0	210	210	1054	0	
2554	0	0	0	0	0	3926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140	0	0	3	6	0	0	7	0	1891	195	0	0	0	0	0	0	0	0	0	82	3843	0	0	0	0	0	200	0	0	0	0	-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3437	277	4043	0	687	139	4043	4869	0	400	400	745	0	
2732	0	0	0	0	0	297090	0	0	0	4012	4012	0	0	0	4012	0	0	1610	0	0	0	0	0	0	7623	9888	0	0	0	0	0	0	1840	0	58023	1898	2568	0	0	0	0	0	0	0	1442	62672	232976	0	0	0	0	0	10270	1610	181	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7804	84653	64570	248035	0	16931	32285	248035	297251	0	15300	15300	47440	0	
2750	0	0	0	0	0	32630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	662	0	0	0	0	0	0	140	2364	6870	100	0	0	0	0	0	0	0	325	286	2331	29688	0	0	0	0	0	3022	0	6	189	0	-636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2861	9707	2431	32515	0	1941	1216	32515	35672	0	1700	1700	4508	0	
2938	0	0	0	0	0	202418	0	0	0	2319	2319	0	0	0	2319	0	0	0	0	0	0	0	0	0	3917	17974	0	0	0	0	0	0	1714	115	34542	2717	32	0	0	0	0	0	0	0	0	37157	165261	0	0	0	0	0	14094	0	1	1775	0	-1626	444	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3869	0	0	0	3869	0	0	0	4033	54291	39874	184243	0	10858	19937	184243	215038	0	0	0	19011	0	
2956	0	0	0	0	0	62584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1166	1943	0	0	0	0	0	0	484	71	40059	595	25	0	0	0	0	0	0	0	0	25144	37440	0	0	0	0	0	3450	0	0	0	0	-391	43	0	0	0	43	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	1237	47627	25739	41026	0	9525	12870	41026	63421	0	5625	5625	12803	0	
3252	0	0	0	0	0	59471	0	0	0	137	137	0	0	0	137	0	0	0	0	0	0	0	0	0	1599	6628	3	0	0	7202	347	0	292	0	12940	1412	0	0	0	0	0	0	0	0	368	1162	57941	0	0	0	0	0	3530	0	15	491	17	-932	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	98	0	0	0	1614	27629	2938	61318	0	5526	1469	61318	68313	0	0	0	9763	0	
3458	0	0	0	0	0	8300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4441	0	0	0	0	1469	186	242	6316	0	0	0	0	0	0	0	0	0	0	1876	6424	0	0	0	0	0	403	0	0	0	0	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	7116	1876	12737	0	1423	938	12737	15098	0	800	800	2143	0	
3506	0	0	0	0	0	615641	0	0	0	0	0	0	0	0	0	0	46	1678	0	0	0	0	0	3596	10211	13054	0	0	0	26128	1964	100	6396	388	212559	1039	0	0	0	0	0	0	0	0	1408	176321	437912	0	0	0	0	0	45408	1679	730	3208	0	869	564	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11329	267007	179324	478367	0	53401	89662	478367	621430	0	10650	10650	73607	0	
3579	0	0	0	0	0	182073	0	0	0	734	734	0	734	0	0	0	0	5555	0	0	0	0	0	0	3206	2538	0	0	0	0	0	0	756	0	17706	9321	6007	0	0	0	0	0	0	0	0	64352	117721	0	0	0	0	0	16390	5555	0	1930	0	4399	142	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3206	23050	73673	132634	0	4610	36837	132634	174081	0	0	0	16980	0	
3720	0	0	0	0	0	71178	0	0	0	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	4049	175	0	0	0	14134	1387	0	913	762	35245	0	0	0	0	0	0	0	0	0	7822	25926	37430	0	0	0	0	0	5247	164	0	625	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	28	709	0	0	0	4811	64323	27341	42642	0	12864	13671	42642	69177	0	6322	6322	16502	0	
3953	0	0	0	0	0	48492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15376	0	0	16966	7347	24179	0	0	0	0	0	4604	0	0	53	0	-845	490	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	19696	7347	44596	0	3939	3674	44596	52209	0	600	600	5839	0	
4138	0	0	0	0	0	102620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229	1657	0	0	0	0	0	0	1234	1855	40790	1280	1916	0	0	0	0	0	0	0	0	53462	49158	0	0	0	0	0	7022	0	18	775	0	260	355	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4105	43222	54742	57658	0	8644	27371	57658	93673	3	0	3	14965	0	
4147	0	0	0	0	0	59806	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	206	2169	0	0	0	0	0	0	887	112	24594	865	450	0	0	0	0	524	0	0	1094	16884	41828	0	0	0	0	0	8644	0	0	2778	2360	421	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	37640	20109	46466	0	7528	10055	46466	64049	0	7005	7005	11852	0	
4156	0	0	0	0	0	71861	0	0	0	471	471	0	0	0	471	0	0	1783	0	0	0	0	0	0	791	3758	0	0	0	0	0	0	739	0	29749	2897	202	0	0	0	0	1517	0	0	0	16173	55688	0	0	0	0	0	8074	1783	0	617	0	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	0	0	0	445	0	0	0	791	34124	19070	63997	0	6825	9535	63997	80357	0	0	0	11467	0	
4231	0	0	0	0	0	42518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	0	0	0	0	516	1053	36699	5147	0	0	0	0	0	0	0	0	0	11658	30860	0	0	0	0	0	2064	0	0	0	0	-175	0	0	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	39647	16805	32953	0	7929	8403	32953	49285	0	647	647	10897	0	
4437	0	0	0	0	0	110189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118	4199	0	0	0	5049	1655	0	93	0	22671	0	0	0	0	0	0	0	0	0	0	39327	70862	0	0	0	0	0	4536	0	59	470	27	-943	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	68	27	0	0	0	1177	34714	41077	74876	0	6943	20539	74876	102358	0	2325	2325	11428	0	
4745	0	0	0	0	0	4987	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	90	304	0	0	401	2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547	3440	0	0	0	0	0	255	13	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	4504	1547	3682	0	901	774	3682	5357	0	1250	1250	1071	0	
