"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
327453	0	0	0	470		0	0	3		156107	55533	259	0	0	0	0		0		0	0		46273	0	0	0	0	0	0	0	0	0	0		
327556	0	0	0	0		0	0	0		30365	17787	84	0	0	0	0		0		0	0		9503	0	0	0	0	0	0	0	0	0	0		
327855	69	0	0	0		0	0	0		72279	36138	148	0	0	0	0		0		0	0		16456	0	0	0	0	0	0	0	0	0	0		
327949	0	0	0	0		0	0	0		199986	41127	248	0	0	0	0		0		0	0		16327	0	0	0	0	0	0	0	0	0	0		
328058	44	0	0	0		0	0	0		20574	8307	50	0	0	0	0		0		0	0		4307	0	0	0	0	0	0	0	0	0	0		
328151	0			0		0	0	0		13293	13122	52	0			0		0		0	0		7922	0	0	0	0	0	0	0	0	0			
328357	13	0	0	0		0	0	0		25695	5486	37	0	0	0	0		0		0	0		2591	0	0	0	0	0	0	0	0	0	0		
328423	0	0	0	881		0	0	0		337590	138012	478	0	0	0	0		0		0	0		90212	0	0	0	0	0	0	0	0	0	0		
328450	0			705		0	0	0		53473	33426	163	0			0		0		0	0		13012	0	0	0	0	0	0	0	0	0			
328553	0	0	0	0		0	0	0		284817	93135	491	0	0	0	0		0		0	0		40762	0	0	0	0	0	0	0	0	0	0		
328656	0	0	0	0		0	0	0		30029	18682	87	0	0	0	0		0		0	0		8995	0	0	0	0	0	0	0	0	0	0		
328777	0	0	0	0		0	0	0		417757	115594	669	0	0	0	0		0		0	0		38294	0	0	0	0	0	0	0	0	0	0		
329149	0	0	0	0		0	0	0		46412	18401	82	0	0	0	0		0		0	0		16599	0	0	0	0	0	0	0	0	0	0		
329345	0	0	0	0		0	0	0		25321	9222	51	0	0	0	0		0		0	0		4122	0	0	0	0	0	0	0	0	0	0		
329550	0	0	0	729		0	0	478		323529	161369	645	0	0	0	0		0		0	0		96569	0	0	0	0	0	0	0	0	0	0		
329578	0	0	0	207		0	0	0		46623	15681	107	0	0	0	0		0		0	0		4981	0	0	0	0	0	0	0	0	0	0		
329756	14	0	0	0		0	0	0		24348	24472	83	3	0	0	0		0		0	0		16172	0	0	0	0	0	0	0	0	0	0		
329952	87	0	0	0		0	0	0		169427	58516	245	2	0	0	0		0		0	0		27864	0	0	0	0	0	0	0	0	0	0		
330239	0	0	0	0		0	0	0		128116	57836	298	0	0	0	0		0		0	0		16948	0	0	0	0	0	0	0	0	0	0		
330248	0	0	0	0		0	0	0		60226	14473	79	0	0	0	0		0		0	0		12460	0	0	0	0	0	0	0	0	0	0		
330417	0	0	0	0		0	0	0		35739	25263	85	0	0	0	0		0		0	0		19913	0	0	0	0	0	0	0	0	0	0		
330453	0	0	0	0		0	0	0		27033	6845	40	0	0	0	0		0		0	0		2688	0	0	0	0	0	0	0	0	0	0		
330659	0	0	0	0		0	0	0		84582	67597	309	0	0	0	0		0		0	0		33027	0	0	0	0	0	0						
330855	0	0	0	0		0	0	0		170000	43391	176	0	0	0	0		0		0	0		46378	0	0	0	0	0	0	0	0	0	0		
330873	0	0	0	27		0	0	390		77395	20601	123	0	0	0	0		0		0	0		10015	0	0	0	0	0	0	0	0	0	0		
330949	0	0	0	0		0	0	0		77165	16952	97	0	0	0	0		0		0	0		15182	0	0	0	0	0	0	0	0	0	0		
331106	0	0	0	0		0	0	0		88378	24861	154	0	0	0	0		0		0	0		4379	0	0	0	0	0	0	0	0	0	0		
331375	0	0	0	128		0	0	0		67937	22965	137	0	0	0	0		0		0	0		12489	0	0	0	0	0	0	0	0	0	0		
331544	0	0	0	0		0	0	0		70776	15354	89	0	0	0	0		0		0	0		6454	0	0	0	0	0	0	0	0	0	0		
331553	0	0	0	0		0	0	0		19138	4206	18	0	0	0	0		0		0	0		2506	0	0	0	0	0	0	0	0	0	0		
331656	0	0	0	0		0	0	0		8346	1080	5	0	0	0	0		0		0	0		2550	0	0	0	0	0	0	0	0	0	0		
331713	0	0	0	0		0	0	0		90731	52932	250	0	0	0	0		0		0	0		32917	0	0	0	0	0	0	0	0	0	0		
332055	0	0	0	0		0	0	0		64164	38309	141	0	0	0	0		0		0	0		7491	0	0	0	0	0	0	0	0	0	0		
332224	0	0	0	0		0	0	0		87539	62415	224	0	0	0	0		0		0	0		40015	0	0	0	0	0	0	0	0	0	0		
332345	0	0	0	0		0	0	0		9375	3389	22	0	0	0	0		0		0	0		1189	0	0	0	0	0	0	0	0	0	0		
332402	0	0	0	0		0	0	0		219657	57304	324	0	0	0	0		0		0	0		32227	0	0	0	0	0	0	0	0	0	0		
332644	0	0	0	0		0	0	0		6093	1156	4	0	0	0	0		0		0	0		724	0	0	0	0	0	0	0	0	0	0		
332756	0	0	0	0		0	0	0		8533	10334	25	0	0	0	0		0		0	0		4034	0	0	0	0	0	0	240000	15088	0	0		
332907	0	0	0	248114		0	0	411990		6688168	6189599	15078	0	0	0	0		715		0	5039		4681798	0	0	0	0	0	0	0	0	0	0		
332970	0	0	0	0		0	0	0		34463	23633	123	0	0	0	0		0		0	0		11333	0	0	0	0	0	0	0	0	0	0		
333034	0	0	0	0		0	0	0		98614	37984	259	0	0	0	0		0		0	0		12300	0	0	0	0	0	0	0	0	0	0		
333043	391	0	0	0		0	0	0		14806	5793	34	0	0	0	0		0		0	0		2393	0	0	0	0	0	0	0	0	0	0		
333052	0	0	0	0		0	0	0		22840	6107	37	0	0	0	0		0		0	0		3717	0	0	0	0	0	0	0	0	0	0		
333203	0	0	0	0		0	0	0		133697	70387	236	0	0	0	0		0		0	0		46787	0	0	0	0	0	0	0	0	0	0		
333249	0	0	0	0		0	0	0		129673	67175	410	0	0	0	0		0		0	0		9452	0	0	0	0	0	0	0	0	0	0		
333650	509	0	0	0		0	0	0		89561	38312	201	0	0	0	0		0		0	0		15960	0	0	0	0	0	0	0	0	0	0		
333856	0	0	0	0		0	0	0		34121	10927	72	0	0	0	0		0		0	0		1926	0	0	0	0	0	0	0	0	0	0		
333940	0	0	0	0		0	0	0		25869	5904	40	0	0	0	0		0		0	0		4862	0	0	0	0	0	0	0	0	0	0		
334059	0	0	0	0		0	0	0		70550	57072	231	0	0	0	0		0		0	0		33969	0	0	0	0	0	0	0	0	0	0		
334255	0	9	0	0		0	0	0		17084	4635	32	0	0	0	0		0		0	0		1435	0	0	0	0	0	0	0	0	0	0		
334264	0	0	0	0		0	0	0		40065	35583	183	0	0	0	0		0		0	0		17283	0	0	0	0	0	0	0	0	0	0		
334648	0			0		0	0	0		76776	12687	80	0			0		0		0	0		14305	0	0	0	0	0	0	0	0	0			
334657	0	0	0	0		0	0	0		30521	9540	48	0	0	0	0		0		0	0		3455	0	0	0	0	0	0	0	0	0	0		
334750	0	0	0	0		0	0	0		125182	75086	454	0	0	0	0		0		0	0		26717	0	0	0	0	0	0	0	0	0	0		
335346	0	0	0	0		0	0	0		74683	35478	148	0	0	0	0		0		0	0		24620	0	0	0	0	0	0	0	0	0	0		
335355	0	0	0	0		0	0	0		40976	16240	67	0	0	0	0		0		0	0		4082	0	0	0	0	0	0	0	0	0	0		
335757	0	0	0	0		0	0	0		18058	12826	38	0	0	0	0		0		0	0		1797	0	0	0	0	0	0	0	0	0	0		
336071	0	0	0	0		0	0	0		19314	4989	31	0	0	0	0		0		0	0		2835	0	0	0	0	0	0	0	0	0	0		
336147	0	0	0	0		0	0	0		53530	11490	73	0	0	0	0		0		0	0		19078	0	0	0	0	0	0	0	0	0	0		
336361	0			0		0	0	0		31498	19998	121	0			0		0		0	0		4085	0	0	0	0	0	0	0	0	0			
336576	0	0	0	0		0	0	0		300142	69035	474	0	0	0	0		0		0	0		28585	0	0	0	0	0	0	0	0	0	0		
336932	0	0	0	0		0	0	0		226900	245076	773	0	0	0	0		0		0	0		212819	0	0	0	0	0	0	0	0	0	0		
336950	0	0	0	0		0	0	0		7157	1343	9	0	0	0	0		0		0	0		155	0	0	0	0	0	0	0	0	0	0		
337247	0	4	0	0		0	0	0		23172	5349	22	0	0	0	0		0		0	0		6464	0	0	0	0	0	0	0	0	0	0		
337340	0	0	0	0		0	0	0		66109	19447	98	0	0	0	0		0		0	0		10735	0	0	0	0	0	0	0	0	0	0		
337658	0	0	0	0		0	0	0		30453	13603	66	0	0	0	0		0		0	0		8850	0	0	0	0	0	0	0	0	0	0		
337733	0	0	0	0		0	0	0		52320	19907	76	0	0	0	0		0		0	0		12307	0	0	0	0	0	0	0	0	0	0		
337966	0	0	0	0		0	0	0		10445	10519	53	0	0	0	0		0		0	0		8930	0	0	0	0	0	0	0	0	0	0		
338178	0	0	0	0		0	0	0		65841	26583	146	0	0	0	0		0		0	0		15133	0	0	0	0	0	0	0	0	0	0		
338646	0	0	0	0		0	0	0		84233	31614	137	0	0	0	0		0		0	0		15766	0	0	0	0	0	0	0	0	0	0		
338758	0	0	0	0		0	0	0		109979	78616	321	0	0	0	0		0		0	0		67157	0	0	0	0	0	0	0	0	0	0		
338851	15	0	0	0		0	0	0		46772	21777	86	8	0	0	0		0		0	0		20208	0	0	0	0	0	0	0	0	0	0		
338945	0	0	0	0		0	0	0		26355	9422	42	0	0	0	0		0		0	0		3099	0	0	0	0	0	0	0	0	0	0		
339054	0	0	0	0		0	0	0		14773	11422	73	0	0	0	0		0		0	0		4122	0	0	0	0	0	0	0	0	0	0		
339353	0	0	0	0		0	0	0		18826	10655	44	0	0	0	0		0		0	0		9701	0	0	0	0	0	0	0	0	0	0		
339456	0	0	0	0		0	0	0		53641	27977	139	0	0	0	0		0		0	0		14077	0	0	0	0	0	0	0	0	0	0		
339607	0	0	0	134		0	0	0		273208	85993	550	0	0	0	0		0		0	0		20953	0	0	0	0	0	0	0	0	0	0		
339773	0	0	0	0		0	0	0		201836	64171	390	0	0	0	0		0		0	0		30776	0	0	0	0	0	0	0	0	0	0		
339858	0	0	0	4903		0	0	480046		1502543	3907296	8422	0	0	0	0		0		0	0		2660123	0	0	0	4500	0	0	0	0	0	0		
339951	0	0	0	54		0	0	0		345094	143246	618	0	0	0	0		0		0	0		105925	0	0	0	0	0	0	0	0	0	0		
340135	26	0	0	0		0	0	0		204549	97436	466	125	0	0	0		0		0	0		60117	0	0	0	0	0	0	0	0	0	0		
340144	0	0	5	0		0	0	0		158814	140219	459	0	0	0	0		0		0	0		117175	0	0	0	0	0	0	0	0	0	0		
340256	0	1	0	0		0	0	0		88150	72129	255	0	104	1	0		0		0	0		46629	0	0	0	0	0	0	0	0	0	0		
340443	0	0	0	0		0	0	0		52286	20900	82	0	0	0	0		0		0	0		8123	0	0	0	0	0	0	0	0	0	0		
340555	12	0	0	0		0	0	0		20616	9123	54	0	0	0	0		0		0	0		3747	0	0	0	0	0	0	0	0	0	0		
340649	0	0	0	35		0	0	174		47974	18984	88	0	0	0	0		0		0	0		18362	0	0	0	0	0	0	0	0	0	0		
340742	0	0	0	0		0	0	0		542382	375993	1030	0	0	0	0		0		235	0		201389	0	0	0	0	0	0	0	0	0	0		
340751	158	0	0	0		0	0	0		100509	62021	262	4	0	0	0		0		0	0		58672	0	0	0	0	0	0	0	0	0	0		
341310	0	0	0	0		0	0	0		150627	21025	138	0	0	0	0		0		0	0		7111	0	0	0	0	0	0	0	0	0	0		
341851	0	0	0	0		0	0	0		31078	12826	87	0	0	0	0		0		0	0		4126	0	0	0	0	0	0	0	0	0			
341918	0	0	0	0		0	0	0		137417	34862	198	0	0	0	0		0		0	0		24444	0	0	0	0	0	0	0	0	0	0		
341954	0	0	0	0		0	0	0		21406	3413	26	0	0	0	0		0		0	0		2138	0	0	0	0	0	0	0	0	0	0		
341972	0	0	0	0		0	0	0		21734	4741	34	0	0	0	0		0		0	0		670	0	0	0	0	0	0	0	0	0	0		
342054	0	0	0	0		0	0	0		109994	54171	193	0	0	0	0		0		0	0		39169	0	0	0	0	0	0	0	0	0	0		
342175	0	0	0	1		0	0	140		305525	74133	514	0	0	0	0		0		0	0		22774	0	0	0	0	0	0	0	0	0	0		
342362	0	0	0	0		0	0	0		73655	25276	114	0	0	0	0		0		0	0		19885	0	0	0	0	0	0	31626	31626	0	0		
342410	0			0		0	0	0		218363	101434	469	0			0		0		0	0		73617	0	0	0	0	0	0	0	0	0			
342634	0	0	0	4606		0	0	5810		2765050	1771580	4958	0	0	0	5910		0		0	0		1217972	0	0	0	0	0	0	0	0	0	0		
342643	0	0	0	0		0	0	0		83835	34889	131	0	0	0	0		0		0	0		22000	0	0	0	0	0	0	0	0	0	0		
343051	0	0	0	0		0	0	0		39212	17505	86	0	0	0	0		0		0	0		3020	0	0	0	0	0	0	0	0	0	0		
343248	0	0	0	0		0	0	0		16367	1093	9	0	0	0	0		0		0	0		193	0	0	0	0	0	0	0	0	0	0		
343257	0	0	0	0		0	0	0		30233	7258	36	0	0	0	0		0		0	0		3658	0	0	0	0	0	0	0	0	0	0		
343314	0	0	0	0		0	0	0		61063	26488	110	0	0	0	0		0		0	0		14239	0	0	0	0	0	0	0	0	0	0		
343341	0			0		2641	0	0		11413	200483	246	0			0		0		0	0		175883	0	0	0	0	0	0	0	0	0			
343556	0	0	0	0		0	0	0		45940	28238	144	0	0	0	0		0		0	0		7874	0	0	0	0	0	0	0	0	0	0		
343770	0	0	0	0		0	0	0		16120	7677	38	0	0	0	0		0		0	0		5425	0	0	0	0	0	0	0	0	0	0		
343903	0	0	0	0		0	0	0		105603	35837	195	0	0	0	0		0		0	0		24884	0	0	0	0	0	0	0	0	0	0		
343958	0	0	0	0		0	0	0		14670	2923	19	0	0	0	0		0		0	0		3010	0	0	0	0	0	0	0	0	0	0		
344236	0	0	0	0		0	0	0		37988	29206	120	0	0	0	0		0		0	0		17206	0	0	0	0	0	0	0	0	0	0		
344423	0	0	0	0		0	0	0		7657	4318	8	0	0	0	0		0		0	0		3518	0	0	0	0	0	0	0	0	0	0		
344647	0	0	0	0		0	0	0		170468	87752	290	0	0	0	0		0		0	0		47141	0	0	0	0	0	0	0	0	0	0		
344674	0	0	0	42		0	0	0		31651	1845	14	0	0	0	0		0		0	0		444	0	0	0	0	0	0	0	0	0	0		
344816	0			0		0	0	0		60314	13767	83	0			0		0		0	0		5467	0	0	0	0	0	0	0	0	0			
344852	0	0	0	0		0	0	0		15062	4025	28	0	0	0	0		0		0	0		2428	0	0	0	0	0	0	0	0	0	0		
345149	0	0	0	0		0	0	0		26761	4166	26	0	0	0	0		0		0	0		4287	0	0	0	0	0	0	0	0	0	0		
345309	0	0	0	10380		0	0	0		372518	108396	544	0	0	0	0		0		0	0		35683	0	0	0	0	0	0	0	0	0	0		
345345	0	0	0	0		0	0	0		88110	36491	197	0	0	0	0		0		0	0		39826	0	0	0	0	0	0	0	0	0	0		
345747	0	0	0	0		0	0	0		114836	49967	234	0	0	0	0		0		0	0		26567	0	0	0	0	0	0	0	0	0	0		
345756	0	0	0	0		0	0	0		81314	34053	161	0	0	0	0		0		0	0		17953	0	0	0	0	0	0	0	0	0	0		
346566	0	0	0	0		0	0	0		24920	21926	56	0	0	0	0		0		0	0		15000	0	0	0	0	0	0	0	0	0	0		
347022	0	0	0	0		0	0	0		79730	19122	106	0	0	0	0		0		0	0		14642	0	0	0	0	0	0	0	0	0	0		
347639	0	0	0	0		0	0	0		162000	61297	312	0	0	0	0		0		0	0		33940	0	0	0	0	0	0	0	0	0	0		
347657	0	0	0	0		0	0	0		16265	3936	28	0	0	0	0		0		0	0		2713	0	0	0	0	0	0	0	0	0	0		
347956	0	2	0	0		0	0	0		67197	43722	158	0	0	0	0		0		0	0		22706	0	0	0	0	0	0	0	0	0	0		
348159	0	0	0	0		0	0	0		38310	8512	47	0	0	0	0		0		0	0		3254	0	0	0	0	0	0						
348207	0	0	0	0		0	0	0		225890	121141	658	0	0	0	0		0		0	0		101721	0	0	0	0	0	0	0	0	0	0		
348458	0	0	0	0		0	0	0		51293	54264	233	0	0	0	0		0		0	0		38349	0	0	0	0	0	0	0	0	0	0		
348542	0	0	0	0		0	0	0		77743	58221	279	0	0	0	0		0		0	0		9830	0	0	0	0	0	0	0	0	0	0		
348551	0	0	0	0		0	0	0		120448	101531	266	0	0	0	0		0		0	0		112418	0	0	0	0	0	0	0	0	0	0		
348720	0	0	0	802		0	0	0		173427	113579	421	0	0	0	0		0		0	0		84144	0	0	0	0	5061	0	0	0	0	0		
348748	0	0	0	0		0	0	0		52269	22921	174	0	0	0	0		0		0	0		20958	0	0	0	0	0	0	0	0	0	0		
349129	10	0	0	0		0	0	0		63547	17221	85	3	0	0	0		0		0	0		8721	0	0	0	0	0	0	0	0	0	0		
349165	0	0	0	0		0	0	0		62714	17719	101	0	0	0	0		0		0	0		9793	0	0	0	0	0	0	0	0	0	0		
349343	0	0	0	0		0	0	0		46471	24556	107	0	0	0	0		0		0	0		16577	0	0	0	0	0	0	0	0	0	0		
349370	0	0	0	0		0	0	0		205635	106183	563	0	0	0	0		0		0	0		50089	0	0	0	0	0	0	0	0	0	0		
350433	0	0	0	0		0	0	0		52802	31100	141	0	0	0	0		0		0	0		17000	0	0	0	0	0	0	0	0	0	0		
350657	0	0	0	0		0	0	0		21893	8221	45	0	0	0	0		0		0	0		3721	0	0	0	0	0	0	0	0	0	0		
350750	0	0	0	0		0	0	0		59031	22549	106	0	0	0	0		0		0	0		15381	0	0	0	0	0	0	0	0	0	0		
351122	0	156	0	0		0	0	0		865654	329458	1325	0	0	0	0		0		0	0		133632	0	0	0	0	0	0	0	0	0	0		
351131	0	0	0	0		0	0	0		22369	25623	88	0	0	0	0		0		0	0		24734	0	0	0	0	0	0	0	0	0	0		
351207	0	0	0	4107		0	0	16		301397	118259	610	0	0	0	0		0		0	0		91523	0	0	0	0	0	0	0	0	0	0		
351355	0	0	0	0		0	0	0		35008	17283	67	0	0	0	0		0		0	0		10583	0	0	0	0	0	0	0	0	0	0		
351560	0	0	0	0		0	0	0		38836	88797	269	0	0	0	0		0		0	0		61897	0	0	0	0	0	0	0	0	0	0		
351850	300	0	0	0		0	0	0		76764	29823	151	1	0	0	0		0		0	0		26723	0	0	0	0	0	0	0	0	0	0		
352035	0	0	0	0		0	0	0		80074	89283	438	0	0	0	0		0		23	0		35347	0	0	0	0	0	0	0	0	0	0		
352558	0	0	0	0		0	0	0		434468	108699	547	0	0	0	0		0		0	0		53999	0	0	0	0	0	0	0	0	0	0		
352651	0			0		0	0	0		6456	3318	17	0			0		0		0	0		2212	0	0	0	0	0	0	0	0	0			
352745	0	0	0	0		0	0	0		64943	23942	104	0	0	0	0		0		0	0		6815	0	0	0	0	0	0	0	0	0	0		
352772	0	0	0	10203		0	0	496		801038	731121	2644	0	0	0	0		0		0	0		482101	0	0	0	0	0	0	0	0	0	0		
352820	0	0	0	0		0	0	0		45901	11863	68	0	0	0	0		0		0	0		5063	0	0	0	0	0	0	0	0	0	0		
352857	153	0	0	1630		0	0	66		229461	201119	733	0	0	0	0		0		0	0		179400	0	0	0	0	0	0						
353023	0	0	0	0		0	0	0		13327	4348	28	0	0	0	0		0		0	0		4082	0	0	0	0	0	0	0	0	0			
353069	0	0	0	0		0	0	0		32238	4865	29	0	0	0	0		0		0	0		1965	0	0	0	0	0	0	0	0	0	0		
353238	0			0		0	0	0		63302	35761	180	0			0		0		0	0		17761	0	0	0	0	0	0	0	0	0			
353322	0	0	0	0		0	0	0		16660	5290	23	0	0	0	0		0		0	0		3909	0	0	0	0	0	0	0	0	0	0		
353359	0			0		0	0	0		43417	15384	77	0			0		0		0	0		3146	0	0	0	0	0	0	0	0	0			
353546	0	0	0	0		0	0	0		32249	34031	132	0	0	0	0		0		0	0		3915	0	0	0	0	0	0	0	0	0	0		
353555	0	0	0	0		0	0	0		504836	733608	1946	0	0	0	0		0		0	0		482520	0	0	0	0	0	0	0	0	0	0		
353724	0	0	0	0		0	0	0		80559	27027	148	0	0	0	0		0		0	0		10622	0	0	0	0	0	0	0	0	0	0		
353751	0	0	0	0		0	0	0		70990	35990	190	0	0	0	0		0		0	0		8148	0	0	0	0	0	0	0	0	0	0		
353957	0	0	0	0		0	0	0		17910	8067	31	0	0	0	0		0		0	0		1292	0	0	0	0	0	0	0	0	0	0		
354057	0	0	0	0		0	0	0		51355	19437	76	0	0	0	0		0		0	0		11949	0	0	0	0	0	0	0	0	0	0		
354132	0	0	0	0		0	0	0		39657	27219	117	0	0	0	0		0		0	0		19029	0	0	0	0	0	0	0	0	0	0		
354253	0			0		0	0	0		15603	4690	22	0			0		0		0	0		3087	0	0	0	0	0	0	0	0	0			
354310	0	0	0	0		0	0	0		655926	282980	934	0	0	0	0		0		0	0		186832	0	0	0	0	0	0	0	0	0	0		
354552	0	0	0	0		0	0	0		62206	27577	91	0	0	0	0		0		0	63		21791	0	0	0	0	0	0	0	0	0	0		
354851	0	0	0	0		0	0	0		14347	6380	41	0	0	0	0		0		0	0		3991	0	0	0	0	0	0	0	0	0	0		
354954	0	0	0	0		0	0	0		15258	10681	63	0	0	0	0		0		0	0		4350	0	0	0	0	0	0	0	0	0	0		
355120	0	0	0	0		0	0	0		103745	95707	371	0	0	0	0		0		0	0		28281	0	0	0	0	0	0	0	0	0	0		
355559	0	0	0	0		0	0	0		67702	32234	131	0	0	0	0		0		0	0		19805	0	0	0	0	0	0	0	0	0	0		
355737	0	0	0	0		0	0	0		6841	772	5	0	0	0	0		0		0	0		272	0	0	0	0	0	0	0	0	0	0		
355746	0	0	0	0		0	0	0		59768	40546	73	0	0	0	0		0		0	0		31460	0	0	0	0	0	0	0	0	0	0		
355821	0			0		0	0	0		127501	42644	197	0			0		0		0	0		14522	0	0	0	0	0	0	0	0	0			
355858	0	0	0	332		0	0	0		173688	106374	419	0	0	0	0		0		0	0		83989	0	0	0	0	0	0	0	0	0	0		
356145	0	0	0	0		0	0	0		13327	3851	14	0	0	0	0		0		0	0		3339	0	0	0	0	0	0	0	0	0	0		
356239	0	0	0	0		0	0	0		81940	29080	150	0	0	0	0		0		0	0		3953	0	0	0	0	0	0	0	0	0	0		
356350	0			0		0	0	0		87295	59007	367	9			0		0		0	0		19544	0	0	0	0	0	0	0	0	0			
356659	0	0	0	0		0	0	0		75997	22091	90	0	0	0	0		0		0	0		3043	0	0	0	0	0	0	0	0	0	0		
356752	0			0		0	0	0		31045	8161	53	0			0		0		0	0		6706	0	0	0	0	0	0	0	0	0			
356930	0	0	0	0		0	0	0		47942	38529	103	0	0	0	0		0		0	0		28229	0	0	0	0	0	0	0	0	0	0		
356949	0			0		0	0	0		57486	19147	81	0			0		0		0	0		10390	0	0	0	0	0	0	0	0	0			
357049	0	0	0	0		0	0	0		121974	68524	335	0	0	0	0		0		0	0		58762	0	0	0	0	0	0	0	0	0	0		
357151	0	0	0	0		0	0	0		65753	25918	121	0	0	0	0		0		0	0		17203	0	0	0	0	0	0	0	0	0	0		
357375	0	0	0	0		0	0	0		268758	64129	371	0	0	0	0		0		0	0		39058	0	0	0	0	0	0	0	0	0	0		
357432	0	0	0	0		0	0	0		103677	77639	197	0	0	0	0		0		0	0		35043	0	0	0	0	0	0	0	0	0	0		
357526	0	0	0	0		0	0	0		83756	19223	115	0	0	0	0		0		0	0		25395	0	0	0	0	0	0	0	0	0	0		
357553	0	0	0	0		0	0	0		51587	29520	150	0	0	0	0		0		0	0		14520	0	0	0	0	0	0	0	0	0	0		
357740	0	0	0	0		0	0	0		171241	51575	205	0	0	0	0		0		0	0		12894	0	0	0	0	0	0						
357777	0	0	0	0		0	0	0		85096	19083	124	0	0	0	0		0		0	0		6683	0	0	0	0	0	0	0	0	0	0		
357834	0	0	0	0		0	0	0		37422	15782	52	0	0	0	0		0		0	0		12948	0	0	0	0	0	0	0	0	0	0		
357937	0	0	0	0		0	0	0		35661	83903	189	0	0	0	0		0		0	0		40200	0	0	0	0	0	0	0	0	0	0		
358112	0	0	0	0		0	0	0		74410	24194	108	0	0	0	0		0		0	0		13394	0	0	0	0	0	0	0	0	0	0		
358149	0	0	0	0		0	0	0		15927	3856	18	0	0	0	0		0		0	0		2056	0	0	0	0	0	0	0	0	0	0		
358233	0	0	0	0		0	0	0		100526	28736	178	0	0	0	0		0		0	0		26439	0	0	0	0	0	0	0	0	0	0		
358448	0	1	0	0		0	0	0		66931	8805	64	0	0	0	0		0		0	0		3555	0	0	0	0	0	0	0	0	0	0		
358635	0			0		0	0	0		560780	547571	2343	0			0		0		0	0		313270	0	0	0	0	0	0	0	0	0			
358756	0	0	0	0		0	0	0		17796	12073	60	0	0	0	0		0		0	0		4601	0	0	0	0	0	0	0	0	0	0		
359070	0	0	0	0		0	0	0		9805	695	6	0	0	0	0		0		0	0		10	0	0	0	0	0	0	0	0	0	0		
359324	0	0	0	0		0	0	0		23967	8620	66	0	0	0	0		0		0	0		2021	0	0	0	0	0	0	0	0	0	0		
359351	9	0	0	0		0	0	0		22642	11014	45	0	0	0	0		0		0	0		6513	0	0	0	0	0	0	0	0	0	0		
359360	0	0	0	0		0	0	0		13131	4803	6	0	0	0	0		0		0	0		546	0	0	0	0	0	0	0	0	0	0		
359548	0	0	0	0		0	0	0		69086	17926	59	0	0	0	0		0		0	0		12026	0	0	0	0	0	0	0	0	0	0		
359650	0	0	0	0		0	0	0		8290	5885	27	0	0	0	0		0		0	0		743	0	0	0	0	0	0	0	0	0	0		
359744	0	0	0	0		0	0	0		18340	5584	16	0	0	0	0		0		0	0		3935	0	0	0	0	0	0	0	0	0	0		
359838	0			0		0	0	0		34987	15869	108	0			0		0		0	0		6748	0	0	0	0	0	0	0	0	0			
359847	0	0	0	0		0	0	0		111329	43114	168	0	0	0	0		0		0	0		28313	0	0	0	0	0	0	0	0	0	0		
359856	0	0	0	0		0	0	0		9263	6828	45	0	0	0	0		0		0	0		2328	0	0	0	0	0	0	0	0	0	0		
359959	1	0	0	0		0	0	0		12765	8341	33	0	0	0	0		0		0	0		1412	0	0	0	0	0	0	0	0	0	0		
360777	0	0	0	0		0	0	0		23439	2976	21	0	0	0	0		0		0	0		553	0	0	0	0	0	0	0	0	0	0		
360834	0			0		0	0	0		43892	15947	61	0			0		0		0	0		16257	0	0	0	0	0	0	0	0	0			
360843	0	0	0	0		0	0	0		26621	3638	24	0	0	0	0		0		0	0		1236	0	0	0	0	0	0	0	0	0	0		
360852	0			0		0	0	0		344136	388702	1045	0			0		0		0	0		120459	0	0	0	0	0	0	0	0	0			
360955	0	0	0	0		0	0	0		10771	3982	34	0	0	0	0		0		0	0		1948	0	0	0	0	0	0	0	0	0	0		
361055	0	177	1	0		0	0	0		384328	223113	685	0	25	4	0		0		0	0		69947	0	0	0	0	0	0	0	0	0	0		
361167	0	0	0	142		0	0	0		497769	322014	1148	0	0	0	0		0		0	0		397047	0	0	0	0	0	0	0	0	0	0		
361279	0	0	0	0		0	0	0		30159	12657	66	0	0	0	0		0		0	0		6057	0	0	0	0	0	0	0	0	0	0		
361354	49			0		0	0	0		33399	10409	39	0			0		0		0	0		5825	0	0	0	0	0	0	0	0	0			
361439	0	7	3	0		0	0	0		110602	52296	327	0	388	2	0		0		0	0		19696	0	0	0	0	0	0	0	0	0	0		
361457	0	0	0	0		0	0	0		55733	20624	115	0	0	0	0		0		0	0		9124	0	0	0	0	0	0	0	0	0	0		
361541	0	0	0	0		0	0	0		38078	17955	73	0	0	0	0		0		0	0		11307	0	0	0	0	0	0	0	0	0	0		
361653	0	0	0	0		0	0	0		32881	33826	241	0	0	0	0		0		0	0		9566	0	0	0	0	0	0	0	0	0	0		
362007	0	0	0	84		0	0	408		1404012	455816	2570	0	0	0	0		0		0	0		198816	0	0	0	0	0	0	0	0	0	0		
