"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
1351																																							0	2244	0	35704	3555	0	1131	133	0	1608	95109	80647	0	1386	82033	0	380	0	0	0	13067	240	95100	0	0	12262	0	530	0	8946	71701		0	46723	46343	35	4382	0	0	0	
1454																																							211	16789	137	0	110918	0	3710	0	0	3762	306969	277057	0	434	277491	0	828	0	0	0	29478	1000	306969	0	0	24225	0	1214	3252	72566	204491		0	130318	129490	3039	38700	0	0	0	
1557																																							50	1924	0	2447	8406	0	121	0	0	650	33843	27327	0	487	27919	0	380	0	105	0	5924	200	33843	0	0	4648	0	800	0	3856	23471		0	20306	19926	276	319	0	0	0	
1632																																							298	8122	0	0	33072	0	5930	191	0	4766	250233	186875	0	1689	229715	0	2618	0	24000	0	20518	1900	250233	0	0	6594	0	11314	0	35326	151549		0	200472	197854	710	0	0	14856	2295	
1669																																							745	10296	0	105808	41438	0	1030	31	0	3364	233816	189478	0	738	195748	0	1528	2273	5532	0	38068	800	233816	0	0	35429	0	800	0	34095	155383		0	65324	63796	1039	5035	0	0	0	
1829																																							601	6107	0	0	120043	0	3390	39	0	3479	286745	241291	0	2588	248980	0	2088	0	5000	0	37765	390	286745	0	0	30798	0	3100	0	53008	188283		0	155174	153086	3477	0	0	0	101	
1856																																							595	751	0	0	13309	0	552	0	0	327	23346	16964	0	135	21059	0	109	28	1379	0	2287	100	23346	0	0	-28	0	2182	0	1207	15757		0	4343	4234	33	3550	0	2580	0	
2040																																							162	3965	0	278	21315	0	2669	0	0	2208	140008	107202	0	485	126674	0	1237	0	17556	0	13334	480	140008	0	0	7976	0	4270	452	12434	94768		0	110196	108959	608	0	0	1431	0	
2161																																							6000	3458	0	516	24795	0	1715	0	0	2644	93303	84184	0	288	84472	0	511	0	0	0	8831	1000	93303	0	0	6486	0	1000	0	13499	70685		0	50171	49660	345	4515	0	0	0	
2376																																							101	8271	5	218794	298350	2702	5638	650	0	9574	938390	720017	0	13713	831197	69	6164	0	95000	0	107124	500	938390	0	0	103460	0	0	0	32719	687298		0	383419	377255	3164	17050	0	2467	0	
2451																																							14	150	0	396	563	0	94	2	0	416	14217	10625	0	128	13153	0	131	0	2400	0	1064	50	14217	0	0	505	0	499	0	963	9662		0	12503	12372	10	210	0	0	0	
2554																																							0	1140	0	9	2093	0	95	0	0	105	7726	6934	0	40	6974	0	42	0	0	0	752	50	7726	0	0	145	0	550	0	1469	5465		0	3926	3884	7	400	0	0	0	
2732																																							0	17511	1610	0	64329	0	5790	0	0	2870	401975	347988	0	3340	351711	0	2525	0	383	0	50264	2320	401975	0	0	43002	0	3728	0	68671	279317		0	297090	294565	1214	15300	0	0	0	
2750																																							0	828	0	0	9474	0	382	608	0	2032	46878	37005	0	845	42230	0	776	0	3875	0	4648	90	46878	0	0	4325	0	93	0	1906	35099		0	32630	31854	140	1700	0	0	505	
2938																																							1184	20707	0	0	39120	0	6298	3319	0	4477	274183	188835	0	1682	254117	0	3340	0	35500	0	20066	1250	274183	0	0	11817	0	5944	0	53387	135448		0	202418	199078	1055	0	0	23085	5015	
2956																																							388	2721	0	0	41234	0	2166	148	0	1136	115127	101763	0	264	102027	0	875	0	0	0	13100	100	115127	0	0	10953	0	1750	0	9117	92646		0	62584	61709	297	5625	0	0	0	
3252																																							1586	6644	0	7549	14644	0	807	0	0	2723	92200	72584	0	512	82246	0	1224	0	5100	0	9954	200	92200	0	0	9263	0	300	0	13429	59155		0	59471	58247	191	0	0	4050	0	
3458																																							2477	1964	0	1469	6744	0	106	10	0	287	21815	19491	0	58	19549	0	342	0	0	0	2266	100	21815	0	0	1593	0	450	0	2739	16752		0	8300	7958	123	800	0	0	0	
3506																																							0	23265	231	28192	220382	0	10512	0	0	33218	936332	817302	0	12759	857451	46	7206	1447	10000	0	78835	2879	936332	0	0	50912	0	21448	0	120208	697094		0	615641	608435	3596	10650	0	0	17390	
3579																																							297	5447	0	0	33790	0	6037	0	0	4798	236085	176080	0	2030	213051	0	1912	5555	30311	0	23034	5000	236085	0	0	3958	0	14220	0	21629	154452		-643	182073	180161	499	0	0	0	4630	
3720																																							0	4224	0	15521	36920	0	1444	31	0	3772	138334	109339	0	1290	121282	0	1078	0	9411	0	17052	1200	138334	0	0	4502	0	10800	0	12726	96613		0	71178	70100	550	6322	0	0	1242	
3953																																							0	2651	0	0	0	0	1502	1507	0	1595	70878	64524	0	306	65039	0	845	0	209	0	5839	500	70878	0	0	3659	0	1680	15376	14130	50394		0	48492	47647	0	600	0	0	0	
4138																																							0	3886	0	0	47075	24	4732	328	0	1938	159632	136899	0	1137	143927	0	974	0	5391	0	15705	300	159632	0	0	14364	0	300	0	15827	121072		0	102620	101646	741	3	0	500	0	
4147																																							206	2169	0	0	26908	0	1633	0	0	7011	104796	85409	0	968	92377	0	466	0	6000	0	12419	1950	104796	0	0	7672	0	2230	524	11939	73469		0	59806	59340	567	7005	0	0	0	
4156																																							84	4465	0	0	33587	0	4043	43	0	2205	118263	89802	0	5361	104307	0	1325	1783	8144	0	13956	1200	118263	0	0	6070	0	5981	1517	12897	76905		0	71861	70536	705	0	0	1000	0	
4231																																							0	2301	0	0	43415	0	1187	0	0	877	90254	78591	0	426	79017	0	691	0	0	0	11237	500	90254	0	0	4897	0	5500	0	11387	67204		0	42518	41827	340	647	0	0	0	
4437																																							2281	3036	0	6704	22764	0	2730	30	0	1776	150799	134253	0	1177	139315	0	1036	0	1350	0	11484	963	150799	0	0	9465	0	1000	0	15610	118643		0	110189	109153	56	2325	0	0	2535	
4745																																							0	394	0	3351	0	0	106	0	0	136	10176	9053	0	39	9092	0	61	13	0	0	1084	50	10176	0	0	194	0	840	0	835	8218		0	4987	4926	0	1250	0	0	0	
4839																																							101	4890	0	0	62724	205	4350	281	0	2805	217653	169709	0	1486	200100	0	1745	56	21900	0	17553	1875	217653	0	0	5689	0	7929	0	34531	135178		0	143986	142241	2060	0	0	3200	3805	
5005																																							320	5192	0	5067	88369	0	8557	0	0	10061	299463	242144	0	3743	271143	0	1238	2011	25256	0	28320	0	299463	0	0	2473	0	24280	0	23938	218206		0	177059	175821	1567	4065	0	0	0	
5050																																							82	3113	0	0	39642	0	1218	498	0	1206	86861	75695	0	259	79354	0	549	0	3400	0	7507	400	86861	0	0	4825	0	1400	0	11163	64533		0	41651	41102	882	0	0	0	0	
5069																																							163	1690	0	0	28140	0	19287	128	0	2558	322023	270911	0	2708	273619	0	5494	0	0	0	48404	4500	322023	0	0	39445	0	4129	0	6257	264654		0	242251	236757	330	33300	0	0	0	
5135																																							30	8075	0	0	34442	0	2769	1027	0	3699	174660	140278	0	532	152810	0	1664	1042	12000	0	21850	651	174660	0	0	4253	0	16611	0	20971	119307		0	112992	111328	335	12248	0	0	0	
5210																																							1009	18089	417	27266	282389	0	7182	559	0	23774	731698	583118	0	6242	665805	0	3837	0	40500	0	65893	4798	731698	0	0	51910	0	5455	0	70831	512287		0	374850	371013	3730	0	0	0	35945	
5247																																							200	28235	0	3414	257246	0	18485	3740	0	5440	919152	828413	0	3065	850196	0	2253	0	4090	0	68956	700	919152	0	0	42382	0	19300	70	156392	672021		0	517025	514772	6574	87550	0	0	14628	
5274																																							5688	2428	0	0	13448	0	1906	0	0	4464	95480	75041	0	634	85125	0	690	0	9166	0	10355	1	95480	0	0	6707	0	3719	0	8235	66806		-166	68236	67546	94	0	0	0	284	
5331																																							0	9010	0	0	104566	0	7260	314	0	5226	235747	191253	0	2802	215516	0	624	0	21461	0	20231	2580	235747	0	0	8262	0	8360	0	41067	150186		0	107495	106871	1029	2500	0	0	0	
5461																																							4764	19152	1461	0	109643	4408	3177	0	0	5217	278460	255705	0	1999	258152	0	1752	0	448	0	20308	2059	278460	0	0	12418	0	4241	0	90993	164712		0	132390	130638	1590	0	0	0	0	
5751																																							0	3795	0	0	41512	0	484	0	0	2581	97630	75285	0	343	75628	0	807	0	0	0	22002	600	97630	0	0	20028	0	700	0	7353	67932		0	41140	40333	674	8925	0	0	0	
5939																																							14061	51162	21219	0	820109	0	37780	16787	0	57032	2525577	2078203	0	12063	2293419	0	27987	2726	173293	0	232158	22146	2525577	7815	0	20463	0	180939	37416	171203	1907000		0	1475869	1447882	8610	11588	0	0	29860	
6039																																							998	2635	0	48	8950	0	2677	109	0	1793	77501	69758	0	450	70224	0	940	0	16	0	7277	469	77501	0	0	2544	0	4200	0	8926	60832		0	57072	56132	64	4159	0	0	0	
6057																																							30	419	0	266	2925	0	238	38	0	403	15392	12889	0	99	14088	0	176	0	1100	0	1304	25	15392	0	0	1144	0	100	0	1149	11740		0	10976	10800	35	273	0	0	0	
6141																																							0	2996	0	10983	0	0	275	0	0	336	31661	28195	0	70	28265	0	316	0	0	0	3396	400	31661	0	0	196	0	2800	0	8134	20061		0	11987	11671	0	5400	0	0	0	
6329																																							49	8429	0	2557	44756	0	6836	565	0	3123	206331	180673	0	667	186340	0	2615	0	5000	0	19991	2600	206331	0	0	8400	0	7700	0	38639	142034		0	141877	139262	1291	754	0	0	0	
6972																																							0	37726	0	192905	59747	449	8024	283	0	7110	659325	560584	0	1947	567120	0	6257	0	2607	0	92205	2600	659325	0	0	65495	0	22400	0	126986	433598		0	286293	280036	1710	73045	0	0	1982	
7009																																							5000	3384	0	0	229350	0	886	0	0	8054	573233	515930	0	5412	521342	0	0	0	0	0	51891	500	573233	0	0	49569	0	531	0	39748	476182		0	317559	317559	1291	9000	0	0	0	
7045																																							0	5010	0	8998	20527	0	1854	0	0	1286	97127	87284	0	248	87532	0	713	0	0	0	9595	100	97127	0	0	7147	0	2100	0	12053	75231		0	47965	47252	248	12200	0	0	0	
7157																																							0	4428	0	0	9824	0	182	18	0	350	32235	28289	0	200	28489	0	199	0	0	0	3746	200	32235	0	0	3234	0	200	0	3561	24728		0	16332	16133	112	1300	0	0	0	
7166																																							33	12744	153	5475	34647	0	6851	0	0	8137	381698	324596	0	2367	349613	0	4100	0	10000	0	32085	5220	381698	0	0	20193	0	6352	4926	98814	225782		0	312832	308732	320	0	0	12650	0	
7456																																							0	1346	0	1970	16548	0	444	0	0	677	39856	34990	0	648	35638	0	415	0	0	0	4218	400	39856	0	0	1177	0	2400	0	6004	28986		0	17616	17201	241	1670	0	0	0	
7634																																							100	3357	0	1405	9868	0	439	0	0	813	39752	34895	0	100	34995	0	616	0	0	0	4757	200	39752	0	0	1397	0	3000	0	6763	28132		0	21805	21189	160	2581	0	0	0	
8033																																							1495	1356	0	0	1127	0	530	0	0	1490	52925	39283	0	326	46612	0	617	0	7003	0	6313	774	52925	0	0	2021	0	3476	0	10236	29047		0	43169	42552	42	4375	0	0	0	
8154																																							159	2327	0	0	5984	50	475	89	0	788	43216	38908	0	266	39174	0	421	0	0	0	4042	134	43216	0	0	1137	0	2665	0	3824	35084		0	31135	30714	106	2630	0	0	0	
8417																																							0	173786	6246	0	119	0	13537	0	0	209160	1988092	1708409	0	42582	1750991	0	433	0	0	0	237101	800	1988092	0	0	191141	0	45157	0	1240694	467715		0	51834	51401	3	860578	673265	0	0	
8462																																							0	3732	0	1683	24153	0	494	0	0	708	63279	55127	0	199	55326	0	336	0	0	0	7953	350	63279	0	0	6389	0	350	0	9408	45719		0	30445	30109	864	2400	0	0	0	
8547																																							2074	8943	1705	700	39960	0	2550	293	0	11260	323448	263064	0	2115	287379	0	3684	4193	22200	0	36069	350	323448	0	0	13115	0	22321	0	22147	240917		0	245150	241466	283	10304	0	0	0	
8631																																							688	1522	0	0	14838	0	994	64	0	591	46193	39907	0	71	39978	0	333	0	0	0	6215	500	46193	0	0	4828	0	800	0	6170	33737		0	27217	26884	87	612	0	0	0	
9115																																							0	71653	0	116478	496864	0	55961	0	0	12468	2056659	1911846	0	8165	1926173	0	8644	0	0	0	130486	2500	2056659	0	0	86206	0	33872	0	230917	1680929		0	715479	706835	7908	596400	0	0	6162	
9160																																							10396	7091	0	11487	0	0	1652	0	0	1608	137389	118659	0	301	126610	0	1210	0	7650	0	10779	4501	137389	0	0	6278	0	0	0	24888	93771		0	86684	85474	0	19681	0	0	0	
9357																																							0	24609	0	0	26445	0	394	0	0	19005	615891	361493	0	623	578480	0	2842	0	209300	0	37411	500	615891	0	0	14459	0	21700	415289	127207	234286		0	122991	120149	752	10000	0	0	7064	
9553																																							1658	1023	0	0	7743	0	287	0	0	2697	58305	44877	0	779	52175	0	491	0	6519	0	6130	400	58305	0	0	4420	0	1200	0	4818	40059		0	45138	44647	110	250	0	0	0	
9807																																							95735	35114	0	217682	174699	21	6897	768	0	57527	1937787	1411933	0	17625	1771950	0	35475	0	295699	0	165837	20000	1937787	0	0	75151	0	63858	0	54182	1357751		0	1384819	1349344	6828	0	0	0	46693	
9955																																							4183	3591	2208	0	27412	0	1298	0	0	2110	91595	78809	0	979	82301	0	407	0	2513	0	9294	110	91595	0	0	5211	0	3023	0	7566	71243		0	42575	42168	950	8625	0	0	0	
10157																																							34	2421	0	7606	13662	0	1056	321	0	1951	71090	58806	0	554	64735	0	589	310	5375	0	6355	250	71090	0	0	3387	0	2560	0	8302	50504		0	43218	42629	158	1100	0	0	0	
10250																																							495	10307	0	0	51110	0	5599	0	0	3230	247808	226802	0	898	228492	0	1735	0	0	0	19316	1500	247808	0	0	3508	0	13000	0	34753	192049		0	178802	177067	1308	0	0	792	0	
10849																																							14048	3907	0	22757	2723	0	4306	0	0	3552	177551	155719	0	666	162367	0	1689	694	5982	0	15184	16	177551	0	0	9148	0	6006	0	16785	138934		0	127253	125564	14	0	0	0	0	
10858																																							26	10950	26	53099	0	0	1924	467	0	6213	355583	298976	0	3423	329625	0	4768	1764	6645	0	25958	2500	355583	7377	0	11703	0	11755	19447	37852	261124		0	247248	242480	0	11810	0	0	20581	
11145																																							718	4670	161	2722	11159	0	4691	552	0	1324	130772	107032	0	435	119927	0	1197	450	12460	0	10845	1000	130772	0	0	5577	0	4000	0	14190	92842		0	96222	95025	268	9300	0	0	0	
11640																																							0	12458	0	0	52051	0	2094	0	0	8704	178662	135388	0	1460	158337	0	1163	0	21489	0	20325	650	178662	0	0	2182	0	16800	0	31484	103904		0	103018	101855	693	1500	0	0	0	
11837																																							0	2342	0	0	17145	0	1126	0	0	1923	72606	61409	0	1599	64818	0	1214	0	0	0	7788	314	72606	0	0	391	0	6686	0	4369	57040		0	51284	50070	397	0	0	1810	0	
12030																																							0	14566	0	1148	6668	0	3477	50	0	4100	215399	185320	0	2237	197557	0	3505	101	10000	0	17842	300	215399	0	0	17179	0	300	0	20119	165201		0	176797	173292	63	11997	0	0	0	
12058																																							1625	3462	0	3576	27813	0	1812	588	0	1639	104168	92393	0	670	95276	0	1076	0	2213	0	8892	200	104168	0	0	6662	0	1650	1853	8283	84110		0	60326	59250	380	2550	0	0	0	
12142																																							629	9755	0	4913	84967	0	5033	0	0	2684	181791	159144	0	1313	160457	0	1163	0	0	0	21334	1250	181791	0	0	5122	0	13250	0	29113	130031		0	70773	69610	1712	4200	0	0	0	
12245																																							53	2691	0	0	28593	0	1350	0	0	1004	90755	75508	0	861	79869	0	744	0	3500	0	10886	1419	90755	0	0	5060	0	3581	0	13872	61636		0	57008	56264	826	800	0	0	0	
12311	36900	956626	38447	7546	3248364	6099	341272	8653	16745	3810130	27399278	16745	899801	25486880	461780	323010	188381	3130937	988878	1450618	40000	27399278	0	0	1003608	0	345279	528379		0	18500061	18177051	61731	33185	1213886	965568	0	965568									16745		27399276	17161428	16745		25486878				3130937											3263222	13898206						1500	33185	1109637	1213886	
12357																																							990	2337	0	15200	0	0	113	0	0	394	32146	28072	0	283	28355	0	86	0	0	0	3791	120	32146	0	0	2651	0	1020	0	3543	24529		0	10098	10012	0	3100	0	0	0	
12647																																							16	4698	0	7774	0	0	983	94	0	464	53097	47295	0	319	47614	0	431	0	0	0	5483	125	53097	0	0	533	0	4825	306	9626	37669		0	32793	32362	0	6400	0	0	0	
12656																																							0	488	0	352	0	0	232	10	0	128	9624	8817	0	39	8856	0	303	0	0	0	768	72	9624	0	0	308	0	388	0	1491	7326		0	7977	7674	0	740	0	0	0	
12937																																							2482	5705	0	0	12923	71	4414	0	0	1449	124370	109413	0	634	110997	0	830	0	950	0	13373	750	124370	0	0	7265	0	5250	3571	28151	81262		0	94585	93755	108	0	0	0	0	
12946																																							0	7647	2631	4517	150363	864	6632	322	0	12409	401164	342413	0	3695	359967	0	3843	0	13859	0	41197	1	401164	0	0	35012	0	3749	0	33456	308957		0	206792	202949	2435	12830	0	0	0	
12955																																							84	3064	0	4522	15366	0	3804	280	0	847	90595	75463	0	467	80430	0	825	0	4500	0	10165	1567	90595	0	0	3645	0	4433	6125	14764	60698		0	55953	55128	520	1375	0	0	0	
13037																																							0	3375	0	0	10829	0	2561	640	0	2363	125685	109932	0	745	110677	0	1519	0	0	0	15008	900	125685	0	0	13519	0	450	0	17574	92358		0	102672	101153	139	4764	0	0	0	
13103																																							28	12808	0	47412	242419	0	10313	15	0	8433	743234	596157	0	19896	628952	106	4004	249	3225	0	114176	500	743234	0	0	55607	0	34018	0	23215	572942		0	414337	410333	24051	11224	0	0	9674	
13251																																							510	1252	0	0	10164	0	134	135	0	1113	33091	29532	0	233	29765	0	275	0	0	0	3326	25	33091	0	0	1569	0	1475	0	3483	26048		0	18446	18171	257	1612	0	0	0	
13309																																							761	46414	426	55373	537908	0	14541	1533	0	86947	2034039	1481460	0	15527	1875104	0	63249	0	337950	0	158935	25321	2034039	0	0	100269	0	24375	4001	193345	1288115		0	1349384	1286135	8970	0	0	5000	35167	
13457																																							0	770	0	91	3734	0	48	0	0	1652	20438	15936	0	76	16012	0	344	0	0	0	4426	50	20438	0	0	4241	0	50	0	1806	14130		0	13617	13273	85	870	0	0	0	
14052																																							2180	4115	0	216	3617	0	583	0	0	688	61755	56483	0	372	57342	0	725	0	0	0	4413	1000	61755	0	0	1897	0	1500	0	11357	45126		0	51023	50298	16	58	0	487	0	
14155																																							5	2117	0	1148	7073	0	1764	82	0	2297	77821	63541	0	509	69390	0	993	0	5340	0	8431	176	77821	0	0	7954	0	160	0	8490	55051		0	61420	60427	141	2908	0	0	0	
14258																																							0	23725	0	0	32964	0	5316	75	0	6321	493748	430591	0	1361	456952	0	5292	0	25000	0	36796	500	493748	0	0	20585	0	15088	4538	89328	341263		0	416101	410809	623	10000	0	0	0	
14409	34609	245144	134216	0	7959315	0	128645	23130	3075	552601	22812044	3075	422171	20001176	147	211697	1574952	513469	300000	2810721	0	22812044	0	0	526207	0	2167380	21152		0	12046902	11835205	117134	0	1937981	178402	0	178402									3075		22812044	16646078	3075		20001176				513469											2795331	13850747						300000	0	0	1937981	
14454																																							0	1100	0	380	8125	0	164	190	0	880	37024	28514	0	176	31517	0	670	0	2827	0	5507	75	37024	0	0	3412	0	1775	0	2201	26313		0	25005	24335	245	1850	0	0	0	
14650																																							3500	2078	0	2646	393	0	340	134	0	987	25529	22225	0	106	22331	0	302	0	0	0	3198	200	25529	0	0	2687	0	300	0	4976	17249		0	14803	14501	11	950	0	0	0	
14753																																							0	1365	0	1288	7399	0	175	0	0	601	25701	21983	0	347	22780	0	553	0	0	0	2921	300	25701	0	0	286	977	1277	0	4400	17583		0	15426	14873	81	0	0	450	0	
14865																																							475	2782	0	0	11716	0	2366	69	0	2208	77966	69911	0	807	70718	0	753	0	0	0	7248	730	77966	0	0	3387	0	2870	0	10883	59028		0	58958	58205	261	145	0	0	0	
14931																																							0	2181	0	0	9794	0	25	0	0	400	30775	26360	0	275	27075	0	146	0	0	0	3700	1903	30775	0	0	120	0	1560	0	12026	14334		0	15320	15174	117	3201	0	0	440	
14940																																							0	5339	0	0	27784	0	237	0	0	1032	141390	124575	0	1268	130368	0	1205	0	0	0	11022	500	141390	0	0	4701	0	5434	0	8301	116273		0	108203	106998	387	0	0	3000	1525	
15536																																							1013	26224	0	60281	77024	0	27032	7449	0	23472	1087487	921746	0	15144	950990	0	12648	4840	5000	0	136497	356	1087487	0	0	27069	0	107073	0	91541	830205		0	859931	847283	1999	12869	0	9100	0	
15732																																							0	4810	0	0	32301	0	484	278	0	6607	324135	281529	0	1215	297891	0	3246	0	15000	0	26244	1250	324135	0	0	4178	0	20438	0	32096	249433		0	273754	270508	378	9147	0	0	147	
16337																																							4196	8453	0	0	32404	0	6808	1034	0	2985	219322	182230	0	881	200751	0	1587	0	17073	0	18571	350	219322	0	0	14251	0	3350	0	37136	145094		0	157308	155721	620	7721	0	0	567	
16355																																							2	1180	0	0	7378	0	1694	0	0	494	39658	35527	0	403	35930	0	527	0	0	0	3728	111	39658	0	0	991	0	2368	0	5042	30485		0	27537	27010	258	1900	0	0	0	
16458																																							1	7168	0	36350	22945	0	9503	754	0	2411	175275	143561	0	934	150611	0	1547	0	6116	0	24664	941	175275	0	0	21290	0	2059	0	13334	130227		0	95907	94360	374	1783	0	0	0	
