RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45846,1344,1344,16.82%,43.28%,42.01%,44502,105922,264626,-98,0,,,,,,,,,,,,,,,,,,,,,,1600,42.01%,1,0,44353,0,0,0,-149,0,0,0,,0,44502,0,0,44502,0,0,0,0,0,0,0,0,0,1344,0,0,0,,1669,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42234,3579,3746,9.62%,14.13%,12.87%,38488,298957,399977,1091,0,,,,,,,,,,,,,,,,,,,,,,3490,12.87%,1,0,47723,8144,0,0,1091,0,0,0,,0,38488,0,0,38488,0,0,0,0,0,0,0,0,0,3746,0,8144,0,,1829,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17054,753,753,12.62%,28.42%,27.16%,16301,60015,129145,-1381,0,,,,,,,,,,,,,,,,,,,,,,14782,27.16%,1,0,15018,98,0,0,-1381,0,0,0,,0,16301,0,0,16301,0,0,0,0,0,0,0,0,0,753,0,98,0,,1856,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23682,1870,1870,11.11%,16.02%,14.76%,21812,147801,196257,195,0,,,,,,,,,,,,,,,,,,,,,,4750,14.76%,1,0,22457,0,0,180,195,0,0,0,,0,22082,270,270,21812,0,0,0,0,270,0,0,0,0,1870,0,450,0,,2040,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16180,742,742,11.25%,21.33%,20.35%,15438,75850,137204,504,0,,,,,,,,,,,,,,,,,,,,,,2356,20.35%,1,0,15942,0,0,0,504,0,0,0,,0,15438,0,0,15438,0,0,0,0,0,0,0,0,0,742,0,0,0,,2161,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473290,30458,30458,13.12%,15.55%,14.55%,442832,3042692,3374360,-4570,0,,,,,,,,,,,,,,,,,,,,,,32537,14.55%,1,0,438261,0,0,0,-394,-2923,-1254,0,,0,442832,0,0,442832,0,0,0,0,0,0,0,0,0,30458,0,0,0,,2376,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,102,102,8.44%,12.21%,11.20%,1129,10084,13371,-58,0,,,,,,,,,,,,,,,,,,,,,,1100,11.20%,1,0,1360,289,0,0,-58,0,0,0,,0,1129,0,0,1129,0,0,0,0,0,0,0,0,0,102,0,289,0,,2554,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86914,3451,3451,14.63%,23.24%,22.32%,83463,373943,570682,-205,0,,,,,,,,,,,,,,,,,,,,,,5789,22.32%,1,0,83703,0,445,0,-205,0,0,0,,0,83463,0,0,83463,0,0,0,0,0,0,0,0,0,3451,0,445,0,,2732,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7413,610,610,11.27%,15.20%,13.95%,6803,48782,60357,-51,0,,,,,,,,,,,,,,,,,,,,,,5921,13.95%,1,0,6857,0,0,0,-51,0,0,0,,0,6803,0,0,6803,0,0,0,0,0,0,0,0,0,610,0,0,0,,2750,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101918,3190,3207,9.30%,18.52%,17.94%,98711,550301,1061394,-1031,0,,,,,,,,,,,,,,,,,,,,,,60160,17.94%,1,0,102486,4630,176,0,-900,0,-133,0,,0,98711,0,0,98711,0,0,0,0,0,0,0,0,0,3207,0,4806,0,,3177,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24728,1373,1373,12.99%,22.85%,21.58%,23355,108230,179768,427,0,,,,,,,,,,,,,,,,,,,,,,500,21.58%,1,0,23782,0,0,0,427,0,0,0,,0,23355,0,0,23355,0,0,0,0,0,0,0,0,0,1373,0,0,0,,3252,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4366,331,331,9.91%,15.71%,14.52%,4035,27790,40726,-4,0,,,,,,,,,,,,,,,,,,,,,,1201,14.52%,1,0,4031,0,0,0,-4,0,0,0,,0,4035,0,0,4035,0,0,0,0,0,0,0,0,0,331,0,0,0,,3458,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34876,1685,1685,14.07%,23.35%,22.22%,33191,149366,235912,85,0,,,,,,,,,,,,,,,,,,,,,,21000,22.22%,1,0,33279,0,0,0,88,0,0,0,,0,33191,0,0,33191,0,0,0,0,0,0,0,0,0,1685,0,0,0,,3720,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108163,7988,7992,13.53%,17.02%,15.76%,100171,635683,740582,205,0,,,,,,,,,,,,,,,,,,,,,,176278,15.76%,1,0,110241,9460,117,112,205,0,0,0,,8,100339,168,168,100171,0,0,0,0,168,0,0,0,0,7992,0,9865,0,,3971,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22923,1949,1949,10.00%,14.70%,13.45%,20974,155904,209810,9,0,,,,,,,,,,,,,,,,,,,,,,7857,13.45%,1,0,22766,1783,0,0,9,0,0,0,,0,20974,0,0,20974,0,0,0,0,0,0,0,0,0,1949,0,1783,0,,4156,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16108,743,743,13.49%,27.21%,25.96%,15365,59193,113935,-94,0,,,,,,,,,,,,,,,,,,,,,,12600,25.96%,1,0,15514,0,0,97,-94,0,0,0,,0,15511,146,146,15365,0,0,0,0,146,0,0,0,0,743,0,243,0,,4231,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25979,1997,1997,9.98%,16.07%,14.84%,23982,161653,240343,229,0,,,,,,,,,,,,,,,,,,,,,,4712,14.84%,1,0,24959,0,0,748,196,0,33,0,,0,23982,0,0,23982,0,0,0,0,1,0,0,0,0,1997,0,748,0,,4437,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41932,3232,3232,11.43%,16.31%,15.05%,38700,257068,338693,-421,0,,,,,,,,,,,,,,,,,,,,,,16715,15.05%,1,0,38279,0,0,0,-421,0,0,0,,0,38700,0,0,38700,0,0,0,0,0,0,0,0,0,3232,0,0,0,,4839,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177804,4795,4924,42.97%,47.31%,46.00%,172880,375828,402358,2960,0,,,,,,,,,,,,,,,,,,,,,,8628,46.00%,1,0,175840,0,0,0,2960,0,0,0,,0,172880,0,0,172880,0,0,0,0,0,0,0,0,0,4924,0,0,0,,5069,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59653,4076,4076,12.16%,17.84%,16.62%,55577,334425,457231,68,0,,,,,,,,,,,,,,,,,,,,,,25042,16.62%,1,0,56688,1042,0,0,69,0,0,0,,0,55577,0,0,55577,0,0,0,0,0,0,0,0,0,4076,0,1042,0,,5135,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110287,9585,9589,8.84%,14.48%,13.22%,100698,761550,1138756,-4750,-5890,,,,,,,,,,,,,,,,,,,,,,10253,13.22%,1,0,95948,0,0,0,1140,0,-5890,0,,0,100698,0,0,100698,0,0,0,0,0,0,0,0,0,9589,0,0,0,,5210,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54953,4505,4505,9.45%,15.30%,14.04%,50448,359190,533841,480,0,,,,,,,,,,,,,,,,,,,,,,6300,14.04%,1,0,50928,0,0,0,480,0,0,0,,0,50448,0,0,50448,0,0,0,0,0,0,0,0,0,4505,0,0,0,,5461,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32769,1456,1456,16.49%,22.80%,21.78%,31313,143741,189933,1424,0,,,,,,,,,,,,,,,,,,,,,,9352,21.78%,1,0,33956,1089,130,0,1424,0,0,0,,0,31313,0,0,31313,0,0,0,0,0,0,0,0,0,1456,0,1219,0,,5751,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999,771,771,9.12%,14.61%,13.35%,8228,61611,90179,-3,0,,,,,,,,,,,,,,,,,,,,,,6069,13.35%,1,0,8225,0,0,0,-3,0,0,0,,0,8228,0,0,8228,0,0,0,0,0,0,0,0,0,771,0,0,0,,6039,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6197,363,363,9.85%,21.40%,20.15%,5834,28957,59214,0,0,,,,,,,,,,,,,,,,,,,,,,4700,20.15%,1,0,5834,0,0,0,0,0,0,0,,0,5834,0,0,5834,0,0,0,0,0,0,0,0,0,363,0,0,0,,6141,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54234,5252,5252,9.53%,12.93%,11.68%,48982,419374,513958,101,0,,,,,,,,,,,,,,,,,,,,,,22600,11.68%,1,0,49741,0,0,263,101,0,0,0,,0,49377,395,395,48982,0,0,0,0,395,0,0,0,0,5252,0,658,0,,6329,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56600,0,501,9.90%,15.85%,15.71%,56099,357145,566421,1080,0,,,,,,,,,,,,,,,,,,,,,,1052,15.71%,1,0,57179,0,0,0,1080,0,0,0,,0,56099,0,0,56099,0,0,0,0,0,0,0,0,0,501,0,0,0,,7009,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19695,1050,1050,9.31%,19.27%,18.25%,18645,102179,200262,406,0,,,,,,,,,,,,,,,,,,,,,,2425,18.25%,1,0,19051,0,0,0,406,0,0,0,,0,18645,0,0,18645,0,0,0,0,0,0,0,0,0,1050,0,0,0,,7045,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29957,1703,1703,15.51%,19.39%,18.29%,28254,154505,182224,17,0,,,,,,,,,,,,,,,,,,,,,,0,18.29%,1,0,32035,751,255,1103,12,0,5,0,,0,29909,1655,1655,28254,0,0,0,0,1655,0,0,0,0,1703,0,3764,0,,7072,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224,249,249,10.93%,20.93%,19.93%,4975,24965,45503,-1,0,,,,,,,,,,,,,,,,,,,,,,400,19.93%,1,0,4974,0,0,0,-1,0,0,0,,0,4975,0,0,4975,0,0,0,0,0,0,0,0,0,249,0,0,0,,7157,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6948,666,666,7.98%,12.81%,11.59%,6282,54223,78695,186,0,,,,,,,,,,,,,,,,,,,,,,5000,11.59%,1,0,6468,0,0,0,186,0,0,0,,0,6282,0,0,6282,0,0,0,0,0,0,0,0,0,666,0,0,0,,7456,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8364,532,532,12.36%,19.95%,18.68%,7832,41928,63346,-20,0,,,,,,,,,,,,,,,,,,,,,,8260,18.68%,1,0,7832,0,0,0,0,0,0,0,,0,7832,0,0,7832,0,0,0,0,0,0,0,0,0,532,0,0,0,,7634,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27312,1156,1156,11.89%,19.05%,18.24%,26156,143405,220030,10,0,,,,,,,,,,,,,,,,,,,,,,5250,18.24%,1,0,26166,0,0,0,10,0,0,0,,0,26156,0,0,26156,0,0,0,0,0,0,0,0,0,1156,0,0,0,,8033,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19929,685,685,10.96%,27.42%,26.47%,19244,72688,175514,652,0,,,,,,,,,,,,,,,,,,,,,,700,26.47%,1,0,19896,0,0,0,652,0,0,0,,0,19244,0,0,19244,0,0,0,0,0,0,0,0,0,685,0,0,0,,8462,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7248,425,425,10.11%,21.31%,20.06%,6823,34008,67511,-29,0,,,,,,,,,,,,,,,,,,,,,,1300,20.06%,1,0,6794,0,0,0,-29,0,0,0,,0,6823,0,0,6823,0,0,0,0,0,0,0,0,0,425,0,0,0,,8631,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55308,3222,3222,11.37%,16.71%,15.73%,52086,331040,458267,-128,0,,,,,,,,,,,,,,,,,,,,,,55160,15.73%,1,0,78705,26747,0,0,-128,0,0,0,,0,52086,0,0,52086,0,0,0,0,0,0,0,0,0,3222,0,26747,0,,9357,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14024,1001,1001,7.54%,11.33%,10.52%,13023,123827,172735,-859,0,,,,,,,,,,,,,,,,,,,,,,2100,10.52%,1,0,12352,0,0,0,-299,0,0,-560,,0,13023,0,0,13023,0,0,0,0,0,0,0,0,0,1001,0,0,0,,9553,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337804,30043,30043,14.09%,13.62%,12.41%,307761,2480665,2184890,-52450,0,,,,,,,,,,,,,,,,,,,,,,132272,12.41%,1,0,293658,0,0,0,1432,0,0,-53882,,0,346108,38347,38347,307761,0,0,0,0,38347,0,0,0,0,30043,0,38347,0,,9807,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18067,1087,1087,12.76%,20.87%,19.61%,16980,86588,133022,126,0,,,,,,,,,,,,,,,,,,,,,,3133,19.61%,1,0,17106,0,0,0,126,0,0,0,,0,16980,0,0,16980,0,0,0,0,0,0,0,0,0,1087,0,0,0,,9955,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35742,3229,3229,8.93%,13.96%,12.70%,32513,256016,364061,234,0,,,,,,,,,,,,,,,,,,,,,,32300,12.70%,1,0,35511,0,0,1106,234,0,0,0,,0,34171,1658,1658,32513,0,0,0,0,1658,0,0,0,0,3229,0,2764,0,,10250,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26304,1495,1495,9.69%,18.99%,17.91%,24809,138546,256019,-664,0,,,,,,,,,,,,,,,,,,,,,,15391,17.91%,1,0,26065,694,0,491,-664,0,0,0,,0,25544,735,735,24809,0,0,0,0,735,0,0,0,0,1495,0,1185,0,,10849,2015-12-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20873,1909,1909,9.17%,13.49%,12.25%,18964,154757,206829,159,0,,,,,,,,,,,,,,,,,,,,,,10000,12.25%,1,0,19573,450,0,0,159,0,0,0,,0,18964,0,0,18964,0,0,0,0,0,0,0,0,0,1909,0,450,0,,11145,2015-12-31
