RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15775,1350,1350,11.7824%,14.5930%,13.3441%,14425,108100,122428,-179,0,6.5930%,,,,,,,,,,,,,,,,,,,,,5277,13.3441%,1,0,14246,0,0,0,-179,0,0,0,,0,14425,0,0,14425,0,0,0,0,0,0,0,0,0,1350,0,0,0,,171759,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85152,3547,3547,11.2927%,15.3072%,14.6696%,81605,556288,722632,-1261,0,7.3072%,,,,,,,,,,,,,,,,,,,,,14006,14.6696%,1,0,80344,0,0,0,-1261,0,0,0,,0,81605,0,0,81605,0,0,0,0,0,0,0,0,0,3547,0,0,0,,171768,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187,795,795,9.5819%,14.9959%,13.8256%,9392,67932,98018,0,0,6.9959%,,,,,,,,,,,,,,,,,,,,,2058,13.8256%,1,0,9593,109,92,0,0,0,0,0,,0,9392,0,0,9392,0,0,0,0,0,0,0,0,0,795,0,201,0,,172158,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,361,361,11.7398%,15.8575%,14.7755%,4930,33366,41994,-5,0,7.8575%,,,,,,,,,,,,,,,,,,,,,2500,14.7755%,1,0,4925,0,0,0,-5,0,0,0,,0,4930,0,0,4930,0,0,0,0,0,0,0,0,0,361,0,0,0,,172251,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32001,2701,2701,11.2574%,14.8199%,13.5691%,29300,215932,260274,-4790,0,6.8199%,,,,,,,,,,,,,,,,,,,,,11960,13.5691%,1,0,24510,0,0,0,-151,0,-4639,0,,0,29300,0,0,29300,0,0,0,0,0,0,0,0,0,2701,0,0,0,,172457,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40330,2775,2775,8.1535%,13.2860%,12.3718%,37555,303553,460602,535,82,5.2860%,,,,,,,,,,,,,,,,,,,,,9100,12.3718%,1,0,38635,398,0,0,-147,764,-82,0,,0,37555,0,0,37555,0,0,0,0,0,0,0,0,0,2775,0,398,0,,172475,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14756,1368,1368,10.2656%,12.9803%,11.7769%,13388,113680,130416,64,0,4.9803%,,,,,,,,,,,,,,,,,,,,,8450,11.7769%,1,0,17307,3619,236,0,64,0,0,0,,0,13388,0,0,13388,0,0,0,0,0,0,0,0,0,1368,0,3855,0,,172859,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33906,2266,2266,8.7420%,15.0499%,14.0441%,31640,225291,361932,-1085,0,7.0499%,,,,,,,,,,,,,,,,,,,,,1400,14.0441%,1,0,30555,0,0,0,-1085,0,0,0,,0,31640,0,0,31640,0,0,0,0,0,0,0,0,0,2266,0,0,0,,173306,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8401,546,546,9.4251%,19.2825%,18.0293%,7855,43568,83341,-330,0,11.2825%,,,,,,,,,,,,,,,,,,,,,1075,18.0293%,1,0,7525,0,0,0,-330,0,0,0,,0,7855,0,0,7855,0,0,0,0,0,0,0,0,0,546,0,0,0,,173342,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14593,656,661,11.5192%,18.3627%,17.5309%,13932,79471,120946,-236,0,10.3627%,,,,,,,,,,,,,,,,,,,,,2000,17.5309%,1,0,14853,954,203,0,-236,0,0,0,,0,13932,0,0,13932,0,0,0,0,0,0,0,0,0,661,0,1157,0,,173548,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28655,2428,2428,9.1714%,13.1154%,12.0041%,26227,218483,285965,-566,0,5.1154%,,,,,,,,,,,,,,,,,,,,,6495,12.0041%,1,0,27245,0,0,1584,-566,0,0,0,,0,26227,0,0,26227,0,0,0,0,0,0,0,0,0,2428,0,1584,0,,173557,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128904,8627,8627,10.8373%,17.0145%,15.8758%,120277,757613,1109841,-1945,0,9.0145%,,,,,,,,,,,,,,,,,,,,,0,15.8758%,1,0,117661,0,0,0,-2939,0,307,0,,0,120277,0,0,120277,0,0,0,0,0,0,0,0,0,8627,0,0,0,,173575,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28834,1584,1584,12.7316%,22.8146%,21.5613%,27250,126384,214035,-1839,0,14.8146%,,,,,,,,,,,,,,,,,,,,,1900,21.5613%,1,0,25411,0,0,0,-412,0,-1427,0,,0,27250,0,0,27250,0,0,0,0,0,0,0,0,0,1584,0,0,0,,173641,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16093,436,436,15.3144%,45.6876%,44.4498%,15657,35224,102237,-189,0,37.6876%,,,,,,,,,,,,,,,,,,,,,537,44.4498%,1,0,15468,0,0,0,-189,0,0,0,,0,15657,0,0,15657,0,0,0,0,0,0,0,0,0,436,0,0,0,,173959,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12893,824,824,9.4697%,19.5799%,18.3286%,12069,65848,127449,-68,0,11.5799%,,,,,,,,,,,,,,,,,,,,,10586,18.3286%,1,0,12001,0,0,0,-68,0,0,0,,0,12069,0,0,12069,0,0,0,0,0,0,0,0,0,824,0,0,0,,174321,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7172,343,343,14.1875%,20.6246%,19.6382%,6829,34774,48134,-110,0,12.6246%,,,,,,,,,,,,,,,,,,,,,7836,19.6382%,1,0,9294,2575,0,0,-110,0,0,0,,0,6829,0,0,6829,0,0,0,0,0,0,0,0,0,343,0,2575,0,,174367,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639589,52989,53181,9.8699%,15.1122%,13.8556%,586408,4232278,5941368,-75683,35646,7.1122%,,,,,,,,,,,,,,,,,,,,,77000,13.8556%,1,0,519199,5716,0,2758,-17546,566,-58703,0,,0,586408,0,0,586408,0,0,0,0,0,0,0,0,0,53181,0,8474,0,,174572,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22540,2077,2077,7.8526%,10.9737%,9.9625%,20463,205401,260588,-42,0,2.9737%,,,,,,,,,,,,,,,,,,,,,11952,9.9625%,1,0,22855,2434,0,0,-42,0,0,0,,0,20463,0,0,20463,0,0,0,0,0,0,0,0,0,2077,0,2434,0,,175056,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44429,3172,3172,10.3497%,15.3088%,14.2159%,41257,290218,398629,-1049,0,7.3088%,,,,,,,,,,,,,,,,,,,,,12169,14.2159%,1,0,45607,4668,731,0,-1049,0,0,0,,0,41257,0,0,41257,0,0,0,0,0,0,0,0,0,3172,0,5399,0,,175140,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154,199,199,10.1126%,19.9041%,18.6482%,2955,15846,29221,-88,0,11.9041%,,,,,,,,,,,,,,,,,,,,,2400,18.6482%,1,0,2867,0,0,0,-88,0,0,0,,0,2955,0,0,2955,0,0,0,0,0,0,0,0,0,199,0,0,0,,175458,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24837,1331,1331,10.2797%,23.4743%,22.2163%,23506,105805,228665,-656,0,15.4743%,,,,,,,,,,,,,,,,,,,,,2920,22.2163%,1,0,22850,0,0,0,-656,0,0,0,,0,23506,0,0,23506,0,0,0,0,0,0,0,0,0,1331,0,0,0,,175609,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8390,359,359,10.9688%,21.0937%,20.1911%,8031,39775,73217,-150,0,13.0937%,,,,,,,,,,,,,,,,,,,,,700,20.1911%,1,0,7881,0,0,0,-150,0,0,0,,0,8031,0,0,8031,0,0,0,0,0,0,0,0,0,359,0,0,0,,176053,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99072,8249,8249,9.1114%,15.0464%,13.7936%,90823,658445,996808,-8010,0,7.0464%,,,,,,,,,,,,,,,,,,,,,2000,13.7936%,1,0,82763,0,0,0,-3622,0,-4438,0,,0,90823,0,0,90823,0,0,0,0,0,0,0,0,0,8249,0,0,0,,176101,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15815,1357,1357,9.7617%,14.5908%,13.3389%,14458,108390,148110,-356,0,6.5908%,,,,,,,,,,,,,,,,,,,,,1125,13.3389%,1,0,14102,0,0,0,-368,0,0,0,,0,14458,0,0,14458,0,0,0,0,0,0,0,0,0,1357,0,0,0,,176325,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5293,320,320,8.8940%,15.7235%,14.7729%,4973,33663,55914,-882,0,7.7235%,,,,,,,,,,,,,,,,,,,,,4400,14.7729%,1,0,4091,0,0,0,-882,0,0,0,,0,4973,0,0,4973,0,0,0,0,0,0,0,0,0,320,0,0,0,,176437,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76216,5344,5344,9.5932%,15.2526%,14.1831%,70872,499692,738775,-8052,0,7.2526%,,,,,,,,,,,,,,,,,,,,,30611,14.1831%,1,0,65783,2942,0,0,-8052,0,0,0,,0,70872,0,0,70872,0,0,0,0,0,0,0,0,0,5344,0,2942,0,,176464,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13288,1170,1170,10.7066%,13.9154%,12.6902%,12118,95491,113183,-153,0,5.9154%,,,,,,,,,,,,,,,,,,,,,800,12.6902%,1,0,11965,0,0,0,-153,0,0,0,,0,12118,0,0,12118,0,0,0,0,0,0,0,0,0,1170,0,0,0,,176642,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8334,92,92,26.0526%,73.1694%,72.3617%,8242,11390,31636,0,0,65.1694%,,,,,,,,,,,,,,,,,,,,,1100,72.3617%,1,0,8242,0,0,0,0,0,0,0,,0,8242,0,0,8242,0,0,0,0,0,0,0,0,0,92,0,0,0,,177135,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33109,1064,1064,16.5325%,33.8361%,32.7488%,32045,97851,193830,-1489,0,25.8361%,,,,,,,,,,,,,,,,,,,,,3950,32.7488%,1,0,30673,117,0,0,-1489,0,0,0,,0,32045,0,0,32045,0,0,0,0,0,0,0,0,0,1064,0,117,0,,177443,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,549,549,8.3562%,14.3060%,13.0493%,5701,43688,68225,0,0,6.3060%,,,,,,,,,,,,,,,,,,,,,100,13.0493%,1,0,5701,0,0,0,0,0,0,0,,0,5701,0,0,5701,0,0,0,0,0,0,0,0,0,549,0,0,0,,177500,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,133,133,7.9943%,17.7928%,16.6681%,1971,11825,24655,-32,0,9.7928%,,,,,,,,,,,,,,,,,,,,,670,16.6681%,1,0,1877,0,0,0,-94,0,0,0,,0,1971,0,0,1971,0,0,0,0,0,0,0,0,0,133,0,0,0,,177555,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126322,7842,7842,15.1303%,17.7015%,16.6026%,118480,713625,783063,-2406,0,9.7015%,,,,,,,,,,,,,,,,,,,,,9406,16.6026%,1,0,116210,136,0,0,0,0,-2406,0,,0,118480,0,0,118480,0,0,0,0,0,0,0,0,0,7842,0,136,0,,177751,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110083,7551,7551,9.3931%,11.4818%,10.6942%,102532,958764,1091570,-372,0,3.4818%,,,,,,,,,,,,,,,,,,,,,16005,10.6942%,1,0,119889,15071,2658,0,-372,0,0,0,,0,102532,0,0,102532,0,0,0,0,0,0,0,0,0,7551,0,17729,0,,177920,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472,1,1,9.1349%,13.9341%,13.9246%,1471,10564,16103,0,0,5.9341%,,,,,,,,,,,,,,,,,,,,,1896,13.9246%,1,0,1921,150,300,0,0,0,0,0,,0,1471,0,0,1471,0,0,0,0,0,0,0,0,0,1,0,450,0,,178057,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22186,1143,1143,12.0451%,19.7060%,18.6908%,21043,112585,174702,-738,0,11.7060%,,,,,,,,,,,,,,,,,,,,,3899,18.6908%,1,0,21095,656,0,134,-738,0,0,0,,0,21043,0,0,21043,0,0,0,0,0,0,0,0,0,1143,0,790,0,,178150,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16425,1110,1110,14.5116%,13.5366%,12.6218%,15315,121338,105536,-160,0,5.5366%,,,,,,,,,,,,,,,,,,,,,1487,12.6218%,1,0,15155,0,0,0,-160,0,0,0,,0,15315,0,0,15315,0,0,0,0,0,0,0,0,0,1110,0,0,0,,178244,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10554,246,246,9.6774%,18.0694%,17.6483%,10308,58408,106516,-1170,0,10.0694%,,,,,,,,,,,,,,,,,,,,,4850,17.6483%,1,0,9138,0,0,0,-1170,0,0,0,,0,10308,0,0,10308,0,0,0,0,0,0,0,0,0,246,0,0,0,,178356,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39558,2794,2794,9.8307%,17.7122%,16.4611%,36764,223338,373970,-397,0,9.7122%,,,,,,,,,,,,,,,,,,,,,5263,16.4611%,1,0,36666,0,299,0,-397,0,0,0,,0,36764,0,0,36764,0,0,0,0,0,0,0,0,0,2794,0,299,0,,178851,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22458,2059,2059,10.9250%,13.6402%,12.3896%,20399,164646,186719,-52,0,5.6402%,,,,,,,,,,,,,,,,,,,,,3000,12.3896%,1,0,20347,0,0,0,-52,0,0,0,,0,20399,0,0,20399,0,0,0,0,0,0,0,0,0,2059,0,0,0,,179148,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30505,1304,1304,15.8742%,29.3030%,28.0504%,29201,104102,183953,-919,0,21.3030%,,,,,,,,,,,,,,,,,,,,,24520,28.0504%,1,0,28282,0,0,0,-919,0,0,0,,0,29201,0,0,29201,0,0,0,0,0,0,0,0,0,1304,0,0,0,,179335,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61403,4024,4240,10.4730%,14.9953%,13.9599%,57163,409481,545815,-642,-632,6.9953%,,,,,,,,,,,,,,,,,,,,,56103,13.9599%,1,0,56526,0,0,5,-10,0,-632,0,,0,57163,0,0,57163,0,0,0,0,0,0,0,0,0,4240,0,5,0,,179700,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12768,415,415,11.4036%,17.9308%,17.3480%,12353,71207,108325,-667,0,9.9308%,,,,,,,,,,,,,,,,,,,,,7225,17.3480%,1,0,11813,0,127,0,-667,0,0,0,,0,12353,0,0,12353,0,0,0,0,0,0,0,0,0,415,0,127,0,,180144,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371,548,548,8.7798%,14.5616%,13.3091%,5823,43752,66323,-621,0,6.5616%,,,,,,,,,,,,,,,,,,,,,2550,13.3091%,1,0,5202,0,0,0,-621,0,0,0,,0,5823,0,0,5823,0,0,0,0,0,0,0,0,0,548,0,0,0,,180443,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19545,908,908,16.9591%,27.4381%,26.1634%,18637,71233,109894,-523,0,19.4381%,,,,,,,,,,,,,,,,,,,,,750,26.1634%,1,0,18114,0,0,0,-523,0,0,0,,0,18637,0,0,18637,0,0,0,0,0,0,0,0,0,908,0,0,0,,180537,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14786,510,510,12.5670%,21.7915%,21.0399%,14276,67852,113599,-1487,0,13.7915%,,,,,,,,,,,,,,,,,,,,,16862,21.0399%,1,0,17420,4341,290,0,-1487,0,0,0,,0,14276,0,0,14276,0,0,0,0,0,0,0,0,0,510,0,4631,0,,180845,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23032,1165,1165,11.4952%,24.8659%,23.6081%,21867,92625,190228,-1604,0,16.8659%,,,,,,,,,,,,,,,,,,,,,1628,23.6081%,1,0,20263,0,0,0,-1604,0,0,0,,0,21867,0,0,21867,0,0,0,0,0,0,0,0,0,1165,0,0,0,,181963,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4772,321,321,9.7449%,17.9318%,16.7255%,4451,26612,45675,-254,0,9.9318%,,,,,,,,,,,,,,,,,,,,,150,16.7255%,1,0,4197,0,0,0,-254,0,0,0,,0,4451,0,0,4451,0,0,0,0,0,0,0,0,0,321,0,0,0,,182353,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34042,2908,2908,9.1853%,14.6800%,13.4260%,31134,231894,338955,-921,0,6.6800%,,,,,,,,,,,,,,,,,,,,,4007,13.4260%,1,0,30534,322,0,0,-922,0,0,0,,0,31134,0,0,31134,0,0,0,0,0,0,0,0,0,2908,0,322,0,,182951,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77042,6576,6576,10.0078%,14.0832%,12.8811%,70466,547048,704113,-437,0,6.0832%,,,,,,,,,,,,,,,,,,,,,18794,12.8811%,1,0,70154,0,0,0,-437,0,0,0,,0,70466,0,0,70466,0,0,0,0,0,0,0,0,0,6576,0,0,0,,183668,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55441,3698,3698,8.9721%,13.2088%,12.3277%,51743,419729,576708,-1000,0,5.2088%,,,,,,,,,,,,,,,,,,,,,0,12.3277%,1,0,50743,0,0,0,-1561,693,-132,0,,0,51743,0,0,51743,0,0,0,0,0,0,0,0,0,3698,0,0,0,,183770,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39719,1881,1881,15.3607%,20.1794%,19.2238%,37838,196829,246330,-411,0,12.1794%,,,,,,,,,,,,,,,,,,,,,1763,19.2238%,1,0,37427,0,0,0,-411,0,0,0,,0,37838,0,0,37838,0,0,0,0,0,0,0,0,0,1881,0,0,0,,183846,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33663,1993,1993,15.1626%,21.2491%,19.9910%,31670,158421,208869,-460,0,13.2491%,,,,,,,,,,,,,,,,,,,,,2050,19.9910%,1,0,31210,0,0,0,-460,0,0,0,,0,31670,0,0,31670,0,0,0,0,0,0,0,0,0,1993,0,0,0,,183958,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62473,1701,1701,10.0158%,16.4698%,16.0214%,60772,379318,606763,-5699,0,8.4698%,,,,,,,,,,,,,,,,,,,,,45751,16.0214%,1,0,56944,0,1463,408,-5699,0,0,0,,0,60772,0,0,60772,0,0,0,0,0,0,0,0,0,1701,0,1871,0,,184142,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23356,456,456,12.1680%,32.1810%,31.5527%,22900,72577,188198,-2238,0,24.1810%,,,,,,,,,,,,,,,,,,,,,400,31.5527%,1,0,20662,0,0,0,-2238,0,0,0,,0,22900,0,0,22900,0,0,0,0,0,0,0,0,0,456,0,0,0,,184656,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7513,87,87,17.1858%,23.6050%,23.3317%,7426,31828,43210,-108,0,15.6050%,,,,,,,,,,,,,,,,,,,,,1300,23.3317%,1,0,7426,0,0,0,-108,0,0,0,,0,7426,0,0,7426,0,0,0,0,0,0,0,0,0,87,0,0,0,,184759,2018-03-31
