RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45984,1304,1304,17.43%,44.71%,43.44%,44680,102850,256289,366,0,,,,,,,,,,,,,,,,,,,,,,1600,43.44%,1,0,45093,0,47,0,366,0,0,0,,0,44680,0,0,44680,0,0,0,0,0,0,0,0,0,1304,0,47,0,,1669,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40697,3572,3572,9.21%,13.95%,12.73%,37125,291692,402883,1836,0,,,,,,,,,,,,,,,,,,,,,,3490,12.73%,1,0,47105,8144,0,0,1836,0,0,0,,0,37125,0,0,37125,0,0,0,0,0,0,0,0,0,3572,0,8144,0,,1829,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16947,733,733,13.19%,29.04%,27.78%,16214,58365,122959,-167,0,,,,,,,,,,,,,,,,,,,,,,14782,27.78%,1,0,16145,98,0,0,-167,0,0,0,,0,16214,0,0,16214,0,0,0,0,0,0,0,0,0,733,0,98,0,,1856,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22229,1862,1862,10.31%,15.18%,13.91%,20367,146471,197619,261,0,,,,,,,,,,,,,,,,,,,,,,4750,13.91%,1,0,21968,0,0,536,261,0,0,0,,0,21171,804,804,20367,0,0,0,0,804,0,0,0,0,1862,0,536,0,,2040,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16121,757,757,12.17%,22.00%,20.97%,15364,73277,126275,536,0,,,,,,,,,,,,,,,,,,,,,,2356,20.97%,1,0,15900,0,0,0,536,0,0,0,,0,15364,0,0,15364,0,0,0,0,0,0,0,0,0,757,0,0,0,,2161,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484207,30639,30639,13.99%,16.98%,15.91%,453568,2851252,3243241,-2400,0,,,,,,,,,,,,,,,,,,,,,,23145,15.91%,1,0,451168,0,0,0,1748,-3570,-578,0,,0,453568,0,0,453568,0,0,0,0,0,0,0,0,0,30639,0,0,0,,2376,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,96,96,7.44%,14.17%,12.92%,993,7683,13348,34,0,,,,,,,,,,,,,,,,,,,,,,1025,12.92%,1,0,1316,289,0,0,34,0,0,0,,0,993,0,0,993,0,0,0,0,0,0,0,0,0,96,0,289,0,,2554,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85039,3870,3870,13.87%,24.72%,23.60%,81169,343989,585410,297,0,,,,,,,,,,,,,,,,,,,,,,5789,23.60%,1,0,81911,0,445,0,297,0,0,0,,0,81169,0,0,81169,0,0,0,0,0,0,0,0,0,3870,0,445,0,,2732,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6824,602,602,10.11%,14.19%,12.94%,6222,48092,61544,0,0,,,,,,,,,,,,,,,,,,,,,,5321,12.94%,1,0,6298,0,0,0,38,0,0,0,,0,6222,0,0,6222,0,0,0,0,0,0,0,0,0,602,0,0,0,,2750,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104019,3384,3394,9.77%,19.77%,19.12%,100625,526160,1029905,-757,0,,,,,,,,,,,,,,,,,,,,,,59533,19.12%,1,0,104703,4630,205,0,-596,0,-164,0,,0,100625,0,0,100625,0,0,0,0,0,0,0,0,0,3394,0,4835,0,,3177,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23561,1291,1291,12.57%,23.11%,21.84%,22270,101951,177182,709,0,,,,,,,,,,,,,,,,,,,,,,500,21.84%,1,0,22979,0,0,0,709,0,0,0,,0,22270,0,0,22270,0,0,0,0,0,0,0,0,0,1291,0,0,0,,3252,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136,342,342,9.78%,14.39%,13.20%,3794,28747,38800,33,0,,,,,,,,,,,,,,,,,,,,,,1201,13.20%,1,0,3827,0,0,0,33,0,0,0,,0,3794,0,0,3794,0,0,0,0,0,0,0,0,0,342,0,0,0,,3458,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33889,1701,1701,14.11%,23.31%,22.14%,32188,145365,228088,226,0,,,,,,,,,,,,,,,,,,,,,,21000,22.14%,1,0,32414,0,0,0,226,0,0,0,,0,32188,0,0,32188,0,0,0,0,0,0,0,0,0,1701,0,0,0,,3720,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105935,7571,7582,14.16%,17.60%,16.34%,98353,601977,694700,690,0,,,,,,,,,,,,,,,,,,,,,,176278,16.34%,1,0,109201,9715,198,95,690,0,0,0,,8,98495,142,142,98353,0,0,0,0,142,0,0,0,0,7582,0,10158,0,,3971,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22695,1959,1959,9.24%,14.27%,13.04%,20736,159056,224504,181,0,,,,,,,,,,,,,,,,,,,,,,7857,13.04%,1,0,22700,1783,0,0,181,0,0,0,,0,20736,0,0,20736,0,0,0,0,0,0,0,0,0,1959,0,1783,0,,4156,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16122,736,736,13.09%,24.30%,23.19%,15386,66350,117526,-136,0,,,,,,,,,,,,,,,,,,,,,,12600,23.19%,1,0,15250,0,0,0,-136,0,0,0,,0,15386,0,0,15386,0,0,0,0,0,0,0,0,0,736,0,0,0,,4231,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29307,1955,1955,11.32%,18.76%,17.51%,27352,156229,241719,820,0,,,,,,,,,,,,,,,,,,,,,,4713,17.51%,1,0,28896,0,0,724,820,0,0,0,,0,27352,0,0,27352,0,0,0,0,0,0,0,0,0,1955,0,724,0,,4437,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40442,3265,3265,10.85%,15.62%,14.36%,37177,258980,342742,458,0,,,,,,,,,,,,,,,,,,,,,,16715,14.36%,1,0,37635,0,0,0,458,0,0,0,,0,37177,0,0,37177,0,0,0,0,0,0,0,0,0,3265,0,0,0,,4839,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172013,4148,4432,43.80%,53.19%,51.82%,167581,323373,382583,3985,0,,,,,,,,,,,,,,,,,,,,,,8629,51.82%,1,0,171711,0,0,0,4130,0,0,0,,0,167581,0,0,167581,0,0,0,0,0,0,0,0,0,4432,0,0,0,,5069,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55821,3796,3796,12.66%,18.39%,17.14%,52025,303519,411065,114,0,,,,,,,,,,,,,,,,,,,,,,24000,17.14%,1,0,53181,1042,0,0,114,0,0,0,,0,52025,0,0,52025,0,0,0,0,0,0,0,0,0,3796,0,1042,0,,5135,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105639,9332,9342,8.92%,14.26%,13.00%,96297,740743,1079308,-2666,-5210,,,,,,,,,,,,,,,,,,,,,,10253,13.00%,1,0,93631,0,0,0,2544,0,-5210,0,,0,96297,0,0,96297,0,0,0,0,0,0,0,0,0,9342,0,0,0,,5210,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54901,4424,4424,9.97%,15.58%,14.32%,50477,352468,506383,553,0,,,,,,,,,,,,,,,,,,,,,,6300,14.32%,1,0,51030,0,0,0,553,0,0,0,,0,50477,0,0,50477,0,0,0,0,0,0,0,0,0,4424,0,0,0,,5461,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30547,1424,1424,15.36%,22.26%,21.22%,29123,137250,189574,1619,0,,,,,,,,,,,,,,,,,,,,,,9352,21.22%,1,0,31988,1089,157,0,1619,0,0,0,,0,29123,0,0,29123,0,0,0,0,0,0,0,0,0,1424,0,1246,0,,5751,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8689,732,732,9.51%,14.90%,13.65%,7957,58304,83668,0,0,,,,,,,,,,,,,,,,,,,,,,6069,13.65%,1,0,7957,0,0,0,0,0,0,0,,0,7957,0,0,7957,0,0,0,0,0,0,0,0,0,732,0,0,0,,6039,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6167,362,362,9.19%,21.28%,20.03%,5805,28982,63163,0,0,,,,,,,,,,,,,,,,,,,,,,4700,20.03%,1,0,5805,0,0,0,0,0,0,0,,0,5805,0,0,5805,0,0,0,0,0,0,0,0,0,362,0,0,0,,6141,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49569,4880,4880,9.00%,12.73%,11.48%,44689,389268,496607,144,0,,,,,,,,,,,,,,,,,,,,,,22600,11.48%,1,0,45417,0,0,234,144,0,0,0,,0,45039,350,350,44689,0,0,0,0,350,0,0,0,0,4880,0,584,0,,6329,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57310,0,883,7.73%,14.15%,13.94%,56427,404915,730352,2083,0,,,,,,,,,,,,,,,,,,,,,,1052,13.94%,1,0,58510,0,0,0,2083,0,0,0,,0,56427,0,0,56427,0,0,0,0,0,0,0,0,0,883,0,0,0,,7009,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19658,1201,1201,9.67%,20.47%,19.22%,18457,96048,190907,802,0,,,,,,,,,,,,,,,,,,,,,,2425,19.22%,1,0,19259,0,0,0,802,0,0,0,,0,18457,0,0,18457,0,0,0,0,0,0,0,0,0,1201,0,0,0,,7045,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31063,1499,1499,17.26%,22.40%,21.32%,29564,138657,171252,17,135,,,,,,,,,,,,,,,,,,,,,,0,21.32%,1,0,31962,751,272,1304,-12,0,29,0,,54,29564,0,0,29564,0,0,0,0,0,0,0,0,0,1499,0,2381,0,,7072,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098,240,240,9.83%,19.45%,18.53%,4858,26211,49414,41,0,,,,,,,,,,,,,,,,,,,,,,400,18.53%,1,0,4899,0,0,0,41,0,0,0,,0,4858,0,0,4858,0,0,0,0,0,0,0,0,0,240,0,0,0,,7157,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769,591,591,7.96%,12.93%,11.80%,6178,52365,77624,192,0,,,,,,,,,,,,,,,,,,,,,,5000,11.80%,1,0,6370,0,0,0,192,0,0,0,,0,6178,0,0,6178,0,0,0,0,0,0,0,0,0,591,0,0,0,,7456,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7585,530,530,11.91%,18.12%,16.85%,7055,41862,59256,120,0,,,,,,,,,,,,,,,,,,,,,,8260,16.85%,1,0,7148,0,0,0,93,0,0,0,,0,7055,0,0,7055,0,0,0,0,0,0,0,0,0,530,0,0,0,,7634,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24468,1046,1046,10.73%,17.08%,16.35%,23422,143261,218223,26,0,,,,,,,,,,,,,,,,,,,,,,5250,16.35%,1,0,23448,0,0,0,26,0,0,0,,0,23422,0,0,23422,0,0,0,0,0,0,0,0,0,1046,0,0,0,,8033,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18963,599,599,9.42%,25.64%,24.83%,18364,73970,194897,903,0,,,,,,,,,,,,,,,,,,,,,,700,24.83%,1,0,19267,0,0,0,903,0,0,0,,0,18364,0,0,18364,0,0,0,0,0,0,0,0,0,599,0,0,0,,8462,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7251,432,432,9.91%,20.96%,19.71%,6819,34593,68784,85,0,,,,,,,,,,,,,,,,,,,,,,1300,19.71%,1,0,6904,0,0,0,85,0,0,0,,0,6819,0,0,6819,0,0,0,0,0,0,0,0,0,432,0,0,0,,8631,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55114,3194,3194,12.19%,15.83%,14.91%,51920,348122,425947,247,0,,,,,,,,,,,,,,,,,,,,,,55160,14.91%,1,0,79052,26747,138,0,247,0,0,0,,0,51920,0,0,51920,0,0,0,0,0,0,0,0,0,3194,0,26885,0,,9357,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12925,953,953,7.48%,12.94%,11.98%,11972,99920,160143,-661,0,,,,,,,,,,,,,,,,,,,,,,2100,11.98%,1,0,11400,0,0,0,-90,0,0,-572,,0,11972,0,0,11972,0,0,0,0,0,0,0,0,0,953,0,0,0,,9553,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315280,30141,30141,13.06%,13.42%,12.13%,285139,2350099,2183891,-54755,0,,,,,,,,,,,,,,,,,,,,,,132272,12.13%,1,0,283008,0,0,0,1472,0,0,-56227,,0,337763,52624,52624,285139,0,0,0,0,0,0,0,0,0,30141,0,52624,0,,9807,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17222,992,992,12.56%,21.83%,20.57%,16230,78902,129194,207,0,,,,,,,,,,,,,,,,,,,,,,3133,20.57%,1,0,16437,0,0,0,207,0,0,0,,0,16230,0,0,16230,0,0,0,0,0,0,0,0,0,992,0,0,0,,9955,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32190,3142,3142,8.30%,13.01%,11.74%,29048,247476,350153,621,0,,,,,,,,,,,,,,,,,,,,,,32300,11.74%,1,0,33768,0,0,1640,621,0,0,0,,0,31507,2459,2459,29048,0,0,0,0,2459,0,0,0,0,3142,0,4099,0,,10250,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28314,1434,1434,10.71%,18.88%,17.92%,26880,149995,250884,-234,234,,,,,,,,,,,,,,,,,,,,,,15391,17.92%,1,0,27831,694,0,491,-234,0,0,0,,0,26880,0,0,26880,0,0,0,0,0,0,0,0,0,1434,0,1185,0,,10849,2015-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20591,1734,1734,9.49%,14.85%,13.60%,18857,138690,198680,225,0,,,,,,,,,,,,,,,,,,,,,,10000,13.60%,1,0,19532,450,0,0,225,0,0,0,,0,18857,0,0,18857,0,0,0,0,0,0,0,0,0,1734,0,450,0,,11145,2015-03-31
