RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,3609,,,,,,37,2013-09-30
,,,,,,,,,1922,,,,,,242,2013-09-30
,,,,,,,,,6401,,,,,,279,2013-09-30
,,,,,,,,,463,,,,,,354,2013-09-30
,,,,,,,,,,,,,,,457,2013-09-30
,,,,,,,,,56979,0,,1413,,55424,505,2013-09-30
,,,,,,,,,32419,,,,,,1155,2013-09-30
,,,,,,,,,4747,,,,,,1351,2013-09-30
,,,,,,,,,98984,11626,,6186,,79738,1454,2013-09-30
,,,,,,,,,4040,,,,,,1557,2013-09-30
,,,,,,,,,35158,,,,,,1669,2013-09-30
,,,,,,,,,31661,5492,,1713,,15922,1829,2013-09-30
,,,,,,,,,28512,,,,,,1856,2013-09-30
,,,,,,,,,7877,,,,,,2040,2013-09-30
,,,,,,,,,15653,,,,,,2161,2013-09-30
,,,,,,,,,9607,0,,2636,,5211,2376,2013-09-30
,,,,,,,,,4473,,,,,,2554,2013-09-30
,,,,,,,,,120102,3647,,2486,,106128,2732,2013-09-30
,,,,,,,,,2602,,,,,,2750,2013-09-30
,,,,,,,,,125524,1010,,7569,,114964,3177,2013-09-30
,,,,,,,,,7826,,,,,,3252,2013-09-30
,,,,,,,,,7495,,,,,,3458,2013-09-30
,,,,,,,,,15802,,,,,,3720,2013-09-30
,,,,,,,,,64627,148,,4117,,42,3971,2013-09-30
,,,,,,,,,8438,,,,,,4156,2013-09-30
,,,,,,,,,7015,,,,,,4231,2013-09-30
,,,,,,,,,21265,,,,,,4437,2013-09-30
,,,,,,,,,7873,2452,,1746,,1693,4839,2013-09-30
,,,,,,,,,15757,1069,,1075,,13060,5005,2013-09-30
,,,,,,,,,29675,253,,198,,28589,5069,2013-09-30
,,,,,,,,,50697,0,,3144,,46747,5135,2013-09-30
,,,,,,,,,19227,10777,,5504,,339,5210,2013-09-30
,,,,,,,,,37376,9081,,6217,,17289,5461,2013-09-30
