RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,3563,,,,,,37,2009-12-31
,,,,,,,,,1818,,,,,,242,2009-12-31
,,,,,,,,,2353,,,,,,279,2009-12-31
,,,,,,,,,197,,,,,,354,2009-12-31
,,,,,,,,,1022,,,,,,457,2009-12-31
,,,,,,,,,26533,12,0,1102,649,24770,505,2009-12-31
,,,,,,,,,32573,,,,,,1155,2009-12-31
,,,,,,,,,4031,,,,,,1351,2009-12-31
,,,,,,,,,36152,8236,0,6647,413,20856,1454,2009-12-31
,,,,,,,,,3080,,,,,,1557,2009-12-31
,,,,,,,,,6694,3999,0,2098,597,0,1632,2009-12-31
,,,,,,,,,19330,,,,,,1669,2009-12-31
,,,,,,,,,42437,0,0,1886,6584,33967,1829,2009-12-31
,,,,,,,,,20349,,,,,,1856,2009-12-31
,,,,,,,,,3301,,,,,,2040,2009-12-31
,,,,,,,,,13655,,,,,,2161,2009-12-31
,,,,,,,,,26219,0,0,2278,17943,5998,2376,2009-12-31
,,,,,,,,,5071,,,,,,2451,2009-12-31
,,,,,,,,,3494,,,,,,2554,2009-12-31
,,,,,,,,,41066,2318,0,3182,22435,13131,2732,2009-12-31
,,,,,,,,,1104,,,,,,2750,2009-12-31
,,,,,,,,,12947,9565,0,2428,954,0,2938,2009-12-31
,,,,,,,,,6974,,,,,,3252,2009-12-31
,,,,,,,,,4504,,,,,,3458,2009-12-31
,,,,,,,,,29035,,,,,,3720,2009-12-31
,,,,,,,,,2706,,,,,,3953,2009-12-31
,,,,,,,,,11263,,,,,,4138,2009-12-31
,,,,,,,,,4793,,,,,,4156,2009-12-31
,,,,,,,,,13135,,,,,,4231,2009-12-31
,,,,,,,,,7727,,,,,,4437,2009-12-31
,,,,,,,,,6918,756,0,1696,705,3761,4839,2009-12-31
,,,,,,,,,23052,978,0,1557,3146,17371,5005,2009-12-31
,,,,,,,,,37870,0,0,190,3068,34612,5069,2009-12-31
,,,,,,,,,38087,0,0,2589,2126,33372,5135,2009-12-31
,,,,,,,,,24138,9294,0,8016,6567,261,5210,2009-12-31
,,,,,,,,,5034,739,0,1047,930,2318,5331,2009-12-31
,,,,,,,,,17845,5330,0,6120,358,6037,5461,2009-12-31
,,,,,,,,,1939,,,,,,5751,2009-12-31
,,,,,,,,,13056,,,,,,6039,2009-12-31
,,,,,,,,,4394,,,,,,6141,2009-12-31
,,,,,,,,,17621,103,0,4989,8582,3947,6329,2009-12-31
,,,,,,,,,29936,9716,0,4909,1788,13523,6972,2009-12-31
,,,,,,,,,3760,265,2000,16,1454,25,7009,2009-12-31
,,,,,,,,,6362,,,,,,7045,2009-12-31
,,,,,,,,,550,,,,,,7157,2009-12-31
,,,,,,,,,1655,,,,,,7456,2009-12-31
,,,,,,,,,6246,,,,,,7634,2009-12-31
,,,,,,,,,7072,,,,,,8033,2009-12-31
,,,,,,,,,13864,,,,,,8462,2009-12-31
,,,,,,,,,2670,,,,,,8631,2009-12-31
,,,,,,,,,14463,6753,0,674,1082,5954,9357,2009-12-31
,,,,,,,,,9971,,,,,,9553,2009-12-31
,,,,,,,,,440043,11207,0,6425,73104,349307,9807,2009-12-31
,,,,,,,,,27303,,,,,,9955,2009-12-31
,,,,,,,,,1609,,,,,,10157,2009-12-31
