RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,2373,,,,,,37,2009-09-30
,,,,,,,,,1953,,,,,,242,2009-09-30
,,,,,,,,,2684,,,,,,279,2009-09-30
,,,,,,,,,641,,,,,,354,2009-09-30
,,,,,,,,,1455,,,,,,457,2009-09-30
,,,,,,,,,27511,713,0,1786,663,24349,505,2009-09-30
,,,,,,,,,23139,,,,,,1155,2009-09-30
,,,,,,,,,978,,,,,,1351,2009-09-30
,,,,,,,,,42095,8944,0,5178,528,27445,1454,2009-09-30
,,,,,,,,,2079,,,,,,1557,2009-09-30
,,,,,,,,,13696,3854,0,2446,7396,0,1632,2009-09-30
,,,,,,,,,18635,,,,,,1669,2009-09-30
,,,,,,,,,22200,0,0,1569,10582,10049,1829,2009-09-30
,,,,,,,,,15266,,,,,,1856,2009-09-30
,,,,,,,,,2846,,,,,,2040,2009-09-30
,,,,,,,,,10712,,,,,,2161,2009-09-30
,,,,,,,,,32877,0,0,2067,21255,9555,2376,2009-09-30
,,,,,,,,,6081,,,,,,2451,2009-09-30
,,,,,,,,,2597,,,,,,2554,2009-09-30
,,,,,,,,,52766,3060,0,2789,29183,17734,2732,2009-09-30
,,,,,,,,,602,,,,,,2750,2009-09-30
,,,,,,,,,19902,4613,0,2873,12416,0,2938,2009-09-30
,,,,,,,,,9058,,,,,,3252,2009-09-30
,,,,,,,,,6119,,,,,,3458,2009-09-30
,,,,,,,,,21814,,,,,,3720,2009-09-30
,,,,,,,,,1759,,,,,,3953,2009-09-30
,,,,,,,,,7544,,,,,,4138,2009-09-30
,,,,,,,,,5253,,,,,,4156,2009-09-30
,,,,,,,,,7228,,,,,,4231,2009-09-30
,,,,,,,,,5769,,,,,,4437,2009-09-30
,,,,,,,,,6418,,,,,,4839,2009-09-30
,,,,,,,,,5652,2041,0,1156,1491,964,5005,2009-09-30
,,,,,,,,,28527,0,0,137,2359,26031,5069,2009-09-30
,,,,,,,,,32636,0,0,2840,786,29010,5135,2009-09-30
,,,,,,,,,39089,6035,0,8212,11314,13528,5210,2009-09-30
,,,,,,,,,7777,898,0,1159,2096,3624,5331,2009-09-30
,,,,,,,,,15327,4662,0,6137,526,4002,5461,2009-09-30
,,,,,,,,,1472,,,,,,5751,2009-09-30
,,,,,,,,,11370,,,,,,6039,2009-09-30
,,,,,,,,,3686,,,,,,6141,2009-09-30
,,,,,,,,,27069,216,0,6405,7742,12706,6329,2009-09-30
,,,,,,,,,14833,8585,0,5709,498,41,6972,2009-09-30
,,,,,,,,,3317,282,2000,24,986,25,7009,2009-09-30
,,,,,,,,,6654,,,,,,7045,2009-09-30
,,,,,,,,,632,,,,,,7157,2009-09-30
,,,,,,,,,913,,,,,,7456,2009-09-30
