RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,2828,,,,,,37,2006-12-31
,,,,,,,,,1039,,,,,,242,2006-12-31
,,,,,,,,,2167,,,,,,279,2006-12-31
,,,,,,,,,474,,,,,,354,2006-12-31
,,,,,,,,,7058,,,,,,439,2006-12-31
,,,,,,,,,555,,,,,,457,2006-12-31
,,,,,,,,,5972,4,0,1545,3329,1094,505,2006-12-31
,,,,,,,,,18657,4032,0,2317,4187,8121,1146,2006-12-31
,,,,,,,,,11538,,,,,,1155,2006-12-31
,,,,,,,,,4843,,,,,,1351,2006-12-31
,,,,,,,,,24146,8601,0,5716,599,9230,1454,2006-12-31
,,,,,,,,,2049,,,,,,1557,2006-12-31
,,,,,,,,,13901,43,0,2972,10886,0,1632,2006-12-31
,,,,,,,,,11177,,,,,,1669,2006-12-31
,,,,,,,,,7660,0,0,2144,1368,4148,1829,2006-12-31
,,,,,,,,,608,,,,,,1856,2006-12-31
,,,,,,,,,7637,,,,,,2040,2006-12-31
,,,,,,,,,7982,,,,,,2161,2006-12-31
,,,,,,,,,487222,0,0,2039,485078,105,2376,2006-12-31
,,,,,,,,,1031,,,,,,2451,2006-12-31
,,,,,,,,,845,,,,,,2554,2006-12-31
,,,,,,,,,19287,4541,0,3479,6226,5041,2732,2006-12-31
,,,,,,,,,2232,,,,,,2750,2006-12-31
,,,,,,,,,14480,10374,0,2387,1719,0,2938,2006-12-31
,,,,,,,,,8311,,,,,,3252,2006-12-31
,,,,,,,,,3924,,,,,,3458,2006-12-31
,,,,,,,,,32234,17373,135,10801,487,3438,3506,2006-12-31
,,,,,,,,,5295,,,,,,3720,2006-12-31
,,,,,,,,,2806,,,,,,3953,2006-12-31
,,,,,,,,,5483,,,,,,4138,2006-12-31
,,,,,,,,,4669,,,,,,4156,2006-12-31
,,,,,,,,,1372,,,,,,4231,2006-12-31
,,,,,,,,,3699,,,,,,4437,2006-12-31
,,,,,,,,,4615,,,,,,4839,2006-12-31
,,,,,,,,,6764,0,0,1258,5426,80,5005,2006-12-31
,,,,,,,,,2258,0,63,129,1997,69,5069,2006-12-31
,,,,,,,,,7564,,,,,,5135,2006-12-31
,,,,,,,,,20549,10290,0,8822,1150,287,5210,2006-12-31
,,,,,,,,,6910,1819,0,1685,1583,1823,5331,2006-12-31
,,,,,,,,,17441,11234,0,5497,361,349,5461,2006-12-31
,,,,,,,,,3091,,,,,,5751,2006-12-31
,,,,,,,,,7258,,,,,,6039,2006-12-31
,,,,,,,,,447,,,,,,6057,2006-12-31
,,,,,,,,,1581,,,,,,6141,2006-12-31
,,,,,,,,,12244,,,,,,6329,2006-12-31
,,,,,,,,,28542,15678,0,7429,1615,3820,6972,2006-12-31
,,,,,,,,,14336,8,2000,10,12293,25,7009,2006-12-31
,,,,,,,,,14300,,,,,,7045,2006-12-31
,,,,,,,,,988,,,,,,7157,2006-12-31
,,,,,,,,,1437,,,,,,7456,2006-12-31
,,,,,,,,,2513,,,,,,7634,2006-12-31
,,,,,,,,,3009,,,,,,8033,2006-12-31
,,,,,,,,,6900,,,,,,8462,2006-12-31
,,,,,,,,,1541,,,,,,8631,2006-12-31
,,,,,,,,,13796,9573,0,1044,2236,943,9357,2006-12-31
,,,,,,,,,3072,,,,,,9553,2006-12-31
,,,,,,,,,169658,16479,0,5917,142706,4556,9807,2006-12-31
,,,,,,,,,7796,,,,,,9955,2006-12-31
,,,,,,,,,1790,,,,,,10157,2006-12-31
,,,,,,,,,10949,5733,0,1909,3307,0,10250,2006-12-31
,,,,,,,,,2463,,,,,,10849,2006-12-31
,,,,,,,,,16602,5631,0,1892,8040,1039,10858,2006-12-31
,,,,,,,,,5616,,,,,,11145,2006-12-31
,,,,,,,,,9008,,,,,,11640,2006-12-31
,,,,,,,,,3449,,,,,,11837,2006-12-31
,,,,,,,,,10524,,,,,,12030,2006-12-31
,,,,,,,,,5571,,,,,,12058,2006-12-31
,,,,,,,,,14266,,,,,,12142,2006-12-31
,,,,,,,,,2537,,,,,,12245,2006-12-31
1140789,936840,,0,276,,0,157887,45786,1140789,617460,276,319380,157887,45786,12311,2006-12-31
,,,,,,,,,2942,,,,,,12647,2006-12-31
,,,,,,,,,255,1,0,162,81,11,12656,2006-12-31
,,,,,,,,,21804,,,,,,12937,2006-12-31
,,,,,,,,,8258,3402,0,3597,1147,112,12946,2006-12-31
,,,,,,,,,2455,,,,,,12955,2006-12-31
,,,,,,,,,2902,,,,,,13037,2006-12-31
,,,,,,,,,13189,0,0,2824,10008,357,13103,2006-12-31
,,,,,,,,,1755,,,,,,13251,2006-12-31
,,,,,,,,,421,,,,,,13457,2006-12-31
,,,,,,,,,3112,,,,,,14052,2006-12-31
,,,,,,,,,3331,,,,,,14155,2006-12-31
,,,,,,,,,22313,10122,0,3928,500,7763,14258,2006-12-31
641521,169415,,0,0,,0,455762,16344,641521,29466,0,139949,455762,16344,14409,2006-12-31
,,,,,,,,,641,,,,,,14454,2006-12-31
,,,,,,,,,2314,,,,,,14650,2006-12-31
,,,,,,,,,1171,,,,,,14753,2006-12-31
,,,,,,,,,5072,,,,,,14865,2006-12-31
,,,,,,,,,68326,16505,384,15603,28064,7770,15536,2006-12-31
,,,,,,,,,9471,17,0,4573,4881,0,16337,2006-12-31
,,,,,,,,,6991,,,,,,16458,2006-12-31
,,,,,,,,,4378,,,,,,16551,2006-12-31
,,,,,,,,,1915,,,,,,16748,2006-12-31
,,,,,,,,,2030,,,,,,16944,2006-12-31
,,,,,,,,,1279,,,,,,16953,2006-12-31
,,,,,,,,,50355,,,,,,17110,2006-12-31
,,,,,,,,,64002,22207,0,13558,25523,2714,17147,2006-12-31
,,,,,,,,,1168,,,,,,17259,2006-12-31
,,,,,,,,,53151,38966,0,9418,713,4054,17464,2006-12-31
,,,,,,,,,5469,,,,,,17839,2006-12-31
,,,,,,,,,4715,,,,,,17950,2006-12-31
,,,,,,,,,13110,,,,,,18050,2006-12-31
,,,,,,,,,7706,,,,,,18135,2006-12-31
,,,,,,,,,6195,,,,,,18377,2006-12-31
,,,,,,,,,5970,,,,,,18827,2006-12-31
,,,,,,,,,3893,,,,,,18836,2006-12-31
,,,,,,,,,913,,,,,,18854,2006-12-31
,,,,,,,,,1656,,,,,,18957,2006-12-31
,,,,,,,,,4833,,,,,,19356,2006-12-31
,,,,,,,,,80305,30645,0,41382,6269,2009,19730,2006-12-31
,,,,,,,,,2283,,,,,,19936,2006-12-31
,,,,,,,,,3102,,,,,,19972,2006-12-31
,,,,,,,,,3157,,,,,,20053,2006-12-31
,,,,,,,,,2854,,,,,,20147,2006-12-31
,,,,,,,,,2504,,,,,,20259,2006-12-31
,,,,,,,,,7852,,,,,,20370,2006-12-31
,,,,,,,,,3587,,,,,,20512,2006-12-31
,,,,,,,,,4708,,,,,,20633,2006-12-31
,,,,,,,,,4217,,,,,,20839,2006-12-31
,,,,,,,,,46339,,,,,,20857,2006-12-31
,,,,,,,,,4299,,,,,,20866,2006-12-31
,,,,,,,,,1081,,,,,,21256,2006-12-31
,,,,,,,,,633,,,,,,21359,2006-12-31
,,,,,,,,,2009,,,,,,21630,2006-12-31
,,,,,,,,,1434,,,,,,21658,2006-12-31
,,,,,,,,,5387,,,,,,22048,2006-12-31
,,,,,,,,,8272,3,0,2755,5514,0,22235,2006-12-31
,,,,,,,,,12644,,,,,,22356,2006-12-31
,,,,,,,,,4786,,,,,,22459,2006-12-31
,,,,,,,,,3291,,,,,,22543,2006-12-31
,,,,,,,,,1051,,,,,,22552,2006-12-31
,,,,,,,,,1860,,,,,,22730,2006-12-31
,,,,,,,,,10093,,,,,,22936,2006-12-31
,,,,,,,,,7092,,,,,,22954,2006-12-31
,,,,,,,,,10849,7648,0,2217,984,0,23036,2006-12-31
,,,,,,,,,1169,,,,,,23045,2006-12-31
,,,,,,,,,68234,6491,0,25168,24093,12482,23241,2006-12-31
,,,,,,,,,2956,,,,,,23456,2006-12-31
,,,,,,,,,13263,7199,0,4641,338,1085,23504,2006-12-31
,,,,,,,,,3987,,,,,,23540,2006-12-31
,,,,,,,,,10333,,,,,,23643,2006-12-31
,,,,,,,,,4007,,,,,,23755,2006-12-31
,,,,,,,,,27841,0,0,6081,20124,1636,23812,2006-12-31
,,,,,,,,,21174,8658,0,3675,2171,6670,24006,2006-12-31
,,,,,,,,,99675,45257,0,32731,4128,17559,24266,2006-12-31
,,,,,,,,,32051,,,,,,24453,2006-12-31
,,,,,,,,,1986,,,,,,24659,2006-12-31
,,,,,,,,,15849,,,,,,24668,2006-12-31
,,,,,,,,,2276,,,,,,24855,2006-12-31
,,,,,,,,,17367,0,0,5210,12089,68,24949,2006-12-31
,,,,,,,,,8220,,,,,,25357,2006-12-31
,,,,,,,,,3884,,,,,,25647,2006-12-31
,,,,,,,,,12881,446,0,4369,7974,92,25852,2006-12-31
,,,,,,,,,1007,,,,,,26149,2006-12-31
,,,,,,,,,14399,0,0,4620,6343,3436,26233,2006-12-31
,,,,,,,,,7117,0,0,2666,4155,296,26242,2006-12-31
,,,,,,,,,459,,,,,,26457,2006-12-31
,,,,,,,,,3788,,,,,,26765,2006-12-31
,,,,,,,,,36315,8,0,3298,32345,664,26859,2006-12-31
,,,,,,,,,7450,23,0,2078,5290,59,26916,2006-12-31
,,,,,,,,,16668,7118,0,4602,4003,945,27548,2006-12-31
,,,,,,,,,4612,,,,,,27614,2006-12-31
,,,,,,,,,7496,,,,,,27838,2006-12-31
,,,,,,,,,5887,,,,,,27847,2006-12-31
,,,,,,,,,51824,0,0,8193,43531,100,28013,2006-12-31
,,,,,,,,,2353,,,,,,28152,2006-12-31
,,,,,,,,,23037,,,,,,28255,2006-12-31
,,,,,,,,,4148,,,,,,28349,2006-12-31
,,,,,,,,,7420,1073,0,1995,1868,2484,28406,2006-12-31
,,,,,,,,,2792,,,,,,28572,2006-12-31
,,,,,,,,,1319,,,,,,28732,2006-12-31
,,,,,,,,,34088,13458,0,4099,16223,308,29104,2006-12-31
,,,,,,,,,2596,,,,,,29252,2006-12-31
,,,,,,,,,15846,0,0,4895,10951,0,29636,2006-12-31
,,,,,,,,,2514,,,,,,29850,2006-12-31
,,,,,,,,,4164,,,,,,29944,2006-12-31
,,,,,,,,,1345,,,,,,29953,2006-12-31
,,,,,,,,,1245,,,,,,30052,2006-12-31
,,,,,,,,,4868,,,,,,30155,2006-12-31
,,,,,,,,,9562,,,,,,30258,2006-12-31
,,,,,,,,,502,447,0,0,55,0,30418,2006-12-31
,,,,,,,,,16053,9255,902,4982,789,125,30502,2006-12-31
,,,,,,,,,4495,,,,,,30650,2006-12-31
,,,,,,,,,810055,767029,0,507,41626,893,30810,2006-12-31
,,,,,,,,,8737,,,,,,30856,2006-12-31
,,,,,,,,,10221,,,,,,31134,2006-12-31
,,,,,,,,,6643,4380,0,1191,793,279,31255,2006-12-31
,,,,,,,,,2420,,,,,,31657,2006-12-31
,,,,,,,,,7604,,,,,,31826,2006-12-31
,,,,,,,,,3957,,,,,,31835,2006-12-31
,,,,,,,,,4990,,,,,,32159,2006-12-31
,,,,,,,,,4813,,,,,,32234,2006-12-31
,,,,,,,,,9430,,,,,,32766,2006-12-31
,,,,,,,,,27805,,,,,,33147,2006-12-31
,,,,,,,,,19952,0,0,2030,17523,399,33259,2006-12-31
,,,,,,,,,5832,4334,0,763,548,187,33268,2006-12-31
,,,,,,,,,1318,,,,,,33549,2006-12-31
,,,,,,,,,14302,4676,0,4932,4328,366,33727,2006-12-31
,,,,,,,,,1694,,,,,,33754,2006-12-31
,,,,,,,,,184118,172666,0,10147,866,439,33772,2006-12-31
,,,,,,,,,3371,,,,,,33839,2006-12-31
,,,,,,,,,2635,,,,,,33857,2006-12-31
,,,,,,,,,30453,18989,0,8420,1742,1302,34153,2006-12-31
,,,,,,,,,223,,,,,,34359,2006-12-31
,,,,,,,,,6453,3,0,1250,5050,150,34425,2006-12-31
,,,,,,,,,10584,3879,0,1710,3308,1687,34434,2006-12-31
,,,,,,,,,2229,,,,,,34452,2006-12-31
,,,,,,,,,89803,0,0,11763,51114,26926,34537,2006-12-31
,,,,,,,,,4375,,,,,,34555,2006-12-31
,,,,,,,,,6609,2,0,2094,3056,1457,34742,2006-12-31
,,,,,,,,,2919,,,,,,34836,2006-12-31
