RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1647,,,,,,37,2002-06-30
,,,,,,,,,903,,,,,,242,2002-06-30
,,,,,,,,,1513,,,,,,279,2002-06-30
,,,,,,,,,167,,,,,,354,2002-06-30
,,,,,,,,,7335,,,,,,439,2002-06-30
,,,,,,,,,882,,,,,,457,2002-06-30
,,,,,,,,,6754,,,,,,505,2002-06-30
,,,,,,,,,15875,4611,0,1172,3934,6158,1146,2002-06-30
,,,,,,,,,5539,,,,,,1155,2002-06-30
,,,,,,,,,1894,,,,,,1351,2002-06-30
,,,,,,,,,18106,,,,,,1454,2002-06-30
,,,,,,,,,2064,,,,,,1557,2002-06-30
,,,,,,,,,8433,,,,,,1632,2002-06-30
,,,,,,,,,16890,,,,,,1669,2002-06-30
,,,,,,,,,8758,,,,,,1829,2002-06-30
,,,,,,,,,1189,,,,,,1856,2002-06-30
,,,,,,,,,2812,,,,,,2040,2002-06-30
,,,,,,,,,10391,,,,,,2161,2002-06-30
,,,,,,,,,5921,0,0,1572,4286,63,2376,2002-06-30
,,,,,,,,,371,,,,,,2451,2002-06-30
,,,,,,,,,622,,,,,,2554,2002-06-30
,,,,,,,,,15736,2935,0,3565,6817,2419,2732,2002-06-30
,,,,,,,,,920,,,,,,2750,2002-06-30
,,,,,,,,,9978,,,,,,2938,2002-06-30
,,,,,,,,,3228,,,,,,2956,2002-06-30
,,,,,,,,,6655,,,,,,3252,2002-06-30
,,,,,,,,,4191,,,,,,3458,2002-06-30
,,,,,,,,,18132,11228,34,5784,-229,1315,3506,2002-06-30
,,,,,,,,,5101,,,,,,3579,2002-06-30
,,,,,,,,,4412,,,,,,3720,2002-06-30
,,,,,,,,,2636,,,,,,3953,2002-06-30
,,,,,,,,,9516,,,,,,4138,2002-06-30
,,,,,,,,,250,,,,,,4147,2002-06-30
,,,,,,,,,2866,,,,,,4156,2002-06-30
,,,,,,,,,1227,,,,,,4231,2002-06-30
,,,,,,,,,2746,,,,,,4437,2002-06-30
,,,,,,,,,672,,,,,,4745,2002-06-30
,,,,,,,,,6571,,,,,,4839,2002-06-30
,,,,,,,,,6075,,,,,,5005,2002-06-30
,,,,,,,,,3998,,,,,,5050,2002-06-30
,,,,,,,,,1605,,,,,,5069,2002-06-30
,,,,,,,,,2621,,,,,,5135,2002-06-30
,,,,,,,,,22157,8690,0,7549,1021,4897,5210,2002-06-30
,,,,,,,,,30923,42,0,7031,22127,1723,5247,2002-06-30
,,,,,,,,,2152,,,,,,5274,2002-06-30
,,,,,,,,,8712,,,,,,5331,2002-06-30
,,,,,,,,,17880,,,,,,5461,2002-06-30
,,,,,,,,,2069,,,,,,5751,2002-06-30
,,,,,,,,,76256,37829,97,9306,14299,14725,5939,2002-06-30
,,,,,,,,,3350,,,,,,6039,2002-06-30
,,,,,,,,,223,,,,,,6057,2002-06-30
,,,,,,,,,2503,,,,,,6141,2002-06-30
,,,,,,,,,8914,,,,,,6329,2002-06-30
,,,,,,,,,1601,,,,,,6842,2002-06-30
,,,,,,,,,30543,3726,0,5894,2063,18860,6972,2002-06-30
