RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,12621,,,,,,37,2012-03-31
,,,,,,,,,4428,,,,,,242,2012-03-31
,,,,,,,,,6368,,,,,,279,2012-03-31
,,,,,,,,,431,,,,,,354,2012-03-31
,,,,,,,,,2018,,,,,,457,2012-03-31
,,,,,,,,,60286,0,,1120,,58907,505,2012-03-31
,,,,,,,,,57125,,,,,,1155,2012-03-31
,,,,,,,,,5276,,,,,,1351,2012-03-31
,,,,,,,,,90559,8699,,6280,,71712,1454,2012-03-31
,,,,,,,,,5059,,,,,,1557,2012-03-31
,,,,,,,,,30476,,,,,,1669,2012-03-31
,,,,,,,,,29695,2106,,1787,,17764,1829,2012-03-31
,,,,,,,,,26155,,,,,,1856,2012-03-31
,,,,,,,,,7807,,,,,,2040,2012-03-31
,,,,,,,,,16064,,,,,,2161,2012-03-31
,,,,,,,,,11170,0,,2626,,7219,2376,2012-03-31
,,,,,,,,,5503,,,,,,2554,2012-03-31
,,,,,,,,,90884,2151,,2694,,73975,2732,2012-03-31
,,,,,,,,,2610,,,,,,2750,2012-03-31
,,,,,,,,,153486,1330,,6509,,145317,3177,2012-03-31
,,,,,,,,,8164,,,,,,3252,2012-03-31
,,,,,,,,,6521,,,,,,3458,2012-03-31
,,,,,,,,,31000,,,,,,3720,2012-03-31
,,,,,,,,,2184,,,,,,3953,2012-03-31
,,,,,,,,,101019,555,,3429,,47,3971,2012-03-31
,,,,,,,,,5109,,,,,,4156,2012-03-31
,,,,,,,,,12717,,,,,,4231,2012-03-31
,,,,,,,,,13935,,,,,,4437,2012-03-31
,,,,,,,,,6334,2080,,1465,,1697,4839,2012-03-31
,,,,,,,,,32262,1303,,1391,,27022,5005,2012-03-31
,,,,,,,,,58233,888,,233,,54029,5069,2012-03-31
,,,,,,,,,68003,0,,2911,,63232,5135,2012-03-31
,,,,,,,,,30202,6760,,5094,,16629,5210,2012-03-31
,,,,,,,,,8148,853,,1015,,3206,5331,2012-03-31
,,,,,,,,,32454,8474,,6706,,16877,5461,2012-03-31
,,,,,,,,,1599,,,,,,5751,2012-03-31
,,,,,,,,,21303,,,,,,6039,2012-03-31
,,,,,,,,,7594,,,,,,6141,2012-03-31
,,,,,,,,,50050,441,,6585,,31873,6329,2012-03-31
,,,,,,,,,7650,220,,15,,25,7009,2012-03-31
,,,,,,,,,7531,,,,,,7045,2012-03-31
,,,,,,,,,2689,,,,,,7072,2012-03-31
,,,,,,,,,638,,,,,,7157,2012-03-31
,,,,,,,,,8734,,,,,,7456,2012-03-31
,,,,,,,,,10942,,,,,,7634,2012-03-31
,,,,,,,,,8471,,,,,,8033,2012-03-31
,,,,,,,,,33447,,,,,,8462,2012-03-31
,,,,,,,,,8542,,,,,,8631,2012-03-31
,,,,,,,,,8762,5101,,365,,2410,9357,2012-03-31
,,,,,,,,,8146,,,,,,9553,2012-03-31
,,,,,,,,,61076,9035,,4588,,36107,9807,2012-03-31
