RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,9033,1317,,2397,,0,17978,2016-09-30
,,,,,,,,,24758,4019,,4041,,13911,18050,2016-09-30
,,,,,,,,,,,,,,,18135,2016-09-30
,,,,,,,,,,,,,,,18377,2016-09-30
,,,,,,,,,132020,10705,,9330,,61887,18827,2016-09-30
,,,,,,,,,,,,,,,18836,2016-09-30
,,,,,,,,,90876,4952,,2023,,54748,18854,2016-09-30
,,,,,,,,,,,,,,,19356,2016-09-30
,,,,,,,,,211455,23304,,15298,,166675,19730,2016-09-30
,,,,,,,,,,,,,,,19936,2016-09-30
,,,,,,,,,,,,,,,19972,2016-09-30
,,,,,,,,,,,,,,,20053,2016-09-30
,,,,,,,,,9691,917,,2853,,17,20633,2016-09-30
,,,,,,,,,,,,,,,20857,2016-09-30
,,,,,,,,,,,,,,,21256,2016-09-30
,,,,,,,,,,,,,,,21359,2016-09-30
,,,,,,,,,,,,,,,21630,2016-09-30
,,,,,,,,,,,,,,,21658,2016-09-30
,,,,,,,,,,,,,,,22048,2016-09-30
,,,,,,,,,,,,,,,22543,2016-09-30
,,,,,,,,,,,,,,,22552,2016-09-30
,,,,,,,,,,,,,,,22730,2016-09-30
,,,,,,,,,31431,0,,1882,,28774,22936,2016-09-30
,,,,,,,,,,,,,,,23456,2016-09-30
,,,,,,,,,64749,22873,,13937,,17053,23504,2016-09-30
,,,,,,,,,,,,,,,23643,2016-09-30
,,,,,,,,,,,,,,,23755,2016-09-30
,,,,,,,,,56181,3855,,4470,,45661,24006,2016-09-30
,,,,,,,,,,,,,,,24378,2016-09-30
,,,,,,,,,73658,1328,,803,,69647,24453,2016-09-30
,,,,,,,,,,,,,,,24659,2016-09-30
,,,,,,,,,50759,3252,,3672,,35744,24668,2016-09-30
,,,,,,,,,84849,0,,3501,,72174,24949,2016-09-30
,,,,,,,,,8199,1758,,2655,,3719,25357,2016-09-30
,,,,,,,,,,,,,,,25647,2016-09-30
,,,,,,,,,7721,927,,873,,3074,26176,2016-09-30
,,,,,,,,,9376,0,,2905,,972,26242,2016-09-30
,,,,,,,,,,,,,,,26457,2016-09-30
,,,,,,,,,41048,3290,,1557,,7844,26765,2016-09-30
,,,,,,,,,18100,0,,1348,,1725,27070,2016-09-30
,,,,,,,,,19785,29,,6595,,3712,27548,2016-09-30
,,,,,,,,,26943,1437,,3136,,20706,27614,2016-09-30
,,,,,,,,,22573,621,,2924,,12958,27847,2016-09-30
,,,,,,,,,36113,0,,10480,,17842,28013,2016-09-30
,,,,,,,,,,,,,,,28152,2016-09-30
,,,,,,,,,14222,2306,,4479,,5842,28255,2016-09-30
,,,,,,,,,30447,10220,,3896,,14877,28406,2016-09-30
,,,,,,,,,,,,,,,28675,2016-09-30
,,,,,,,,,,,,,,,28732,2016-09-30
,,,,,,,,,944,0,,486,,0,29476,2016-09-30
,,,,,,,,,101898,8862,,5731,,0,29636,2016-09-30
,,,,,,,,,69654,0,,2584,,52166,29878,2016-09-30
,,,,,,,,,,,,,,,30052,2016-09-30
,,,,,,,,,66364,4998,,3833,,56458,30502,2016-09-30
,,,,,,,,,,,,,,,30650,2016-09-30
,,,,,,,,,13011868,409436,,408,,10956614,30810,2016-09-30
,,,,,,,,,,,,,,,31134,2016-09-30
,,,,,,,,,20443,3391,,1071,,15179,31255,2016-09-30
,,,,,,,,,,,,,,,31657,2016-09-30
,,,,,,,,,,,,,,,31826,2016-09-30
,,,,,,,,,,,,,,,31835,2016-09-30
,,,,,,,,,,,,,,,32234,2016-09-30
,,,,,,,,,,,,,,,32766,2016-09-30
,,,,,,,,,,,,,,,32971,2016-09-30
,,,,,,,,,57654,1039,,4048,,51942,33147,2016-09-30
,,,,,,,,,62830,2,,1755,,53916,33259,2016-09-30
,,,,,,,,,3237,621,,896,,1071,33268,2016-09-30
,,,,,,,,,,,,,,,33370,2016-09-30
,,,,,,,,,8547,0,,253,,0,33839,2016-09-30
,,,,,,,,,25506,138,,1905,,14645,33857,2016-09-30
,,,,,,,,,13526,0,,2015,,4893,34425,2016-09-30
,,,,,,,,,13757,4780,,2632,,598,34434,2016-09-30
,,,,,,,,,,,,,,,34452,2016-09-30
,,,,,,,,,167056,43588,,35434,,77606,34537,2016-09-30
,,,,,,,,,,,,,,,34555,2016-09-30
,,,,,,,,,14133,8,,1678,,2557,34742,2016-09-30
,,,,,,,,,14839,0,,924,,9211,35057,2016-09-30
81686564,295255,,258320,52661826,,0,59871,28411292,28525256,54093,0,0,59871,28411292,35301,2016-09-30
,,,,,,,,,168937,61728,,32078,,53243,35570,2016-09-30
,,,,,,,,,,,,,,,35646,2016-09-30
,,,,,,,,,,,,,,,35879,2016-09-30
,,,,,,,,,,,,,,,36456,2016-09-30
,,,,,,,,,,,,,,,36933,2016-09-30
,,,,,,,,,,,,,,,37051,2016-09-30
,,,,,,,,,,,,,,,37341,2016-09-30
,,,,,,,,,187741,2,,15340,,131228,37435,2016-09-30
,,,,,,,,,54491,0,,10137,,346,37640,2016-09-30
,,,,,,,,,,,,,,,37659,2016-09-30
,,,,,,,,,,,,,,,37949,2016-09-30
,,,,,,,,,,,,,,,38740,2016-09-30
,,,,,,,,,104536,2939,,4761,,65704,39327,2016-09-30
,,,,,,,,,40276,8562,,2297,,24123,39756,2016-09-30
,,,,,,,,,,,,,,,40033,2016-09-30
,,,,,,,,,,,,,,,40350,2016-09-30
,,,,,,,,,20104,8457,,7454,,3075,40499,2016-09-30
,,,,,,,,,,,,,,,40855,2016-09-30
,,,,,,,,,,,,,,,41245,2016-09-30
,,,,,,,,,,,,,,,41553,2016-09-30
,,,,,,,,,,,,,,,41629,2016-09-30
,,,,,,,,,,,,,,,41825,2016-09-30
,,,,,,,,,,,,,,,41937,2016-09-30
,,,,,,,,,,,,,,,41955,2016-09-30
,,,,,,,,,,,,,,,42037,2016-09-30
,,,,,,,,,,,,,,,42354,2016-09-30
,,,,,,,,,34201,0,,1080,,26675,42372,2016-09-30
,,,,,,,,,80919,36200,,39323,,4205,42420,2016-09-30
,,,,,,,,,30152,695,,6570,,22551,42448,2016-09-30
,,,,,,,,,,,,,,,42457,2016-09-30
,,,,,,,,,,,,,,,43052,2016-09-30
,,,,,,,,,3412,0,,521,,0,43351,2016-09-30
,,,,,,,,,,,,,,,43856,2016-09-30
,,,,,,,,,,,,,,,43959,2016-09-30
,,,,,,,,,9053,0,,1608,,3592,44040,2016-09-30
,,,,,,,,,7540,0,,765,,4210,44433,2016-09-30
,,,,,,,,,21615,19,,2413,,17892,44741,2016-09-30
,,,,,,,,,,,,,,,44750,2016-09-30
,,,,,,,,,,,,,,,44929,2016-09-30
,,,,,,,,,,,,,,,45038,2016-09-30
,,,,,,,,,,,,,,,45047,2016-09-30
,,,,,,,,,,,,,,,45056,2016-09-30
,,,,,,,,,,,,,,,45430,2016-09-30
,,,,,,,,,,,,,,,45458,2016-09-30
,,,,,,,,,47064,71,,3182,,35490,45551,2016-09-30
,,,,,,,,,92118,15310,,2747,,42372,45560,2016-09-30
,,,,,,,,,,,,,,,45775,2016-09-30
,,,,,,,,,,,,,,,46053,2016-09-30
,,,,,,,,,,,,,,,46941,2016-09-30
,,,,,,,,,17698,2,,2532,,0,47247,2016-09-30
,,,,,,,,,,,,,,,47256,2016-09-30
,,,,,,,,,,,,,,,47452,2016-09-30
,,,,,,,,,8855,2669,,671,,2978,47500,2016-09-30
,,,,,,,,,,,,,,,48057,2016-09-30
,,,,,,,,,,,,,,,48150,2016-09-30
,,,,,,,,,13048,3433,,4462,,4478,48374,2016-09-30
,,,,,,,,,,,,,,,48440,2016-09-30
,,,,,,,,,,,,,,,49054,2016-09-30
,,,,,,,,,,,,,,,49148,2016-09-30
,,,,,,,,,46326,424,,5372,,33513,49241,2016-09-30
,,,,,,,,,,,,,,,49344,2016-09-30
,,,,,,,,,,,,,,,49652,2016-09-30
,,,,,,,,,85911,6748,,6044,,30615,49821,2016-09-30
,,,,,,,,,,,,,,,49858,2016-09-30
,,,,,,,,,,,,,,,49951,2016-09-30
,,,,,,,,,,,,,,,50144,2016-09-30
,,,,,,,,,,,,,,,50461,2016-09-30
,,,,,,,,,,,,,,,50546,2016-09-30
,,,,,,,,,,,,,,,50854,2016-09-30
,,,,,,,,,,,,,,,50872,2016-09-30
,,,,,,,,,,,,,,,50957,2016-09-30
,,,,,,,,,34364,260,,1833,,0,51253,2016-09-30
,,,,,,,,,,,,,,,51356,2016-09-30
,,,,,,,,,,,,,,,51459,2016-09-30
,,,,,,,,,,,,,,,51842,2016-09-30
,,,,,,,,,4182189,0,,0,,1744952,52719,2016-09-30
,,,,,,,,,,,,,,,52951,2016-09-30
,,,,,,,,,436342,22030,,8099,,302463,53033,2016-09-30
,,,,,,,,,,,,,,,53051,2016-09-30
,,,,,,,,,,,,,,,53752,2016-09-30
,,,,,,,,,,,,,,,54049,2016-09-30
,,,,,,,,,4116,3029,,979,,0,54058,2016-09-30
,,,,,,,,,,,,,,,54441,2016-09-30
,,,,,,,,,31352,0,,3572,,2986,54656,2016-09-30
,,,,,,,,,213580,41957,,53729,,103630,54973,2016-09-30
,,,,,,,,,16618,4046,,6820,,4226,55336,2016-09-30
,,,,,,,,,,,,,,,55635,2016-09-30
,,,,,,,,,,,,,,,55653,2016-09-30
,,,,,,,,,62559,3121,,2125,,53046,55970,2016-09-30
,,,,,,,,,,,,,,,56258,2016-09-30
,,,,,,,,,66185,13743,,18576,,31338,56351,2016-09-30
,,,,,,,,,13098,1122,,770,,3977,56548,2016-09-30
,,,,,,,,,85168,38302,,4423,,26140,56557,2016-09-30
,,,,,,,,,8628,4927,,1425,,609,56717,2016-09-30
,,,,,,,,,,,,,,,57040,2016-09-30
,,,,,,,,,,,,,,,57228,2016-09-30
,,,,,,,,,18221,0,,2102,,7761,57451,2016-09-30
,,,,,,,,,,,,,,,58177,2016-09-30
,,,,,,,,,,,,,,,58207,2016-09-30
,,,,,,,,,,,,,,,58225,2016-09-30
,,,,,,,,,275038,38792,,13317,,216076,58243,2016-09-30
,,,,,,,,,,,,,,,58355,2016-09-30
,,,,,,,,,,,,,,,58551,2016-09-30
,,,,,,,,,,,,,,,58636,2016-09-30
,,,,,,,,,,,,,,,58757,2016-09-30
,,,,,,,,,386978,70981,,16022,,299252,58971,2016-09-30
,,,,,,,,,33133,10844,,7895,,13522,59316,2016-09-30
,,,,,,,,,22627,2610,,2536,,90,59352,2016-09-30
,,,,,,,,,28237,973,,1411,,21865,59370,2016-09-30
,,,,,,,,,,,,,,,59754,2016-09-30
8153448,1323253,,0,214416,,0,44130,6571649,7980127,976983,41095,346270,44130,6571649,60143,2016-09-30
,,,,,,,,,32979,0,,5462,,24396,60330,2016-09-30
,,,,,,,,,,,,,,,60545,2016-09-30
,,,,,,,,,,,,,,,60554,2016-09-30
,,,,,,,,,,,,,,,60648,2016-09-30
,,,,,,,,,66083,8984,,5135,,45540,61122,2016-09-30
,,,,,,,,,13044,7586,,3382,,368,61355,2016-09-30
,,,,,,,,,,,,,,,61476,2016-09-30
,,,,,,,,,,,,,,,61757,2016-09-30
,,,,,,,,,,,,,,,61832,2016-09-30
,,,,,,,,,,,,,,,61953,2016-09-30
,,,,,,,,,,,,,,,62044,2016-09-30
,,,,,,,,,,,,,,,62110,2016-09-30
,,,,,,,,,,,,,,,62147,2016-09-30
,,,,,,,,,28376,9,,2865,,21932,62772,2016-09-30
,,,,,,,,,,,,,,,63050,2016-09-30
3014121,439853,,735,3703,,143206,31166,2395458,3014121,362263,4438,77590,174372,2395458,63069,2016-09-30
,,,,,,,,,,,,,,,63201,2016-09-30
,,,,,,,,,16038,1744,,417,,1916,63573,2016-09-30
,,,,,,,,,28871,713,,6430,,0,63733,2016-09-30
,,,,,,,,,,,,,,,63742,2016-09-30
,,,,,,,,,,,,,,,63751,2016-09-30
,,,,,,,,,,,,,,,64150,2016-09-30
,,,,,,,,,17897,0,,3647,,3935,64543,2016-09-30
,,,,,,,,,,,,,,,64552,2016-09-30
,,,,,,,,,,,,,,,64730,2016-09-30
,,,,,,,,,68460,1286,,1508,,62521,65205,2016-09-30
,,,,,,,,,,,,,,,65241,2016-09-30
210006,693,,0,2487,,0,6768,200058,210006,0,2487,693,6768,200058,65513,2016-09-30
,,,,,,,,,42718,2712,,2902,,36618,65559,2016-09-30
,,,,,,,,,20444,0,,3505,,5382,65746,2016-09-30
,,,,,,,,,74904,16593,,13292,,44416,65858,2016-09-30
,,,,,,,,,,,,,,,66154,2016-09-30
,,,,,,,,,,,,,,,66275,2016-09-30
,,,,,,,,,,,,,,,66677,2016-09-30
,,,,,,,,,,,,,,,67142,2016-09-30
,,,,,,,,,43812,5452,,1967,,1748,67151,2016-09-30
,,,,,,,,,19449,2633,,1833,,3294,67209,2016-09-30
,,,,,,,,,,,,,,,67254,2016-09-30
,,,,,,,,,32830,3658,,2571,,15238,67656,2016-09-30
,,,,,,,,,,,,,,,67870,2016-09-30
,,,,,,,,,,,,,,,68448,2016-09-30
,,,,,,,,,,,,,,,68671,2016-09-30
,,,,,,,,,9471,3975,,2608,,530,68756,2016-09-30
,,,,,,,,,,,,,,,68831,2016-09-30
,,,,,,,,,,,,,,,68840,2016-09-30
,,,,,,,,,34373,3200,,3047,,22646,68859,2016-09-30
,,,,,,,,,,,,,,,68943,2016-09-30
,,,,,,,,,36818,13256,,6924,,11620,69333,2016-09-30
,,,,,,,,,79925,555,,3217,,12255,69678,2016-09-30
,,,,,,,,,,,,,,,70058,2016-09-30
,,,,,,,,,,,,,,,70218,2016-09-30
,,,,,,,,,18196,4,,2191,,7567,70414,2016-09-30
,,,,,,,,,,,,,,,70638,2016-09-30
,,,,,,,,,,,,,,,70955,2016-09-30
,,,,,,,,,,,,,,,71073,2016-09-30
,,,,,,,,,30444,8197,,1965,,13395,71318,2016-09-30
,,,,,,,,,19517,0,,1328,,14791,71457,2016-09-30
,,,,,,,,,,,,,,,71859,2016-09-30
,,,,,,,,,17539,0,,1649,,15618,72258,2016-09-30
,,,,,,,,,,,,,,,72351,2016-09-30
,,,,,,,,,,,,,,,72454,2016-09-30
,,,,,,,,,6456,18,,1764,,0,72678,2016-09-30
,,,,,,,,,11723,2389,,1754,,6897,73116,2016-09-30
,,,,,,,,,,,,,,,73152,2016-09-30
,,,,,,,,,,,,,,,73554,2016-09-30
,,,,,,,,,,,,,,,73956,2016-09-30
,,,,,,,,,,,,,,,74056,2016-09-30
,,,,,,,,,21284,8575,,6189,,2907,74140,2016-09-30
,,,,,,,,,14416,5961,,3103,,3890,74403,2016-09-30
,,,,,,,,,,,,,,,74449,2016-09-30
,,,,,,,,,15604,6,,1636,,10958,75053,2016-09-30
,,,,,,,,,40340,0,,455,,804,75259,2016-09-30
,,,,,,,,,13564,22,,2580,,2825,75446,2016-09-30
,,,,,,,,,,,,,,,75455,2016-09-30
,,,,,,,,,38969,1398,,4248,,2487,75558,2016-09-30
12137200,1096769,,0,1939644,,0,41745,9059042,12137200,828214,1939644,268555,41745,9059042,75633,2016-09-30
,,,,,,,,,,,,,,,75651,2016-09-30
,,,,,,,,,,,,,,,76153,2016-09-30
,,,,,,,,,,,,,,,76443,2016-09-30
,,,,,,,,,,,,,,,76854,2016-09-30
,,,,,,,,,,,,,,,77150,2016-09-30
,,,,,,,,,,,,,,,77253,2016-09-30
,,,,,,,,,,,,,,,77422,2016-09-30
,,,,,,,,,38773,8787,,3019,,10025,77851,2016-09-30
,,,,,,,,,,,,,,,78157,2016-09-30
,,,,,,,,,,,,,,,78241,2016-09-30
,,,,,,,,,,,,,,,78559,2016-09-30
,,,,,,,,,,,,,,,79042,2016-09-30
,,,,,,,,,,,,,,,79127,2016-09-30
,,,,,,,,,,,,,,,79145,2016-09-30
,,,,,,,,,,,,,,,79257,2016-09-30
,,,,,,,,,,,,,,,79855,2016-09-30
,,,,,,,,,,,,,,,80020,2016-09-30
,,,,,,,,,15124,0,,1751,,961,80150,2016-09-30
,,,,,,,,,,,,,,,80374,2016-09-30
,,,,,,,,,,,,,,,80431,2016-09-30
,,,,,,,,,,,,,,,80552,2016-09-30
,,,,,,,,,,,,,,,80936,2016-09-30
,,,,,,,,,,,,,,,81175,2016-09-30
,,,,,,,,,,,,,,,81429,2016-09-30
,,,,,,,,,,,,,,,82033,2016-09-30
,,,,,,,,,,,,,,,82257,2016-09-30
,,,,,,,,,,,,,,,82350,2016-09-30
,,,,,,,,,,,,,,,82659,2016-09-30
,,,,,,,,,,,,,,,83151,2016-09-30
,,,,,,,,,,,,,,,83236,2016-09-30
,,,,,,,,,27851,11621,,3167,,12734,83375,2016-09-30
120672,15756,,0,1430,,0,10886,92600,120672,11531,1430,4225,10886,92600,83638,2016-09-30
,,,,,,,,,,,,,,,83834,2016-09-30
,,,,,,,,,,,,,,,83852,2016-09-30
,,,,,,,,,,,,,,,83955,2016-09-30
,,,,,,,,,,,,,,,84046,2016-09-30
,,,,,,,,,57739,0,,7346,,31421,84541,2016-09-30
,,,,,,,,,,,,,,,84804,2016-09-30
,,,,,,,,,,,,,,,85052,2016-09-30
,,,,,,,,,,,,,,,85258,2016-09-30
,,,,,,,,,,,,,,,85454,2016-09-30
,,,,,,,,,312682,46232,,15818,,242113,85472,2016-09-30
,,,,,,,,,,,,,,,85931,2016-09-30
,,,,,,,,,,,,,,,86349,2016-09-30
,,,,,,,,,,,,,,,86358,2016-09-30
,,,,,,,,,,,,,,,86554,2016-09-30
,,,,,,,,,114728,1,,1718,,105292,86675,2016-09-30
,,,,,,,,,,,,,,,87047,2016-09-30
,,,,,,,,,,,,,,,87159,2016-09-30
,,,,,,,,,,,,,,,87177,2016-09-30
,,,,,,,,,34250,0,,1543,,14968,87234,2016-09-30
,,,,,,,,,,,,,,,87476,2016-09-30
,,,,,,,,,24847,0,,2415,,11273,87579,2016-09-30
,,,,,,,,,44369,1826,,2417,,29534,88231,2016-09-30
,,,,,,,,,2499,0,,398,,0,88240,2016-09-30
,,,,,,,,,,,,,,,88259,2016-09-30
,,,,,,,,,,,,,,,88352,2016-09-30
,,,,,,,,,14781,2094,,2972,,7132,88455,2016-09-30
,,,,,,,,,,,,,,,88530,2016-09-30
,,,,,,,,,26593,0,,1424,,9944,88772,2016-09-30
,,,,,,,,,,,,,,,88950,2016-09-30
,,,,,,,,,,,,,,,89032,2016-09-30
,,,,,,,,,,,,,,,89135,2016-09-30
,,,,,,,,,,,,,,,89854,2016-09-30
,,,,,,,,,,,,,,,89957,2016-09-30
,,,,,,,,,,,,,,,90047,2016-09-30
,,,,,,,,,,,,,,,90177,2016-09-30
,,,,,,,,,26920,0,,5298,,12492,90328,2016-09-30
,,,,,,,,,57163,4,,6403,,43991,90337,2016-09-30
,,,,,,,,,30214,2448,,2406,,22635,90579,2016-09-30
,,,,,,,,,,,,,,,90645,2016-09-30
,,,,,,,,,36022,10436,,6530,,5266,91101,2016-09-30
,,,,,,,,,,,,,,,91615,2016-09-30
,,,,,,,,,,,,,,,91651,2016-09-30
,,,,,,,,,22331,0,,1007,,7075,91754,2016-09-30
,,,,,,,,,,,,,,,91950,2016-09-30
,,,,,,,,,,,,,,,92144,2016-09-30
,,,,,,,,,16259,3922,,1534,,9727,92676,2016-09-30
,,,,,,,,,,,,,,,92706,2016-09-30
,,,,,,,,,,,,,,,92902,2016-09-30
,,,,,,,,,,,,,,,93244,2016-09-30
,,,,,,,,,,,,,,,93543,2016-09-30
,,,,,,,,,,,,,,,93619,2016-09-30
,,,,,,,,,,,,,,,93758,2016-09-30
,,,,,,,,,63280,8046,,10155,,30548,94139,2016-09-30
,,,,,,,,,38228,7994,,3029,,17596,94522,2016-09-30
,,,,,,,,,,,,,,,94755,2016-09-30
,,,,,,,,,,,,,,,94858,2016-09-30
,,,,,,,,,,,,,,,95051,2016-09-30
,,,,,,,,,,,,,,,95659,2016-09-30
,,,,,,,,,,,,,,,95677,2016-09-30
,,,,,,,,,,,,,,,96553,2016-09-30
,,,,,,,,,,,,,,,97055,2016-09-30
,,,,,,,,,,,,,,,97279,2016-09-30
,,,,,,,,,,,,,,,97457,2016-09-30
,,,,,,,,,15598,78,,5156,,4716,97804,2016-09-30
,,,,,,,,,,,,,,,97943,2016-09-30
,,,,,,,,,,,,,,,98351,2016-09-30
,,,,,,,,,85810,6485,,2397,,52419,98463,2016-09-30
,,,,,,,,,,,,,,,98717,2016-09-30
,,,,,,,,,,,,,,,99143,2016-09-30
,,,,,,,,,,,,,,,99255,2016-09-30
,,,,,,,,,300529,9178,,1891,,255056,99376,2016-09-30
,,,,,,,,,8402,0,,2109,,0,99442,2016-09-30
,,,,,,,,,92238,6344,,5441,,77018,99536,2016-09-30
,,,,,,,,,,,,,,,99853,2016-09-30
,,,,,,,,,,,,,,,100236,2016-09-30
,,,,,,,,,10621,6482,,3401,,632,100357,2016-09-30
,,,,,,,,,315088,1276,,33663,,228916,100562,2016-09-30
,,,,,,,,,53291,3517,,2802,,35010,100777,2016-09-30
,,,,,,,,,7950,114,,2294,,60,100843,2016-09-30
937802,21697,,0,91958,,0,669,823478,937802,20702,91958,995,669,823478,101019,2016-09-30
,,,,,,,,,43829,4266,,10748,,26707,101037,2016-09-30
,,,,,,,,,,,,,,,101439,2016-09-30
,,,,,,,,,37151,12,,3965,,32707,101671,2016-09-30
,,,,,,,,,,,,,,,101738,2016-09-30
,,,,,,,,,,,,,,,101952,2016-09-30
,,,,,,,,,,,,,,,102155,2016-09-30
,,,,,,,,,,,,,,,102173,2016-09-30
,,,,,,,,,,,,,,,102333,2016-09-30
,,,,,,,,,,,,,,,102342,2016-09-30
,,,,,,,,,,,,,,,102539,2016-09-30
,,,,,,,,,,,,,,,102557,2016-09-30
,,,,,,,,,,,,,,,102874,2016-09-30
,,,,,,,,,,,,,,,103134,2016-09-30
,,,,,,,,,68474,18965,,34453,,11000,103255,2016-09-30
,,,,,,,,,,,,,,,103563,2016-09-30
,,,,,,,,,,,,,,,104234,2016-09-30
,,,,,,,,,,,,,,,104542,2016-09-30
,,,,,,,,,,,,,,,104971,2016-09-30
,,,,,,,,,23436,2732,,2323,,14184,105026,2016-09-30
,,,,,,,,,,,,,,,105222,2016-09-30
,,,,,,,,,69636,13009,,11009,,42967,105473,2016-09-30
,,,,,,,,,,,,,,,105530,2016-09-30
,,,,,,,,,100596,14624,,13206,,38722,106359,2016-09-30
,,,,,,,,,47174,4215,,2301,,19499,106452,2016-09-30
,,,,,,,,,,,,,,,106676,2016-09-30
,,,,,,,,,969522,7805,,58653,,715892,107244,2016-09-30
,,,,,,,,,,,,,,,107459,2016-09-30
,,,,,,,,,,,,,,,107570,2016-09-30
,,,,,,,,,,,,,,,107758,2016-09-30
,,,,,,,,,,,,,,,108072,2016-09-30
,,,,,,,,,,,,,,,108269,2016-09-30
,,,,,,,,,,,,,,,108652,2016-09-30
,,,,,,,,,,,,,,,108746,2016-09-30
,,,,,,,,,,,,,,,108951,2016-09-30
,,,,,,,,,40353,1848,,1724,,17182,109136,2016-09-30
