RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,1716,,,,,,37,2001-12-31
,,,,,,,,,781,,,,,,242,2001-12-31
,,,,,,,,,2736,,,,,,279,2001-12-31
,,,,,,,,,647,,,,,,354,2001-12-31
,,,,,,,,,8811,,,,,,439,2001-12-31
,,,,,,,,,1096,,,,,,457,2001-12-31
,,,,,,,,,9365,,,,,,505,2001-12-31
,,,,,,,,,14970,,,,,,1146,2001-12-31
,,,,,,,,,5789,,,,,,1155,2001-12-31
,,,,,,,,,2415,,,,,,1351,2001-12-31
,,,,,,,,,24819,,,,,,1454,2001-12-31
,,,,,,,,,1492,,,,,,1557,2001-12-31
,,,,,,,,,7838,,,,,,1632,2001-12-31
,,,,,,,,,14208,,,,,,1669,2001-12-31
,,,,,,,,,8451,,,,,,1829,2001-12-31
,,,,,,,,,1037,,,,,,1856,2001-12-31
,,,,,,,,,2009,,,,,,1959,2001-12-31
,,,,,,,,,2798,,,,,,2040,2001-12-31
,,,,,,,,,12359,,,,,,2161,2001-12-31
,,,,,,,,,4756,0,0,2190,2541,25,2376,2001-12-31
,,,,,,,,,255,,,,,,2451,2001-12-31
,,,,,,,,,1201,,,,,,2554,2001-12-31
,,,,,,,,,18525,2204,0,4696,10295,1330,2732,2001-12-31
,,,,,,,,,1579,,,,,,2750,2001-12-31
,,,,,,,,,13617,,,,,,2938,2001-12-31
,,,,,,,,,2702,,,,,,2956,2001-12-31
,,,,,,,,,7010,,,,,,3252,2001-12-31
,,,,,,,,,4311,,,,,,3458,2001-12-31
,,,,,,,,,22211,12460,49,7465,46,2191,3506,2001-12-31
,,,,,,,,,5808,,,,,,3579,2001-12-31
,,,,,,,,,4989,,,,,,3720,2001-12-31
,,,,,,,,,2455,,,,,,3953,2001-12-31
,,,,,,,,,5396,,,,,,4138,2001-12-31
,,,,,,,,,5352,,,,,,4147,2001-12-31
,,,,,,,,,2838,,,,,,4156,2001-12-31
,,,,,,,,,1763,,,,,,4231,2001-12-31
,,,,,,,,,5709,,,,,,4437,2001-12-31
,,,,,,,,,167,,,,,,4745,2001-12-31
,,,,,,,,,5212,,,,,,4839,2001-12-31
,,,,,,,,,4704,,,,,,5005,2001-12-31
,,,,,,,,,5604,,,,,,5050,2001-12-31
