RCFD0010,RCFD0022,RCFD0070,RCFD0073,RCFD0074,RCFD0082,RCFD0083,RCFD0085,RCFD0090,RCON0010,RCON0020,RCON0070,RCON0080,RCON0082,RCON0090,IDRSSD,RCON9999
,,,,,,,,,7382,,,,,,37,2010-09-30
,,,,,,,,,1334,,,,,,242,2010-09-30
,,,,,,,,,6449,,,,,,279,2010-09-30
,,,,,,,,,348,,,,,,354,2010-09-30
,,,,,,,,,2355,,,,,,457,2010-09-30
,,,,,,,,,64321,6,0,1368,967,61980,505,2010-09-30
,,,,,,,,,12368,,,,,,1155,2010-09-30
,,,,,,,,,2412,,,,,,1351,2010-09-30
,,,,,,,,,50607,7642,0,6243,431,36291,1454,2010-09-30
,,,,,,,,,3710,,,,,,1557,2010-09-30
,,,,,,,,,25218,,,,,,1669,2010-09-30
,,,,,,,,,56592,2399,0,2070,5339,46784,1829,2010-09-30
,,,,,,,,,33790,,,,,,1856,2010-09-30
,,,,,,,,,2530,,,,,,2040,2010-09-30
,,,,,,,,,19246,,,,,,2161,2010-09-30
,,,,,,,,,119739,0,0,2508,86836,30395,2376,2010-09-30
,,,,,,,,,3800,,,,,,2554,2010-09-30
,,,,,,,,,62497,2981,0,3152,17148,39216,2732,2010-09-30
,,,,,,,,,2414,,,,,,2750,2010-09-30
,,,,,,,,,7051,,,,,,3252,2010-09-30
,,,,,,,,,5585,,,,,,3458,2010-09-30
,,,,,,,,,17675,,,,,,3720,2010-09-30
,,,,,,,,,2194,,,,,,3953,2010-09-30
,,,,,,,,,16477,,,,,,4138,2010-09-30
,,,,,,,,,5454,,,,,,4156,2010-09-30
,,,,,,,,,8244,,,,,,4231,2010-09-30
,,,,,,,,,11763,,,,,,4437,2010-09-30
,,,,,,,,,5062,1607,0,1847,792,816,4839,2010-09-30
,,,,,,,,,27686,1557,0,1272,1551,23306,5005,2010-09-30
,,,,,,,,,57041,0,0,146,3282,53613,5069,2010-09-30
,,,,,,,,,38409,0,0,3457,5226,29726,5135,2010-09-30
,,,,,,,,,32864,7437,0,7529,6665,11233,5210,2010-09-30
,,,,,,,,,4928,550,0,1030,1424,1924,5331,2010-09-30
,,,,,,,,,34032,3944,0,7890,554,21644,5461,2010-09-30
,,,,,,,,,1166,,,,,,5751,2010-09-30
,,,,,,,,,12451,,,,,,6039,2010-09-30
,,,,,,,,,4570,,,,,,6141,2010-09-30
,,,,,,,,,39271,73,0,6630,11686,20882,6329,2010-09-30
,,,,,,,,,50921,6775,0,5213,1194,37739,6972,2010-09-30
,,,,,,,,,3422,284,2000,15,1098,25,7009,2010-09-30
,,,,,,,,,17268,,,,,,7045,2010-09-30
,,,,,,,,,671,,,,,,7157,2010-09-30
,,,,,,,,,693,,,,,,7456,2010-09-30
,,,,,,,,,8302,,,,,,7634,2010-09-30
,,,,,,,,,5283,,,,,,8033,2010-09-30
,,,,,,,,,16742,,,,,,8462,2010-09-30
,,,,,,,,,2961,,,,,,8631,2010-09-30
,,,,,,,,,8218,6775,0,734,691,18,9357,2010-09-30
,,,,,,,,,6560,,,,,,9553,2010-09-30
,,,,,,,,,269327,11517,0,6133,14126,237551,9807,2010-09-30
,,,,,,,,,18506,,,,,,9955,2010-09-30
,,,,,,,,,24004,4261,0,1741,18002,0,10250,2010-09-30
,,,,,,,,,23573,1,0,1397,4016,18159,10849,2010-09-30
,,,,,,,,,19967,3278,0,1870,619,14200,10858,2010-09-30
,,,,,,,,,10360,,,,,,11145,2010-09-30
,,,,,,,,,12117,29,0,3459,7918,711,11640,2010-09-30
,,,,,,,,,3355,,,,,,11837,2010-09-30
,,,,,,,,,13643,4,0,3845,3041,6753,12030,2010-09-30
,,,,,,,,,10295,,,,,,12142,2010-09-30
,,,,,,,,,3247,,,,,,12245,2010-09-30
1251056,577958,,0,1140,,0,224328,447630,1251056,290987,1140,286971,224328,447630,12311,2010-09-30
,,,,,,,,,7220,,,,,,12647,2010-09-30
,,,,,,,,,478,0,0,270,199,9,12656,2010-09-30
,,,,,,,,,20204,,,,,,12937,2010-09-30
,,,,,,,,,10726,3919,0,4175,2545,87,12946,2010-09-30
,,,,,,,,,16906,,,,,,12955,2010-09-30
,,,,,,,,,5413,,,,,,13037,2010-09-30
,,,,,,,,,46465,0,0,2954,11147,32364,13103,2010-09-30
,,,,,,,,,7008,,,,,,13251,2010-09-30
,,,,,,,,,964,,,,,,13457,2010-09-30
,,,,,,,,,3431,,,,,,14052,2010-09-30
,,,,,,,,,950,,,,,,14155,2010-09-30
,,,,,,,,,2999,,,,,,14454,2010-09-30
,,,,,,,,,3763,,,,,,14650,2010-09-30
,,,,,,,,,4504,,,,,,14753,2010-09-30
,,,,,,,,,15041,,,,,,14865,2010-09-30
,,,,,,,,,9124,,,,,,14977,2010-09-30
,,,,,,,,,11542,1,0,3384,8157,0,16337,2010-09-30
,,,,,,,,,20993,,,,,,16458,2010-09-30
,,,,,,,,,3612,,,,,,16551,2010-09-30
,,,,,,,,,2433,,,,,,16748,2010-09-30
,,,,,,,,,5706,,,,,,16944,2010-09-30
,,,,,,,,,9439,,,,,,16953,2010-09-30
,,,,,,,,,12236,,,,,,17110,2010-09-30
,,,,,,,,,168580,0,0,24191,144389,0,17147,2010-09-30
,,,,,,,,,1801,,,,,,17259,2010-09-30
,,,,,,,,,331002,14182,0,9778,17886,289156,17464,2010-09-30
,,,,,,,,,4366,,,,,,17950,2010-09-30
,,,,,,,,,11676,,,,,,18050,2010-09-30
,,,,,,,,,5214,,,,,,18135,2010-09-30
,,,,,,,,,13076,,,,,,18377,2010-09-30
,,,,,,,,,63880,2742,0,2285,4419,54434,18827,2010-09-30
,,,,,,,,,11663,,,,,,18836,2010-09-30
,,,,,,,,,17538,,,,,,18854,2010-09-30
,,,,,,,,,2566,,,,,,18957,2010-09-30
,,,,,,,,,1904,,,,,,19356,2010-09-30
,,,,,,,,,258971,4943,0,19190,9726,225112,19730,2010-09-30
,,,,,,,,,24487,,,,,,19936,2010-09-30
,,,,,,,,,18180,,,,,,19972,2010-09-30
,,,,,,,,,8293,,,,,,20053,2010-09-30
,,,,,,,,,22322,,,,,,20370,2010-09-30
,,,,,,,,,4462,,,,,,20512,2010-09-30
,,,,,,,,,6387,,,,,,20633,2010-09-30
,,,,,,,,,12848,,,,,,20857,2010-09-30
,,,,,,,,,1865,,,,,,21256,2010-09-30
,,,,,,,,,2669,,,,,,21359,2010-09-30
,,,,,,,,,1946,,,,,,21630,2010-09-30
,,,,,,,,,1451,,,,,,21658,2010-09-30
,,,,,,,,,4878,,,,,,22048,2010-09-30
,,,,,,,,,10433,,,,,,22356,2010-09-30
,,,,,,,,,5710,,,,,,22459,2010-09-30
,,,,,,,,,9779,,,,,,22543,2010-09-30
,,,,,,,,,475,,,,,,22552,2010-09-30
,,,,,,,,,4355,,,,,,22730,2010-09-30
,,,,,,,,,32240,0,0,2140,159,29941,22936,2010-09-30
,,,,,,,,,6169,,,,,,22954,2010-09-30
,,,,,,,,,3421,,,,,,23045,2010-09-30
,,,,,,,,,549887,1236,0,23741,65643,459267,23241,2010-09-30
,,,,,,,,,947,,,,,,23456,2010-09-30
,,,,,,,,,26396,11659,0,5794,2353,6590,23504,2010-09-30
,,,,,,,,,43477,,,,,,23540,2010-09-30
,,,,,,,,,7787,,,,,,23643,2010-09-30
,,,,,,,,,5218,,,,,,23755,2010-09-30
,,,,,,,,,56674,0,0,4535,14117,38022,23812,2010-09-30
,,,,,,,,,102357,4860,0,4052,2383,91062,24006,2010-09-30
,,,,,,,,,73089,665,0,702,84,71638,24453,2010-09-30
,,,,,,,,,5960,,,,,,24659,2010-09-30
,,,,,,,,,17522,,,,,,24668,2010-09-30
,,,,,,,,,7093,,,,,,24855,2010-09-30
,,,,,,,,,109955,0,0,6285,8503,95167,24949,2010-09-30
,,,,,,,,,4143,,,,,,25357,2010-09-30
,,,,,,,,,5688,,,,,,25647,2010-09-30
,,,,,,,,,4633,,,,,,26149,2010-09-30
,,,,,,,,,14968,0,0,2369,4379,8220,26242,2010-09-30
,,,,,,,,,515,,,,,,26457,2010-09-30
,,,,,,,,,33554,,,,,,26765,2010-09-30
,,,,,,,,,65457,25,0,3050,60367,2015,26859,2010-09-30
,,,,,,,,,16693,9,0,10255,6216,213,26916,2010-09-30
,,,,,,,,,60434,40,0,4610,55542,242,27548,2010-09-30
,,,,,,,,,20014,,,,,,27614,2010-09-30
,,,,,,,,,30155,0,0,3789,7735,18631,27847,2010-09-30
,,,,,,,,,7475,,,,,,28152,2010-09-30
,,,,,,,,,68391,,,,,,28255,2010-09-30
,,,,,,,,,5220,,,,,,28349,2010-09-30
,,,,,,,,,73640,17,0,2856,19443,51324,28406,2010-09-30
,,,,,,,,,3033,,,,,,28572,2010-09-30
,,,,,,,,,2783,,,,,,28732,2010-09-30
,,,,,,,,,75478,0,0,3183,12629,59666,29104,2010-09-30
,,,,,,,,,43264,596,0,8343,34325,0,29636,2010-09-30
,,,,,,,,,4051,,,,,,29953,2010-09-30
,,,,,,,,,1129,,,,,,30052,2010-09-30
,,,,,,,,,43378,4234,0,2424,695,36025,30258,2010-09-30
,,,,,,,,,506,0,0,0,345,161,30418,2010-09-30
,,,,,,,,,82572,4607,437,3601,858,73069,30502,2010-09-30
,,,,,,,,,9110,,,,,,30650,2010-09-30
8307327,283707,,155327,0,,555000,113426,7199867,8307327,283040,155327,667,668426,7199867,30810,2010-09-30
,,,,,,,,,16305,,,,,,31134,2010-09-30
,,,,,,,,,34089,2136,0,1679,3268,27006,31255,2010-09-30
,,,,,,,,,2342,,,,,,31657,2010-09-30
,,,,,,,,,24219,,,,,,31826,2010-09-30
,,,,,,,,,7280,,,,,,31835,2010-09-30
,,,,,,,,,19043,,,,,,32234,2010-09-30
,,,,,,,,,21044,,,,,,32766,2010-09-30
,,,,,,,,,14399,513,0,2277,187,11422,33147,2010-09-30
,,,,,,,,,37428,12,0,1626,5629,30161,33259,2010-09-30
,,,,,,,,,2597,616,0,1002,525,454,33268,2010-09-30
,,,,,,,,,30714,3911,0,4900,640,21263,33727,2010-09-30
,,,,,,,,,3677,,,,,,33754,2010-09-30
,,,,,,,,,8092,0,0,225,7867,0,33839,2010-09-30
,,,,,,,,,5740,,,,,,33857,2010-09-30
,,,,,,,,,62685,4012,0,4654,2962,51057,34153,2010-09-30
,,,,,,,,,926,,,,,,34359,2010-09-30
,,,,,,,,,24605,2,0,2115,1825,20663,34425,2010-09-30
,,,,,,,,,7190,,,,,,34434,2010-09-30
,,,,,,,,,5373,,,,,,34452,2010-09-30
,,,,,,,,,201242,0,0,9506,17084,174652,34537,2010-09-30
,,,,,,,,,8714,,,,,,34555,2010-09-30
,,,,,,,,,5935,0,0,1756,2260,1919,34742,2010-09-30
,,,,,,,,,1267,,,,,,34836,2010-09-30
